Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
3.197266	1.12193	3.197266	2.29275	3.197266	0
3.197754	1.12019	3.197754	2.29279	3.197754	0
3.198242	1.12329	3.198242	2.29275	3.198242	0
3.19873	1.12146	3.19873	2.29282	3.19873	0
3.199219	1.11889	3.199219	2.29279	3.199219	0
3.199707	1.12129	3.199707	2.29281	3.199707	0
3.200195	1.12031	3.200195	2.29278	3.200195	0
3.200684	1.12178	3.200684	2.29278	3.200684	0
3.201172	1.12157	3.201172	2.29274	3.201172	0
3.20166	1.12184	3.20166	2.29274	3.20166	0
3.202148	1.1229	3.202148	2.2928	3.202148	0
3.202637	1.1243	3.202637	2.29276	3.202637	0
3.203125	1.12169	3.203125	2.29281	3.203125	0
3.203613	1.12025	3.203613	2.29278	3.203613	0
3.204102	1.11811	3.204102	2.2928	3.204102	0
3.20459	1.12044	3.20459	2.29277	3.20459	0
3.205078	1.12462	3.205078	2.29278	3.205078	0
3.205566	1.12374	3.205566	2.29279	3.205566	0
3.206055	1.12329	3.206055	2.29279	3.206055	0
3.206543	1.11893	3.206543	2.29281	3.206543	0
3.207031	1.11722	3.207031	2.2928	3.207031	0
3.20752	1.11876	3.20752	2.29283	3.20752	0
3.208008	1.12138	3.208008	2.29278	3.208008	0
3.208496	1.12463	3.208496	2.29274	3.208496	0
3.208984	1.12407	3.208984	2.29282	3.208984	0
3.209473	1.12209	3.209473	2.29277	3.209473	0
3.209961	1.12009	3.209961	2.2928	3.209961	0
3.210449	1.12133	3.210449	2.29274	3.210449	0
3.210937	1.12174	3.210937	2.29287	3.210937	0
3.211426	1.11912	3.211426	2.29278	3.211426	0
3.211914	1.118	3.211914	2.29283	3.211914	0
3.212402	1.1211	3.212402	2.29278	3.212402	0
3.212891	1.12236	3.212891	2.29275	3.212891	0
3.213379	1.12472	3.213379	2.29281	3.213379	0
3.213867	1.12321	3.213867	2.29278	3.213867	0
3.214355	1.12037	3.214355	2.2928	3.214355	0
3.214844	1.12296	3.214844	2.29273	3.214844	0
3.215332	1.12069	3.215332	2.29284	3.215332	0
3.21582	1.12089	3.21582	2.2928	3.21582	0
3.216309	1.12037	3.216309	2.29276	3.216309	0
3.216797	1.12283	3.216797	2.29279	3.216797	0
3.217285	1.1216	3.217285	2.2928	3.217285	0
3.217773	1.12007	3.217773	2.29278	3.217773	0
3.218262	1.12136	3.218262	2.29278	3.218262	0
3.21875	1.11992	3.21875	2.29283	3.21875	0
3.219238	1.11901	3.219238	2.2928	3.219238	0
3.219727	1.11978	3.219727	2.29278	3.219727	0
3.220215	1.12346	3.220215	2.29279	3.220215	0
3.220703	1.12404	3.220703	2.29276	3.220703	0
3.221191	1.12347	3.221191	2.29286	3.221191	0
3.22168	1.12237	3.22168	2.29284	3.22168	0
3.222168	1.11917	3.222168	2.29282	3.222168	0
3.222656	1.1208	3.222656	2.29276	3.222656	0
3.223145	1.12097	3.223145	2.29277	3.223145	0
3.223633	1.11822	3.223633	2.29274	3.223633	0
3.224121	1.11953	3.224121	2.29274	3.224121	0
3.224609	1.11881	3.224609	2.29279	3.224609	0
3.225098	1.12171	3.225098	2.29275	3.225098	0
3.225586	1.12257	3.225586	2.29273	3.225586	0
3.226074	1.12314	3.226074	2.29277	3.226074	0
3.226562	1.12216	3.226562	2.29276	3.226562	0
3.227051	1.11863	3.227051	2.29279	3.227051	0
3.227539	1.11844	3.227539	2.2928	3.227539	0
3.228027	1.12217	3.228027	2.29275	3.228027	0
3.228516	1.12522	3.228516	2.29278	3.228516	0
3.229004	1.1232	3.229004	2.29275	3.229004	0
