Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.186523	2.13861	0.186523	1.30572	0.186523	0.847806
0.187012	2.13863	0.187012	1.30474	0.187012	0.848158
0.1875	2.13863	0.1875	1.30141	0.1875	0.848493
0.187988	2.13859	0.187988	1.3012	0.187988	0.84869
0.188477	2.1386	0.188477	1.30375	0.188477	0.847853
0.188965	2.13857	0.188965	1.29915	0.188965	0.848958
0.189453	2.1386	0.189453	1.30122	0.189453	0.848809
0.189941	2.13857	0.189941	1.30023	0.189941	0.848533
0.19043	2.13859	0.19043	1.30008	0.19043	0.849131
0.190918	2.1386	0.190918	1.29962	0.190918	0.848439
0.191406	2.13862	0.191406	1.30045	0.191406	0.849744
0.191895	2.13863	0.191895	1.30275	0.191895	0.848977
0.192383	2.13862	0.192383	1.29806	0.192383	0.84835
0.192871	2.1386	0.192871	1.29917	0.192871	0.848446
0.193359	2.13861	0.193359	1.30318	0.193359	0.848024
0.193848	2.1386	0.193848	1.30145	0.193848	0.848297
0.194336	2.1386	0.194336	1.30329	0.194336	0.848407
0.194824	2.13864	0.194824	1.30171	0.194824	0.848198
0.195312	2.13861	0.195312	1.2981	0.195312	0.848069
0.195801	2.1386	0.195801	1.29936	0.195801	0.848642
0.196289	2.13861	0.196289	1.30243	0.196289	0.84856
0.196777	2.13866	0.196777	1.30129	0.196777	0.848744
0.197266	2.13859	0.197266	1.30203	0.197266	0.849035
0.197754	2.13862	0.197754	1.29796	0.197754	0.848287
0.198242	2.13863	0.198242	1.29901	0.198242	0.848734
0.19873	2.13861	0.19873	1.29955	0.19873	0.847736
0.199219	2.13859	0.199219	1.29865	0.199219	0.848208
0.199707	2.13861	0.199707	1.30146	0.199707	0.848496
0.200195	2.1386	0.200195	1.30104	0.200195	0.848516
0.200684	2.1386	0.200684	1.29871	0.200684	0.848789
0.201172	2.13866	0.201172	1.30204	0.201172	0.848965
0.20166	2.13859	0.20166	1.30264	0.20166	0.848866
0.202148	2.1386	0.202148	1.29693	0.202148	0.848714
0.202637	2.1386	0.202637	1.30132	0.202637	0.848059
0.203125	2.1386	0.203125	1.30018	0.203125	0.848104
0.203613	2.13856	0.203613	1.29679	0.203613	0.848178
0.204102	2.13859	0.204102	1.2986	0.204102	0.847126
0.20459	2.13861	0.20459	1.29708	0.20459	0.848446
0.205078	2.13856	0.205078	1.29794	0.205078	0.848662
0.205566	2.13859	0.205566	1.30093	0.205566	0.84822
0.206055	2.13862	0.206055	1.30093	0.206055	0.848459
0.206543	2.1386	0.206543	1.29953	0.206543	0.848454
0.207031	2.13859	0.207031	1.29933	0.207031	0.847933
0.20752	2.13864	0.20752	1.29597	0.20752	0.847588
0.208008	2.13858	0.208008	1.29733	0.208008	0.847965
0.208496	2.13865	0.208496	1.30036	0.208496	0.848074
0.208984	2.13858	0.208984	1.30058	0.208984	0.847369
0.209473	2.13855	0.209473	1.30598	0.209473	0.848791
0.209961	2.13858	0.209961	1.306	0.209961	0.848024
0.210449	2.13862	0.210449	1.30323	0.210449	0.847411
0.210937	2.1386	0.210937	1.30056	0.210937	0.847396
0.211426	2.13857	0.211426	1.30098	0.211426	0.848374
0.211914	2.13865	0.211914	1.30274	0.211914	0.847322
0.212402	2.13857	0.212402	1.303	0.212402	0.847022
0.212891	2.13856	0.212891	1.30242	0.212891	0.848027
0.213379	2.13859	0.213379	1.30035	0.213379	0.847821
0.213867	2.13859	0.213867	1.30194	0.213867	0.847895
0.214355	2.13853	0.214355	1.29742	0.214355	0.847779
0.214844	2.13861	0.214844	1.3019	0.214844	0.84695
0.215332	2.13862	0.215332	1.30048	0.215332	0.847295
0.21582	2.13854	0.21582	1.30083	0.21582	0.846401
0.216309	2.13857	0.216309	1.30283	0.216309	0.846736
0.216797	2.13859	0.216797	1.29775	0.216797	0.847727
0.217285	2.13858	0.217285	1.2982	0.217285	0.846595
0.217773	2.1386	0.217773	1.29828	0.217773	0.847081
0.218262	2.13864	0.218262	1.30081	0.218262	0.846873
0.21875	2.13857	0.21875	1.30339	0.21875	0.847382
0.219238	2.13865	0.219238	1.30291	0.219238	0.8473
0.219727	2.13862	0.219727	1.30074	0.219727	0.847121
0.220215	2.13866	0.220215	1.2957	0.220215	0.847416
0.220703	2.13859	0.220703	1.29712	0.220703	0.847039
0.221191	2.13856	0.221191	1.2948	0.221191	0.846942
0.22168	2.13862	0.22168	1.2973	0.22168	0.846855
0.222168	2.13861	0.222168	1.30077	0.222168	0.846543
0.222656	2.13855	0.222656	1.30087	0.222656	0.847121
0.223145	2.13857	0.223145	1.30021	0.223145	0.846332
