today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD_KP=0.005KI=0KD=0.000742,PITCH_MEAS,ROLL_CMD_KP0.005KI=0KD=0.000742,ROLL_MEAS,YAW_CMDKPy=0.231KIy=0KDy=0,YAW_MEAS,
Thu Feb 15 18:19:49 2018,96987116,555.307,1494,1413,1573,1543,1088,1940,-0.938972,-4.74179,1.51232,-0.0680749,-0.5,0.5,5082,24,1028,78,8,28,-20.1879,-5.63595,-27.2939,-0.649177,2.45942,-0.35013,-22.7051,0.914063,46.7771,-4.74179,-1.84912,-0.938972,1.65482,-0.0704224,-0.35013,
Thu Feb 15 18:19:49 2018,96997117,555.307,1495,1415,1573,1543,1088,1940,-0.892021,-4.64789,1.51232,-0.0680749,-0.5,0.5,5082,24,1028,78,8,28,-3.90255,-6.68461,-20.3459,-0.094716,-2.90427,-0.482094,-22.7051,0.914063,46.7771,-4.74179,-2.62528,-0.938972,1.97179,-0.0680749,-0.482094,
Thu Feb 15 18:19:49 2018,97007118,555.307,1495,1415,1559,1538,1088,1940,-0.892021,-4.64789,1.49754,-0.0563378,-0.5,0.5,5034,36,996,192,20,28,14.1689,2.88262,2.46603,0.371414,-0.296919,-0.137285,-22.7051,0.914063,46.7771,-4.64789,-3.11943,-0.892021,2.09779,-0.0680749,-0.137285,
Thu Feb 15 18:19:49 2018,97017119,555.307,1499,1418,1559,1538,1088,1940,-0.704231,-4.50705,1.49754,-0.0563378,-0.5,0.5,5034,36,996,192,20,28,6.80911,1.63285,-19.235,-1.19193,0.118129,0.228808,-22.7051,0.914063,46.7771,-4.64789,-2.41631,-0.892021,1.66389,-0.0563378,0.228808,
Thu Feb 15 18:19:49 2018,97027120,555.307,1499,1418,1547,1535,1088,1940,-0.704231,-4.50705,1.48486,-0.0492957,-0.5,0.5,5030,14,994,132,28,12,-6.65588,-2.87304,-28.8022,0.0340552,-1.74639,0.0170276,-22.7051,0.914063,46.7771,-4.50705,-3.33066,-0.704231,1.52008,-0.0563378,0.0170276,
Thu Feb 15 18:19:49 2018,97037121,555.307,1502,1420,1547,1535,1088,1940,-0.563385,-4.41315,1.48486,-0.0492957,-0.5,0.5,5030,14,994,132,28,12,-4.08451,-3.5099,-0.852336,0.0297983,-0.409726,-0.439525,-22.7051,0.914063,46.7771,-4.50705,-4.38772,-0.704231,2.10288,-0.0492957,-0.439525,
Thu Feb 15 18:19:49 2018,97047122,555.307,1502,1420,1532,1532,1088,1940,-0.563385,-4.41315,1.46901,-0.0422533,-0.5,0.5,5102,52,1068,48,18,30,1.0726,-2.97839,-4.43885,-1.46331,0.211781,-0.203267,-22.7051,0.914063,46.7771,-4.41315,-4.78646,-0.563385,1.78161,-0.0492957,-0.203267,
Thu Feb 15 18:19:49 2018,97057124,555.898,1504,1422,1532,1532,1088,1940,-0.46949,-4.31925,1.46901,-0.0422533,-0.5,0.5,5102,52,1068,48,18,30,3.39498,-4.00311,-7.87692,-0.242643,0.299047,0.146863,-22.7051,0.914063,46.7771,-4.41315,-4.36279,-0.563385,1.33975,-0.0422533,0.146863,
Thu Feb 15 18:19:49 2018,97067126,555.898,1504,1422,1525,1531,1088,1940,-0.46949,-4.31925,1.46162,-0.039906,-0.5,0.5,5104,14,1018,98,28,14,0.746991,1.54187,-9.414,-1.12914,-0.374607,0.217102,-22.7051,0.914063,46.7771,-4.31925,-4.65987,-0.46949,0.593887,-0.0422533,0.217102,
Thu Feb 15 18:19:49 2018,97077128,555.898,1505,1423,1525,1531,1088,1940,-0.422539,-4.27231,1.46162,-0.039906,-0.5,0.5,5104,14,1018,98,28,14,-2.2697,3.7589,-14.2838,0.2469,-1.1898,0.0595966,-22.7051,0.914063,46.7771,-4.31925,-5.22152,-0.46949,0.0193353,-0.039906,0.0595966,
Thu Feb 15 18:19:49 2018,97087130,555.898,1505,1423,1525,1533,1088,1940,-0.422539,-4.27231,1.46162,-0.0446007,-0.5,0.5,5100,16,1036,42,18,28,-3.51469,-2.8922,-11.3485,-0.965251,-0.739636,-0.0585323,-22.7051,0.914063,46.7771,-4.27231,-5.59671,-0.422539,-0.684085,-0.039906,-0.0585323,
Thu Feb 15 18:19:49 2018,97097131,556.559,1505,1423,1525,1533,1088,1940,-0.422539,-4.27231,1.46162,-0.0446007,-0.5,0.5,5100,16,1036,42,18,28,-2.96881,-4.85544,-18.3731,-1.27068,-0.0872664,-0.0766241,-22.7051,0.914063,46.7771,-4.27231,-5.83669,-0.422539,-1.03685,-0.0446007,-0.0766241,
Thu Feb 15 18:19:49 2018,97107134,556.559,1505,1423,1525,1533,1088,1940,-0.422539,-4.27231,1.46162,-0.0446007,-0.5,0.5,5094,16,1052,34,28,14,2.42293,-0.454898,-16.0651,-1.2941,-0.618314,0.00744957,-32.1504,4.57031,16.9939,-4.27231,-5.70626,-0.422539,-1.86349,-0.0446007,0.00744957,
Thu Feb 15 18:19:49 2018,97117135,556.559,1505,1423,1525,1532,1088,1940,-0.422539,-4.27231,1.46162,-0.0422533,-0.5,0.5,5094,16,1052,34,28,14,3.21302,0.943315,-7.84819,-1.09615,-0.375671,0.1309,-32.1504,4.57031,16.9939,-4.27231,-5.49324,-0.422539,-2.55858,-0.0446007,0.1309,
Thu Feb 15 18:19:49 2018,97127136,556.559,1505,1424,1525,1532,1088,1940,-0.422539,-4.22536,1.46162,-0.0422533,-0.5,0.5,5104,40,1068,30,18,28,-0.957681,-0.531513,-14.3413,-1.01101,0.0734315,0.141542,-32.1504,4.57031,16.9939,-4.27231,-5.35147,-0.422539,-3.29998,-0.0422533,0.141542,
Thu Feb 15 18:19:49 2018,97137140,559.539,1505,1424,1525,1532,1088,1940,-0.422539,-4.22536,1.46162,-0.0422533,-0.5,0.5,5104,40,1068,30,18,28,-2.71502,-0.445322,-13.5799,-0.616186,-0.429947,-0.042569,-32.1504,4.57031,16.9939,-4.22536,-5.61925,-0.422539,-3.77916,-0.0422533,-0.042569,
Thu Feb 15 18:19:49 2018,97147142,559.539,1506,1424,1525,1532,1088,1940,-0.375587,-4.22536,1.46162,-0.0422533,-0.5,0.5,5094,24,1070,40,18,28,-0.0191536,-1.76692,-11.655,-0.847123,-0.0234129,-0.228808,-32.1504,4.57031,16.9939,-4.22536,-5.47808,-0.422539,-4.255,-0.0422533,-0.228808,
Thu Feb 15 18:19:49 2018,97157144,559.539,1506,1424,1525,1532,1088,1940,-0.375587,-4.22536,1.46162,-0.0422533,-0.5,0.5,5094,24,1070,40,18,28,0.713472,-4.00789,-13.5751,-1.06955,0.0542754,-0.0276698,-32.1504,4.57031,16.9939,-4.22536,-5.05658,-0.375587,-4.80626,-0.0422533,-0.0276698,
Thu Feb 15 18:19:49 2018,97167145,559.539,1506,1424,1525,1532,1088,1940,-0.375587,-4.22536,1.46162,-0.0422533,-0.5,0.5,5100,18,1048,58,18,28,0.603339,-4.0893,-14.2455,-0.918426,0.224551,0.205395,-32.1504,4.57031,16.9939,-4.22536,-4.62899,-0.375587,-5.40558,-0.0422533,0.205395,
Thu Feb 15 18:19:49 2018,97177147,559.539,1506,1424,1524,1533,1088,1940,-0.375587,-4.22536,1.46056,-0.0446007,-0.5,0.5,5100,18,1048,58,18,28,-0.196325,-0.991199,-7.81946,-0.9876,0.271377,0.119193,-32.1504,4.57031,16.9939,-4.22536,-4.58363,-0.375587,-5.87428,-0.0422533,0.119193,
Thu Feb 15 18:19:49 2018,97187151,559.539,1506,1425,1524,1533,1088,1940,-0.375587,-4.17841,1.46056,-0.0446007,-0.5,0.5,5104,24,1078,42,28,12,0.550666,2.13084,-6.22492,-1.0589,0.365029,-0.0500185,-32.1504,4.57031,16.9939,-4.22536,-4.61721,-0.375587,-6.66897,-0.0446007,-0.0500185,
Thu Feb 15 18:19:49 2018,97197152,559.583,1506,1425,1524,1534,1088,1940,-0.375587,-4.17841,1.46056,-0.0469482,-0.5,0.5,5104,24,1078,42,28,12,-0.933739,0.354342,-7.10599,-1.1483,0.209652,-0.117065,-32.1504,4.57031,16.9939,-4.17841,-4.48493,-0.375587,-7.25192,-0.0446007,-0.117065,
Thu Feb 15 18:19:49 2018,97207153,559.583,1506,1425,1524,1534,1088,1940,-0.375587,-4.17841,1.46056,-0.0469482,-0.5,0.5,5102,16,1044,58,28,12,0.80924,-0.047884,-4.53941,-1.58995,-0.0180918,-0.0968444,-32.1504,4.57031,16.9939,-4.17841,-4.23869,-0.375587,-7.66943,-0.0469482,-0.0968444,
Thu Feb 15 18:19:49 2018,97217155,559.583,1506,1425,1524,1534,1088,1940,-0.375587,-4.17841,1.46056,-0.0469482,-0.5,0.5,5102,16,1044,58,28,12,1.49398,0,-5.97114,-1.77619,0.202203,-0.0415047,-32.1504,4.57031,16.9939,-4.17841,-3.89071,-0.375587,-8.09989,-0.0469482,-0.0415047,
Thu Feb 15 18:19:49 2018,97227158,559.583,1506,1425,1524,1535,1088,1940,-0.375587,-4.17841,1.46056,-0.0492957,-0.5,0.5,5094,24,1074,18,8,28,-0.349553,1.44131,-4.02226,-1.63252,0.417176,0.0148991,-32.1504,4.57031,16.9939,-4.17841,-3.71249,-0.375587,-8.63273,-0.0469482,0.0148991,
Thu Feb 15 18:19:49 2018,97237160,558.818,1506,1426,1524,1535,1088,1940,-0.375587,-4.13146,1.46056,-0.0492957,-0.5,0.5,5094,24,1074,18,8,28,0.205901,1.89142,-10.9894,-0.938646,0.651305,-0.0489543,-30.334,5.66719,27.1553,-4.17841,-3.62499,-0.375587,-9.00847,-0.0492957,-0.0489543,
Thu Feb 15 18:19:49 2018,97247162,558.818,1506,1426,1523,1537,1088,1940,-0.375587,-4.13146,1.45951,-0.0539904,-0.5,0.5,5102,20,1084,30,28,10,-0.694318,0.445322,-9.59117,-0.190496,0.297983,-0.0883306,-30.334,5.66719,27.1553,-4.13146,-3.45322,-0.375587,-9.31415,-0.0492957,-0.0883306,
Thu Feb 15 18:19:49 2018,97257165,558.818,1506,1426,1523,1537,1088,1940,-0.375587,-4.13146,1.45951,-0.0539904,-0.5,0.5,5102,20,1084,30,28,10,-0.818817,-0.814029,-12.9239,-0.259671,0.227744,-0.019156,-30.334,5.66719,27.1553,-4.13146,-3.11563,-0.375587,-9.749,-0.0539904,-0.019156,
Thu Feb 15 18:19:49 2018,97267167,558.818,1506,1426,1522,1537,1088,1940,-0.375587,-4.13146,1.45845,-0.0539904,-0.5,0.5,5112,14,1064,54,18,28,-2.18351,-2.94008,-9.05008,-0.844994,0.383121,0.00532112,-30.334,5.66719,27.1553,-4.13146,-2.74291,-0.375587,-10.0735,-0.0539904,0.00532112,
Thu Feb 15 18:19:49 2018,97277168,558.818,1506,1426,1522,1537,1088,1940,-0.375587,-4.13146,1.45845,-0.0539904,-0.5,0.5,5112,14,1064,54,18,28,-0.153229,-1.47004,-9.73004,-1.46757,0.728994,-0.0361836,-30.334,5.66719,27.1553,-4.13146,-2.48341,-0.375587,-10.4203,-0.0539904,-0.0361836,
Thu Feb 15 18:19:49 2018,97287170,558.818,1506,1426,1509,1538,1088,1940,-0.375587,-4.13146,1.44472,-0.0563378,-0.5,0.5,5106,34,1068,36,18,30,0.545878,1.0343,-5.85143,-1.29729,0.755599,-0.0702388,-30.334,5.66719,27.1553,-4.13146,-2.30847,-0.375587,-10.5913,-0.0539904,-0.0702388,
Thu Feb 15 18:19:49 2018,97297171,557.184,1506,1427,1509,1538,1088,1940,-0.375587,-4.08451,1.44472,-0.0563378,-0.5,0.5,5106,34,1068,36,18,30,0.6608,2.27449,-11.6646,-0.375671,0.223487,-0.0117065,-30.334,5.66719,27.1553,-4.13146,-2.07516,-0.375587,-10.8253,-0.0563378,-0.0117065,
Thu Feb 15 18:19:49 2018,97307174,557.184,1506,1427,1508,1539,1088,1940,-0.375587,-4.08451,1.44366,-0.0586853,-0.5,0.5,5102,16,1060,60,28,12,-1.0343,0.857124,-9.71567,0.134092,-0.170276,0.0415047,-30.334,5.66719,27.1553,-4.08451,-1.84575,-0.375587,-10.9958,-0.0563378,0.0415047,
Thu Feb 15 18:19:49 2018,97317176,557.184,1506,1427,1508,1539,1088,1940,-0.375587,-4.08451,1.44366,-0.0586853,-0.5,0.5,5102,16,1060,60,28,12,-0.976834,-0.0574608,-5.36301,-0.170276,-0.0117065,0.0276698,-30.334,5.66719,27.1553,-4.08451,-1.64361,-0.375587,-11.1453,-0.0586853,0.0276698,
Thu Feb 15 18:19:49 2018,97327177,557.184,1506,1427,1508,1539,1088,1940,-0.375587,-4.08451,1.44366,-0.0586853,-0.5,0.5,5116,20,1046,60,18,28,-1.02951,-1.2402,-4.53941,-1.03868,0.659819,-0.0798168,-30.334,5.66719,27.1553,-4.08451,-1.44307,-0.375587,-11.2535,-0.0586853,-0.0798168,
Thu Feb 15 18:19:49 2018,97337178,557.071,1506,1427,1507,1539,1088,1940,-0.375587,-4.08451,1.44261,-0.0586853,-0.5,0.5,5116,20,1046,60,18,28,0.287304,0.100556,-7.21612,-1.14298,0.930132,-0.126643,-30.334,5.66719,27.1553,-4.08451,-1.27725,-0.375587,-11.235,-0.0586853,-0.126643,
Thu Feb 15 18:19:49 2018,97347182,557.071,1506,1427,1507,1539,1088,1940,-0.375587,-4.08451,1.44261,-0.0586853,-0.5,0.5,5100,20,1044,46,16,28,0.818817,0.100556,-13.6805,-0.308625,0.691746,-0.0670461,-30.334,5.66719,27.1553,-4.08451,-1.26271,-0.375587,-11.0795,-0.0586853,-0.0670461,
Thu Feb 15 18:19:49 2018,97357183,557.071,1506,1427,1507,1539,1088,1940,-0.375587,-4.08451,1.44261,-0.0586853,-0.5,0.5,5100,20,1044,46,16,28,-0.11971,1.16837,-12.5217,0.849251,0.121322,0.0564039,-27.2461,3.65625,29.7832,-4.08451,-0.980025,-0.375587,-10.9839,-0.0586853,0.0564039,
Thu Feb 15 18:19:49 2018,97367186,557.071,1506,1427,1507,1539,1088,1940,-0.375587,-4.08451,1.44261,-0.0586853,-0.5,0.5,5102,18,1078,32,18,28,-1.01514,0.775721,-10.9654,0.474644,0.285212,0.0606608,-27.2461,3.65625,29.7832,-4.08451,-0.608944,-0.375587,-11.1788,-0.0586853,0.0606608,
Thu Feb 15 18:19:49 2018,97377187,557.071,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5102,18,1078,32,18,28,-0.0814029,1.50356,-11.88,-0.502314,0.56936,-0.0446974,-27.2461,3.65625,29.7832,-4.08451,-0.259998,-0.375587,-11.3186,-0.0586853,-0.0446974,
Thu Feb 15 18:19:49 2018,97387188,557.071,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5102,36,1072,46,28,12,1.1157,2.20745,-6.88572,-0.895013,0.870535,-0.12345,-27.2461,3.65625,29.7832,-4.08451,-0.00679639,-0.375587,-11.2239,-0.0610328,-0.12345,
Thu Feb 15 18:19:49 2018,97397190,555.838,1506,1427,1508,1540,1088,1940,-0.375587,-4.08451,1.44366,-0.0610328,-0.5,0.5,5102,36,1072,46,28,12,0.311246,2.81558,-11.0564,0.19901,0.581066,-0.0372479,-27.2461,3.65625,29.7832,-4.08451,0.111466,-0.375587,-10.9843,-0.0610328,-0.0372479,
Thu Feb 15 18:19:49 2018,97407192,555.838,1506,1427,1508,1540,1088,1940,-0.375587,-4.08451,1.44366,-0.0610328,-0.5,0.5,5102,16,1062,70,28,12,-1.32639,1.8148,-10.4531,1.09615,0.0106422,0.0202203,-27.2461,3.65625,29.7832,-4.08451,0.352294,-0.375587,-10.6345,-0.0610328,0.0202203,
Thu Feb 15 18:19:49 2018,97417195,555.838,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5102,16,1062,70,28,12,-0.732626,0.215478,-7.09163,0.458681,0.289469,-0.0223487,-27.2461,3.65625,29.7832,-4.08451,0.741416,-0.375587,-10.4789,-0.0610328,-0.0223487,
Thu Feb 15 18:19:49 2018,97427197,555.838,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5106,16,1038,46,28,12,-0.0814029,-1.35033,-9.9934,-0.543819,0.789654,-0.0862022,-27.2461,3.65625,29.7832,-4.08451,1.01597,-0.375587,-10.225,-0.0610328,-0.0862022,
Thu Feb 15 18:19:49 2018,97437199,557.332,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5106,16,1038,46,28,12,-0.42138,-0.833182,-13.5655,-0.122386,0.837545,-0.0862022,-27.2461,3.65625,29.7832,-4.08451,1.24891,-0.375587,-9.85248,-0.0610328,-0.0862022,
Thu Feb 15 18:19:49 2018,97447200,557.332,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5106,24,1028,38,26,12,0.521936,0.756568,-12.2775,1.14085,0.516149,-0.0138349,-27.2461,3.65625,29.7832,-4.08451,1.41309,-0.375587,-9.42738,-0.0610328,-0.0138349,
Thu Feb 15 18:19:49 2018,97457203,557.332,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5106,24,1028,38,26,12,-1.20668,2.3942,-8.02536,1.20364,0.472516,0.0159634,-27.2461,3.65625,29.7832,-4.08451,1.76628,-0.375587,-9.24703,-0.0610328,0.0159634,
Thu Feb 15 18:19:49 2018,97467206,557.332,1506,1427,1508,1540,1088,1940,-0.375587,-4.08451,1.44366,-0.0610328,-0.5,0.5,5118,24,1088,78,18,30,0.565032,2.62405,-8.10198,0.251157,0.3778,-0.00532112,-27.2461,3.65625,29.7832,-4.08451,2.16005,-0.375587,-9.0632,-0.0610328,-0.00532112,
Thu Feb 15 18:19:49 2018,97477207,557.332,1506,1427,1508,1540,1088,1940,-0.375587,-4.08451,1.44366,-0.0610328,-0.5,0.5,5118,24,1088,78,18,30,0.617704,2.1883,-6.25365,-0.389506,0.394827,-0.0798168,-27.2461,3.65625,29.7832,-4.08451,2.41503,-0.375587,-8.61386,-0.0610328,-0.0798168,
Thu Feb 15 18:19:49 2018,97487209,557.332,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5104,24,1028,48,28,28,0.440533,0.656011,-5.09965,0.402277,0.375671,-0.0564039,-27.2461,3.65625,29.7832,-4.08451,2.66943,-0.375587,-8.14002,-0.0610328,-0.0564039,
Thu Feb 15 18:19:49 2018,97497211,556.454,1506,1427,1507,1540,1088,1940,-0.375587,-4.08451,1.44261,-0.0610328,-0.5,0.5,5104,24,1028,48,28,28,0.919373,1.37427,-8.30309,1.24195,0.517213,-0,-27.2461,3.65625,29.7832,-4.08451,2.97411,-0.375587,-7.73638,-0.0610328,-0,
Thu Feb 15 18:19:49 2018,97507214,556.454,1506,1427,1508,1540,1088,1940,-0.375587,-4.08451,1.44366,-0.0610328,-0.5,0.5,5108,20,1040,72,8,28,0.732626,2.94966,-6.9384,1.0174,0.821581,0.0180918,-27.2461,3.65625,29.7832,-4.08451,3.25774,-0.375587,-7.48962,-0.0610328,0.0180918,
Thu Feb 15 18:19:49 2018,97517217,556.454,1507,1429,1508,1540,1088,1940,-0.328644,-3.99062,1.44366,-0.0610328,-0.5,0.5,5108,20,1040,72,8,28,1.06303,0.914585,-10.8601,0.392699,0.750278,-0.0542754,-27.2461,3.65625,29.7832,-4.08451,3.40293,-0.375587,-7.02169,-0.0610328,-0.0542754,
Thu Feb 15 18:19:49 2018,97527218,556.454,1507,1429,1508,1540,1088,1940,-0.328644,-3.99062,1.44366,-0.0610328,-0.5,0.5,5106,20,1064,46,18,28,-1.21147,-0.627281,-14.5089,0.641727,0.0915233,-0.0723673,-27.2461,3.65625,29.7832,-3.99062,3.54762,-0.328644,-6.33688,-0.0610328,-0.0723673,
Thu Feb 15 18:19:49 2018,97537219,556.454,1507,1429,1508,1540,1088,1940,-0.328644,-3.99062,1.44366,-0.0610328,-0.5,0.5,5106,20,1064,46,18,28,-0.124498,-1.56581,-9.62469,1.00144,0.0042569,0.00106422,-27.2461,3.65625,29.7832,-3.99062,3.75784,-0.328644,-5.69979,-0.0610328,0.00106422,
Thu Feb 15 18:19:49 2018,97547222,556.454,1508,1433,1508,1540,1088,1940,-0.281693,-3.80282,1.44366,-0.0610328,-0.5,0.5,5106,28,1068,42,28,14,0.383072,-1.16837,-4.10366,0.852444,0.458681,0.0351194,-27.2461,3.65625,29.7832,-3.99062,4.06142,-0.328644,-5.14767,-0.0610328,0.0351194,
Thu Feb 15 18:19:49 2018,97557226,554.986,1508,1433,1508,1540,1088,1940,-0.281693,-3.80282,1.44366,-0.0610328,-0.5,0.5,5106,28,1068,42,28,14,1.22583,1.89142,-6.6894,0.483158,0.876921,-0.061725,-27.2461,3.65625,29.7832,-3.80282,4.31,-0.281693,-4.77097,-0.0610328,-0.061725,
Thu Feb 15 18:19:49 2018,97567228,554.986,1512,1442,1508,1540,1088,1940,-0.0939026,-3.38029,1.44366,-0.0610328,-0.5,0.5,5106,16,1060,44,28,28,0.842759,2.26013,-11.5305,0.628957,0.616186,-0.109615,-27.2461,3.65625,29.7832,-3.80282,4.37878,-0.281693,-4.13921,-0.0610328,-0.109615,
Thu Feb 15 18:19:49 2018,97577229,554.986,1512,1442,1508,1530,1088,1940,-0.0939026,-3.38029,1.44366,-0.0375586,-0.5,0.5,5106,16,1060,44,28,28,-0.670376,1.1971,-15.1888,1.34305,0.00851379,-0.00106422,-27.2461,3.65625,29.7832,-3.38029,4.50146,-0.0939026,-3.56154,-0.0610328,-0.00106422,
Thu Feb 15 18:19:49 2018,97587230,555.012,1514,1455,1508,1530,1088,1940,-7.62939e-06,-2.76996,1.44366,-0.0375586,-0.5,0.5,5106,16,1052,48,28,14,-1.1157,-0.440533,-8.1355,1.41223,-0.247964,0.061725,-27.2461,3.65625,29.7832,-3.38029,4.76247,-0.0939026,-3.15746,-0.0375586,0.061725,
Thu Feb 15 18:19:49 2018,97597231,555.012,1514,1455,1508,1518,1088,1940,-7.62939e-06,-2.76996,1.44366,-0.0093894,-0.5,0.5,5106,16,1052,48,28,14,0.474052,-0.325611,-3.65834,0.525727,0.476772,-0.0138349,-27.2461,3.65625,29.7832,-2.76996,5.10176,-7.62939e-06,-2.79956,-0.0375586,-0.0138349,
Thu Feb 15 18:19:49 2018,97607235,555.012,1514,1471,1508,1518,1088,1940,-7.62939e-06,-2.01878,1.44366,-0.0093894,-0.5,0.5,5106,0,1078,56,28,14,1.99198,0.804452,-4.86023,0.211781,0.879049,-0.080881,-27.2461,3.65625,29.7832,-2.76996,5.30419,-7.62939e-06,-2.29786,-0.0093894,-0.080881,
Thu Feb 15 18:19:49 2018,97617236,555.012,1514,1471,1503,1515,1088,1940,-7.62939e-06,-2.01878,1.43838,-0.00234723,-0.5,0.5,5106,0,1078,56,28,14,0.665588,2.44209,-11.5065,0.804554,0.527855,-0.0585323,-27.2461,3.65625,29.7832,-2.01878,5.21692,-7.62939e-06,-1.55664,-0.0093894,-0.0585323,
Thu Feb 15 18:19:49 2018,97627237,555.012,1515,1480,1503,1515,1088,1940,0.0469437,-1.59624,1.43838,-0.00234723,-0.5,0.5,5106,18,1028,48,28,14,-1.68552,-0.373495,-14.1928,1.46331,-0.0510828,0.0180918,-27.2461,3.65625,29.7832,-2.01878,5.40374,-7.62939e-06,-0.84759,-0.00234723,0.0180918,
Thu Feb 15 18:19:49 2018,97637239,555.933,1515,1480,1466,1514,1088,1940,0.0469437,-1.59624,1.3993,2.38419e-07,-0.5,0.5,5106,18,1028,48,28,14,-1.34075,-1.16358,-13.0628,1.62613,-0.12345,0.0691746,-27.2461,3.65625,29.7832,-1.59624,5.53998,0.0469437,-0.375041,-0.00234723,0.0691746,
Thu Feb 15 18:19:49 2018,97647241,555.933,1515,1480,1466,1514,1088,1940,0.0469437,-1.59624,1.3993,2.38419e-07,-0.5,0.5,5116,20,1080,68,18,28,-0.215478,-0.0430956,-4.61602,1.01633,0.0744957,0.0372479,-27.2461,3.65625,29.7832,-1.59624,5.74727,0.0469437,0.0296213,2.38419e-07,0.0372479,
Thu Feb 15 18:19:49 2018,97657243,555.933,1515,1484,1466,1514,1088,1940,0.0469437,-1.40845,1.3993,2.38419e-07,-0.5,0.5,5116,20,1080,68,18,28,1.01514,1.18274,-1.652,0.0595966,0.780076,-0.071303,-27.2461,3.65625,29.7832,-1.59624,5.95592,0.0469437,0.316156,2.38419e-07,-0.071303,
Thu Feb 15 18:19:49 2018,97667246,555.933,1515,1484,1440,1517,1088,1940,0.0469437,-1.40845,1.37183,-0.00704217,-0.5,0.5,5118,16,1068,48,16,30,0.737414,0.368707,-9.75877,0.506571,0.636406,-0.0787526,-27.2461,3.65625,29.7832,-1.40845,5.85925,0.0469437,0.977574,2.38419e-07,-0.0787526,
Thu Feb 15 18:19:49 2018,97677247,555.933,1515,1485,1440,1517,1088,1940,0.0469437,-1.3615,1.37183,-0.00704217,-0.5,0.5,5118,16,1068,48,16,30,-0.0909797,0.723049,-15.6102,1.47395,0.119193,-0,-27.2461,3.65625,29.7832,-1.40845,5.93827,0.0469437,1.7275,-0.00704217,-0,
Thu Feb 15 18:19:49 2018,97687250,555.933,1515,1485,1418,1515,1088,1940,0.0469437,-1.3615,1.34859,-0.00234723,-0.5,0.5,5108,14,1044,42,28,12,-0.627281,0.023942,-11.1426,1.67935,-0.326717,0.094716,-27.2461,3.65625,29.7832,-1.3615,6.07424,0.0469437,2.36501,-0.00704217,0.094716,
Thu Feb 15 18:19:49 2018,97697251,555.586,1515,1486,1418,1515,1088,1940,0.0469437,-1.31456,1.34859,-0.00234723,-0.5,0.5,5108,14,1044,42,28,12,-0.584185,-1.47483,-4.85065,0.956738,-0.00744957,0.0883306,-27.2461,3.65625,29.7832,-1.3615,6.16005,0.0469437,2.89547,-0.00234723,0.0883306,
Thu Feb 15 18:19:49 2018,97707253,555.586,1515,1486,1400,1514,1088,1940,0.0469437,-1.31456,1.32958,2.38419e-07,-0.5,0.5,5116,16,1072,28,8,30,1.09654,-1.51314,-3.27527,0.189432,0.511892,0.00106422,-27.2461,3.65625,29.7832,-1.31456,6.28251,0.0469437,3.37789,-0.00234723,0.00106422,
Thu Feb 15 18:19:49 2018,97717254,555.586,1515,1487,1400,1514,1088,1940,0.0469437,-1.26761,1.32958,2.38419e-07,-0.5,0.5,5116,16,1072,28,8,30,2.10211,0.823605,-9.24641,0.204331,0.742829,-0.0372479,-27.2461,3.65625,29.7832,-1.31456,6.28895,0.0469437,3.78435,2.38419e-07,-0.0372479,
Thu Feb 15 18:19:49 2018,97727259,555.586,1515,1487,1385,1514,1088,1940,0.0469437,-1.26761,1.31373,2.38419e-07,-0.5,0.5,5118,28,1086,38,28,12,0.397437,1.77171,-13.2926,0.841801,0.0883306,0.0170276,-27.2461,3.65625,29.7832,-1.26761,6.19244,0.0469437,4.29299,2.38419e-07,0.0170276,
Thu Feb 15 18:19:49 2018,97737260,557.289,1515,1487,1385,1514,1088,1940,0.0469437,-1.26761,1.31373,2.38419e-07,-0.5,0.5,5118,28,1086,38,28,12,-1.01035,-0.110133,-11.3772,1.25153,-0.42569,0.0872664,-27.2461,3.65625,29.7832,-1.26761,6.09837,0.0469437,4.75304,2.38419e-07,0.0872664,
