ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,E-Max. In-Plane Principal,E-Max. In-Plane Principal (Abs),       S-Mises,S-Max. In-Plane Principal
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             1,             1,      -1.40986,       1.46485,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.59717E-03,   3.59717E-03,   107.115E+03,   109.213E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             1,             2,      -1.40413,       1.51466,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.01285E-03,   3.01285E-03,   89.6160E+03,   91.6518E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             1,             3,      -1.45199,       1.47022,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.65370E-03,   3.65370E-03,   109.094E+03,   110.425E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             1,             4,      -1.44893,       1.51411,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.98794E-03,   2.98794E-03,   89.1334E+03,   90.4403E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             2,             1,      -1.38953,       1.78187,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.13313E-03,   1.13313E-03,   33.5379E+03,   34.7992E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             2,             2,      -1.32684,       1.84001,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   925.437E-06,   925.437E-06,   27.4360E+03,   28.3259E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             2,             3,      -1.50004,       1.80152,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.10621E-03,   1.10621E-03,   33.2619E+03,   33.0752E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             2,             4,      -1.48324,       1.84528,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   816.529E-06,   816.529E-06,   24.5704E+03,   24.3870E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             3,             1,      -1.19770,       1.38475,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.88113E-03,   1.88113E-03,   56.2739E+03,   56.6807E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             3,             2,      -1.15655,       1.44415,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.59480E-03,   1.59480E-03,   48.8189E+03,   46.5848E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             3,             3,      -1.23132,       1.41206,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.82787E-03,   1.82787E-03,   54.1164E+03,   56.1003E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             3,             4,      -1.18422,       1.48694,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.60540E-03,   1.60540E-03,   48.2613E+03,   48.0161E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             4,             1,  -912.523E-03,   952.669E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   374.186E-06,  -955.667E-06,   29.3533E+03,   2.88415E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             4,             2,  -816.618E-03,   963.572E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   294.545E-06,  -697.807E-06,   21.6332E+03,   2.80889E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             4,             3,  -918.611E-03,   994.823E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   257.667E-06,  -915.822E-06,   27.3664E+03,      -563.076
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             4,             4,  -818.740E-03,       1.00848,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   186.997E-06,  -670.446E-06,   20.0242E+03,      -466.050
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             5,             1,  -31.8023E-03,       1.28570,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   855.998E-06,   855.998E-06,   25.4205E+03,   26.1158E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             5,             2,   71.9249E-03,       1.34861,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   839.305E-06,   839.305E-06,   24.9607E+03,   25.5393E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             5,             3,  -126.410E-03,       1.36427,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   854.842E-06,   854.842E-06,   25.3775E+03,   26.0973E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             5,             4,  -23.2506E-03,       1.47501,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   841.611E-06,   841.611E-06,   25.0153E+03,   25.6353E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             6,             1,      -1.52461,       1.51388,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.23856E-03,   3.23856E-03,   96.3653E+03,   98.4535E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             6,             2,      -1.52505,       1.47471,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.97636E-03,   3.97636E-03,   118.485E+03,   120.588E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             6,             3,      -1.48121,       1.51390,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.25016E-03,   3.25016E-03,   96.6251E+03,   98.9621E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             6,             4,      -1.48285,       1.47286,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   3.95391E-03,   3.95391E-03,   117.718E+03,   120.080E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             7,             1,      -1.51750,       1.73359,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.55253E-03,   1.55253E-03,   46.1787E+03,   47.2298E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             7,             2,      -1.45470,       1.71048,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.55287E-03,   1.55287E-03,   45.7193E+03,   48.2798E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             7,             3,      -1.50922,       1.77160,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.40009E-03,   1.40009E-03,   41.6694E+03,   42.5468E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             7,             4,      -1.42379,       1.74716,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.42374E-03,   1.42374E-03,   42.0050E+03,   44.0331E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             8,             1,      -1.48967,       1.66158,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.83582E-03,   1.83582E-03,   53.8909E+03,   57.5831E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             8,             2,      -1.47235,       1.68755,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.69028E-03,   1.69028E-03,   49.6452E+03,    52.924E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             8,             3,      -1.52687,       1.67168,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.83537E-03,   1.83537E-03,   54.0655E+03,   56.9818E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             8,             4,      -1.52223,       1.70682,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.70513E-03,   1.70513E-03,   50.2131E+03,   52.9826E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             9,             1,  -884.110E-03,   877.344E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",  -2.85574E-06,  -814.936E-06,   23.8850E+03,  -8.15395E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             9,             2,  -727.548E-03,   879.435E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   144.380E-06,  -643.636E-06,   19.0388E+03,  -1.60584E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             9,             3,  -903.278E-03,   921.191E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   188.124E-06,  -918.104E-06,   27.0824E+03,  -2.87826E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",             9,             4,  -792.183E-03,   928.995E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   344.644E-06,  -670.691E-06,   21.4608E+03,   4.72869E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            10,             1,  -686.463E-03,       1.27104,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   770.360E-06,   770.360E-06,   25.1514E+03,   21.0844E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            10,             2,  -637.469E-03,       1.21538,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   773.144E-06,   773.144E-06,   25.3641E+03,   21.0692E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            10,             3,  -620.377E-03,       1.31704,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   832.686E-06,   832.686E-06,   26.8515E+03,   23.0507E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            10,             4,  -553.498E-03,       1.27144,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   823.690E-06,   823.690E-06,   26.7392E+03,   22.6617E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            11,             1,  -857.516E-03,       1.12748,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   241.689E-06,  -444.381E-06,   14.3827E+03,   3.57279E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            11,             2,  -882.736E-03,       1.17379,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   250.440E-06,  -441.960E-06,   14.4335E+03,   3.88524E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            11,             3,  -951.402E-03,       1.09859,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   269.446E-06,  -747.414E-06,   22.7572E+03,   1.49083E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            11,             4,  -970.727E-03,       1.13893,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   282.342E-06,  -755.164E-06,   23.0778E+03,   1.83932E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            12,             1,  -830.283E-03,       1.35634,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.00712E-03,   1.00712E-03,   33.7876E+03,   26.9115E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            12,             2,  -873.805E-03,       1.39013,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.04205E-03,   1.04205E-03,   34.2165E+03,   28.3746E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            12,             3,  -899.479E-03,       1.31200,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   952.195E-06,   952.195E-06,   32.4675E+03,   25.0931E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            12,             4,  -936.212E-03,       1.35184,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   982.763E-06,   982.763E-06,   32.8183E+03,   26.3660E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            13,             1,      -1.13256,       1.34534,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.19653E-03,   1.19653E-03,   36.3126E+03,   35.3263E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            13,             2,      -1.07216,       1.41498,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.32883E-03,   1.32883E-03,   40.2918E+03,   39.2782E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            13,             3,      -1.17124,       1.36687,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.18613E-03,   1.18613E-03,   36.4006E+03,   34.5444E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            13,             4,      -1.12653,       1.42487,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.34897E-03,   1.34897E-03,   41.2479E+03,   39.4568E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            14,             1,      -1.27678,       1.63494,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.86366E-03,   1.86366E-03,   55.8394E+03,   56.0164E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            14,             2,      -1.27130,       1.56347,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.91664E-03,   1.91664E-03,   57.4117E+03,   57.6326E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            14,             3,      -1.19919,       1.65213,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.88455E-03,   1.88455E-03,   56.8087E+03,   56.1447E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            14,             4,      -1.20068,       1.56527,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.93023E-03,   1.93023E-03,   58.1973E+03,   57.4899E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            15,             1,       1.21701,   931.429E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   821.875E-06,   821.875E-06,   24.5169E+03,   24.8779E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            15,             2,       1.39453,   931.655E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   824.427E-06,   824.427E-06,   24.6401E+03,   24.8771E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            15,             3,       1.20089,       1.12304,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   824.484E-06,   824.484E-06,   24.5965E+03,   24.9537E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            15,             4,       1.39021,       1.12388,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   826.869E-06,   826.869E-06,   24.7119E+03,   24.9528E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            16,             1,       1.03622,       1.62445,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   846.827E-06,   846.827E-06,   25.3719E+03,   25.4548E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            16,             2,       1.08006,       1.79783,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   835.519E-06,   835.519E-06,   25.0402E+03,   25.1040E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            16,             3,   900.286E-03,       1.69854,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   850.717E-06,   850.717E-06,   25.5099E+03,   25.5391E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            16,             4,   916.845E-03,       1.81768,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   833.564E-06,   833.564E-06,   25.0040E+03,   25.0114E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            17,             1,       1.06427,       1.11602,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   810.837E-06,   810.837E-06,   24.1596E+03,   24.5918E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            17,             2,   880.337E-03,       1.09768,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   805.800E-06,   805.800E-06,   23.9163E+03,   24.6103E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            17,             3,       1.08758,   929.548E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   808.244E-06,   808.244E-06,   24.0846E+03,   24.5091E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            17,             4,   911.500E-03,   924.634E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   802.721E-06,   802.721E-06,   23.8217E+03,   24.5225E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            18,             1,   456.195E-03,       1.43045,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   848.170E-06,   848.170E-06,   25.2176E+03,   25.8215E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            18,             2,   628.546E-03,       1.45255,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   847.905E-06,   847.905E-06,   25.3505E+03,   25.5715E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            18,             3,   398.784E-03,       1.57014,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   890.645E-06,   890.645E-06,   26.4803E+03,   27.1150E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            18,             4,   568.767E-03,       1.58701,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   892.271E-06,   892.271E-06,   26.6746E+03,   26.9133E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            19,             1,  -280.509E-03,       1.67831,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.17295E-03,   1.17295E-03,    35.336E+03,   34.9756E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            19,             2,  -93.2066E-03,       1.64306,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.16884E-03,   1.16884E-03,   34.9144E+03,   35.3015E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            19,             3,  -278.009E-03,       1.81227,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.30691E-03,   1.30691E-03,   39.3620E+03,   38.9835E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            19,             4,  -101.027E-03,       1.80282,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.28140E-03,   1.28140E-03,   38.2823E+03,   38.6920E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            20,             1,  -751.344E-03,       1.05352,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   357.565E-06,  -495.104E-06,   17.2938E+03,   6.89124E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            20,             2,  -648.693E-03,       1.06504,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   418.504E-06,   418.504E-06,   16.4353E+03,   9.80406E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            20,             3,  -771.752E-03,       1.11058,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   408.795E-06,  -500.107E-06,   18.2697E+03,   8.53065E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            20,             4,  -676.427E-03,       1.13600,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   450.625E-06,   450.625E-06,   16.9646E+03,   10.9371E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            21,             1,       1.38057,       1.59818,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   835.620E-06,   835.620E-06,   25.0573E+03,   25.0856E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            21,             2,       1.39195,       1.79079,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   833.756E-06,   833.756E-06,   25.0008E+03,   25.0305E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            21,             3,       1.16492,       1.59756,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   835.937E-06,   835.937E-06,   25.0736E+03,   25.0849E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            21,             4,       1.20737,       1.79063,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   834.131E-06,   834.131E-06,   25.0200E+03,   25.0298E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            22,             1,   805.348E-03,       1.37814,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   831.324E-06,   831.324E-06,   24.7319E+03,   25.2809E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            22,             2,   851.894E-03,       1.21919,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   818.669E-06,   818.669E-06,   24.3530E+03,   24.9004E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            22,             3,       1.00531,       1.43518,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   835.189E-06,   835.189E-06,   24.9554E+03,   25.2122E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            22,             4,       1.04222,       1.25150,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   824.303E-06,   824.303E-06,   24.6375E+03,   24.8715E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            23,             1,      -1.25990,       1.42730,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.38601E-03,   2.38601E-03,   70.7917E+03,   72.9220E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            23,             2,      -1.21695,       1.50503,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.00551E-03,   2.00551E-03,   59.4483E+03,   61.4015E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            23,             3,      -1.30437,       1.44165,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.44085E-03,   2.44085E-03,   73.0038E+03,   73.5683E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            23,             4,      -1.27869,       1.51167,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.99798E-03,   1.99798E-03,   59.6546E+03,   60.3881E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            24,             1,      -1.10735,       1.32511,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   840.854E-06,   840.854E-06,   26.3165E+03,   23.9672E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            24,             2,      -1.07713,       1.29139,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   836.860E-06,   836.860E-06,   26.4259E+03,   23.6383E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            24,             3,      -1.04056,       1.39487,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   848.342E-06,   848.342E-06,   26.4942E+03,   24.2346E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            24,             4,      -1.00860,       1.34983,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   845.791E-06,   845.791E-06,   26.6019E+03,   23.9863E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            25,             1,   44.7940E-03,       1.63808,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   985.759E-06,   985.759E-06,   29.5641E+03,   29.5859E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            25,             2,   234.516E-03,       1.65974,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   977.311E-06,   977.311E-06,   29.2365E+03,   29.4470E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            25,             3,   28.7706E-03,       1.80149,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.09130E-03,   1.09130E-03,   32.7196E+03,   32.7680E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            25,             4,   206.401E-03,       1.80729,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.09299E-03,   1.09299E-03,   32.6888E+03,   32.9456E+03
