today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:03:24 2019,8583074,1084.5,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1234,0,28,30,1.15879,-0.387861,10.1035,0.00744957,0.0202203,0.0117065,20.8406,34.9629,-61.0166,173.457,16.3235,176.128,0.290125,176.418,-0.117681,-0,-0.0081839,
Thu Sep 26 01:03:24 2019,8593075,1084.5,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1234,0,28,12,1.12049,-0.287304,10.0126,0.0117065,0.0127707,0.0148991,20.8406,34.9629,-61.0166,173.615,16.6121,176.837,0.261855,177.099,-0.118103,-0,-0.00845467,
Thu Sep 26 01:03:24 2019,8603076,1084.5,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1234,0,28,12,1.12527,-0.397437,10.1035,0.00957802,0.0138349,0.0159634,20.8406,34.9629,-61.0166,173.645,16.8983,177.473,0.232668,177.706,-0.118522,-0,-0.0083823,
Thu Sep 26 01:03:24 2019,8613077,1084.5,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,10,1.22104,-0.272939,10.2041,0.0127707,0.0106422,0.00957802,20.8406,34.9629,-61.0166,173.176,17.1857,178.041,0.206248,178.247,-0.118941,-0,-0.00837296,
Thu Sep 26 01:03:24 2019,8623078,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,10,1.16837,-0.339977,10.0269,0.0117065,0.0180918,0.0117065,20.8406,34.9629,-61.0166,173.354,17.47,178.542,0.17838,178.721,-0.119366,-0,-0.00850727,
Thu Sep 26 01:03:24 2019,8633079,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5544,1238,0,28,10,1.13006,-0.263362,10.0126,0.00744957,0.0170276,0.0117065,20.8406,34.9629,-61.0166,173.561,17.7568,178.982,0.154537,179.136,-0.119793,-0,-0.00854038,
Thu Sep 26 01:03:24 2019,8643080,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5544,1238,0,28,10,1.19231,-0.301669,10.1227,0.0106422,0.0159634,0.0138349,20.8406,34.9629,-61.0166,173.282,18.0436,179.363,0.132138,179.495,-0.120222,-0,-0.00857964,
Thu Sep 26 01:03:24 2019,8653081,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,10,1.13006,-0.373495,10.0556,0.0127707,0.0180918,0.0148991,20.8406,34.9629,-61.0166,173.588,18.3295,179.689,0.110269,179.799,-0.120657,-0,-0.00868271,
Thu Sep 26 01:03:24 2019,8663082,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,10,1.1971,-0.344765,10.0126,0.0042569,0.0202203,0.0170276,20.8406,34.9629,-61.0166,173.182,18.6154,179.964,0.0898433,180.054,-0.121091,-0,-0.00869659,
Thu Sep 26 01:03:24 2019,8673083,1084.97,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,12,1.22104,-0.363919,10.0461,0.00638535,0.0170276,0.0180918,20.8406,34.9629,-61.0166,173.07,18.9027,180.19,0.072271,180.262,-0.12153,-0,-0.00877937,
Thu Sep 26 01:03:24 2019,8683084,1085.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,12,1.15401,-0.292093,10.0748,0.00638535,0.0202203,0.00957802,20.8406,34.9629,-61.0166,173.466,19.1883,180.371,0.0541702,180.425,-0.121968,-0,-0.00875801,
Thu Sep 26 01:03:24 2019,8693085,1085.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1238,0,26,10,1.14443,-0.363919,9.9934,0.0148991,0.0212845,0.0159634,20.8406,34.9629,-61.0166,173.467,19.4745,180.509,0.0379868,180.547,-0.122412,-0,-0.00886616,
