today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:28 2019,15896231,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,12,-1.35991,-0.162806,-9.27035,0.00212845,0.0127707,0.0276698,-13.7156,35.3215,33.7061,-1.10956,-0.106551,-9.56412,-0.00946189,0.0329341,0.0217867,-0.0898791,-6.61749,-6.70737,0.0249727,0,0.00130716,
Thu Sep 26 00:39:28 2019,15906232,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,12,-1.40779,-0.047884,-9.38527,0.0148991,0.0500185,0.0319267,-13.7156,35.3215,33.7061,-1.11007,-0.107111,-9.56293,0.00357303,0.0662949,0.0243103,-0.061452,-6.62127,-6.68272,0.0249878,0,0.000327549,
Thu Sep 26 00:39:28 2019,15916233,1085.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,8,30,-1.35033,-0.0814029,-9.57681,0.0180918,0.0936517,0.0404405,-13.7156,35.3215,33.7061,-1.11155,-0.107541,-9.56125,0.00632472,0.102678,0.0305997,-0.0130447,-6.6312,-6.64425,0.0249442,0,-0.000944958,
Thu Sep 26 00:39:28 2019,15926234,1085.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,8,30,-1.47962,-0.158017,-9.47146,0.0117065,0.138349,0.0297983,-13.7156,35.3215,33.7061,-1.11399,-0.107876,-9.55949,-0.000343303,0.1366,0.0179151,0.0555037,-6.64681,-6.59131,0.0248041,0,-0.00303627,
Thu Sep 26 00:39:28 2019,15936235,1085.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,6,30,-1.41258,-0.0430956,-9.39006,-0.00212845,0.17879,0.0106422,-13.7156,35.3215,33.7061,-1.11741,-0.108191,-9.55757,-0.0135694,0.163052,-0.00190317,0.141348,-6.66839,-6.52704,0.0246565,0,-0.00319776,
Thu Sep 26 00:39:28 2019,15946236,1085.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,6,30,-1.21625,0.071826,-9.52892,0.0117065,0.221359,0.00319267,-13.7156,35.3215,33.7061,-1.12153,-0.108233,-9.55538,0.000847783,0.188676,-0.00883204,0.24211,-6.69429,-6.45218,0.0244205,0,-0.00511234,
Thu Sep 26 00:39:28 2019,15956237,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,30,14,-1.16837,-0.0766145,-9.63906,0.0244772,0.263928,0.00212845,-13.7156,35.3215,33.7061,-1.12581,-0.107841,-9.55326,0.0130185,0.21141,-0.00903072,0.356726,-6.72104,-6.36431,0.0240566,0,-0.00788448,
Thu Sep 26 00:39:28 2019,15966238,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,30,14,-1.13006,-0.177171,-9.5385,0.0361836,0.299047,0.0042569,-13.7156,35.3215,33.7061,-1.12988,-0.107319,-9.55144,0.0230878,0.224288,-0.00612444,0.481545,-6.74644,-6.26489,0.0236082,0,-0.00971635,
Thu Sep 26 00:39:28 2019,15976239,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5550,1234,0,30,12,-0.957681,-0.124498,-9.44273,0.0308625,0.325653,0.0117065,-13.7156,35.3215,33.7061,-1.13349,-0.10696,-9.54974,0.0159262,0.227081,0.00164798,0.610852,-6.76897,-6.15812,0.023101,0,-0.0109888,
Thu Sep 26 00:39:28 2019,15986240,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5550,1234,0,30,12,-0.837971,-0.071826,-9.44273,0.0351194,0.35013,0.0170276,-13.7156,35.3215,33.7061,-1.13618,-0.106698,-9.54786,0.0184751,0.226743,0.00671765,0.740863,-6.78618,-6.04532,0.0224876,0,-0.0132912,
Thu Sep 26 00:39:28 2019,15996241,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1238,0,6,30,-0.876278,-0.201113,-9.46667,0.0287341,0.363965,0.0319267,-13.7156,35.3215,33.7061,-1.13766,-0.106499,-9.54577,0.0105577,0.215398,0.0204931,0.867528,-6.79642,-5.92889,0.02179,0,-0.0151151,
Thu Sep 26 00:39:28 2019,16006242,1086.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1238,0,6,30,-0.785298,-0.148441,-9.47625,0.0276698,0.384185,0.0393763,-13.7156,35.3215,33.7061,-1.1379,-0.106502,-9.54354,0.00836322,0.210312,0.0258946,0.989485,-6.79945,-5.80996,0.0210838,0,-0.0153003,
Thu Sep 26 00:39:28 2019,16016243,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,14,-0.723049,-0.124498,-9.51935,0.00638535,0.391635,0.042569,-13.7156,35.3215,33.7061,-1.13682,-0.10669,-9.54128,-0.0130183,0.192649,0.0266672,1.10492,-6.79465,-5.68973,0.0203636,0,-0.0156033,
Thu Sep 26 00:39:28 2019,16026244,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,14,-0.861913,-0.11971,-9.63427,0.0106422,0.396956,0.0436332,-13.7156,35.3215,33.7061,-1.13447,-0.106947,-9.5392,-0.00810163,0.173723,0.0252375,1.20988,-6.78215,-5.57227,0.0196044,0,-0.0164502,
Thu Sep 26 00:39:28 2019,16036245,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,12,-0.871489,-0.138864,-9.55765,0.00319267,0.389506,0.0297983,-13.7156,35.3215,33.7061,-1.13116,-0.107253,-9.53747,-0.0147702,0.143534,0.0095821,1.30077,-6.76376,-5.46299,0.0188709,0,-0.0158917,
Thu Sep 26 00:39:28 2019,16046246,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,12,-0.924162,-0.134075,-9.79228,0.00212845,0.388442,0.0340552,-13.7156,35.3215,33.7061,-1.12719,-0.10763,-9.53626,-0.0147083,0.121476,0.0125269,1.37669,-6.7411,-5.36441,0.0181548,0,-0.0155169,
Thu Sep 26 00:39:28 2019,16056254,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,10,-0.799663,-0.0143652,-9.64384,0.0159634,0.380992,0.0276698,-13.7156,35.3215,33.7061,-1.12262,-0.107967,-9.53576,-0.000344152,0.0947266,0.00499421,1.43863,-6.7144,-5.27578,0.0174761,0,-0.0147037,
Thu Sep 26 00:39:28 2019,16066255,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,10,-0.531513,0.0526724,-9.62469,0.0287341,0.3629,0.0138349,-13.7156,35.3215,33.7061,-1.11709,-0.107971,-9.53583,0.0117826,0.0597128,-0.0090432,1.48287,-6.68157,-5.1987,0.016795,0,-0.0147572,
Thu Sep 26 00:39:28 2019,16076256,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,10,-0.517148,-0.110133,-9.60554,0.0255414,0.348001,0.0106422,-13.7156,35.3215,33.7061,-1.11006,-0.107585,-9.53623,0.0075643,0.0305031,-0.0116735,1.50872,-6.63961,-5.13089,0.0160735,0,-0.0156323,
Thu Sep 26 00:39:28 2019,16086257,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5532,1234,0,28,12,-0.387861,-0.172383,-9.48104,0.0266056,0.330974,0.00744957,-13.7156,35.3215,33.7061,-1.10128,-0.107147,-9.53676,0.00774794,0.00162455,-0.0140363,1.51792,-6.58718,-5.06926,0.0153741,0,-0.0151543,
Thu Sep 26 00:39:28 2019,16096258,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5356,5532,1238,0,8,30,-0.186748,-0.0814029,-9.65821,0.0180918,0.307561,0.00744957,-13.7156,35.3215,33.7061,-1.09048,-0.106847,-9.53731,-0.00127527,-0.0309139,-0.0130912,1.50953,-6.52279,-5.01326,0.0146816,0,-0.0150055,
Thu Sep 26 00:39:28 2019,16106259,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5356,5532,1238,0,8,30,-0.143652,-0.162806,-9.51935,0.0180918,0.27457,0.0234129,-13.7156,35.3215,33.7061,-1.07734,-0.10664,-9.53798,-0.00138286,-0.0697325,0.00309291,1.4807,-6.4444,-4.9637,0.0139913,0,-0.0149561,
Thu Sep 26 00:39:28 2019,16116260,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1238,0,28,12,-0.220267,-0.229843,-9.44273,0.00957802,0.238386,0.0404405,-13.7156,35.3215,33.7061,-1.0619,-0.106649,-9.53858,-0.00962008,-0.108043,0.018908,1.42977,-6.35243,-4.92266,0.0133043,0,-0.0148834,
Thu Sep 26 00:39:28 2019,16126261,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1238,0,28,12,-0.0574608,-0.172383,-9.73482,0.00319267,0.204331,0.0361836,-13.7156,35.3215,33.7061,-1.04438,-0.107005,-9.53911,-0.015085,-0.140654,0.0129477,1.35852,-6.24807,-4.88954,0.0127082,0,-0.0129157,
Thu Sep 26 00:39:28 2019,16136262,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,10,-0.124498,-0.0383072,-9.70609,-0.00532112,0.163891,0.0383121,-13.7156,35.3215,33.7061,-1.02483,-0.107504,-9.54004,-0.0220645,-0.17607,0.013553,1.26779,-6.13143,-4.86365,0.0121581,0,-0.0119195,
Thu Sep 26 00:39:28 2019,16146263,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,10,-0.191536,-0.124498,-9.68694,-0.00744957,0.125578,0.0319267,-13.7156,35.3215,33.7061,-1.00355,-0.107908,-9.54152,-0.0222595,-0.205776,0.00591179,1.15839,-6.00411,-4.84571,0.0116962,0,-0.010007,
Thu Sep 26 00:39:28 2019,16156264,1088.56,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,8,30,-0.162806,-0.153229,-9.65821,-0.0106422,0.0936517,0.0255414,-13.7156,35.3215,33.7061,-0.980914,-0.108287,-9.54342,-0.023372,-0.226073,-0.00110241,1.03468,-5.8685,-4.83382,0.0113171,0,-0.00821555,
Thu Sep 26 00:39:28 2019,16166265,1088.56,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,8,30,-0.0526724,0.0622492,-9.73004,-0.00106422,0.061725,0.0138349,-18.8813,35.5008,32.1504,-0.957041,-0.108572,-9.54569,-0.0120857,-0.243791,-0.0126063,0.900073,-5.72529,-4.82521,0.0110047,0,-0.00676872,
Thu Sep 26 00:39:28 2019,16176266,1088.56,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,8,30,-0.143652,-0.0574608,-9.5816,0.0170276,0.0297983,0.00851379,-18.8813,35.5008,32.1504,-0.931972,-0.108504,-9.54825,0.00643103,-0.259084,-0.0169771,0.75601,-5.57479,-4.81878,0.0107297,0,-0.00595672,
Thu Sep 26 00:39:28 2019,16186267,1088.56,1513,1510,1088,1514,1088,1514,-0.0469513,0.281685,0.9,0,-0.5,-1.19209e-07,5394,5546,1234,0,28,12,-0.0766145,-0.0574608,-9.61511,0.0180918,-0.00106422,0.00212845,-18.8813,35.5008,32.1504,-0.905909,-0.108137,-9.55089,0.00706192,-0.27108,-0.0219303,0.604129,-5.41834,-4.81421,0.0105087,0,-0.0047889,
Thu Sep 26 00:39:28 2019,16196268,1088.56,1513,1510,1088,1514,1088,1514,-0.0469513,0.281685,0.9,0,-0.5,-1.19209e-07,5394,5546,1234,0,28,12,-0.0861913,-0.0670376,-9.63906,0.0138349,-0.0340552,-0.0042569,-18.8813,35.5008,32.1504,-0.879003,-0.107618,-9.55354,0.00252254,-0.28307,-0.0263797,0.445376,-5.25688,-4.8115,0.0103425,0,-0.00360092,
Thu Sep 26 00:39:28 2019,16206269,1088.56,1513,1510,1088,1514,1088,1514,-0.0469513,0.281685,0.9,0,-0.5,-1.19209e-07,5396,5550,1234,0,28,10,-0.00957681,-0.0383072,-9.39485,0.0255414,-0.0638535,-0,-18.8813,35.5008,32.1504,-0.851309,-0.106954,-9.55604,0.0136294,-0.289919,-0.0201715,0.281227,-5.09081,-4.80959,0.0102307,0,-0.00242159,
Thu Sep 26 00:39:28 2019,16216270,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,28,10,-0.0191536,-0.148441,-9.4954,0.0202203,-0.0915233,0.0138349,-18.8813,35.5008,32.1504,-0.822872,-0.106219,-9.55804,0.00745291,-0.293055,-0.00525269,0.114217,-4.92059,-4.80637,0.0101436,0,-0.00188824,
Thu Sep 26 00:39:28 2019,16226304,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,28,10,-0.23942,-0.148441,-9.44752,0.0106422,-0.119193,0.0212845,-18.8813,35.5008,32.1504,-0.794017,-0.105601,-9.55949,-0.0022988,-0.294818,0.00231008,-0.0541962,-4.74812,-4.80232,0.0101201,0,-0.000509409,
Thu Sep 26 00:39:28 2019,16236305,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,8,32,-0.325611,-0.205901,-9.47625,0.0042569,-0.127707,0.0266056,-18.8813,35.5008,32.1504,-0.765393,-0.105252,-9.56047,-0.00815911,-0.276994,0.00718543,-0.218008,-4.57723,-4.79524,0.0101804,0,0.00130781,
Thu Sep 26 00:39:28 2019,16246306,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,8,32,-0.316035,-0.162806,-9.59596,0.0127707,-0.142606,0.0287341,-18.8813,35.5008,32.1504,-0.737452,-0.105218,-9.56114,0.000761393,-0.265748,0.00856534,-0.373493,-4.41051,-4.784,0.0103181,0,0.00298327,
Thu Sep 26 00:39:28 2019,16256307,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,30,14,-0.445322,-0.11971,-9.59117,0.00319267,-0.146863,0.0148991,-18.8813,35.5008,32.1504,-0.710426,-0.105404,-9.56176,-0.00838505,-0.244274,-0.00547436,-0.519603,-4.2492,-4.7688,0.010476,0,0.00342124,
Thu Sep 26 00:39:28 2019,16266308,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,30,14,-0.493206,-0.0957681,-9.69173,-0.00532112,-0.146863,0.00212845,-18.8813,35.5008,32.1504,-0.684618,-0.105646,-9.56254,-0.0157046,-0.21963,-0.0172822,-0.652502,-4.09504,-4.74754,0.0106777,0,0.00437015,
Thu Sep 26 00:39:28 2019,16276309,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,28,10,-0.483629,-0.0383072,-9.82102,0.00212845,-0.140478,-0.00744957,-18.8813,35.5008,32.1504,-0.660228,-0.105799,-9.56377,-0.00707275,-0.190144,-0.0249674,-0.769894,-3.94911,-4.719,0.0108945,0,0.00469541,
Thu Sep 26 00:39:28 2019,16286310,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,28,10,-0.440533,-0.0670376,-9.76355,0.00212845,-0.127707,-0.00851379,-18.8813,35.5008,32.1504,-0.637211,-0.105765,-9.56569,-0.0062738,-0.156338,-0.0237613,-0.869154,-3.81109,-4.68024,0.0111104,0,0.00467982,
Thu Sep 26 00:39:28 2019,16296311,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5548,1234,0,6,32,-0.560243,-0.114922,-9.83059,0.00851379,-0.107487,-0.00851379,-18.1688,35.1422,32.8418,-0.615562,-0.105606,-9.56831,0.00058894,-0.117689,-0.0215499,-0.947657,-3.68097,-4.62862,0.0113115,0,0.00435628,
Thu Sep 26 00:39:28 2019,16306312,1086.59,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5548,1234,0,6,32,-0.493206,-0.124498,-9.82102,0.0138349,-0.0883306,-0.00532112,-18.1688,35.1422,32.8418,-0.595368,-0.10546,-9.57162,0.00584824,-0.082898,-0.0163911,-1.00512,-3.55929,-4.56441,0.0114863,0,0.00378659,
Thu Sep 26 00:39:28 2019,16316313,1088.21,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,8,30,-0.622492,-0.100556,-9.72525,0.0159634,-0.0659819,0.0148991,-18.1688,35.1422,32.8418,-0.576689,-0.105366,-9.57552,0.00758451,-0.0476967,0.00467914,-1.04253,-3.4465,-4.48903,0.0116377,0,0.0032805,
Thu Sep 26 00:39:28 2019,16326314,1088.21,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,8,30,-0.699107,-0.158017,-9.65821,0.0138349,-0.032991,0.0223487,-18.1688,35.1422,32.8418,-0.559721,-0.105339,-9.57967,0.0050726,-0.00512693,0.0117251,-1.05767,-3.34388,-4.40155,0.011731,0,0.00202253,
Thu Sep 26 00:39:28 2019,16336315,1088.21,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5544,1234,0,8,30,-0.670376,-0.114922,-9.51935,0.0148991,-0.00212845,0.0340552,-18.1688,35.1422,32.8418,-0.544622,-0.105418,-9.5837,0.00580901,0.0318085,0.0222,-1.05002,-3.25251,-4.30253,0.0118022,0,0.00154138,
Thu Sep 26 00:39:28 2019,16346316,1088.21,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5544,1234,0,8,30,-0.727837,-0.134075,-9.61511,0.0148991,0.032991,0.0372479,-18.1688,35.1422,32.8418,-0.531362,-0.105585,-9.58737,0.00544291,0.069557,0.023557,-1.02098,-3.17227,-4.19325,0.0118591,0,0.00123445,
Thu Sep 26 00:39:28 2019,16356317,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,28,10,-0.823605,-0.0814029,-9.43794,0.0138349,0.061725,0.0308625,-18.1688,35.1422,32.8418,-0.520007,-0.105778,-9.59058,0.00406937,0.097727,0.0155477,-0.97306,-3.10358,-4.07664,0.0118652,0,0.000131711,
Thu Sep 26 00:39:28 2019,16366318,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,28,10,-0.775721,-0.11971,-9.39964,0.0117065,0.0968444,0.019156,-18.1688,35.1422,32.8418,-0.510628,-0.105948,-9.59307,0.0017792,0.129242,0.00307031,-0.908038,-3.04691,-3.95495,0.0118427,0,-0.000488162,
Thu Sep 26 00:39:28 2019,16376319,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,10,-0.828394,-0.0814029,-9.35654,0.0106422,0.12345,0.0159634,-18.1688,35.1422,32.8418,-0.503141,-0.106083,-9.59461,0.000694938,0.149447,-0.000214262,-0.8282,-3.00184,-3.83004,0.0117964,0,-0.0010033,
Thu Sep 26 00:39:28 2019,16386320,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,10,-0.751779,-0.162806,-9.25119,0.00532112,0.15112,0.00744957,-18.1688,35.1422,32.8418,-0.497396,-0.106227,-9.59506,-0.0043718,0.168389,-0.00830889,-0.737146,-2.96749,-3.70463,0.0116971,0,-0.00215101,
Thu Sep 26 00:39:28 2019,16396321,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,28,12,-0.636858,-0.158017,-9.43315,0.00851379,0.172404,0.0148991,-18.1688,35.1422,32.8418,-0.493063,-0.106491,-9.59444,-0.000847455,0.178977,-0.000414257,-0.637633,-2.94187,-3.57951,0.0115291,0,-0.00363978,
Thu Sep 26 00:39:28 2019,16406322,1084.4,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,28,12,-0.517148,-0.196325,-9.37569,0.00744957,0.194753,0.019156,-18.1688,35.1422,32.8418,-0.489637,-0.106967,-9.59305,-0.00169142,0.189008,0.00375703,-0.532214,-2.92189,-3.45411,0.0112695,0,-0.00562412,
Thu Sep 26 00:39:28 2019,16416323,1085.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,10,-0.445322,-0.181959,-9.51456,0.00212845,0.205395,0.0212845,-18.1688,35.1422,32.8418,-0.486652,-0.107691,-9.59113,-0.00652927,0.186275,0.00552365,-0.424703,-2.90468,-3.32939,0.0109621,0,-0.00666197,
Thu Sep 26 00:39:28 2019,16426324,1085.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,10,-0.325611,-0.0143652,-9.6199,0.0042569,0.217102,0.0223487,-18.1688,35.1422,32.8418,-0.483718,-0.108489,-9.58906,-0.00380534,0.184089,0.00610129,-0.318602,-2.88783,-3.20643,0.0105865,0,-0.00813775,
Thu Sep 26 00:39:28 2019,16436325,1085.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,8,32,-0.253785,-0.0766145,-9.57202,0.0042569,0.218166,0.0351194,-18.1688,35.1422,32.8418,-0.480483,-0.10908,-9.58714,-0.00333453,0.171213,0.0178048,-0.216815,-2.86912,-3.08593,0.0101542,0,-0.00936541,
Thu Sep 26 00:39:28 2019,16446326,1085.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,8,32,-0.23942,-0.023942,-9.68215,0.00744957,0.207524,0.042569,-18.1688,35.1422,32.8418,-0.476721,-0.109391,-9.58547,0.000162847,0.147588,0.0233565,-0.125485,-2.84718,-2.97267,0.00969307,0,-0.00999172,
Thu Sep 26 00:39:28 2019,16456327,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,6,30,-0.21069,-0.153229,-9.7444,0.0170276,0.195817,0.0404405,-18.1688,35.1422,32.8418,-0.472369,-0.109524,-9.58427,0.00947039,0.124395,0.0191862,-0.0475676,-2.82159,-2.86916,0.00925128,0,-0.00957211,
Thu Sep 26 00:39:28 2019,16466328,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,6,30,-0.0574608,-0.0622492,-9.61033,0.0106422,0.180918,0.0361836,-18.1688,35.1422,32.8418,-0.467281,-0.109603,-9.58358,0.00268121,0.09965,0.0132619,0.0166166,-2.79145,-2.77483,0.00882561,0,-0.00922281,
Thu Sep 26 00:39:28 2019,16476329,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,8,28,-0.11971,-0.0430956,-9.69652,0.0287341,0.155377,0.0297983,-18.1688,35.1422,32.8418,-0.461283,-0.109564,-9.58327,0.0198729,0.0664514,0.00575505,0.0642012,-2.75576,-2.69156,0.00839989,0,-0.00922386,
Thu Sep 26 00:39:28 2019,16486330,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,8,28,0.0430956,-0.134075,-9.70131,0.0223487,0.1309,0.0223487,-18.1688,35.1422,32.8418,-0.454292,-0.109381,-9.58333,0.0121145,0.0368413,-0.0021536,0.0937924,-2.71404,-2.62025,0.00800669,0,-0.00851931,
Thu Sep 26 00:39:28 2019,16496331,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5548,1234,0,8,30,0.0766145,-0.244209,-9.71088,0.0117065,0.104294,0.00957802,-18.1688,35.1422,32.8418,-0.44614,-0.109326,-9.58383,0.000897748,0.00757247,-0.014472,0.106516,-2.66527,-2.55875,0.00764705,0,-0.00779231,
Thu Sep 26 00:39:28 2019,16506332,1088.37,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5548,1234,0,8,30,0.177171,-0.158017,-9.77313,0.0180918,0.0734315,0.00212845,-18.1688,35.1422,32.8418,-0.436643,-0.109599,-9.58483,0.00691883,-0.0233096,-0.020599,0.102008,-2.60835,-2.50634,0.00731641,0,-0.00716386,
Thu Sep 26 00:39:28 2019,16516333,1087.62,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5538,1234,0,30,30,0.392649,-0.11971,-9.75398,0.0138349,0.0393763,-0.00532112,-18.1688,35.1422,32.8418,-0.425529,-0.110077,-9.58637,0.00222211,-0.0545332,-0.0261274,0.0797073,-2.54163,-2.46192,0.00700368,0,-0.0067758,
