today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:58 2019,44675871,1086.11,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1238,0,6,30,-0.579397,-0.172383,-9.59117,0.00957802,-0.00532112,0.0117065,-16.3875,34.0664,34.2246,-0.592944,-0.113526,-9.58597,-0.001411,0.0138852,-0.000689939,0.0339318,-3.53955,-3.50562,0.0184993,0,-0.00243855,
Thu Sep 26 00:39:58 2019,44685872,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1238,0,6,30,-0.588974,-0.138864,-9.65342,0.0127707,-0.00532112,0.0117065,-16.3875,34.0664,34.2246,-0.595456,-0.114449,-9.58579,0.00172902,0.0124548,-0.000627394,0.0414776,-3.55457,-3.51309,0.0183801,0,-0.00258211,
Thu Sep 26 00:39:58 2019,44695873,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,8,30,-0.488417,-0.124498,-9.64384,0.00532112,-0.00638535,0.00957802,-16.3875,34.0664,34.2246,-0.597625,-0.115403,-9.58581,-0.00558432,0.010081,-0.0026038,0.0479337,-3.56748,-3.51955,0.0182649,0,-0.00249638,
Thu Sep 26 00:39:58 2019,44705874,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,8,30,-0.579397,-0.110133,-9.59117,0.00744957,-0.0042569,0.0159634,-16.3875,34.0664,34.2246,-0.599379,-0.116311,-9.58601,-0.00309308,0.0109249,0.00374159,0.0539514,-3.57785,-3.5239,0.0181464,0,-0.00256792,
Thu Sep 26 00:39:58 2019,44715875,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5556,1234,0,8,30,-0.612916,-0.11971,-9.72046,0.00851379,-0.0117065,0.0106422,-16.3875,34.0664,34.2246,-0.600854,-0.11714,-9.58638,-0.00181988,0.00249384,-0.0016644,0.0577956,-3.58649,-3.5287,0.0180528,0,-0.0020275,
Thu Sep 26 00:39:58 2019,44725876,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5556,1234,0,8,30,-0.531513,-0.0909797,-9.57681,0.00851379,-0.00851379,0.0159634,-16.3875,34.0664,34.2246,-0.602141,-0.117873,-9.58697,-0.001666,0.00494984,0.00357531,0.0599281,-3.59393,-3.534,0.0179596,0,-0.00201932,
Thu Sep 26 00:39:58 2019,44735877,1086.69,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5556,1234,0,8,30,-0.636858,-0.134075,-9.55287,0.0117065,-0.0127707,0.0117065,-17.2781,35.6801,33.7061,-0.603228,-0.11851,-9.58759,0.00153508,5.24456e-05,-0.000805754,0.0613611,-3.60017,-3.53881,0.0178746,0,-0.0018428,
Thu Sep 26 00:39:58 2019,44745878,1086.32,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5544,1234,0,28,10,-0.656011,-0.0957681,-9.52413,0.0148991,-0.0159634,0.0117065,-17.2781,35.6801,33.7061,-0.604269,-0.119075,-9.58802,0.00445834,-0.00341095,-0.000739467,0.060399,-3.6062,-3.5458,0.0177766,0,-0.00212169,
Thu Sep 26 00:39:58 2019,44755879,1086.32,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5534,1238,0,8,30,-0.617704,-0.0909797,-9.56244,0.0117065,-0.0127707,0.0138349,-17.2781,35.6801,33.7061,-0.605362,-0.119535,-9.58824,0.00100833,-0.000459149,0.00135998,0.0592903,-3.61263,-3.55334,0.0176985,0,-0.00169332,
Thu Sep 26 00:39:58 2019,44765880,1086.32,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5534,1238,0,8,30,-0.593762,-0.105345,-9.63906,0.0106422,-0.019156,0.0106422,-17.2781,35.6801,33.7061,-0.606422,-0.119866,-9.58837,-0.000116284,-0.00691846,-0.00181412,0.0571768,-3.61889,-3.56171,0.017619,0,-0.00172202,
Thu Sep 26 00:39:58 2019,44775881,1086.32,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,30,30,-0.699107,-0.0574608,-9.5385,0.0042569,-0.019156,0.0117065,-17.2781,35.6801,33.7061,-0.607467,-0.120056,-9.58852,-0.00623489,-0.00669472,-0.000639636,0.0532769,-3.62505,-3.57177,0.01754,0,-0.00171083,
Thu Sep 26 00:39:58 2019,44785882,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,30,30,-0.670376,-0.0909797,-9.63906,0.00319267,-0.0266056,0.0148991,-17.2781,35.6801,33.7061,-0.608642,-0.12007,-9.58866,-0.00671998,-0.0135907,0.00247345,0.0474655,-3.63199,-3.58453,0.017481,0,-0.00127836,
Thu Sep 26 00:39:58 2019,44795883,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-0.56982,-0.172383,-9.37569,0.00744957,-0.0287341,0.0138349,-17.2781,35.6801,33.7061,-0.609883,-0.120019,-9.58863,-0.00204848,-0.0147594,0.00124065,0.0393438,-3.63938,-3.60004,0.0174157,0,-0.00141635,
Thu Sep 26 00:39:58 2019,44805884,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-0.59855,-0.0909797,-9.59117,0.00851379,-0.0266056,0.00638535,-17.2781,35.6801,33.7061,-0.610988,-0.120015,-9.58826,-0.000820248,-0.011701,-0.00600007,0.0317634,-3.64611,-3.61434,0.0173499,0,-0.00142553,
Thu Sep 26 00:39:58 2019,44815885,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,26,14,-0.574608,-0.0622492,-9.70609,0.00851379,-0.0308625,0.00744957,-17.2781,35.6801,33.7061,-0.611904,-0.119952,-9.58783,-0.000711296,-0.0149664,-0.0044588,0.0241238,-3.65172,-3.62759,0.0172884,0,-0.00133217,
Thu Sep 26 00:39:58 2019,44825886,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,26,14,-0.507571,-0.114922,-9.50498,0.00638535,-0.0276698,0.0138349,-17.2781,35.6801,33.7061,-0.61256,-0.119754,-9.58759,-0.00264492,-0.0107717,0.00205831,0.0167504,-3.65571,-3.63896,0.0172221,0,-0.00143699,
Thu Sep 26 00:39:58 2019,44835887,1087.91,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1232,0,6,28,-0.565032,-0.0909797,-9.56723,0.0159634,-0.0287341,0.00851379,-17.2781,35.6801,33.7061,-0.612881,-0.119482,-9.5873,0.00679377,-0.0109649,-0.00318418,0.0105233,-3.65774,-3.64721,0.0171445,0,-0.00168083,
Thu Sep 26 00:39:58 2019,44845888,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1232,0,6,28,-0.565032,-0.205901,-9.60075,0.00744957,-0.032991,0.0159634,-17.2781,35.6801,33.7061,-0.61294,-0.119256,-9.58694,-0.00190131,-0.0141543,0.00424686,0.00332713,-3.65823,-3.6549,0.0170904,0,-0.0011727,
Thu Sep 26 00:39:58 2019,44855889,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1232,0,6,28,-0.560243,-0.143652,-9.62469,0.0106422,-0.0297983,0.0127707,-17.2781,35.6801,33.7061,-0.612809,-0.11921,-9.58665,0.00134771,-0.00989317,0.000850362,-0.00356196,-3.65756,-3.66112,0.0170342,0,-0.00121774,
Thu Sep 26 00:39:58 2019,44865890,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1234,0,28,28,-0.646434,-0.0526724,-9.51935,0.00851379,-0.0340552,0.0148991,-17.2781,35.6801,33.7061,-0.612577,-0.119232,-9.5864,-0.000774459,-0.0130828,0.0028293,-0.0101441,-3.65627,-3.66641,0.0169742,0,-0.00129817,
Thu Sep 26 00:39:58 2019,44875891,1087.88,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,26,12,-0.612916,-0.0957681,-9.65342,0.0117065,-0.0319267,0.0127707,-17.2781,35.6801,33.7061,-0.612379,-0.119128,-9.58615,0.00237664,-0.00984405,0.000557378,-0.0167122,-3.65518,-3.6719,0.0169419,0,-0.000701156,
Thu Sep 26 00:39:58 2019,44885892,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,26,12,-0.646434,-0.047884,-9.47625,0.00638535,-0.032991,0.0127707,-17.2781,35.6801,33.7061,-0.612263,-0.118859,-9.58588,-0.00289302,-0.00989734,0.000512429,-0.0223677,-3.6546,-3.67696,0.0169092,0,-0.00070878,
Thu Sep 26 00:39:58 2019,44895893,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,30,12,-0.593762,-0.134075,-9.55765,0.00532112,-0.0383121,0.00957802,-17.2781,35.6801,33.7061,-0.612205,-0.118471,-9.58547,-0.00363193,-0.0139807,-0.00258463,-0.0292082,-3.65441,-3.68362,0.0168865,0,-0.000490208,
Thu Sep 26 00:39:58 2019,44905894,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,30,12,-0.622492,-0.0957681,-9.38527,0.0138349,-0.0308625,0.0127707,-17.2781,35.6801,33.7061,-0.612159,-0.118057,-9.58474,0.00486766,-0.00544835,0.000699256,-0.0347743,-3.65441,-3.68918,0.0168439,0,-0.000924036,
Thu Sep 26 00:39:58 2019,44915895,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,12,-0.646434,-0.11971,-9.59596,0.00532112,-0.032991,0.0127707,-17.2781,35.6801,33.7061,-0.612151,-0.117654,-9.58369,-0.00366143,-0.00678249,0.000647432,-0.0382782,-3.65476,-3.69304,0.0168074,0,-0.000790946,
Thu Sep 26 00:39:58 2019,44925896,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,12,-0.675165,-0.105345,-9.56723,0.0042569,-0.0308625,0.00851379,-17.2781,35.6801,33.7061,-0.612278,-0.117256,-9.58254,-0.00432588,-0.00390565,-0.00347443,-0.0413401,-3.65596,-3.6973,0.0167915,0,-0.000343914,
Thu Sep 26 00:39:58 2019,44935897,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,12,-0.641646,-0.134075,-9.76355,0.0042569,-0.032991,0.0127707,-17.2781,35.6801,33.7061,-0.612573,-0.116888,-9.58165,-0.00389954,-0.00533055,0.000911108,-0.0439861,-3.65805,-3.70204,0.0167694,0,-0.000479236,
Thu Sep 26 00:39:58 2019,44945898,1086.49,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1236,0,28,10,-0.694318,-0.100556,-9.69173,0.00319267,-0.0308625,0.00638535,-17.2781,35.6801,33.7061,-0.613034,-0.116557,-9.58127,-0.0045127,-0.00254224,-0.00525948,-0.0462415,-3.66094,-3.70718,0.016738,0,-0.000680513,
Thu Sep 26 00:39:58 2019,44955899,1086.49,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,8,30,-0.665588,-0.0909797,-9.57681,0.00212845,-0.0276698,0.0159634,-17.2781,35.6801,33.7061,-0.613685,-0.116216,-9.5813,-0.00505672,0.00103671,0.00438417,-0.0466728,-3.66481,-3.71148,0.0167096,0,-0.000614557,
Thu Sep 26 00:39:58 2019,44965900,1086.49,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,8,30,-0.617704,-0.124498,-9.50498,0.00744957,-0.0255414,0.0127707,-17.2781,35.6801,33.7061,-0.61446,-0.11585,-9.58135,0.000572579,0.0032896,0.000975726,-0.0454334,-3.6694,-3.71484,0.0166809,0,-0.000623391,
Thu Sep 26 00:39:58 2019,44975901,1086.49,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1238,0,28,12,-0.584185,-0.105345,-9.62469,0.0117065,-0.0234129,0.0138349,-17.2781,35.6801,33.7061,-0.615194,-0.115498,-9.58129,0.00470332,0.00533861,0.00192526,-0.0429616,-3.6738,-3.71676,0.0166542,0,-0.000578201,
Thu Sep 26 00:39:58 2019,44985902,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1238,0,28,12,-0.708684,-0.0526724,-9.72046,0.0170276,-0.0255414,0.0138349,-17.2781,35.6801,33.7061,-0.615898,-0.115106,-9.58137,0.00948326,0.00312134,0.00176883,-0.040538,-3.67796,-3.7185,0.0166067,0,-0.00102901,
Thu Sep 26 00:39:58 2019,44995903,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,10,-0.593762,-0.181959,-9.65342,0.0117065,-0.0212845,0.0127707,-17.2781,35.6801,33.7061,-0.616666,-0.114683,-9.58182,0.0036412,0.00718871,0.000601019,-0.0375843,-3.68237,-3.71995,0.0165844,0,-0.000483265,
Thu Sep 26 00:39:58 2019,45005904,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,10,-0.560243,-0.124498,-9.56723,0.00638535,-0.0202203,0.0170276,-17.2781,35.6801,33.7061,-0.61736,-0.114374,-9.58248,-0.00171813,0.00782929,0.00462018,-0.033282,-3.68624,-3.71952,0.0165274,0,-0.00123507,
Thu Sep 26 00:39:58 2019,45015905,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5550,1234,0,8,30,-0.622492,-0.134075,-9.61033,0.00957802,-0.0159634,0.00851379,-17.2781,35.6801,33.7061,-0.617869,-0.114192,-9.58315,0.00152847,0.0114399,-0.00393565,-0.0277618,-3.68902,-3.71678,0.0164611,0,-0.00143489,
Thu Sep 26 00:39:58 2019,45025906,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5550,1234,0,8,30,-0.608127,-0.11971,-9.55287,0.00212845,-0.0180918,0.0138349,-17.2781,35.6801,33.7061,-0.61828,-0.114079,-9.58377,-0.0056866,0.00859244,0.00148446,-0.022023,-3.69123,-3.71325,0.0163984,0,-0.00135914,
Thu Sep 26 00:39:58 2019,45035907,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5540,1238,0,28,14,-0.560243,-0.0670376,-9.52413,0.00212845,-0.0170276,0.0117065,-17.2781,35.6801,33.7061,-0.618587,-0.11396,-9.58425,-0.00514105,0.00900855,-0.000687638,-0.0169806,-3.69287,-3.70985,0.0163481,0,-0.00108952,
Thu Sep 26 00:39:58 2019,45045908,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5540,1238,0,28,14,-0.56982,-0.181959,-9.73482,-0.0042569,-0.0106422,0.0117065,-17.2781,35.6801,33.7061,-0.618701,-0.113832,-9.58469,-0.0107304,0.0144453,-0.000636553,-0.0102616,-3.69338,-3.70364,0.016283,0,-0.00141121,
Thu Sep 26 00:39:58 2019,45055909,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5540,1238,0,28,14,-0.560243,-0.143652,-9.57681,-0.00212845,-0.0106422,0.0117065,-17.2781,35.6801,33.7061,-0.618603,-0.113828,-9.58531,-0.00766034,0.0132575,-0.000587406,-0.00232534,-3.69256,-3.69488,0.0162155,0,-0.00146315,
Thu Sep 26 00:39:58 2019,45065910,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5534,1234,0,28,28,-0.56982,-0.162806,-9.65342,0.00106422,-0.0127707,0.0117065,-17.2781,35.6801,33.7061,-0.618311,-0.113991,-9.58606,-0.00380422,0.0100845,-0.000540219,0.00436166,-3.69053,-3.68617,0.0161366,0,-0.00170894,
Thu Sep 26 00:39:58 2019,45075911,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,6,28,-0.593762,-0.100556,-9.663,-0.00106422,-0.00744957,0.00638535,-17.2781,35.6801,33.7061,-0.617874,-0.114248,-9.58694,-0.00535144,0.0142692,-0.005585,0.0113385,-3.68759,-3.67625,0.0160565,0,-0.00173606,
Thu Sep 26 00:39:58 2019,45085912,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,6,28,-0.507571,-0.105345,-9.63427,-0.0042569,-0.0127707,0.00851379,-17.2781,35.6801,33.7061,-0.61728,-0.114494,-9.588,-0.00776498,0.00786436,-0.00305398,0.0176793,-3.68365,-3.66597,0.0159991,0,-0.00124381,
Thu Sep 26 00:39:58 2019,45095913,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1238,0,28,10,-0.622492,-0.0957681,-9.53371,0.00957802,-0.00957802,0.0106422,-17.2781,35.6801,33.7061,-0.616512,-0.114671,-9.58908,0.0063439,0.0101181,-0.000726523,0.0228309,-3.67866,-3.65583,0.0159141,0,-0.00184166,
Thu Sep 26 00:39:58 2019,45105914,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1238,0,28,10,-0.646434,-0.0430956,-9.59596,0.00744957,-0.0180918,0.0138349,-17.2781,35.6801,33.7061,-0.615745,-0.114722,-9.59001,0.00395983,0.000944183,0.00242388,0.026,-3.67375,-3.64775,0.0158558,0,-0.00126287,
Thu Sep 26 00:39:58 2019,45115915,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,28,10,-0.646434,-0.162806,-9.50977,0.00319267,-0.0159634,0.0159634,-17.2781,35.6801,33.7061,-0.615137,-0.11466,-9.59075,-0.000272586,0.00272629,0.0042794,0.0270516,-3.66985,-3.6428,0.0158109,0,-0.000973225,
Thu Sep 26 00:39:58 2019,45125916,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,28,10,-0.641646,-0.196325,-9.4954,0.0117065,-0.0223487,0.0106422,-17.2781,35.6801,33.7061,-0.614695,-0.114704,-9.59118,0.0080717,-0.00379733,-0.00116491,0.0267447,-3.66705,-3.64031,0.0157789,0,-0.000692198,
Thu Sep 26 00:39:58 2019,45135917,1086.33,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,28,10,-0.612916,-0.148441,-9.4954,0.00638535,-0.0223487,0.0148991,-17.2781,35.6801,33.7061,-0.614369,-0.114975,-9.59123,0.00244241,-0.00364423,0.00301984,0.0246129,-3.66509,-3.64048,0.0157441,0,-0.000755055,
Thu Sep 26 00:39:58 2019,45145918,1086.36,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5550,1234,0,28,12,-0.68953,-0.0383072,-9.57681,0.0042569,-0.0234129,0.0138349,-17.2781,35.6801,33.7061,-0.614165,-0.115291,-9.59099,0.000336287,-0.00450838,0.00174756,0.0222773,-3.66397,-3.64169,0.0157083,0,-0.000775449,
Thu Sep 26 00:39:58 2019,45155919,1086.36,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1234,0,28,12,-0.59855,-0.114922,-9.46667,0.00319267,-0.0276698,0.0148991,-17.2781,35.6801,33.7061,-0.614104,-0.115466,-9.59054,-0.000574121,-0.00833607,0.0026128,0.0185976,-3.66378,-3.64519,0.0156986,0,-0.000210111,
Thu Sep 26 00:39:58 2019,45165920,1086.36,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1234,0,28,12,-0.636858,-0.191536,-9.48583,0.00106422,-0.0287341,0.0106422,-17.2781,35.6801,33.7061,-0.614112,-0.115624,-9.58978,-0.00242299,-0.00875301,-0.00169535,0.013702,-3.66412,-3.65042,0.015679,0,-0.000424902,
Thu Sep 26 00:39:58 2019,45175921,1086.36,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5544,1238,0,8,30,-0.641646,-0.172383,-9.4954,0.00319267,-0.0297983,0.0106422,-17.2781,35.6801,33.7061,-0.614174,-0.115964,-9.58869,-3.3596e-05,-0.00910147,-0.00155898,0.00858704,-3.6649,-3.65632,0.0156662,0,-0.000277369,
Thu Sep 26 00:39:58 2019,45187349,1086.36,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5544,1238,0,8,30,-0.656011,-0.114922,-9.57681,0.00106422,-0.0319267,0.00957802,-17.2781,35.6801,33.7061,-0.614343,-0.116453,-9.5874,-0.00191913,-0.010404,-0.00244631,0.00299914,-3.6664,-3.6634,0.0156681,0,4.10056e-05,
Thu Sep 26 00:39:58 2019,45197350,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1238,0,6,28,-0.54109,-0.114922,-9.6199,0.00532112,-0.0266056,0.0106422,-17.2781,35.6801,33.7061,-0.614533,-0.116948,-9.58615,0.00247082,-0.00443049,-0.00121301,-0.00125062,-3.66801,-3.66926,0.0156707,0,5.70607e-05,
Thu Sep 26 00:39:58 2019,45207353,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1238,0,6,28,-0.584185,-0.201113,-9.60554,0.00532112,-0.0287341,0.0138349,-17.2781,35.6801,33.7061,-0.614579,-0.117475,-9.58507,0.00240637,-0.00607393,0.00195607,-0.00425991,-3.66869,-3.67295,0.0156438,0,-0.000581672,
Thu Sep 26 00:39:58 2019,45217354,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5556,1234,0,8,30,-0.550666,-0.0766145,-9.53371,0.00638535,-0.0308625,0.0117065,-17.2781,35.6801,33.7061,-0.614434,-0.118074,-9.58412,0.00335631,-0.00755478,-0.000241554,-0.00816426,-3.66819,-3.67636,0.0156075,0,-0.000786483,
Thu Sep 26 00:39:58 2019,45227355,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5556,1234,0,8,30,-0.526724,-0.100556,-9.62469,0.00319267,-0.0276698,0.0148991,-17.2781,35.6801,33.7061,-0.61407,-0.118606,-9.5832,0.00014086,-0.00379127,0.00283849,-0.0114147,-3.66637,-3.67779,0.0155671,0,-0.000876181,
Thu Sep 26 00:39:58 2019,45237356,1087.14,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,8,28,-0.612916,-0.100556,-9.4954,0.0117065,-0.0234129,0.0117065,-17.2781,35.6801,33.7061,-0.61351,-0.119002,-9.58232,0.00839613,0.000684722,-0.000461925,-0.0123046,-3.66338,-3.67568,0.0155301,0,-0.000801733,
Thu Sep 26 00:39:58 2019,45247357,1085.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,8,28,-0.560243,-0.0430956,-9.7444,0.00638535,-0.0255414,0.0127707,-17.2781,35.6801,33.7061,-0.612865,-0.119241,-9.58154,0.00268415,-0.00133025,0.000591878,-0.0124896,-3.65984,-3.67233,0.0155051,0,-0.000541782,
Thu Sep 26 00:39:58 2019,45257358,1085.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1234,0,30,10,-0.617704,-0.138864,-9.56723,0.0148991,-0.0148991,0.0106422,-17.2781,35.6801,33.7061,-0.61218,-0.119316,-9.58103,0.0106815,0.00904703,-0.00150011,-0.0102789,-3.65595,-3.66623,0.0154663,0,-0.00084094,
Thu Sep 26 00:39:58 2019,45267359,1085.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1234,0,30,10,-0.627281,-0.100556,-9.52413,0.0117065,-0.0127707,0.0148991,-17.2781,35.6801,33.7061,-0.611529,-0.119332,-9.58065,0.00676081,0.0103643,0.00269935,-0.00471793,-3.65222,-3.65694,0.015436,0,-0.000656555,
Thu Sep 26 00:39:58 2019,45277360,1085.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1236,0,28,28,-0.679953,-0.0814029,-9.43315,0.0159634,-0.00638535,0.00532112,-17.2781,35.6801,33.7061,-0.611034,-0.119294,-9.58003,0.0102738,0.0156024,-0.00670226,0.00272099,-3.6495,-3.64678,0.0154003,0,-0.000773962,
Thu Sep 26 00:39:58 2019,45287361,1087.96,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1236,0,28,28,-0.684742,-0.0383072,-9.36612,0.0106422,-0.00532112,0.00851379,-17.2781,35.6801,33.7061,-0.610795,-0.119094,-9.57894,0.00428752,0.0152465,-0.00306359,0.0115586,-3.64849,-3.63693,0.0153636,0,-0.000794201,
