today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 00:33:39 2019,31991623,1087.14,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5368,5516,1040,116,30,10,0.397437,-0.148441,-11.315,0.0851379,-0.351194,-0.0372479,-24.9375,32.9906,29.0391,2.01168,428.96,11.14,0.0921283,11.2322,8.28585e-05,-0,-0,
Thu Sep 26 00:33:39 2019,32001624,1087.14,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5368,5516,1040,116,30,10,1.25935,-1.33596,-8.30788,0.230937,-0.487415,-0.200074,-24.9375,32.9906,29.0391,8.61957,429.285,10.4116,0.130003,10.5416,8.32433e-05,0,0,
Thu Sep 26 00:33:39 2019,32011625,1087.14,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5384,5524,1058,108,8,28,2.13084,0.023942,-12.2439,-0.365029,-1.09083,-0,-24.9375,32.9906,29.0391,9.87243,429.745,9.73325,0.292189,10.0254,8.36501e-05,0,0,
Thu Sep 26 00:33:39 2019,32021626,1087.14,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5384,5524,1058,108,8,28,2.0638,0.560243,-11.7364,0.0989729,-1.59421,0.0691746,-24.9375,32.9906,29.0391,9.97331,430.175,9.11199,0.412085,9.52407,8.52618e-05,0,0,
Thu Sep 26 00:33:39 2019,32031627,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5372,5512,1044,98,8,26,2.74376,0.656011,-14.5137,0.34268,-1.56654,-0.109615,-24.9375,32.9906,29.0391,10.7052,430.454,8.54737,0.374697,8.92207,8.802e-05,0,0,
Thu Sep 26 00:33:39 2019,32041628,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5372,5512,1044,98,8,26,2.99275,-0.11971,-18.0619,0.188368,-1.84111,-0.0223487,-24.9375,32.9906,29.0391,9.40813,430.819,8.03697,0.421928,8.45889,9.2379e-05,0,0,
Thu Sep 26 00:33:39 2019,32051629,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5536,1040,100,28,28,2.71024,0.143652,-15.0212,-0.0106422,-2.43282,0.0787526,-24.9375,32.9906,29.0391,10.2277,431.275,7.57711,0.550435,8.12755,9.97537e-05,0,0,
Thu Sep 26 00:33:39 2019,32061630,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5536,1040,100,28,28,1.6089,1.58017,-9.60075,-0.160698,-2.85212,-0.0340552,-24.9375,32.9906,29.0391,9.5133,431.682,7.1649,0.618703,7.7836,0.000109386,0,0,
Thu Sep 26 00:33:39 2019,32071631,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5400,5594,1050,116,28,10,0.167594,1.20668,-4.46758,0.126643,-3.1501,-0.00319267,-24.9375,32.9906,29.0391,2.14835,432.054,6.7903,0.645599,7.4359,0.000121086,0,0,
Thu Sep 26 00:33:39 2019,32081632,1087.23,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5400,5594,1050,116,28,10,0.426168,-0.603339,-12.2631,-0.0319267,-3.08625,0.0319267,-24.9375,32.9906,29.0391,1.99035,432.322,6.43682,0.568591,7.00541,0.000134265,0,0,
Thu Sep 26 00:33:39 2019,32091633,1087.74,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5380,5556,1028,106,8,28,0.148441,-0.727837,-2.24576,-0.169212,-3.52684,0.0446974,-24.9375,32.9906,29.0391,3.78164,432.734,6.09843,0.634225,6.73265,0.000148625,0,0,
Thu Sep 26 00:33:39 2019,32101634,1087.74,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5380,5556,1028,106,8,28,-0.502782,-0.282516,-9.84975,0.625764,-3.04475,-0.032991,-24.9375,32.9906,29.0391,-2.92214,432.883,5.77204,0.439049,6.21108,0.000164734,0,0,
Thu Sep 26 00:33:39 2019,32111635,1087.74,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5582,1068,98,30,12,-1.05345,-0.282516,-14.9638,0.0446974,-2.84786,0.0840737,-24.9375,32.9906,29.0391,-4.02698,433.113,5.44584,0.336927,5.78277,0.000180438,0,0,
Thu Sep 26 00:33:39 2019,32121636,1087.74,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5582,1068,98,30,12,-1.35991,-2.1452,-11.7603,-0.26712,-3.25227,0.152184,-24.9375,32.9906,29.0391,-6.59612,433.515,5.11023,0.407007,5.51724,0.00019787,0,0,
Thu Sep 26 00:33:39 2019,32131637,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5400,5538,1086,88,28,10,-5.12359,0.790087,-5.33907,-0.173469,-2.7904,0.0979086,-24.9375,32.9906,29.0391,-43.8202,433.669,4.72624,0.232229,4.95847,0.00021695,0,0,
Thu Sep 26 00:33:39 2019,32141638,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5400,5538,1086,88,28,10,-5.39174,2.46603,-1.75734,0.0904591,-2.55201,0.0361836,-24.9375,32.9906,29.0391,-71.9476,433.888,4.20021,0.132646,4.33285,0.000235516,0,0,
Thu Sep 26 00:33:39 2019,32151639,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5560,1076,86,8,28,-5.93283,0.0814029,-8.36055,-0.0340552,-2.03054,0.0180918,-24.9375,32.9906,29.0391,-35.3604,434.025,3.49249,-0.0365505,3.45594,0.000250908,0,0,
Thu Sep 26 00:33:39 2019,32161640,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5560,1076,86,8,28,-7.91523,0.732626,-6.26323,-0.0606608,-1.56335,-0.0361836,-24.9375,32.9906,29.0391,-51.6459,434.177,2.64835,-0.176338,2.47201,0.000264504,0,0,
Thu Sep 26 00:33:39 2019,32171641,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5372,5578,1102,76,28,12,-8.35576,0.713472,-9.15064,-0.0159634,-1.17384,-0.0297983,-24.9375,32.9906,29.0391,-42.4003,434.352,1.69508,-0.282309,1.41277,0.000277705,0,0,
Thu Sep 26 00:33:39 2019,32181642,1087.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5372,5578,1102,76,28,12,-7.75243,0.814029,-6.84263,-0.0776884,-0.804554,-0.0415047,-24.9375,32.9906,29.0391,-48.567,434.533,0.641817,-0.372655,0.269162,0.00028589,0,0,
Thu Sep 26 00:33:39 2019,32191643,1088,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5366,5588,1092,74,6,28,-8.011,1.12527,-5.98072,-0.119193,-0.305432,-0.0542754,-24.9375,32.9906,29.0391,-53.2564,434.676,-0.506308,-0.489499,-0.995807,0.000293394,0,0,
Thu Sep 26 00:33:39 2019,32201644,1088,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5366,5588,1092,74,6,28,-7.86256,0.694318,-4.48673,-0.136221,0.307561,-0.0340552,-24.9375,32.9906,29.0391,-60.289,434.787,-1.75821,-0.625785,-2.38399,0.00029694,0,0,
Thu Sep 26 00:33:39 2019,32211645,1088,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5362,5582,1102,74,28,10,-6.36858,-0.143652,-8.48026,-0.17879,0.855636,0.00212845,-24.9375,32.9906,29.0391,-36.9061,434.917,-3.09596,-0.730336,-3.8263,0.000297916,0,0,
Thu Sep 26 00:33:39 2019,32221646,1088,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5362,5582,1102,74,28,10,-6.95276,-0.258574,-9.73482,-0.160698,1.20257,0.0383121,-3.74063,34.6043,34.3975,-35.535,435.104,-4.46844,-0.768129,-5.23657,0.000294599,-0,-0,
Thu Sep 26 00:33:39 2019,32231647,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5382,5568,1098,76,8,10,-7.58004,0.191536,-7.17782,-0.135156,1.41116,0.052147,-3.74063,34.6043,34.3975,-46.5613,435.331,-5.85326,-0.761878,-6.61514,0.000290393,-0,-0,
Thu Sep 26 00:33:39 2019,32241648,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5382,5568,1098,76,8,10,-5.54018,-1.65679,-9.44752,-0.112808,1.8177,0.0446974,-3.74063,34.6043,34.3975,-30.3881,435.501,-7.2484,-0.807542,-8.05594,0.000283669,-0,-0,
Thu Sep 26 00:33:39 2019,32251649,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5346,5562,1094,74,8,28,-5.37259,-1.05345,-8.74841,-0.129835,2.14548,0.0042569,-3.74063,34.6043,34.3975,-31.555,435.693,-8.62869,-0.824701,-9.45339,0.000274459,-0,-0,
Thu Sep 26 00:33:39 2019,32261650,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5346,5562,1094,74,8,28,-1.61369,-0.957681,-13.9726,-0.0542754,2.43495,-0,-3.74063,34.6043,34.3975,-6.58791,435.897,-9.95357,-0.82679,-10.7804,0.00026402,-0,-0,
Thu Sep 26 00:33:39 2019,32271651,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5378,5548,1104,74,8,28,-2.08296,-0.263362,-12.4451,0.0106422,2.39238,-0,-3.74063,34.6043,34.3975,-9.50165,436.195,-11.1795,-0.734578,-11.914,0.00025133,-0,-0,
Thu Sep 26 00:33:39 2019,32281652,1085.83,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5378,5548,1104,74,8,28,-2.38941,0.0383072,-10.6973,0.0734315,2.21571,-0.00851379,-3.74063,34.6043,34.3975,-12.5913,436.532,-12.295,-0.610685,-12.9057,0.000240597,-0,-0,
Thu Sep 26 00:33:39 2019,32291653,1087.31,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5368,5560,1112,70,28,12,-2.15957,-0.948104,-8.31267,0.110679,2.07204,-0.0180918,-3.74063,34.6043,34.3975,-14.5631,436.86,-13.3158,-0.50405,-13.8199,0.000226761,-0,-0,
Thu Sep 26 00:33:39 2019,32301654,1087.31,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5368,5560,1112,70,28,12,-2.55701,0.440533,-4.08451,0.00957802,1.99223,-0.0202203,-3.74063,34.6043,34.3975,-32.0477,437.169,-14.2692,-0.422091,-14.6913,0.000214158,-0,-0,
Thu Sep 26 00:33:39 2019,32311655,1087.31,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5354,5554,1094,78,28,12,0.80924,0.383072,-13.5895,-0.00744957,1.9603,0.042569,-3.74063,34.6043,34.3975,3.40788,437.465,-15.1587,-0.358595,-15.5173,0.000200672,-0,-0,
Thu Sep 26 00:33:39 2019,32321656,1087.31,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5354,5554,1094,78,28,12,-1.58017,3.30879,-7.31189,-0.0979086,1.6123,0.0649177,-3.74063,34.6043,34.3975,-12.1947,437.851,-15.9508,-0.212564,-16.1633,0.000186007,-0,-0,
Thu Sep 26 00:33:39 2019,32331657,1086.35,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5344,5566,1094,64,8,30,-0.153229,0.775721,-7.82425,-0.104294,1.5229,0.0489543,-3.74063,34.6043,34.3975,-1.12193,438.163,-16.6362,-0.148971,-16.7851,0.000173128,-0,-0,
