today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:58:05 2019,13463495,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5548,1220,0,6,32,-0.6608,-0.272939,-8.64786,0.0148991,-0.0138349,0.0159634,-16.9219,36.3973,33.0146,-4.3696,13.755,-2.55813,0.632512,-1.92562,0.000132264,-0,-0,
Wed Sep 25 23:58:05 2019,13473496,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5558,1222,0,32,30,-0.521936,-0.11971,-11.0756,0.0138349,-0.00957802,0.0212845,-16.9219,36.3973,33.0146,-2.69807,14.0402,-2.63328,0.586312,-2.04697,0.000130877,-0,-0,
Wed Sep 25 23:58:05 2019,13483497,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5558,1222,0,32,30,-0.296881,-0.0526724,-10.5393,0.019156,0.0138349,0.0244772,-16.9219,36.3973,33.0146,-1.61354,14.32,-2.70285,0.536577,-2.16627,0.000129359,-0,-0,
Wed Sep 25 23:58:05 2019,13493498,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5374,5548,1216,0,8,32,-0.550666,-0.21069,-8.45153,0.00212845,0.0266056,0.0159634,-16.9219,36.3973,33.0146,-3.72789,14.6028,-2.76541,0.491959,-2.27345,0.000127571,-0,-0,
Wed Sep 25 23:58:05 2019,13503499,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5374,5548,1216,0,8,32,-0.344765,-0.0766145,-8.98783,-0.00106422,0.0287341,0.019156,-16.9219,36.3973,33.0146,-2.19674,14.8887,-2.82284,0.452192,-2.37065,0.000125772,-0,-0,
Wed Sep 25 23:58:05 2019,13513500,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5400,5544,1222,0,30,14,-0.42138,0,-10.9702,0.0127707,0.0383121,0.0170276,-16.9219,36.3973,33.0146,-2.19972,15.1724,-2.87448,0.412056,-2.46243,0.000123849,-0,-0,
Wed Sep 25 23:58:05 2019,13523501,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5400,5544,1222,0,30,14,-0.320823,-0.0766145,-9.55765,0.0148991,0.0415047,0.0148991,-16.9219,36.3973,33.0146,-1.92253,15.458,-2.91892,0.375525,-2.5434,0.00012191,-0,-0,
Wed Sep 25 23:58:05 2019,13533502,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5400,5544,1222,0,30,14,-0.296881,-0.268151,-8.35098,0.0276698,0.0212845,0.019156,-16.9219,36.3973,33.0146,-2.03604,15.7503,-2.95619,0.347098,-2.6091,0.000119977,-0,-0,
Wed Sep 25 23:58:05 2019,13543503,1089.74,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5360,5546,1226,0,30,10,-0.177171,0.148441,-9.19373,0.019156,-0.00638535,0.0180918,-16.9219,36.3973,33.0146,-1.104,16.0447,-2.98584,0.321817,-2.66402,0.000118109,-0,-0,
Wed Sep 25 23:58:05 2019,13553504,1089.58,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5554,1224,0,28,30,-0.296881,-0.23942,-10.817,0.0042569,-0.0319267,0.0223487,-16.9219,36.3973,33.0146,-1.57213,16.3385,-3.00718,0.296886,-2.71029,0.000116235,-0,-0,
