Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.13916	1.67883	0.13916	1.799	0.13916	3.24535
0.139648	1.6788	0.139648	1.79847	0.139648	3.24599
0.140137	1.67924	0.140137	1.79819	0.140137	3.24607
0.140625	1.679	0.140625	1.79965	0.140625	3.24543
0.141113	1.67907	0.141113	1.79951	0.141113	3.24644
0.141602	1.67916	0.141602	1.79941	0.141602	3.24576
0.14209	1.67894	0.14209	1.79885	0.14209	3.24651
0.142578	1.67897	0.142578	1.7988	0.142578	3.24588
0.143066	1.67876	0.143066	1.79932	0.143066	3.24639
0.143555	1.67897	0.143555	1.79967	0.143555	3.24617
0.144043	1.67894	0.144043	1.79977	0.144043	3.24638
0.144531	1.67887	0.144531	1.79963	0.144531	3.24628
0.14502	1.67878	0.14502	1.79934	0.14502	3.24618
0.145508	1.67885	0.145508	1.79979	0.145508	3.24673
0.145996	1.67918	0.145996	1.79987	0.145996	3.2465
0.146484	1.6788	0.146484	1.79973	0.146484	3.24658
0.146973	1.67878	0.146973	1.79967	0.146973	3.24651
0.147461	1.67875	0.147461	1.79891	0.147461	3.24682
0.147949	1.67865	0.147949	1.79959	0.147949	3.24614
0.148437	1.67861	0.148437	1.79973	0.148437	3.24627
0.148926	1.67853	0.148926	1.79879	0.148926	3.24695
0.149414	1.67882	0.149414	1.79955	0.149414	3.2465
0.149902	1.6788	0.149902	1.79926	0.149902	3.24584
0.150391	1.67889	0.150391	1.79919	0.150391	3.24645
0.150879	1.67879	0.150879	1.79895	0.150879	3.24608
0.151367	1.67882	0.151367	1.79907	0.151367	3.2466
0.151855	1.6789	0.151855	1.79925	0.151855	3.24707
0.152344	1.67896	0.152344	1.79899	0.152344	3.24733
0.152832	1.67891	0.152832	1.79871	0.152832	3.24637
0.15332	1.67896	0.15332	1.79797	0.15332	3.24748
0.153809	1.67884	0.153809	1.79913	0.153809	3.24654
0.154297	1.67898	0.154297	1.79936	0.154297	3.24684
0.154785	1.67914	0.154785	1.79881	0.154785	3.24673
0.155273	1.67911	0.155273	1.79793	0.155273	3.24732
0.155762	1.67904	0.155762	1.79848	0.155762	3.24649
0.15625	1.67903	0.15625	1.79778	0.15625	3.24619
0.156738	1.67919	0.156738	1.79782	0.156738	3.24654
0.157227	1.67911	0.157227	1.79845	0.157227	3.24637
0.157715	1.67909	0.157715	1.79818	0.157715	3.24651
0.158203	1.67902	0.158203	1.7973	0.158203	3.24664
0.158691	1.6791	0.158691	1.79759	0.158691	3.2467
0.15918	1.67886	0.15918	1.79747	0.15918	3.24733
0.159668	1.67887	0.159668	1.79818	0.159668	3.246
0.160156	1.67862	0.160156	1.79879	0.160156	3.2462
0.160645	1.67873	0.160645	1.79866	0.160645	3.24764
0.161133	1.67873	0.161133	1.79905	0.161133	3.24678
0.161621	1.67866	0.161621	1.79985	0.161621	3.24655
0.162109	1.67851	0.162109	1.79958	0.162109	3.24665
0.162598	1.67838	0.162598	1.79982	0.162598	3.24612
0.163086	1.67847	0.163086	1.80017	0.163086	3.24659
0.163574	1.67866	0.163574	1.80036	0.163574	3.24657
0.164062	1.67875	0.164062	1.8	0.164062	3.24708
0.164551	1.67854	0.164551	1.8008	0.164551	3.24649
0.165039	1.67869	0.165039	1.80074	0.165039	3.24613
0.165527	1.67895	0.165527	1.80033	0.165527	3.24614
0.166016	1.6787	0.166016	1.8001	0.166016	3.24624
0.166504	1.67865	0.166504	1.79976	0.166504	3.24667
0.166992	1.67881	0.166992	1.79927	0.166992	3.24608
0.16748	1.67892	0.16748	1.79971	0.16748	3.24603
0.167969	1.67901	0.167969	1.79989	0.167969	3.24606
0.168457	1.67899	0.168457	1.79977	0.168457	3.24609
0.168945	1.67907	0.168945	1.79927	0.168945	3.24613
0.169434	1.67879	0.169434	1.80011	0.169434	3.24555
0.169922	1.67908	0.169922	1.7999	0.169922	3.24608
0.17041	1.6792	0.17041	1.80031	0.17041	3.24578
0.170898	1.67944	0.170898	1.80023	0.170898	3.24615
0.171387	1.6795	0.171387	1.79973	0.171387	3.24684
0.171875	1.67943	0.171875	1.79911	0.171875	3.24634
0.172363	1.67946	0.172363	1.79952	0.172363	3.24602
0.172852	1.67941	0.172852	1.80001	0.172852	3.24511
0.17334	1.67957	0.17334	1.80089	0.17334	3.24512
0.173828	1.67954	0.173828	1.80134	0.173828	3.24575
0.174316	1.67936	0.174316	1.80075	0.174316	3.24569
0.174805	1.67953	0.174805	1.80026	0.174805	3.24515
0.175293	1.67949	0.175293	1.8	0.175293	3.24558
0.175781	1.67949	0.175781	1.80061	0.175781	3.2449
0.17627	1.67919	0.17627	1.80048	0.17627	3.24557
0.176758	1.67934	0.176758	1.80045	0.176758	3.24496
0.177246	1.67933	0.177246	1.80057	0.177246	3.24554
0.177734	1.67937	0.177734	1.80063	0.177734	3.24515
0.178223	1.67926	0.178223	1.80082	0.178223	3.24492
0.178711	1.67939	0.178711	1.80083	0.178711	3.24501
0.179199	1.67871	0.179199	1.8017	0.179199	3.24467
0.179687	1.67923	0.179687	1.8012	0.179687	3.24495
0.180176	1.67938	0.180176	1.80096	0.180176	3.24452
0.180664	1.67934	0.180664	1.80025	0.180664	3.24509
0.181152	1.67933	0.181152	1.801	0.181152	3.2446
0.181641	1.67903	0.181641	1.80185	0.181641	3.24401
0.182129	1.67932	0.182129	1.80063	0.182129	3.24385
0.182617	1.67944	0.182617	1.80114	0.182617	3.2444
0.183105	1.6792	0.183105	1.8021	0.183105	3.2441
0.183594	1.67951	0.183594	1.80103	0.183594	3.24392
0.184082	1.67946	0.184082	1.80169	0.184082	3.24366
0.18457	1.67966	0.18457	1.80207	0.18457	3.243
0.185059	1.67971	0.185059	1.80189	0.185059	3.24305
0.185547	1.67967	0.185547	1.80187	0.185547	3.24314
0.186035	1.6798	0.186035	1.80197	0.186035	3.24347
0.186523	1.67973	0.186523	1.80241	0.186523	3.24255
0.187012	1.6797	0.187012	1.80252	0.187012	3.24275
0.1875	1.68013	0.1875	1.80196	0.1875	3.24158
0.187988	1.67982	0.187988	1.802	0.187988	3.24206
0.188477	1.67998	0.188477	1.80279	0.188477	3.24195
0.188965	1.67993	0.188965	1.80332	0.188965	3.24154
0.189453	1.68	0.189453	1.80332	0.189453	3.24202
0.189941	1.67999	0.189941	1.80376	0.189941	3.24125
0.19043	1.68014	0.19043	1.80418	0.19043	3.24164
0.190918	1.68012	0.190918	1.80424	0.190918	3.24142
0.191406	1.68027	0.191406	1.80398	0.191406	3.24111
0.191895	1.68014	0.191895	1.80411	0.191895	3.24052
0.192383	1.68015	0.192383	1.8045	0.192383	3.24109
0.192871	1.68003	0.192871	1.8054	0.192871	3.24012
0.193359	1.68008	0.193359	1.80545	0.193359	3.23973
0.193848	1.68027	0.193848	1.80476	0.193848	3.23987
0.194336	1.68007	0.194336	1.80573	0.194336	3.23924
0.194824	1.68016	0.194824	1.80633	0.194824	3.23941
0.195312	1.68016	0.195312	1.80656	0.195312	3.23915
0.195801	1.68048	0.195801	1.80578	0.195801	3.23871
0.196289	1.68026	0.196289	1.80693	0.196289	3.23899
0.196777	1.68023	0.196777	1.80719	0.196777	3.2378
0.197266	1.68003	0.197266	1.80868	0.197266	3.23751
0.197754	1.68025	0.197754	1.80898	0.197754	3.23738
0.198242	1.68006	0.198242	1.80967	0.198242	3.23721
0.19873	1.68016	0.19873	1.81038	0.19873	3.23667
0.199219	1.67992	0.199219	1.81157	0.199219	3.2364
0.199707	1.67995	0.199707	1.81256	0.199707	3.23588
0.200195	1.67973	0.200195	1.81336	0.200195	3.23546
0.200684	1.67956	0.200684	1.81485	0.200684	3.23544
0.201172	1.6795	0.201172	1.81496	0.201172	3.23482
0.20166	1.67949	0.20166	1.81622	0.20166	3.23401
0.202148	1.67948	0.202148	1.81694	0.202148	3.23408
0.202637	1.67921	0.202637	1.81764	0.202637	3.2337
0.203125	1.67928	0.203125	1.81742	0.203125	3.23322
0.203613	1.67902	0.203613	1.81763	0.203613	3.23277
0.204102	1.6794	0.204102	1.81751	0.204102	3.23272
0.20459	1.67934	0.20459	1.8174	0.20459	3.23163
0.205078	1.67936	0.205078	1.81779	0.205078	3.23163
0.205566	1.6795	0.205566	1.81793	0.205566	3.23106
0.206055	1.67929	0.206055	1.81625	0.206055	3.23055
0.206543	1.67933	0.206543	1.81494	0.206543	3.22985
0.207031	1.67936	0.207031	1.81431	0.207031	3.22992
0.20752	1.6794	0.20752	1.81296	0.20752	3.22998
0.208008	1.67922	0.208008	1.81198	0.208008	3.2294
0.208496	1.67932	0.208496	1.81059	0.208496	3.22887
0.208984	1.67922	0.208984	1.80984	0.208984	3.22782
0.209473	1.679	0.209473	1.80847	0.209473	3.22698
0.209961	1.6789	0.209961	1.80829	0.209961	3.22743
0.210449	1.67905	0.210449	1.80748	0.210449	3.22721
0.210937	1.67892	0.210937	1.80658	0.210937	3.2263
0.211426	1.67881	0.211426	1.80558	0.211426	3.22556
0.211914	1.67897	0.211914	1.80555	0.211914	3.22548
0.212402	1.67868	0.212402	1.80489	0.212402	3.22479
0.212891	1.67874	0.212891	1.80429	0.212891	3.22388
0.213379	1.67857	0.213379	1.80432	0.213379	3.22303
0.213867	1.67881	0.213867	1.8049	0.213867	3.2228
0.214355	1.67858	0.214355	1.80569	0.214355	3.22298
0.214844	1.67861	0.214844	1.80542	0.214844	3.22112
0.215332	1.67899	0.215332	1.80556	0.215332	3.22066
0.21582	1.67864	0.21582	1.80651	0.21582	3.22072
0.216309	1.6787	0.216309	1.8073	0.216309	3.21972
0.216797	1.67906	0.216797	1.80822	0.216797	3.21828
0.217285	1.67884	0.217285	1.80988	0.217285	3.21811
0.217773	1.67905	0.217773	1.81046	0.217773	3.21776
0.218262	1.67898	0.218262	1.81154	0.218262	3.21699
0.21875	1.67905	0.21875	1.81254	0.21875	3.21586
0.219238	1.67928	0.219238	1.81371	0.219238	3.21519
0.219727	1.67893	0.219727	1.81594	0.219727	3.2149
0.220215	1.67886	0.220215	1.81693	0.220215	3.2145
0.220703	1.67943	0.220703	1.81655	0.220703	3.21349
0.221191	1.67931	0.221191	1.81947	0.221191	3.213
0.22168	1.6791	0.22168	1.82012	0.22168	3.2122
0.222168	1.67899	0.222168	1.82119	0.222168	3.21193
0.222656	1.67896	0.222656	1.82245	0.222656	3.21067
0.223145	1.67896	0.223145	1.82182	0.223145	3.2108
0.223633	1.67897	0.223633	1.82378	0.223633	3.20967
0.224121	1.67893	0.224121	1.8235	0.224121	3.20868
