Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.160645	2.37109	0.160645	1.80586	0.160645	0.127703
0.161133	2.37086	0.161133	1.80603	0.161133	0.127797
0.161621	2.37102	0.161621	1.80596	0.161621	0.127489
0.162109	2.37098	0.162109	1.80553	0.162109	0.127876
0.162598	2.37093	0.162598	1.80583	0.162598	0.127884
0.163086	2.37095	0.163086	1.80547	0.163086	0.127164
0.163574	2.371	0.163574	1.80478	0.163574	0.129003
0.164062	2.37107	0.164062	1.80533	0.164062	0.127852
0.164551	2.37104	0.164551	1.80507	0.164551	0.128725
0.165039	2.3713	0.165039	1.80465	0.165039	0.127673
0.165527	2.37134	0.165527	1.80479	0.165527	0.12702
0.166016	2.37112	0.166016	1.80503	0.166016	0.127653
0.166504	2.37124	0.166504	1.80476	0.166504	0.128777
0.166992	2.37134	0.166992	1.80474	0.166992	0.12778
0.16748	2.37142	0.16748	1.8046	0.16748	0.127956
0.167969	2.37221	0.167969	1.80492	0.167969	0.12802
0.168457	2.37186	0.168457	1.80577	0.168457	0.127996
0.168945	2.37127	0.168945	1.80503	0.168945	0.128713
0.169434	2.37157	0.169434	1.80491	0.169434	0.128874
0.169922	2.37148	0.169922	1.80558	0.169922	0.128028
0.17041	2.37188	0.17041	1.80427	0.17041	0.127601
0.170898	2.37171	0.170898	1.80515	0.170898	0.127936
0.171387	2.37136	0.171387	1.80608	0.171387	0.128479
0.171875	2.37143	0.171875	1.80475	0.171875	0.127422
0.172363	2.37161	0.172363	1.80394	0.172363	0.127348
0.172852	2.37148	0.172852	1.80467	0.172852	0.127737
0.17334	2.37118	0.17334	1.80469	0.17334	0.128135
0.173828	2.37101	0.173828	1.80501	0.173828	0.127963
0.174316	2.37136	0.174316	1.80508	0.174316	0.127348
0.174805	2.37109	0.174805	1.80543	0.174805	0.127862
0.175293	2.37133	0.175293	1.80545	0.175293	0.126782
0.175781	2.37066	0.175781	1.8058	0.175781	0.12733
0.17627	2.37105	0.17627	1.805	0.17627	0.127685
0.176758	2.37109	0.176758	1.80466	0.176758	0.127432
0.177246	2.37108	0.177246	1.80475	0.177246	0.126847
0.177734	2.37101	0.177734	1.80436	0.177734	0.12768
0.178223	2.37103	0.178223	1.80444	0.178223	0.127179
0.178711	2.37069	0.178711	1.80463	0.178711	0.127226
0.179199	2.37085	0.179199	1.80368	0.179199	0.126603
0.179687	2.37122	0.179687	1.80412	0.179687	0.127489
0.180176	2.37089	0.180176	1.80463	0.180176	0.127102
0.180664	2.3711	0.180664	1.80464	0.180664	0.127082
0.181152	2.37088	0.181152	1.80513	0.181152	0.127144
0.181641	2.3712	0.181641	1.80529	0.181641	0.126648
0.182129	2.37122	0.182129	1.80526	0.182129	0.127653
0.182617	2.37138	0.182617	1.80571	0.182617	0.127608
0.183105	2.3712	0.183105	1.80517	0.183105	0.127261
0.183594	2.37136	0.183594	1.80477	0.183594	0.127504
0.184082	2.37158	0.184082	1.80406	0.184082	0.126727
0.18457	2.37144	0.18457	1.80483	0.18457	0.126368
0.185059	2.37169	0.185059	1.80442	0.185059	0.127082
0.185547	2.37165	0.185547	1.8045	0.185547	0.126819
0.186035	2.37172	0.186035	1.80442	0.186035	0.1274
0.186523	2.37144	0.186523	1.80425	0.186523	0.126752
0.187012	2.37129	0.187012	1.80482	0.187012	0.127554
0.1875	2.37152	0.1875	1.80507	0.1875	0.127134
0.187988	2.37153	0.187988	1.80553	0.187988	0.127184
