today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1
Mon Feb  5 11:25:14 2018,12763868,740.167,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1208,0,16,60,0.0957681,0.177171,-10.3238,0.00532112,-0.0148991,0.0042569,-30.0762,21.8531,45.9281,-0.531407,
Mon Feb  5 11:25:14 2018,12773869,740.167,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1208,0,16,60,0.0670376,0.205901,-10.3046,0,-0.0148991,0.00851379,-30.0762,21.8531,45.9281,-0.372662,
Mon Feb  5 11:25:14 2018,12783870,740.167,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1212,0,62,24,0.0574608,0.205901,-10.2903,0.00106422,-0.0170276,0.00957802,-30.0762,21.8531,45.9281,-0.319872,
Mon Feb  5 11:25:14 2018,12793871,741.948,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1212,0,62,24,-0.0143652,0.277727,-10.1849,0.00851379,-0.0138349,0.0106422,-30.0762,21.8531,45.9281,0.080782,
Mon Feb  5 11:25:14 2018,12803872,741.948,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1204,0,16,60,0.105345,0.167594,-10.3765,-0.00212845,-0.0159634,0.0117065,-30.0762,21.8531,45.9281,-0.581587,
Mon Feb  5 11:25:14 2018,12813873,741.948,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1204,0,16,60,0.0287304,0.191536,-10.2089,0.00106422,-0.019156,0.00532112,-30.0762,21.8531,45.9281,-0.161216,
Mon Feb  5 11:25:14 2018,12823874,741.948,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1210,0,18,58,0.0957681,0.177171,-10.2232,0.00212845,-0.0148991,0.00851379,-30.0762,21.8531,45.9281,-0.536632,
Mon Feb  5 11:25:14 2018,12833875,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1210,0,18,58,0.11971,0.11971,-10.2472,0.00212845,-0.0159634,0.00744957,-30.0762,21.8531,45.9281,-0.669267,
Mon Feb  5 11:25:14 2018,12843876,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1204,0,16,60,0.0814029,0.162806,-10.2807,0.00106422,-0.0170276,0.00957802,-30.0762,21.8531,45.9281,-0.453603,
Mon Feb  5 11:25:14 2018,12853877,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1204,0,16,60,0.0622492,0.114922,-10.3477,0.00319267,-0.0202203,0.00744957,-30.0762,21.8531,45.9281,-0.344651,
Mon Feb  5 11:25:14 2018,12863878,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,66,24,0.100556,0.124498,-10.1897,0.00744957,-0.0180918,0.0117065,-30.0762,21.8531,45.9281,-0.565358,
Mon Feb  5 11:25:14 2018,12873879,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,66,24,-0.047884,0.205901,-10.1993,-0.00319267,-0.0170276,0.00744957,-30.0762,21.8531,45.9281,0.268937,
Mon Feb  5 11:25:14 2018,12883880,743.234,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,62,24,-0.023942,0.153229,-10.1849,0.00212845,-0.0180918,0.0106422,-30.0762,21.8531,45.9281,0.134671,
Mon Feb  5 11:25:14 2018,12893881,743.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,62,24,0.124498,0.167594,-10.3286,-0.00212845,-0.00957802,0.00744957,-30.0762,21.8531,45.9281,-0.690506,
Mon Feb  5 11:25:14 2018,12903882,743.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1200,0,18,60,0.110133,0.162806,-10.1945,0.00638535,-0.0170276,0.00851379,-30.0762,21.8531,45.9281,-0.618874,
Mon Feb  5 11:25:14 2018,12913883,743.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1200,0,18,60,0.071826,0.134075,-10.3046,0.00638535,-0.019156,0.00851379,-30.0762,21.8531,45.9281,-0.399326,
Mon Feb  5 11:25:14 2018,12923884,743.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,12,1206,0,62,24,0.105345,0.153229,-10.1897,0.00106422,-0.0148991,0.00638535,-30.0762,21.8531,45.9281,-0.592256,
Mon Feb  5 11:25:14 2018,12933885,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,12,1206,0,62,24,0.0766145,0.181959,-10.319,0.00212845,-0.0202203,0.0106422,-30.0762,21.8531,45.9281,-0.425324,
Mon Feb  5 11:25:14 2018,12943886,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1208,0,16,62,0.023942,0.138864,-10.2472,0.00212845,-0.0127707,0.00638535,-30.0762,21.8531,45.9281,-0.133856,
Mon Feb  5 11:25:14 2018,12953887,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1208,0,16,62,0.023942,0.172383,-10.2951,0.00106422,-0.0127707,0.0106422,-30.0762,21.8531,45.9281,-0.133227,
Mon Feb  5 11:25:14 2018,12963888,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1214,0,16,58,0.0909797,0.277727,-10.3094,0.00212845,-0.0117065,0.00851379,-30.0762,21.8531,45.9281,-0.505433,
Mon Feb  5 11:25:14 2018,12973889,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1214,0,16,58,0.0574608,0.229843,-10.2472,0.0042569,-0.0117065,0.0106422,-30.0762,21.8531,45.9281,-0.321201,
Mon Feb  5 11:25:14 2018,12983890,743.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1206,0,16,58,0,0.148441,-10.4052,0,-0.0138349,0.00851379,-30.0762,21.8531,45.9281,-0,
Mon Feb  5 11:25:14 2018,12993891,743.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1206,0,16,58,0.023942,0.162806,-10.3046,0.00319267,-0.0159634,0.00638535,-30.0762,21.8531,45.9281,-0.133105,
Mon Feb  5 11:25:14 2018,13003892,743.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,14,1208,0,66,26,0.0814029,0.220267,-10.2903,0.00106422,-0.0170276,0.00851379,-30.0762,21.8531,45.9281,-0.453134,
Mon Feb  5 11:25:14 2018,13013893,743.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,14,1208,0,66,26,0.0670376,0.21069,-10.1993,0.00319267,-0.0180918,0.00744957,-30.0762,21.8531,45.9281,-0.376506,
Mon Feb  5 11:25:14 2018,13023894,743.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1214,0,62,60,0.0191536,0.186748,-10.3046,0.00212845,-0.0117065,0.00957802,-30.0762,21.8531,45.9281,-0.10648,
Mon Feb  5 11:25:14 2018,13033895,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1214,0,62,60,0.0670376,0.143652,-10.3094,-0.00319267,-0.0170276,0.00851379,-30.0762,21.8531,45.9281,-0.372528,
Mon Feb  5 11:25:14 2018,13043896,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,16,60,0.0814029,0.114922,-10.228,0.00744957,-0.019156,0.00744957,-30.0762,21.8531,45.9281,-0.455967,
Mon Feb  5 11:25:14 2018,13053897,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,16,60,0.0430956,0.129287,-10.252,0.00851379,-0.0159634,0.00744957,-30.0762,21.8531,45.9281,-0.24083,
Mon Feb  5 11:25:14 2018,13063898,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,60,-0.0526724,0.196325,-10.2951,0.0042569,-0.0180918,0.00638535,-30.0762,21.8531,45.9281,0.293085,
Mon Feb  5 11:25:14 2018,13073899,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,60,0.0861913,0.172383,-10.3286,0,-0.0148991,0.0117065,-30.0762,21.8531,45.9281,-0.478051,
Mon Feb  5 11:25:14 2018,13083900,744.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1204,0,66,60,0.138864,0.148441,-10.3621,0.00212845,-0.0138349,0.00638535,-30.0762,21.8531,45.9281,-0.767702,
Mon Feb  5 11:25:14 2018,13093901,745.458,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1204,0,66,60,0.143652,0.167594,-10.1035,-0.00319267,-0.0170276,0.0042569,-30.0762,21.8531,45.9281,-0.814465,
Mon Feb  5 11:25:14 2018,13103902,745.458,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1202,0,64,24,0.138864,0.272939,-10.1993,0.00212845,-0.0212845,0.0138349,-30.9404,23.4141,46.4273,-0.779756,
Mon Feb  5 11:25:14 2018,13113903,745.458,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1202,0,64,24,0.0670376,0.143652,-10.2615,0.00212845,-0.0180918,0.00638535,-30.9404,23.4141,46.4273,-0.374265,
Mon Feb  5 11:25:14 2018,13123904,745.458,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0,0.205901,-10.1323,0.0042569,-0.019156,0.00851379,-30.9404,23.4141,46.4273,-0,
Mon Feb  5 11:25:14 2018,13133905,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0.105345,0.196325,-10.3956,0.00638535,-0.0180918,0.00851379,-30.9404,23.4141,46.4273,-0.580488,
Mon Feb  5 11:25:14 2018,13143906,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1206,0,62,24,0.110133,0.172383,-10.137,0.0042569,-0.0148991,0.00851379,-30.9404,23.4141,46.4273,-0.622372,
Mon Feb  5 11:25:14 2018,13153907,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1206,0,62,24,0.0766145,0.134075,-10.3908,0.0042569,-0.0148991,0.00744957,-30.9404,23.4141,46.4273,-0.422415,
Mon Feb  5 11:25:14 2018,13163908,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1216,0,16,60,0.0430956,0.153229,-10.2185,0.0042569,-0.0159634,0.00744957,-30.9404,23.4141,46.4273,-0.241612,
Mon Feb  5 11:25:14 2018,13173909,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1216,0,16,60,0.0814029,0.201113,-10.3573,0.00319267,-0.0127707,0.0127707,-30.9404,23.4141,46.4273,-0.450219,
Mon Feb  5 11:25:14 2018,13183910,742.417,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,16,1210,0,16,60,0.071826,0.220267,-10.1849,0.00319267,-0.019156,0.0106422,-30.9404,23.4141,46.4273,-0.403959,
Mon Feb  5 11:25:14 2018,13193911,743.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,16,1210,0,16,60,0.0622492,0.23942,-10.1849,0.00106422,-0.0138349,0.00532112,-30.9404,23.4141,46.4273,-0.350085,
Mon Feb  5 11:25:14 2018,13203912,743.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1212,0,62,58,0.134075,0.167594,-10.1945,0.00106422,-0.0180918,0.00744957,-30.9404,23.4141,46.4273,-0.753392,
Mon Feb  5 11:25:14 2018,13213913,743.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1212,0,62,58,0.023942,0.177171,-10.343,0.0042569,-0.0180918,0.0127707,-30.9404,23.4141,46.4273,-0.132609,
Mon Feb  5 11:25:14 2018,13223914,743.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1208,0,62,24,0,0.248997,-10.2807,0.00532112,-0.0138349,0.00851379,-30.9404,23.4141,46.4273,-0,
Mon Feb  5 11:25:14 2018,13233915,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1208,0,62,24,0.071826,0.21069,-10.3669,0.0042569,-0.019156,0.00532112,-30.9404,23.4141,46.4273,-0.39688,
Mon Feb  5 11:25:14 2018,13243916,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,16,1210,0,62,58,0.0909797,0.181959,-10.319,0.00319267,-0.0159634,0.00957802,-30.9404,23.4141,46.4273,-0.505068,
Mon Feb  5 11:25:14 2018,13253917,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,16,1210,0,62,58,0.0574608,0.148441,-10.2711,0.00319267,-0.0138349,0.00851379,-30.9404,23.4141,46.4273,-0.320499,
Mon Feb  5 11:25:14 2018,13263918,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,62,24,0.0430956,0.158017,-10.2951,-0.00106422,-0.0170276,0.00851379,-30.9404,23.4141,46.4273,-0.239813,
Mon Feb  5 11:25:14 2018,13273919,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1202,0,62,24,0.0574608,0.134075,-10.3477,0.00638535,-0.0170276,0.00744957,-30.9404,23.4141,46.4273,-0.318133,
Mon Feb  5 11:25:14 2018,13283920,743.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,12,1204,0,62,60,0.0957681,0.158017,-10.2759,0.00212845,-0.0138349,0.00851379,-30.9404,23.4141,46.4273,-0.533899,
Mon Feb  5 11:25:14 2018,13293921,742.374,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,12,1204,0,62,60,0.0622492,0.253785,-10.2807,0.0042569,-0.0127707,0.00851379,-30.9404,23.4141,46.4273,-0.346814,
Mon Feb  5 11:25:14 2018,13303922,742.374,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,12,1202,0,16,24,0.0430956,0.186748,-10.1849,0.00106422,-0.0148991,0.0106422,-30.9404,23.4141,46.4273,-0.242394,
Mon Feb  5 11:25:14 2018,13313923,742.374,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,12,1202,0,16,24,0.0574608,0.205901,-10.2232,0.00319267,-0.019156,0.00957802,-30.9404,23.4141,46.4273,-0.321969,
Mon Feb  5 11:25:14 2018,13323924,742.374,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1214,0,18,60,0.0287304,0.196325,-10.2232,0.0042569,-0.0170276,0.0042569,-30.9404,23.4141,46.4273,-0.160988,
Mon Feb  5 11:25:14 2018,13333925,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1214,0,18,60,0.0766145,0.191536,-10.3142,0.00106422,-0.0180918,0.00957802,-30.9404,23.4141,46.4273,-0.425514,
Mon Feb  5 11:25:14 2018,13343926,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1206,0,62,24,0.0909797,0.201113,-10.0844,0,-0.0138349,0.00957802,-30.9404,23.4141,46.4273,-0.516797,
Mon Feb  5 11:25:14 2018,13353927,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,16,1206,0,62,24,0.0957681,0.138864,-10.2663,0.00744957,-0.0159634,0.00532112,-30.249,25.1484,44.7633,-0.534411,
Mon Feb  5 11:25:14 2018,13363928,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1208,0,62,24,0.0861913,0.148441,-10.2759,0,-0.0202203,0.0117065,-30.249,25.1484,44.7633,-0.480518,
Mon Feb  5 11:25:14 2018,13373929,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1208,0,62,24,0.0526724,0.158017,-10.3094,0.00212845,-0.0138349,0.00744957,-30.249,25.1484,44.7633,-0.292696,
Mon Feb  5 11:25:14 2018,13383930,741.974,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1204,0,62,62,0.0861913,0.225055,-10.2903,0,-0.0170276,0.0042569,-30.249,25.1484,44.7633,-0.479783,
Mon Feb  5 11:25:14 2018,13393931,742.339,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1204,0,62,62,0.023942,0.124498,-10.319,0.0042569,-0.0180918,0.00744957,-30.249,25.1484,44.7633,-0.132927,
Mon Feb  5 11:25:14 2018,13403932,742.339,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,62,24,0.158017,0.172383,-10.2185,0.0042569,-0.0159634,0.0106422,-30.249,25.1484,44.7633,-0.885821,
Mon Feb  5 11:25:14 2018,13413933,742.339,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,62,24,0.0622492,0.105345,-10.3094,0,-0.0202203,0.0106422,-30.249,25.1484,44.7633,-0.345935,
Mon Feb  5 11:25:14 2018,13423934,742.339,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1208,0,62,60,0.0383072,0.129287,-10.2999,0.00319267,-0.0212845,0.00638535,-30.249,25.1484,44.7633,-0.213077,
Mon Feb  5 11:25:14 2018,13433935,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1208,0,62,60,0.0814029,0.181959,-10.2807,0.00106422,-0.0138349,0.00638535,-30.249,25.1484,44.7633,-0.453589,
Mon Feb  5 11:25:14 2018,13443936,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1204,0,16,60,0.0526724,0.138864,-10.1418,0.00212845,-0.0106422,0.00744957,-30.249,25.1484,44.7633,-0.29754,
Mon Feb  5 11:25:14 2018,13453937,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1204,0,16,60,0.0909797,0.134075,-10.2041,0.00212845,-0.0138349,0.0106422,-30.249,25.1484,44.7633,-0.510792,
Mon Feb  5 11:25:14 2018,13463938,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,16,60,0.0814029,0.186748,-10.2089,0.0042569,-0.019156,0.00744957,-30.249,25.1484,44.7633,-0.456775,
Mon Feb  5 11:25:14 2018,13473939,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,16,60,0.100556,0.215478,-10.3286,0.00106422,-0.0138349,0.00532112,-29.5576,21.3328,45.7617,-0.557678,
Mon Feb  5 11:25:14 2018,13483940,741.062,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1202,0,62,62,0.167594,0.172383,-10.2232,0,-0.0127707,0.00744957,-29.5576,21.3328,45.7617,-0.939058,
Mon Feb  5 11:25:14 2018,13493941,741.705,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1202,0,62,62,0,0.306458,-10.4052,0.00212845,-0.0159634,0.0106422,-29.5576,21.3328,45.7617,-0,
Mon Feb  5 11:25:14 2018,13503942,741.705,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,16,26,0.0335188,0.181959,-10.4196,0.00532112,-0.0127707,0.0117065,-29.5576,21.3328,45.7617,-0.184287,
Mon Feb  5 11:25:14 2018,13513943,741.705,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,16,26,0.0191536,0.143652,-10.3717,0.00212845,-0.0117065,0.00957802,-29.5576,21.3328,45.7617,-0.105799,
Mon Feb  5 11:25:14 2018,13523944,741.705,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,16,1206,0,16,58,0.071826,0.172383,-10.2855,0.00212845,-0.0180918,0.0042569,-29.5576,21.3328,45.7617,-0.400047,
Mon Feb  5 11:25:14 2018,13533945,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,16,1206,0,16,58,0.0430956,0.11971,-10.252,0.00106422,-0.0148991,0.0106422,-29.5576,21.3328,45.7617,-0.240833,
Mon Feb  5 11:25:14 2018,13543946,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,62,24,0.0335188,0.148441,-10.2568,0.00106422,-0.0159634,0.00957802,-29.5576,21.3328,45.7617,-0.187221,
Mon Feb  5 11:25:14 2018,13553947,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,62,24,0.0526724,0.191536,-10.3717,0.00106422,-0.0159634,0.00744957,-29.5576,21.3328,45.7617,-0.290924,
Mon Feb  5 11:25:14 2018,13563948,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,62,24,0.134075,0.162806,-10.1849,0.0042569,-0.0159634,0.00532112,-29.5576,21.3328,45.7617,-0.754106,
Mon Feb  5 11:25:14 2018,13573949,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,62,24,0.0957681,0.134075,-10.3477,0.00319267,-0.0159634,0.0106422,-29.5576,21.3328,45.7617,-0.530211,
Mon Feb  5 11:25:14 2018,13583950,744.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1212,0,16,60,0.071826,0.181959,-10.3046,0.00212845,-0.0202203,0.00744957,-29.5576,21.3328,45.7617,-0.399298,
Mon Feb  5 11:25:14 2018,13593951,743.555,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1212,0,16,60,0.0526724,0.205901,-10.3956,0.00638535,-0.0170276,0.00744957,-29.5576,21.3328,45.7617,-0.290246,
Mon Feb  5 11:25:14 2018,13603952,743.555,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1216,0,62,60,0.0335188,0.220267,-10.343,-0.00106422,-0.0138349,0.0127707,-29.5576,21.3328,45.7617,-0.185638,
Mon Feb  5 11:25:14 2018,13613953,743.555,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1216,0,62,60,0.0814029,0.220267,-10.2951,0.00106422,-0.0202203,0.0106422,-29.5576,21.3328,45.7617,-0.452923,
Mon Feb  5 11:25:14 2018,13623954,743.555,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,16,60,0.100556,0.205901,-10.3525,0.00957802,-0.0170276,0.00638535,-29.5576,21.3328,45.7617,-0.556399,
Mon Feb  5 11:25:14 2018,13633955,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,16,60,0.134075,0.167594,-10.3765,0.0042569,-0.0202203,0.0106422,-29.5576,21.3328,45.7617,-0.740186,
Mon Feb  5 11:25:14 2018,13643956,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,64,24,0.11971,0.253785,-10.1323,0,-0.0159634,0.0106422,-29.5576,21.3328,45.7617,-0.676691,
Mon Feb  5 11:25:14 2018,13653957,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,64,24,0.114922,0.181959,-10.2424,0.0042569,-0.0180918,0.00957802,-29.5576,21.3328,45.7617,-0.642742,
Mon Feb  5 11:25:14 2018,13663958,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1202,0,62,60,0.0766145,0.129287,-10.2663,0.00212845,-0.0180918,0.0127707,-29.5576,21.3328,45.7617,-0.427539,
Mon Feb  5 11:25:14 2018,13673959,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1202,0,62,60,0.0909797,0.186748,-10.3238,0,-0.00851379,0.00957802,-29.5576,21.3328,45.7617,-0.50483,
Mon Feb  5 11:25:14 2018,13683960,743.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1194,0,62,24,0.0430956,0.21069,-10.2903,0.0042569,-0.0106422,0.00532112,-29.5576,21.3328,45.7617,-0.239903,
Mon Feb  5 11:25:14 2018,13693961,742.096,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1194,0,62,24,-0.00957681,0.124498,-10.3621,0.00319267,-0.0170276,0.00851379,-29.5576,21.3328,45.7617,0.0529498,
Mon Feb  5 11:25:14 2018,13703962,742.096,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,16,1196,0,16,60,0.0909797,0.186748,-10.2711,0,-0.0170276,0.0117065,-29.5576,21.3328,45.7617,-0.507418,
Mon Feb  5 11:25:14 2018,13713963,742.096,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,16,1196,0,16,60,0.0766145,0.21069,-10.1466,0.00212845,-0.0159634,0.00532112,-29.5576,21.3328,45.7617,-0.432524,
