today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:08:47 2018,47272188,758.683,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,12,1198,0,16,64,-6.608,-0.991199,-7.5561,-0.00212845,-0.0319267,-0.00744957,14.001,44.9203,47.4258,40.9284,-82.3012,
Mon Feb  5 12:08:47 2018,47282189,758.683,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,-6.69898,-0.995988,-7.5992,-0.00638535,-0.0287341,-0.00319267,14.001,44.9203,47.4258,41.1555,-82.3185,
Mon Feb  5 12:08:47 2018,47292190,758.683,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,-6.70376,-0.976834,-7.39329,0,-0.0276698,0.00106422,14.001,44.9203,47.4258,41.9531,-82.3347,
Mon Feb  5 12:08:47 2018,47302191,758.683,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1206,0,60,62,-6.73249,-0.995988,-7.40766,0.00319267,-0.0319267,-0.00212845,14.001,44.9203,47.4258,42.011,-82.3518,
Mon Feb  5 12:08:47 2018,47312192,760.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1206,0,60,62,-6.61278,-0.90022,-7.45076,0.00319267,-0.0297983,-0.00212845,14.001,44.9203,47.4258,41.3841,-82.3694,
Mon Feb  5 12:08:47 2018,47322193,760.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,58,24,-6.69898,-0.871489,-7.4316,0.0148991,-0.0372479,-0.00212845,14.001,44.9203,47.4258,41.8375,-82.3887,
Mon Feb  5 12:08:47 2018,47332194,760.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,58,24,-6.66067,-0.861913,-7.66145,0.0138349,-0.0308625,0.00106422,14.001,44.9203,47.4258,40.8246,-82.4082,
Mon Feb  5 12:08:47 2018,47342195,760.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,58,26,-6.61278,-0.770933,-7.54174,0.0170276,-0.0436332,-0.00212845,14.001,44.9203,47.4258,41.0975,-82.4295,
Mon Feb  5 12:08:47 2018,47352196,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,58,26,-6.61757,-0.713472,-7.56568,0.0148991,-0.0319267,0.00212845,14.001,44.9203,47.4258,41.05,-82.4512,
Mon Feb  5 12:08:47 2018,47362197,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1208,0,16,62,-6.6463,-0.938527,-7.6375,0.0148991,-0.0372479,0.00106422,14.001,44.9203,47.4258,40.8179,-82.471,
Mon Feb  5 12:08:47 2018,47372198,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1208,0,16,62,-6.67982,-0.919373,-7.41245,0.0117065,-0.0351194,0.0117065,14.001,44.9203,47.4258,41.8066,-82.4917,
Mon Feb  5 12:08:47 2018,47382199,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,58,62,-6.69898,-0.852336,-7.66145,0.0138349,-0.0383121,0.00957802,14.001,44.9203,47.4258,40.9911,-82.5127,
Mon Feb  5 12:08:47 2018,47392200,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,58,62,-6.63194,-0.785298,-7.60877,0.0138349,-0.0404405,0.00638535,14.001,44.9203,47.4258,40.9257,-82.5353,
Mon Feb  5 12:08:47 2018,47402201,759.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,8,1204,0,58,62,-6.5649,-0.80924,-7.54174,0.0148991,-0.042569,0.00851379,14.001,44.9203,47.4258,40.8764,-82.5591,
Mon Feb  5 12:08:47 2018,47412202,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,8,1204,0,58,62,-6.67982,-0.90022,-7.49385,0.0170276,-0.0468259,0.00744957,14.001,44.9203,47.4258,41.5092,-82.5847,
Mon Feb  5 12:08:47 2018,47422203,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1208,0,58,62,-6.78517,-0.962469,-7.36456,0.0106422,-0.0468259,-0.00106422,14.001,44.9203,47.4258,42.4135,-82.6115,
Mon Feb  5 12:08:47 2018,47432204,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1208,0,58,62,-6.72292,-0.866701,-7.65666,0.0106422,-0.042569,-0.00212845,14.001,44.9203,47.4258,41.1039,-82.6371,
Mon Feb  5 12:08:47 2018,47442205,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,58,62,-6.59842,-0.991199,-7.40766,0.0127707,-0.0500185,-0.00212845,14.001,44.9203,47.4258,41.4409,-82.6637,
Mon Feb  5 12:08:47 2018,47452206,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,58,62,-6.82826,-1.01035,-7.39329,0.0148991,-0.0468259,-0,14.001,44.9203,47.4258,42.4607,-82.6914,
Mon Feb  5 12:08:47 2018,47462207,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1210,0,16,60,-6.78996,-1.00556,-7.45076,0.0106422,-0.042569,-0.00319267,14.001,44.9203,47.4258,42.0859,-82.717,
Mon Feb  5 12:08:47 2018,47472208,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1210,0,16,60,-6.71813,-0.981623,-7.29274,0.0117065,-0.0415047,-0.00319267,14.001,44.9203,47.4258,42.3953,-82.7411,
Mon Feb  5 12:08:47 2018,47482209,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,58,24,-6.608,-0.976834,-7.28795,0.0148991,-0.032991,-0.00851379,14.001,44.9203,47.4258,41.9449,-82.7624,
Mon Feb  5 12:08:47 2018,47492210,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,58,24,-6.58405,-0.871489,-7.49385,0.00957802,-0.0383121,-0.00744957,14.001,44.9203,47.4258,41.1116,-82.7829,
Mon Feb  5 12:08:47 2018,47502211,760.942,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1206,0,16,24,-6.51702,-0.766145,-7.5561,0.0106422,-0.0308625,-0.00638535,14.001,44.9203,47.4258,40.6324,-82.8027,
Mon Feb  5 12:08:47 2018,47512212,759.378,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1206,0,16,24,-6.44998,-0.957681,-7.45554,0.0170276,-0.032991,-0.0042569,14.001,44.9203,47.4258,40.6321,-82.821,
Mon Feb  5 12:08:47 2018,47522213,759.378,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,24,-6.56969,-1.00556,-7.52737,0.00638535,-0.0404405,0.00106422,14.001,44.9203,47.4258,40.8627,-82.842,
Mon Feb  5 12:08:47 2018,47532214,759.378,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,24,-6.64152,-0.919373,-7.35499,0.00532112,-0.0361836,0.0106422,14.001,44.9203,47.4258,41.861,-82.864,
Mon Feb  5 12:08:47 2018,47542215,759.378,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,58,24,-6.80432,-0.919373,-7.36456,0.0042569,-0.0351194,0.0106422,14.001,44.9203,47.4258,42.5149,-82.8844,
Mon Feb  5 12:08:47 2018,47552216,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,58,24,-6.85221,-0.972046,-7.35499,0.00851379,-0.0244772,0.00638535,14.001,44.9203,47.4258,42.7259,-82.9015,
Mon Feb  5 12:08:47 2018,47562217,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1212,0,58,62,-6.88572,-0.905008,-7.32626,0.0148991,-0.0212845,0.00851379,14.001,44.9203,47.4258,43.0081,-82.9146,
Mon Feb  5 12:08:47 2018,47572218,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1212,0,58,62,-6.80911,-0.905008,-7.39808,0.00638535,-0.0148991,0.00532112,14.001,44.9203,47.4258,42.4141,-82.9249,
Mon Feb  5 12:08:47 2018,47582219,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1200,0,16,24,-6.67025,-0.905008,-7.56089,0.0138349,-0.0180918,0.00532112,14.001,44.9203,47.4258,41.2168,-82.9344,
Mon Feb  5 12:08:47 2018,47592220,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1200,0,16,24,-6.6894,-0.90022,-7.39808,0.00957802,-0.0202203,0.00957802,14.001,44.9203,47.4258,41.9107,-82.9454,
Mon Feb  5 12:08:47 2018,47602221,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,58,24,-6.57448,-0.881066,-7.44597,0.00106422,-0.0244772,0.0202203,14.001,44.9203,47.4258,41.2456,-82.9582,
Mon Feb  5 12:08:47 2018,47612222,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,58,24,-6.51702,-0.847547,-7.3502,0.0042569,-0.0212845,0.0202203,14.001,44.9203,47.4258,41.3739,-82.9713,
Mon Feb  5 12:08:47 2018,47622223,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1198,0,16,62,-6.68461,-0.866701,-7.45554,0.00851379,-0.0202203,0.0212845,14.001,44.9203,47.4258,41.6882,-82.9832,
Mon Feb  5 12:08:47 2018,47632224,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1198,0,16,62,-6.71334,-0.909797,-7.44118,0.00212845,-0.0180918,0.0159634,14.001,44.9203,47.4258,41.8451,-82.9941,
Mon Feb  5 12:08:47 2018,47642225,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1200,0,58,24,-6.75165,-0.914585,-7.40287,-0.00106422,-0.0138349,0.0202203,14.001,44.9203,47.4258,42.1498,-83.0033,
Mon Feb  5 12:08:47 2018,47652226,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1200,0,58,24,-6.81869,-0.909797,-7.39329,0.00106422,-0.0180918,0.0148991,14.001,44.9203,47.4258,42.4702,-83.0124,
Mon Feb  5 12:08:47 2018,47662227,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,62,-6.83784,-0.986411,-7.58483,0.00212845,-0.019156,0.0127707,14.001,44.9203,47.4258,41.7963,-83.0231,
Mon Feb  5 12:08:47 2018,47672228,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,62,-6.88572,-1.04866,-7.46512,0,-0.0223487,0.0106422,14.001,44.9203,47.4258,42.4091,-83.035,
Mon Feb  5 12:08:47 2018,47682229,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1204,0,58,24,-6.66067,-0.866701,-7.32626,-0.00638535,-0.0297983,0.00851379,14.001,44.9203,47.4258,42.0774,-83.0499,
Mon Feb  5 12:08:47 2018,47692230,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1204,0,58,24,-6.58884,-0.823605,-7.41724,-0.00957802,-0.0276698,0.00957802,14.001,44.9203,47.4258,41.4409,-83.0664,
Mon Feb  5 12:08:47 2018,47702231,760.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,58,24,-6.5649,-0.770933,-7.35978,-0.00106422,-0.0340552,0.00957802,14.001,44.9203,47.4258,41.5776,-83.0841,
Mon Feb  5 12:08:47 2018,47712232,760.395,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,58,24,-6.63194,-0.933739,-7.41245,-0.00532112,-0.0255414,0.0127707,14.001,44.9203,47.4258,41.5951,-83.1012,
Mon Feb  5 12:08:47 2018,47722233,760.395,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,58,64,-6.63673,-0.90022,-7.46033,-0.00851379,-0.0276698,0.0170276,14.001,44.9203,47.4258,41.4508,-83.1164,
Mon Feb  5 12:08:47 2018,47732234,760.395,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,58,64,-6.71334,-0.943315,-7.52258,-0.00319267,-0.0170276,0.0223487,14.001,44.9203,47.4258,41.5246,-83.1292,
Mon Feb  5 12:08:47 2018,47742235,760.395,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,24,-6.92882,-0.938527,-7.42681,-0.0042569,-0.0106422,0.0106422,14.001,44.9203,47.4258,42.7869,-83.1371,
Mon Feb  5 12:08:47 2018,47752236,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,24,-6.92403,-1.03908,-7.34541,-0.00106422,-0.0117065,0.00744957,14.001,44.9203,47.4258,43.0253,-83.1435,
Mon Feb  5 12:08:47 2018,47762237,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,8,1202,0,58,64,-6.80911,-0.876278,-7.32147,0,-0.00957802,-0,14.001,44.9203,47.4258,42.7203,-83.1496,
Mon Feb  5 12:08:47 2018,47772238,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,8,1202,0,58,64,-6.80432,-0.756568,-7.33583,0.00106422,-0.0234129,-0.00851379,14.001,44.9203,47.4258,42.6962,-83.1591,
Mon Feb  5 12:08:47 2018,47782239,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1208,0,58,24,-6.64152,-0.885855,-7.40287,0.00106422,-0.0244772,-0.0159634,14.001,44.9203,47.4258,41.6946,-83.1728,
Mon Feb  5 12:08:47 2018,47792240,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1208,0,58,24,-6.6894,-0.881066,-7.50343,0.00744957,-0.0351194,-0.0170276,14.001,44.9203,47.4258,41.5226,-83.1899,
Mon Feb  5 12:08:47 2018,47802241,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.60321,-0.737414,-7.49385,0.00212845,-0.0383121,-0.00744957,14.001,44.9203,47.4258,41.248,-83.2109,
Mon Feb  5 12:08:47 2018,47812242,760.343,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.58884,-0.770933,-7.41724,0.00638535,-0.0372479,-0.0042569,14.001,44.9203,47.4258,41.4624,-83.2326,
Mon Feb  5 12:08:47 2018,47822243,760.343,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.62715,-0.924162,-7.4747,0.00957802,-0.032991,0.0042569,14.001,44.9203,47.4258,41.3449,-83.2527,
Mon Feb  5 12:08:47 2018,47832244,760.343,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.71813,-0.962469,-7.40287,0.00638535,-0.0361836,0.00638535,14.001,44.9203,47.4258,41.985,-83.2725,
Mon Feb  5 12:08:47 2018,47842245,760.343,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,8,1202,0,16,62,-6.80911,-0.92895,-7.38372,0.00957802,-0.0266056,0.0148991,14.001,44.9203,47.4258,42.4575,-83.2905,
Mon Feb  5 12:08:47 2018,47852246,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,8,1202,0,16,62,-6.76123,-0.967257,-7.45554,0.0138349,-0.0223487,0.00957802,14.001,44.9203,47.4258,41.9662,-83.3045,
Mon Feb  5 12:08:47 2018,47862247,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1206,0,16,58,-6.86657,-0.991199,-7.42681,0.00851379,-0.0180918,0.0117065,13.3096,44.2266,48.4242,42.5034,-83.3161,
Mon Feb  5 12:08:47 2018,47872248,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1206,0,16,58,-6.81869,-0.823605,-7.38372,0.00851379,-0.0223487,0.0117065,13.3096,44.2266,48.4242,42.5452,-83.3277,
Mon Feb  5 12:08:47 2018,47882249,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,-6.81869,-0.881066,-7.29274,0.0117065,-0.0138349,0.00319267,13.3096,44.2266,48.4242,42.8689,-83.338,
Mon Feb  5 12:08:47 2018,47892250,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,-6.66067,-0.943315,-7.4747,0.0117065,-0.0127707,0.0127707,13.3096,44.2266,48.4242,41.4793,-83.3457,
Mon Feb  5 12:08:47 2018,47902251,760.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1204,0,16,60,-6.72292,-0.991199,-7.35978,0.0106422,-0.0148991,0.0138349,13.3096,44.2266,48.4242,42.1544,-83.3536,
Mon Feb  5 12:08:47 2018,47912252,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1204,0,16,60,-6.75644,-0.924162,-7.5561,0.0106422,-0.0148991,0.0106422,13.3096,44.2266,48.4242,41.5909,-83.3621,
Mon Feb  5 12:08:47 2018,47922253,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1204,0,60,24,-6.75644,-0.92895,-7.41724,0.00638535,-0.00744957,0.0106422,13.3096,44.2266,48.4242,42.1088,-83.3685,
Mon Feb  5 12:08:47 2018,47932254,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1204,0,60,24,-6.77559,-0.962469,-7.34541,0.0042569,-0.00638535,0.0138349,13.3096,44.2266,48.4242,42.4463,-83.3725,
Mon Feb  5 12:08:47 2018,47942255,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1208,0,16,24,-6.72292,-0.967257,-7.48906,0.00851379,-0.00532112,0.00851379,13.3096,44.2266,48.4242,41.6788,-83.3758,
Mon Feb  5 12:08:47 2018,47952256,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1208,0,16,24,-6.65588,-0.952892,-7.35978,-0.00106422,-0.00851379,0.0042569,13.3096,44.2266,48.4242,41.8881,-83.3798,
Mon Feb  5 12:08:47 2018,47962257,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,58,24,-6.70855,-0.837971,-7.35978,-0.0042569,-0.0212845,0.0106422,13.3096,44.2266,48.4242,42.166,-83.3883,
Mon Feb  5 12:08:47 2018,47972258,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,58,24,-6.58405,-0.713472,-7.50343,0.00106422,-0.0255414,0.0042569,13.3096,44.2266,48.4242,41.1383,-83.4018,
Mon Feb  5 12:08:47 2018,47982259,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,58,24,-6.62236,-0.837971,-7.4747,-0.00319267,-0.0393763,-0.00319267,13.3096,44.2266,48.4242,41.3625,-83.4204,
Mon Feb  5 12:08:47 2018,47992260,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,58,24,-6.70376,-0.90022,-7.45076,-0.0042569,-0.042569,-0.00319267,13.3096,44.2266,48.4242,41.7727,-83.4438,
Mon Feb  5 12:08:47 2018,48002261,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,16,64,-6.66067,-0.78051,-7.31189,-0.00212845,-0.0393763,-0,13.3096,44.2266,48.4242,42.17,-83.4673,
Mon Feb  5 12:08:47 2018,48012262,760.195,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,16,64,-6.62715,-0.92895,-7.42203,-0.00106422,-0.0319267,-0.00212845,13.3096,44.2266,48.4242,41.5406,-83.4877,
Mon Feb  5 12:08:47 2018,48022263,760.195,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,-6.67982,-0.895431,-7.35499,-0.00212845,-0.032991,-0,13.3096,44.2266,48.4242,42.0361,-83.5063,
Mon Feb  5 12:08:47 2018,48032264,760.195,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,-6.76123,-0.986411,-7.45076,0.00106422,-0.0308625,0.00212845,13.3096,44.2266,48.4242,41.9747,-83.5246,
Mon Feb  5 12:08:47 2018,48042265,760.195,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,58,24,-6.74207,-1.01993,-7.46991,0,-0.0276698,0.00212845,13.3096,44.2266,48.4242,41.8052,-83.5414,
Mon Feb  5 12:08:47 2018,48052266,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,58,24,-6.82347,-1.00078,-7.32626,0,-0.0308625,0.00532112,13.3096,44.2266,48.4242,42.7009,-83.5582,
Mon Feb  5 12:08:47 2018,48062267,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1200,0,16,62,-6.86178,-0.914585,-7.36935,-0.00319267,-0.0297983,0.00638535,13.3096,44.2266,48.4242,42.739,-83.5755,
Mon Feb  5 12:08:47 2018,48072268,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1200,0,16,62,-6.82347,-0.876278,-7.56568,-0.00319267,-0.0319267,0.00319267,13.3096,44.2266,48.4242,41.8575,-83.5932,
Mon Feb  5 12:08:47 2018,48082269,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,16,62,-6.86178,-0.909797,-7.37893,0.00744957,-0.0372479,-0.0042569,13.3096,44.2266,48.4242,42.7047,-83.613,
Mon Feb  5 12:08:47 2018,48092270,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,16,62,-6.82347,-0.919373,-7.48427,0.00212845,-0.0340552,-0.00532112,13.3096,44.2266,48.4242,42.1421,-83.6335,
Mon Feb  5 12:08:47 2018,48102271,759.952,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1202,0,58,24,-6.77559,-0.833182,-7.51779,-0.00106422,-0.0383121,-0.00212845,13.3096,44.2266,48.4242,41.8536,-83.6542,
Mon Feb  5 12:08:47 2018,48112272,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1202,0,58,24,-6.71813,-0.866701,-7.37414,0.00212845,-0.032991,0.00532112,13.3096,44.2266,48.4242,42.1391,-83.6746,
Mon Feb  5 12:08:47 2018,48122273,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,58,24,-6.70855,-0.943315,-7.56089,0.00744957,-0.0372479,0.0127707,13.3096,44.2266,48.4242,41.3621,-83.6947,
Mon Feb  5 12:08:47 2018,48132274,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,58,24,-6.6894,-1.02951,-7.53695,0.00638535,-0.0393763,0.00957802,13.3096,44.2266,48.4242,41.3278,-83.7167,
Mon Feb  5 12:08:47 2018,48142275,759.978,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,62,-6.79474,-1.00556,-7.46512,-0.00106422,-0.0351194,0.00851379,13.3096,44.2266,48.4242,42.0521,-83.738,
Mon Feb  5 12:08:47 2018,48152276,759.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,62,-6.86657,-0.90022,-7.34062,0,-0.032991,0.0117065,13.3096,44.2266,48.4242,42.8756,-83.7576,
Mon Feb  5 12:08:47 2018,48162277,759.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1210,0,16,24,-6.78038,-0.90022,-7.53695,0.00212845,-0.0351194,0.00532112,13.3096,44.2266,48.4242,41.7735,-83.7771,
Mon Feb  5 12:08:47 2018,48172278,759.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1210,0,16,24,-6.78038,-0.905008,-7.44597,-0.0042569,-0.0308625,0.00744957,13.3096,44.2266,48.4242,42.1123,-83.796,
Mon Feb  5 12:08:47 2018,48182279,759.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.75644,-0.948104,-7.46512,0,-0.032991,0.00319267,13.3096,44.2266,48.4242,41.9192,-83.8143,
Mon Feb  5 12:08:47 2018,48192280,759.178,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,-6.7708,-0.837971,-7.50822,-0.00212845,-0.032991,0.00744957,13.3096,44.2266,48.4242,41.8674,-83.8332,
