today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 07:02:46 2019,10029916,952.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,8,62,66,8.22648,-0.378284,-7.13951,1.58995,-3.36295,-0.356515,-39.8836,41.0994,-7.48301,49.0463,167.694,55.2047,0.0120541,55.2167,
Thu Sep 19 07:02:46 2019,10039917,952.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,8,62,66,7.59441,-0.205901,-7.54174,1.62294,-3.40977,-0.268185,-39.8836,41.0994,-7.48301,45.1994,167.994,55.4711,-0.0100245,55.4611,
Thu Sep 19 07:02:46 2019,10049918,952.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,8,62,62,7.74764,-0.402226,-7.48906,1.62507,-3.45873,-0.216038,-39.8836,41.0994,-7.48301,45.9723,168.295,55.6805,-0.0295939,55.651,
Thu Sep 19 07:02:46 2019,10059919,952.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,8,62,62,7.02459,0,-7.513,1.58889,-3.49278,-0.1309,-39.8836,41.0994,-7.48301,43.0758,168.591,55.8321,-0.0514778,55.7806,
Thu Sep 19 07:02:46 2019,10069920,952.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,8,62,24,6.17225,0.167594,-7.66145,1.58676,-3.50236,-0.0925875,-39.8836,41.0994,-7.48301,38.8558,168.88,55.9213,-0.0780215,55.8433,
Thu Sep 19 07:02:46 2019,10079921,952.197,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,8,62,24,5.53061,-0.177171,-7.71891,1.55057,-3.5013,-0,-39.8836,41.0994,-7.48301,35.6217,169.166,55.9394,-0.104914,55.8345,
Thu Sep 19 07:02:46 2019,10089922,952.197,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,10,20,18,62,4.71179,-0.186748,-7.8051,1.49311,-3.50449,0.0415047,-39.8836,41.0994,-7.48301,31.1186,169.454,55.8781,-0.127966,55.7502,
Thu Sep 19 07:02:46 2019,10099923,952.197,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,10,20,18,62,3.62482,-0.560243,-7.69496,1.47714,-3.47044,0.0766241,-39.8836,41.0994,-7.48301,25.2235,169.73,55.7273,-0.158798,55.5685,
Thu Sep 19 07:02:46 2019,10109924,952.197,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,0,10,20,16,60,2.98318,-0.92895,-8.35576,1.39945,-3.41616,0.121322,-39.8836,41.0994,-7.48301,19.6476,170.001,55.4744,-0.191935,55.2824,
Thu Sep 19 07:02:46 2019,10119925,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,0,10,20,16,60,2.36547,-0.80924,-8.70053,1.32177,-3.36188,0.158569,-39.8836,41.0994,-7.48301,15.2098,170.272,55.1088,-0.221547,54.8872,
Thu Sep 19 07:02:46 2019,10129926,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,64,24,2.4373,-1.02951,-8.96389,1.26962,-3.32251,0.162826,-39.8836,41.0994,-7.48301,15.2111,170.547,54.6278,-0.243716,54.3841,
Thu Sep 19 07:02:46 2019,10139927,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,64,24,2.56658,-1.08697,-9.47146,1.18661,-3.23205,0.217102,-39.8836,41.0994,-7.48301,15.162,170.808,54.0389,-0.277089,53.7619,
Thu Sep 19 07:02:46 2019,10149928,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,22,8,62,28,3.34231,-1.82438,-9.58638,1.13021,-3.18309,0.270313,-39.8836,41.0994,-7.48301,19.2212,171.08,53.3572,-0.295181,53.062,
Thu Sep 19 07:02:46 2019,10159929,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,22,8,62,28,3.30879,-1.97282,-9.34696,1.01846,-3.14159,0.395891,-39.8836,41.0994,-7.48301,19.4938,171.355,52.6009,-0.308607,52.2923,
Thu Sep 19 07:02:46 2019,10169930,951.084,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,14,20,18,66,2.36068,-1.48441,-9.03572,0.91204,-3.13414,0.464002,-39.8836,41.0994,-7.48301,14.6419,171.639,51.7792,-0.310374,51.4688,
Thu Sep 19 07:02:46 2019,10179931,950.007,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,14,20,18,66,1.43652,-1.79086,-9.18895,0.893948,-3.11392,0.551268,-39.8836,41.0994,-7.48301,8.88522,171.92,50.8862,-0.314328,50.5718,
Thu Sep 19 07:02:46 2019,10189932,950.007,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,10,20,18,64,0.560243,-2.30322,-9.2081,0.799232,-3.09264,0.505507,-39.8836,41.0994,-7.48301,3.48173,172.2,49.9108,-0.31705,49.5938,
Thu Sep 19 07:02:46 2019,10199933,950.007,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,10,20,18,64,0.0287304,-2.03507,-9.165,0.703452,-3.06922,0.481029,-39.8836,41.0994,-7.48301,0.17961,172.48,48.8451,-0.318939,48.5262,
Thu Sep 19 07:02:46 2019,10209934,950.007,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,10,20,18,62,-0.023942,-1.74777,-8.7532,0.635342,-3.0341,0.545947,-39.8836,41.0994,-7.48301,-0.156717,172.757,47.689,-0.322667,47.3664,
Thu Sep 19 07:02:46 2019,10219935,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,10,20,18,62,-0.181959,-1.81959,-8.69095,0.572553,-3.00111,0.544883,-39.8836,41.0994,-7.48301,-1.19941,173.034,46.4499,-0.324266,46.1256,
Thu Sep 19 07:02:46 2019,10229936,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,8,66,24,-0.972046,-1.8148,-9.13627,0.481029,-2.93832,0.510828,-39.8836,41.0994,-7.48301,-6.07309,173.302,45.1326,-0.332668,44.7999,
Thu Sep 19 07:02:46 2019,10239937,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,8,66,24,-0.818817,-1.61369,-8.79151,0.413983,-2.85106,0.520406,-39.8836,41.0994,-7.48301,-5.32103,173.564,43.7393,-0.345829,43.3934,
Thu Sep 19 07:02:46 2019,10249938,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,8,66,62,-0.440533,-1.68073,-8.99262,0.339488,-2.78082,0.593837,-39.8836,41.0994,-7.48301,-2.80458,173.83,42.2808,-0.351882,41.9289,
Thu Sep 19 07:02:46 2019,10259939,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,8,66,62,-0.186748,-2.34632,-9.23683,0.275634,-2.7308,0.638535,-39.8836,41.0994,-7.48301,-1.15823,174.102,40.7752,-0.350553,40.4247,
Thu Sep 19 07:02:46 2019,10269940,950.624,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,10,20,18,62,-1.11091,-2.33195,-9.05487,0.200074,-2.6744,0.654498,-39.8836,41.0994,-7.48301,-6.99447,174.372,39.2323,-0.349753,38.8825,
Thu Sep 19 07:02:46 2019,10279941,951.788,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,10,20,18,62,-2.13084,-2.30322,-8.91601,0.136221,-2.62225,0.634278,-39.8836,41.0994,-7.48301,-13.441,174.644,37.6454,-0.346542,37.2988,
Thu Sep 19 07:02:46 2019,10289942,951.788,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,10,18,18,64,-2.7246,-2.1883,-8.53772,0.0872664,-2.56372,0.664076,-39.8836,41.0994,-7.48301,-17.6992,174.914,36.0025,-0.344049,35.6585,
Thu Sep 19 07:02:46 2019,10299943,951.788,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,10,18,18,64,-3.09331,-2.32716,-8.64786,0.0478901,-2.52008,0.622571,-39.8836,41.0994,-7.48301,-19.682,175.188,34.2987,-0.336381,33.9624,
Thu Sep 19 07:02:46 2019,10309944,951.788,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,24,8,20,60,-3.22738,-2.24097,-8.5042,0.00212845,-2.42962,0.59703,-39.8836,41.0994,-7.48301,-20.782,175.448,32.5368,-0.340942,32.1958,
Thu Sep 19 07:02:46 2019,10319945,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,24,8,20,60,-3.19387,-2.19788,-8.4659,-0.0340552,-2.37535,0.593837,-39.8836,41.0994,-7.48301,-20.6696,175.719,30.7244,-0.333895,30.3905,
Thu Sep 19 07:02:46 2019,10329946,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,22,10,66,26,-3.77805,-1.9393,-8.58082,-0.0659819,-2.33065,0.547011,-39.8836,41.0994,-7.48301,-23.7634,175.993,28.8691,-0.323562,28.5455,
Thu Sep 19 07:02:46 2019,10339947,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,22,10,66,26,-3.76847,-1.83875,-8.38449,-0.110679,-2.26786,0.567232,2.70703,49.4279,28.3658,-24.2019,176.261,26.9752,-0.317844,26.6573,
Thu Sep 19 07:02:46 2019,10349948,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,8,64,24,-3.10289,-1.70946,-8.40365,-0.141542,-2.25616,0.575745,2.70703,49.4279,28.3658,-20.2657,176.545,25.0532,-0.297421,24.7558,
Thu Sep 19 07:02:46 2019,10359949,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,8,64,24,-3.75411,-1.13964,-7.99663,-0.174533,-2.25616,0.56191,2.70703,49.4279,28.3658,-25.1483,176.831,23.1151,-0.274406,22.8407,
Thu Sep 19 07:02:46 2019,10369950,950.78,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,8,66,62,-4.39097,-1.64242,-7.74764,-0.167083,-2.237,0.54169,2.70703,49.4279,28.3658,-29.5424,177.112,21.16,-0.257544,20.9025,
Thu Sep 19 07:02:46 2019,10379951,949.581,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,8,66,62,-4.75488,-1.72861,-7.74764,-0.204331,-2.24126,0.490607,2.70703,49.4279,28.3658,-31.5383,177.4,19.182,-0.234735,18.9472,
Thu Sep 19 07:02:46 2019,10389952,949.581,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,10,62,26,-4.49631,-2.2314,-7.58962,-0.205395,-2.23487,0.524663,2.70703,49.4279,28.3658,-30.6438,177.684,17.1832,-0.215908,16.9673,
Thu Sep 19 07:02:46 2019,10399953,949.581,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,10,62,26,-5.31992,-1.96325,-7.83383,-0.224551,-2.20507,0.516149,2.70703,49.4279,28.3658,-34.1803,177.962,15.1696,-0.204274,14.9654,
Thu Sep 19 07:02:46 2019,10409954,949.581,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,10,20,18,62,-5.17148,-1.8579,-7.45554,-0.213909,-2.18166,0.474644,2.70703,49.4279,28.3658,-34.7468,178.242,13.1437,-0.191103,12.9526,
Thu Sep 19 07:02:46 2019,10419955,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,10,20,18,62,-5.43963,-2.04944,-7.57525,-0.201138,-2.14335,0.51402,2.70703,49.4279,28.3658,-35.6813,178.518,11.1087,-0.182419,10.9263,
Thu Sep 19 07:02:46 2019,10429956,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,8,62,66,-6.0717,-1.71904,-8.12592,-0.210716,-2.06353,0.458681,2.70703,49.4279,28.3658,-36.7672,178.781,9.06998,-0.185168,8.88481,
Thu Sep 19 07:02:46 2019,10439957,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,8,62,66,-6.28239,-2.2314,-7.07726,-0.212845,-2.00713,0.626828,2.70703,49.4279,28.3658,-41.5951,179.051,7.0279,-0.180545,6.84736,
Thu Sep 19 07:02:46 2019,10449958,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,0,10,18,18,64,-7.6806,-0.675165,-6.17225,-0.211781,-1.93902,0.553397,2.70703,49.4279,28.3658,-51.2141,179.318,4.97129,-0.178853,4.79244,
Thu Sep 19 07:02:46 2019,10459959,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,0,10,18,18,64,-7.53695,-1.04866,-7.67581,-0.201138,-1.85601,0.332038,2.70703,49.4279,28.3658,-44.4771,179.581,2.8928,-0.180718,2.71208,
Thu Sep 19 07:02:46 2019,10469960,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,0,24,8,62,28,-6.62236,-1.96325,-8.19296,-0.140478,-1.80492,0.429947,16.4227,48.7037,28.0178,-38.9486,179.853,0.810974,-0.172985,0.637989,
Thu Sep 19 07:02:46 2019,10479961,949.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,0,24,8,62,28,-6.80911,-1.79565,-7.87692,-0.160698,-1.73149,0.512956,16.4227,48.7037,28.0178,-40.8414,180.118,-1.25103,-0.17139,-1.42242,
Thu Sep 19 07:02:46 2019,10489962,949.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,8,62,26,-7.9296,-0.90022,-7.66145,-0.183047,-1.59846,0.389506,16.4227,48.7037,28.0178,-45.9854,180.367,-3.29032,-0.185595,-3.47591,
Thu Sep 19 07:02:46 2019,10499963,949.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,8,62,26,-8.18817,-1.01035,-7.58004,-0.122386,-1.47076,0.245836,16.4227,48.7037,28.0178,-47.2087,180.617,-5.31377,-0.196457,-5.51023,
Thu Sep 19 07:02:46 2019,10509964,949.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,8,18,66,-7.74764,-2.20267,-7.37414,-0.0766241,-1.42074,0.41824,16.4227,48.7037,28.0178,-46.4149,180.889,-7.32152,-0.184354,-7.50588,
Thu Sep 19 07:02:46 2019,10519969,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,8,18,66,-9.39006,-1.79565,-7.24007,-0.129835,-1.28558,0.444846,16.4227,48.7037,28.0178,-52.3666,181.137,-9.31259,-0.195914,-9.50851,
Thu Sep 19 07:02:46 2019,10529970,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,22,8,16,64,-9.57202,-0.737414,-7.21612,-0.119193,-1.07806,0.222423,16.4227,48.7037,28.0178,-52.9883,181.364,-11.292,-0.225573,-11.5175,
Thu Sep 19 07:02:46 2019,10539971,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,22,8,16,64,-8.70053,-1.34075,-7.4316,-0.0585323,-0.885435,0.285212,16.4227,48.7037,28.0178,-49.4976,181.595,-13.2566,-0.247786,-13.5044,
Thu Sep 19 07:02:46 2019,10549972,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4862,0,20,8,62,24,-9.29908,-1.69509,-7.10599,-0.0564039,-0.721544,0.304368,16.4227,48.7037,28.0178,-52.6144,181.834,-15.1974,-0.259303,-15.4567,
Thu Sep 19 07:02:46 2019,10559973,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4862,0,20,8,62,24,-10.0126,-1.4461,-7.62793,-0.0681104,-0.532112,0.197946,16.4227,48.7037,28.0178,-52.6986,182.067,-17.1116,-0.275865,-17.3875,
Thu Sep 19 07:02:46 2019,10569974,951.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,8,64,24,-9.41879,-0.876278,-7.8051,-0.0478901,-0.336295,0.208588,16.4227,48.7037,28.0178,-50.3524,182.297,-18.9952,-0.291734,-19.2869,
Thu Sep 19 07:02:46 2019,10579975,951.163,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,8,64,24,-9.49062,-1.06303,-7.96311,-0.00106422,-0.150056,0.21923,16.4227,48.7037,28.0178,-50.0017,182.53,-20.839,-0.302528,-21.1415,
Thu Sep 19 07:02:46 2019,10589976,951.163,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,10,62,24,-9.9503,-1.35033,-7.46512,0.0127707,0.0404405,0.153248,16.4227,48.7037,28.0178,-53.1213,182.762,-22.6394,-0.312422,-22.9518,
Thu Sep 19 07:02:46 2019,10599977,951.163,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,10,62,24,-10.2232,-0.871489,-7.94875,0.0308625,0.204331,0.144735,16.4227,48.7037,28.0178,-52.1343,183.002,-24.398,-0.313003,-24.711,
Thu Sep 19 07:02:46 2019,10609978,951.163,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,8,62,66,-10.2615,-0.368707,-7.54652,0.0755599,0.421433,0.180918,16.4227,48.7037,28.0178,-53.6686,183.226,-26.1143,-0.326925,-26.4412,
Thu Sep 19 07:02:46 2019,10619979,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,8,62,66,-10.386,-0.45011,-7.01501,0.0893948,0.625764,0.147927,16.4227,48.7037,28.0178,-55.9639,183.454,-27.7895,-0.33495,-28.1244,
Thu Sep 19 07:02:46 2019,10629980,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,10,62,24,-10.2999,-0.90022,-7.11078,0.168147,0.817324,0.122386,16.4227,48.7037,28.0178,-55.3798,183.685,-29.4259,-0.33752,-29.7634,
Thu Sep 19 07:02:46 2019,10639981,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,10,62,24,-10.2568,-0.981623,-7.07247,0.205395,0.998242,0.136221,16.4227,48.7037,28.0178,-55.4121,183.92,-31.0218,-0.335682,-31.3575,
Thu Sep 19 07:02:46 2019,10649982,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,14,18,18,62,-10.2759,-0.632069,-6.83305,0.228808,1.16213,0.140478,16.4227,48.7037,28.0178,-56.3778,184.16,-32.5751,-0.328065,-32.9031,
Thu Sep 19 07:02:46 2019,10659983,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,14,18,18,62,-10.0844,-0.799663,-7.23528,0.289469,1.33347,0.125578,16.4227,48.7037,28.0178,-54.3416,184.397,-34.0833,-0.3219,-34.4052,
Thu Sep 19 07:02:46 2019,10669984,952.57,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,10,20,18,62,-9.76355,-1.14922,-7.16824,0.365029,1.52078,0.122386,16.4227,48.7037,28.0178,-53.7146,184.63,-35.5412,-0.319424,-35.8607,
Thu Sep 19 07:02:46 2019,10679985,951.032,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,10,20,18,62,-9.61033,-1.13964,-7.10599,0.388442,1.69318,0.134092,16.4227,48.7037,28.0178,-53.5204,184.867,-36.9442,-0.311848,-37.2561,
Thu Sep 19 07:02:46 2019,10689986,951.032,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,64,24,-9.33739,-0.905008,-7.23049,0.442717,1.85494,0.158569,16.4227,48.7037,28.0178,-52.2473,185.107,-38.2896,-0.300839,-38.5904,
Thu Sep 19 07:02:46 2019,10699987,951.032,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,64,24,-9.31823,-0.890643,-7.12993,0.507635,2.00606,0.175597,16.4227,48.7037,28.0178,-52.5783,185.35,-39.5748,-0.286716,-39.8615,
Thu Sep 19 07:02:46 2019,10709988,951.032,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,8,60,24,-9.36612,-1.25935,-7.03416,0.567232,2.14867,0.174533,16.4227,48.7037,28.0178,-53.0927,185.596,-40.8,-0.270376,-41.0704,
Thu Sep 19 07:02:46 2019,10719989,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,8,60,24,-9.05487,-1.4461,-6.67982,0.610865,2.27531,0.173469,16.4227,48.7037,28.0178,-53.5837,185.846,-41.9675,-0.25004,-42.2176,
Thu Sep 19 07:02:46 2019,10729990,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,62,24,-9.09318,-1.02951,-7.04853,0.656626,2.35406,0.181982,16.4227,48.7037,28.0178,-52.2192,186.11,-43.0779,-0.21735,-43.2953,
Thu Sep 19 07:02:46 2019,10739991,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,62,24,-9.50019,-0.991199,-7.18739,0.706645,2.46368,0.153248,16.4227,48.7037,28.0178,-52.8906,186.365,-44.1304,-0.195072,-44.3255,
Thu Sep 19 07:02:46 2019,10749992,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,10,20,20,66,-9.16979,-1.47004,-7.44597,0.756663,2.57542,0.108551,16.4227,48.7037,28.0178,-50.9231,186.62,-45.124,-0.17453,-45.2985,
Thu Sep 19 07:02:46 2019,10759993,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,10,20,20,66,-8.9208,-1.53708,-7.63271,0.794976,2.66162,0.0734315,16.4227,48.7037,28.0178,-49.4494,186.881,-46.0555,-0.148101,-46.2036,
Thu Sep 19 07:02:46 2019,10769994,950.676,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,10,62,62,-8.61434,-1.46046,-7.89129,0.838609,2.74676,0.0755599,16.4227,48.7037,28.0178,-47.5084,187.143,-46.9202,-0.123055,-47.0433,
Thu Sep 19 07:02:46 2019,10779995,951.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,10,62,62,-8.1738,-1.49877,-8.23605,0.900334,2.82339,0.0489543,16.4227,48.7037,28.0178,-44.7827,187.408,-47.713,-0.0973376,-47.8103,
Thu Sep 19 07:02:46 2019,10789996,951.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,24,8,62,24,-7.78594,-2.08296,-8.33661,0.958866,2.86489,-0.00212845,16.4227,48.7037,28.0178,-43.0439,187.683,-48.4282,-0.0638102,-48.492,
Thu Sep 19 07:02:46 2019,10799997,951.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,24,8,62,24,-7.46033,-2.19309,-8.28873,0.981215,2.87447,-0.032991,16.4227,48.7037,28.0178,-41.9891,187.966,-49.063,-0.0241478,-49.0871,
Thu Sep 19 07:02:46 2019,10809998,951.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,24,20,18,64,-7.05811,-1.76213,-8.20732,1.02378,2.89363,-0.0574681,16.4227,48.7037,28.0178,-40.6948,188.247,-49.6169,0.00961053,-49.6073,
Thu Sep 19 07:02:46 2019,10819999,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,24,20,18,64,-6.62236,-1.7334,-8.23127,1.06103,2.89043,-0.101101,16.4227,48.7037,28.0178,-38.818,188.535,-50.0895,0.0465977,-50.0429,
Thu Sep 19 07:02:46 2019,10830000,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,24,20,18,66,-6.30154,-2.01592,-7.81946,1.11956,2.85957,-0.154313,16.4227,48.7037,28.0178,-38.8646,188.83,-50.4812,0.0878494,-50.3933,
Thu Sep 19 07:02:46 2019,10840001,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,24,20,18,66,-6.23929,-2.2697,-7.33105,1.15575,2.84148,-0.19901,16.4227,48.7037,28.0178,-40.4004,189.122,-50.7971,0.121739,-50.6754,
Thu Sep 19 07:02:46 2019,10850002,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,20,8,62,62,-5.54497,-1.53708,-7.52258,1.14404,2.83722,-0.22668,-2.34609,54.1354,25.5814,-36.3943,189.409,-51.0418,0.14852,-50.8933,
Thu Sep 19 07:02:46 2019,10860003,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,20,8,62,62,-4.52983,-1.21625,-7.68539,1.18874,2.82445,-0.202203,-2.34609,54.1354,25.5814,-30.5155,189.699,-51.2086,0.174784,-51.0338,
Thu Sep 19 07:02:46 2019,10870004,952.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,14,20,18,64,-4.0462,-1.45567,-7.75721,1.22599,2.80955,-0.186239,-2.34609,54.1354,25.5814,-27.5468,189.99,-51.2858,0.198751,-51.0871,
