today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 06:50:42 2019,27622585,949.599,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,10,22,18,66,10.3813,-1.30723,-2.85868,0.147927,0.216038,-0.101101,-40.9664,47.6174,-28.7139,74.6042,670.585,58.6561,0.125757,58.7819,
Thu Sep 19 06:50:42 2019,27632587,948.582,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,8,62,26,10.2711,-1.45567,-3.02627,0.164955,0.0989729,-0.114936,-41.3273,48.3416,-33.9346,73.583,670.905,59.7017,0.134196,59.8359,
Thu Sep 19 06:50:42 2019,27642589,948.582,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,8,62,26,10.5967,-1.30245,-3.16513,0.196881,-0.0180918,-0.0957802,-41.3273,48.3416,-33.9346,73.3697,671.225,60.7116,0.14135,60.853,
Thu Sep 19 06:50:42 2019,27652592,948.582,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,8,62,66,10.7691,-1.26893,-3.19387,0.249028,-0.169212,-0.0478901,-41.3273,48.3416,-33.9346,73.481,671.555,61.6838,0.156701,61.8405,
Thu Sep 19 06:50:42 2019,27662595,948.582,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,8,62,66,10.6542,-1.5706,-3.20344,0.27457,-0.321396,-0.0180918,-41.3273,48.3416,-33.9346,73.2654,671.885,62.6176,0.170461,62.788,
Thu Sep 19 06:50:42 2019,27672596,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,62,24,10.5919,-1.56581,-3.36625,0.301175,-0.468259,0.0138349,-41.3273,48.3416,-33.9346,72.3692,672.213,63.5116,0.181005,63.6926,
Thu Sep 19 06:50:42 2019,27682597,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,62,24,10.5584,-1.62806,-3.36146,0.337359,-0.612993,0.0297983,-41.3273,48.3416,-33.9346,72.3403,672.541,64.3638,0.189298,64.5531,
Thu Sep 19 06:50:42 2019,27692599,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,0,14,18,18,66,10.75,-1.54187,-3.57694,0.360772,-0.771563,0.0627892,-41.3273,48.3416,-33.9346,71.5957,672.873,65.1731,0.200016,65.3731,
Thu Sep 19 06:50:42 2019,27702601,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,0,14,18,18,66,10.7021,-1.66158,-3.57694,0.378864,-0.923747,0.109615,-41.3273,48.3416,-33.9346,71.519,673.203,65.9385,0.207299,66.1458,
Thu Sep 19 06:50:42 2019,27712604,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,8,62,62,10.4244,-1.59933,-3.40934,0.402277,-1.0738,0.144735,-41.3273,48.3416,-33.9346,71.8894,673.533,66.6603,0.212631,66.8729,
Thu Sep 19 06:50:42 2019,27722605,949.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,8,62,62,10.4818,-1.68073,-3.36625,0.417176,-1.21428,0.162826,-41.3273,48.3416,-33.9346,72.1956,673.86,67.3404,0.214022,67.5545,
Thu Sep 19 06:50:42 2019,27732609,948.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,22,8,62,26,10.3573,-1.54187,-3.30879,0.432075,-1.33347,0.190496,-41.3273,48.3416,-33.9346,72.2833,674.18,67.9809,0.208688,68.1896,
Thu Sep 19 06:50:42 2019,27742610,948.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,22,8,62,26,10.2328,-1.47483,-3.29921,0.455488,-1.45054,0.210716,-41.3273,48.3416,-33.9346,72.13,674.5,68.583,0.202409,68.7854,
Thu Sep 19 06:50:42 2019,27752611,948.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,8,62,66,10.1945,-1.6089,-3.32315,0.468259,-1.56015,0.229872,-41.3273,48.3416,-33.9346,71.9454,674.818,69.1473,0.193886,69.3412,
Thu Sep 19 06:50:42 2019,27762613,948.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,8,62,66,10.1083,-1.62806,-3.35188,0.475708,-1.65806,0.244772,-42.9516,47.0742,-29.584,71.6547,675.133,69.6741,0.18212,69.8562,
Thu Sep 19 06:50:42 2019,27772618,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,18,62,9.96946,-1.50835,-3.41413,0.479965,-1.76555,0.276698,-42.9516,47.0742,-29.584,71.0958,675.45,70.1633,0.173291,70.3366,
Thu Sep 19 06:50:42 2019,27782619,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,18,62,9.82102,-1.2785,-3.65834,0.482094,-1.86878,0.308625,-42.9516,47.0742,-29.584,69.5696,675.766,70.6136,0.163459,70.777,
Thu Sep 19 06:50:42 2019,27792620,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,8,18,18,60,9.79707,-1.17795,-3.91213,0.482094,-1.96456,0.332038,-42.9516,47.0742,-29.584,68.2325,676.08,71.0218,0.15171,71.1735,
Thu Sep 19 06:50:42 2019,27802621,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,8,18,18,60,9.88326,-1.33596,-4.18985,0.489543,-2.0614,0.359708,-42.9516,47.0742,-29.584,67.0263,676.394,71.385,0.140753,71.5257,
Thu Sep 19 06:50:42 2019,27812623,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,24,8,62,24,9.77792,-1.53708,-4.33829,0.484222,-2.1476,0.380992,-42.9516,47.0742,-29.584,66.074,676.705,71.701,0.127205,71.8282,
Thu Sep 19 06:50:42 2019,27822625,948.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,24,8,62,24,9.66779,-1.82917,-4.33351,0.488479,-2.24232,0.388442,-42.9516,47.0742,-29.584,65.8561,677.019,71.9697,0.116708,72.0864,
Thu Sep 19 06:50:42 2019,27832626,948.999,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,18,62,9.3326,-1.97282,-4.61602,0.479965,-2.33065,0.401213,-42.9516,47.0742,-29.584,63.6825,677.331,72.1906,0.104893,72.2955,
Thu Sep 19 06:50:42 2019,27842629,948.999,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,18,62,8.93995,-1.71904,-4.65912,0.477837,-2.41685,0.433139,-42.9516,47.0742,-29.584,62.4735,677.642,72.3615,0.0931366,72.4547,
Thu Sep 19 06:50:42 2019,27852632,948.999,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,10,62,24,8.64307,-1.59454,-4.72137,0.474644,-2.49667,0.459745,-42.9516,47.0742,-29.584,61.354,677.951,72.4807,0.0802577,72.5609,
Thu Sep 19 06:50:42 2019,27862633,948.999,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,10,62,24,8.48984,-1.5275,-4.94163,0.47358,-2.54882,0.491672,-42.9516,47.0742,-29.584,59.7979,678.252,72.5473,0.0605409,72.6078,
Thu Sep 19 06:50:42 2019,27872635,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,62,24,8.45153,-1.75256,-4.97515,0.490607,-2.6148,0.512956,-42.9516,47.0742,-29.584,59.5161,678.558,72.5613,0.0461164,72.6074,
Thu Sep 19 06:50:42 2019,27882637,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,62,24,8.23127,-2.05422,-5.42047,0.461873,-2.67227,0.532112,-42.9516,49.2469,-17.4023,56.6342,678.861,72.5225,0.0303633,72.5528,
Thu Sep 19 06:50:42 2019,27892641,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,10,20,18,60,7.89608,-1.96325,-5.38217,0.449103,-2.71803,0.557654,-42.9516,49.2469,-17.4023,55.7207,679.16,72.4288,0.0126604,72.4414,
Thu Sep 19 06:50:42 2019,27902642,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,10,20,18,60,7.71891,-1.72861,-5.61201,0.472516,-2.77124,0.572553,-42.9516,49.2469,-17.4023,53.9811,679.462,72.2792,-0.00157163,72.2776,
Thu Sep 19 06:50:42 2019,27912643,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,22,10,62,24,7.46033,-1.87227,-5.76524,0.468259,-2.83297,0.604479,-42.9516,49.2469,-17.4023,52.3037,679.766,72.0733,-0.0122079,72.0611,
Thu Sep 19 06:50:42 2019,27922645,947.826,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,22,10,62,24,7.06289,-2.32238,-5.72214,0.44591,-2.88618,0.610865,-42.9516,49.2469,-17.4023,50.9867,680.068,71.8106,-0.0242745,71.7863,
Thu Sep 19 06:50:42 2019,27932647,949.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,64,6.53138,-2.26491,-6.04775,0.454424,-2.92342,0.639599,-42.9516,49.2469,-17.4023,47.2018,680.365,71.4893,-0.0394965,71.4498,
Thu Sep 19 06:50:42 2019,27942649,949.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,64,5.68383,-1.84354,-5.6551,0.45336,-2.91278,0.638535,-42.9516,49.2469,-17.4023,45.1452,680.648,71.1053,-0.0664594,71.0388,
Thu Sep 19 06:50:42 2019,27952652,949.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,62,24,6.71334,-2.54264,-6.47392,0.424625,-2.9777,0.58958,-42.9516,49.2469,-17.4023,46.0401,680.953,70.6587,-0.0701891,70.5885,
Thu Sep 19 06:50:42 2019,27962653,949.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,62,24,6.31112,-2.58574,-6.36858,0.43846,-3.00963,0.769434,-42.9516,49.2469,-17.4023,44.7404,681.249,70.155,-0.0823701,70.0727,
Thu Sep 19 06:50:42 2019,27972656,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,20,18,62,4.53941,-2.08774,-6.41646,0.419304,-2.98089,0.61725,-42.9516,49.2469,-17.4023,35.278,681.527,69.5905,-0.109806,69.4807,
Thu Sep 19 06:50:42 2019,27982657,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,24,20,18,62,5.76045,-2.48997,-6.32069,0.399084,-2.96812,0.639599,-42.9516,49.2469,-17.4023,42.3449,681.81,68.9601,-0.130102,68.83,
Thu Sep 19 06:50:42 2019,27992660,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,22,10,16,62,5.58328,-2.12605,-6.88572,0.407598,-3.00005,0.718351,-42.9516,49.2469,-17.4023,39.0368,682.106,68.2729,-0.135914,68.137,
Thu Sep 19 06:50:42 2019,28002661,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,22,10,16,62,4.69264,-2.60968,-7.27837,0.401213,-2.99153,0.652369,-42.9516,49.2469,-17.4023,32.8114,682.39,67.5311,-0.151827,67.3793,
Thu Sep 19 06:50:42 2019,28012664,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4958,0,10,20,18,62,4.55377,-2.78685,-7.44118,0.366093,-2.94897,0.673654,-42.9516,49.2469,-17.4023,31.4654,682.664,66.7258,-0.175214,66.5506,
Thu Sep 19 06:50:42 2019,28022665,948.964,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4958,0,10,20,18,62,4.51068,-2.85389,-7.34062,0.352258,-2.9181,0.690682,-42.9516,49.2469,-17.4023,31.57,682.942,65.8572,-0.192656,65.6645,
Thu Sep 19 06:50:42 2019,28032667,949.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,64,22,4.0462,-2.8491,-7.6806,0.324588,-2.93407,0.632149,-42.9516,49.2469,-17.4023,27.7806,683.233,64.9293,-0.195072,64.7342,
Thu Sep 19 06:50:42 2019,28042669,949.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,64,22,3.43329,-2.80122,-7.62314,0.300111,-2.9181,0.67259,-42.9516,49.2469,-17.4023,24.2457,683.515,63.9403,-0.205334,63.7349,
Thu Sep 19 06:50:42 2019,28052671,949.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,24,8,60,24,2.82037,-2.67193,-7.77637,0.268185,-2.87341,0.645984,-42.9516,49.2469,-17.4023,19.9349,683.789,62.8847,-0.221823,62.6629,
Thu Sep 19 06:50:42 2019,28062673,949.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,24,8,60,24,2.72939,-3.14598,-8.02536,0.247964,-2.80423,0.535305,-42.9516,49.2469,-17.4023,18.783,684.055,61.7597,-0.242726,61.517,
Thu Sep 19 06:50:42 2019,28072676,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,14,20,16,62,2.71024,-3.24654,-7.61835,0.189432,-2.72548,0.608736,-42.9516,49.2469,-17.4023,19.5831,684.319,60.5699,-0.263622,60.3063,
Thu Sep 19 06:50:42 2019,28082677,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,14,20,16,62,2.23618,-3.28963,-7.4316,0.150056,-2.69887,0.636406,-42.9516,49.2469,-17.4023,16.7467,684.598,59.3231,-0.267465,59.0556,
Thu Sep 19 06:50:42 2019,28092680,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,22,8,60,62,1.74298,-3.15556,-7.47949,0.0893948,-2.65843,0.577874,-42.9516,49.2469,-17.4023,13.1178,684.873,58.0208,-0.273695,57.7471,
Thu Sep 19 06:50:42 2019,28102681,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,22,8,60,62,1.69509,-3.17471,-7.69975,0.0436332,-2.59671,0.567232,-42.9516,49.2469,-17.4023,12.4156,685.142,56.6623,-0.284282,56.3781,
Thu Sep 19 06:50:42 2019,28112684,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,60,24,0.857124,-3.30879,-7.70454,-0.0106422,-2.52221,0.531048,-42.9516,49.2469,-17.4023,6.34801,685.407,55.2473,-0.296315,54.951,
Thu Sep 19 06:50:42 2019,28122686,947.904,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,60,24,0.225055,-3.41413,-8.20253,-0.0510828,-2.48496,0.450167,-42.9516,49.2469,-17.4023,1.57165,685.683,53.7691,-0.296074,53.473,
Thu Sep 19 06:50:42 2019,28132687,948.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,18,62,0.464475,-3.77326,-8.77714,-0.127707,-2.41579,0.444846,-42.9516,49.2469,-17.4023,3.0292,685.949,52.2254,-0.303403,51.922,
Thu Sep 19 06:50:42 2019,28142689,948.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,18,62,0.636858,-3.9217,-8.56167,-0.200074,-2.37854,0.602351,-42.9516,49.2469,-17.4023,4.2541,686.225,50.6269,-0.300297,50.3266,
Thu Sep 19 06:50:42 2019,28152692,948.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,26,-0.756568,-2.97839,-8.45632,-0.282019,-2.34129,0.557654,-42.9516,49.2469,-17.4023,-5.11252,686.501,48.9792,-0.296261,48.683,
Thu Sep 19 06:50:42 2019,28162693,948.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,26,-0.411803,-2.62883,-8.38928,-0.335231,-2.28276,0.457616,-42.9516,49.2469,-17.4023,-2.81021,686.771,47.2784,-0.297308,46.9811,
Thu Sep 19 06:50:42 2019,28172695,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,20,8,16,62,-0.177171,-2.806,-8.20732,-0.394827,-2.24658,0.476772,-42.9516,49.2469,-17.4023,-1.23665,687.047,45.5323,-0.29098,45.2413,
Thu Sep 19 06:50:42 2019,28182697,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,20,8,16,62,-0.560243,-3.14119,-8.12592,-0.456552,-2.24445,0.406534,-42.9516,49.2469,-17.4023,-3.94403,687.333,43.754,-0.274813,43.4792,
Thu Sep 19 06:50:42 2019,28192699,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,60,26,-0.871489,-3.59609,-8.14986,-0.529984,-2.19656,0.386313,-42.9516,49.2469,-17.4023,-6.10362,687.605,41.9473,-0.271495,41.6758,
Thu Sep 19 06:50:42 2019,28202701,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,60,26,-1.18274,-3.304,-8.27436,-0.602351,-2.13696,0.372478,-42.9516,49.2469,-17.4023,-8.13475,687.875,40.1129,-0.270669,39.8422,
Thu Sep 19 06:50:42 2019,28212703,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,10,20,18,62,-1.42216,-3.41413,-8.56645,-0.654498,-2.07098,0.32991,-42.9516,49.2469,-17.4023,-9.42597,688.142,38.2529,-0.270601,37.9823,
Thu Sep 19 06:50:42 2019,28222716,948.121,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,10,20,18,62,-1.81959,-3.50511,-8.66701,-0.711966,-1.99968,0.308625,-42.9516,49.2469,-17.4023,-11.8568,688.408,36.3699,-0.270982,36.099,
Thu Sep 19 06:50:42 2019,28232717,949.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,26,-1.86269,-3.15556,-8.64307,-0.784333,-1.91135,0.277763,-42.9516,49.2469,-17.4023,-12.162,688.67,34.4669,-0.275007,34.1919,
Thu Sep 19 06:50:42 2019,28242718,949.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,26,-1.75256,-3.06458,-8.80587,-0.848187,-1.84324,0.244772,-42.9516,49.2469,-17.4023,-11.256,688.937,32.5508,-0.272098,32.2787,
Thu Sep 19 06:50:42 2019,28252719,949.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,22,10,62,24,-2.01592,-2.90656,-8.67659,-0.895013,-1.76661,0.213909,-42.9516,49.2469,-17.4023,-13.08,689.201,30.6295,-0.270789,30.3587,
Thu Sep 19 06:50:42 2019,28262720,949.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,22,10,62,24,-2.30801,-2.98796,-8.74362,-0.945031,-1.69531,0.17879,-42.9516,49.2469,-17.4023,-14.7868,689.467,28.7066,-0.267043,28.4395,
Thu Sep 19 06:50:42 2019,28272721,949.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,8,62,26,-2.21224,-2.75333,-8.87291,-1.01314,-1.62294,0.190496,-42.9516,49.2469,-17.4023,-13.9999,689.733,26.7853,-0.262913,26.5224,
Thu Sep 19 06:50:42 2019,28282722,948.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,8,62,26,-2.54743,-2.26013,-9.04529,-1.0589,-1.54951,0.157505,-42.9516,49.2469,-17.4023,-15.7289,689.998,24.8709,-0.258446,24.6125,
Thu Sep 19 06:50:42 2019,28292723,948.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,22,8,62,24,-2.95923,-2.25055,-9.16979,-1.08232,-1.48353,0.109615,-42.9516,49.2469,-17.4023,-17.8857,690.266,22.9655,-0.251308,22.7142,
Thu Sep 19 06:50:42 2019,28302724,948.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,22,8,62,24,-3.24654,-2.14999,-9.11712,-1.11956,-1.40052,0.0681104,-42.9516,49.2469,-17.4023,-19.6004,690.529,21.0683,-0.248528,20.8198,
Thu Sep 19 06:50:42 2019,28312725,948.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,10,20,18,66,-3.1364,-2.06859,-9.2081,-1.14617,-1.31645,0.0287341,-42.9516,49.2469,-17.4023,-18.8096,690.791,19.1812,-0.245351,18.9358,
Thu Sep 19 06:50:42 2019,28322726,948.982,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,10,20,18,66,-3.0981,-2.11169,-9.20331,-1.15894,-1.24621,0.00532112,-42.9516,49.2469,-17.4023,-18.6047,691.057,17.3104,-0.237733,17.0727,
Thu Sep 19 06:50:42 2019,28332728,948.982,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,60,64,-3.27527,-1.86748,-9.165,-1.1749,-1.15681,-0.0127707,-42.9516,49.2469,-17.4023,-19.6652,691.318,15.4619,-0.235054,15.2268,
Thu Sep 19 06:50:42 2019,28342729,948.982,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,60,64,-3.19865,-1.74298,-9.29429,-1.17065,-1.06848,-0.052147,-42.9516,49.2469,-17.4023,-18.991,691.579,13.6395,-0.231471,13.408,
Thu Sep 19 06:50:42 2019,28352730,948.982,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,20,18,64,-3.30879,-1.71904,-9.17937,-1.15362,-0.986536,-0.0542754,-42.9516,49.2469,-17.4023,-19.8222,691.842,11.8473,-0.225548,11.6218,
Thu Sep 19 06:50:42 2019,28362734,948.982,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,20,18,64,-3.48596,-1.56581,-9.05966,-1.14404,-0.906719,-0.061725,-42.9516,49.2469,-17.4023,-21.0456,692.106,10.0876,-0.218728,9.86883,
Thu Sep 19 06:50:42 2019,28372736,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,10,20,18,62,-3.56736,-1.48919,-9.0022,-1.11531,-0.815196,-0.0638535,-42.9516,49.2469,-17.4023,-21.6173,692.366,8.36043,-0.214836,8.1456,
Thu Sep 19 06:50:42 2019,28382737,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,10,20,18,62,-3.51469,-1.22583,-9.16022,-1.08232,-0.730058,-0.0564039,-42.9516,49.2469,-17.4023,-20.9914,692.628,6.66805,-0.208754,6.4593,
Thu Sep 19 06:50:42 2019,28392740,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,10,20,16,62,-3.6344,-1.00556,-9.27993,-1.04188,-0.647048,-0.080881,-42.9516,49.2469,-17.4023,-21.3874,692.891,5.01411,-0.20173,4.81238,
Thu Sep 19 06:50:42 2019,28402742,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,10,20,16,62,-3.34231,-0.933739,-9.34696,-0.988664,-0.582131,-0.0766241,-42.9516,49.2469,-17.4023,-19.6762,693.159,3.40305,-0.189659,3.21339,
Thu Sep 19 06:50:42 2019,28412743,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,24,8,62,24,-3.42371,-0.866701,-9.25598,-0.942903,-0.498057,-0.0723673,-42.9516,49.2469,-17.4023,-20.299,693.421,1.83958,-0.183146,1.65643,
Thu Sep 19 06:50:42 2019,28422745,947.079,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,24,8,62,24,-3.34231,-0.871489,-9.31344,-0.889691,-0.432075,-0.080881,-42.9516,49.2469,-17.4023,-19.7415,693.689,0.32651,-0.171491,0.155019,
Thu Sep 19 06:50:42 2019,28432747,948.704,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,22,10,62,24,-3.32794,-0.59855,-9.32781,-0.827967,-0.391635,-0.0468259,-42.9516,49.2469,-17.4023,-19.6352,693.964,-1.13415,-0.153221,-1.28737,
Thu Sep 19 06:50:42 2019,28442750,948.704,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,22,10,62,24,-3.41892,-0.435745,-9.39964,-0.76092,-0.339488,-0.0468259,-42.9516,49.2469,-17.4023,-19.9878,694.235,-2.54096,-0.139098,-2.68006,
Thu Sep 19 06:50:42 2019,28452753,948.704,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4958,0,22,8,62,24,-3.54342,-0.244209,-9.3326,-0.69281,-0.290533,-0.052147,-42.9516,49.2469,-17.4023,-20.7909,694.508,-3.8945,-0.124797,-4.0193,
Thu Sep 19 06:50:42 2019,28462754,948.704,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4958,0,22,8,62,24,-3.47159,-0.272939,-9.30866,-0.607672,-0.257542,-0.042569,-42.9516,49.2469,-17.4023,-20.4526,694.785,-5.19572,-0.106845,-5.30256,
