today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:31:22 2019,5065149,945.732,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,18,62,0.105345,0.158017,-9.61033,0.0042569,0,-0.00638535,-22.7391,32.2277,18.0984,0.628031,24.6372,
Thu Sep 19 06:31:22 2019,5075150,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,18,62,0.0430956,0,-9.58638,0.00638535,-0.00319267,-0.00744957,-22.7391,32.2277,18.0984,0.257572,24.9246,
Thu Sep 19 06:31:22 2019,5085151,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,24,0.143652,0.071826,-9.46188,0.0042569,0.00319267,-0.00851379,-22.7391,32.2277,18.0984,0.869809,25.2092,
Thu Sep 19 06:31:22 2019,5095152,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,24,0.0957681,0.105345,-9.65821,0.00957802,-0.00212845,-0.0106422,-21.1148,32.7709,16.1842,0.568111,25.4973,
Thu Sep 19 06:31:22 2019,5105153,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.177171,0.0861913,-9.7444,0.00532112,-0.00106422,-0.00106422,-21.1148,32.7709,16.1842,1.04163,25.7834,
Thu Sep 19 06:31:22 2019,5115154,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.148441,0.00957681,-9.61511,0.00744957,0,-0.0106422,-21.1148,32.7709,16.1842,0.884477,26.0696,
Thu Sep 19 06:31:22 2019,5125155,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,64,0.0047884,0.071826,-9.62469,0.00532112,-0.00532112,-0.00851379,-21.1148,32.7709,16.1842,0.0285054,26.3576,
Thu Sep 19 06:31:22 2019,5135156,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,64,0.0909797,0.0861913,-9.48583,0.00851379,-0.00212845,-0.00532112,-21.1148,32.7709,16.1842,0.549514,26.6432,
Thu Sep 19 06:31:22 2019,5145157,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,10,20,16,62,0.100556,0.0191536,-9.63427,0.00532112,-0.00319267,-0.0106422,-21.1148,32.7709,16.1842,0.597996,26.93,
Thu Sep 19 06:31:22 2019,5155158,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,10,20,16,62,0.138864,0.124498,-9.70131,0.00532112,-0.00319267,-0.00532112,-21.1148,32.7709,16.1842,0.820072,27.2164,
Thu Sep 19 06:31:22 2019,5165159,946.497,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,16,62,0.110133,0.0814029,-9.65342,0.00851379,-0.00212845,-0.00851379,-21.1148,32.7709,16.1842,0.653644,27.5026,
Thu Sep 19 06:31:22 2019,5175160,945.949,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,16,62,0.100556,0.0383072,-9.62469,0.00851379,0.00106422,-0.00851379,-21.1148,32.7709,16.1842,0.598591,27.7882,
Thu Sep 19 06:31:22 2019,5185161,945.949,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,8,20,20,64,0.143652,0.0861913,-9.50498,0.00532112,-0.0042569,-0.00532112,-21.1148,32.7709,16.1842,0.865866,28.0762,
Thu Sep 19 06:31:22 2019,5195162,945.949,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,8,20,20,64,0.143652,0.0766145,-9.61033,0.00744957,-0.00319267,-0.0127707,-21.1148,32.7709,16.1842,0.856376,28.3624,
Thu Sep 19 06:31:22 2019,5205163,945.949,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,66,62,0.138864,0.0909797,-9.62948,0,-0.00212845,-0.0117065,-21.1148,32.7709,16.1842,0.826188,28.6485,
Thu Sep 19 06:31:22 2019,5215234,945.949,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,66,62,0.162806,0.0766145,-9.62469,0.00638535,0.00106422,-0.00638535,-21.1148,32.7709,16.1842,0.969091,28.9341,
Thu Sep 19 06:31:22 2019,5225235,945.106,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,64,28,0.0670376,-0.0383072,-9.59596,0.00532112,0.00106422,-0,-21.1148,32.7709,16.1842,0.400264,29.2206,
Thu Sep 19 06:31:22 2019,5235236,945.106,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,64,28,0.114922,0.105345,-9.66779,0.00319267,-0.00319267,-0.0138349,-21.1148,32.7709,16.1842,0.681048,29.5083,
Thu Sep 19 06:31:22 2019,5245237,945.106,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,20,16,66,0.196325,0.0861913,-9.64384,-0.00212845,-0.00212845,-0.00744957,-21.1148,32.7709,16.1842,1.16624,29.7944,
Thu Sep 19 06:31:22 2019,5255238,945.106,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,20,16,66,0.124498,0.0861913,-9.60075,0.0042569,-0.00638535,-0.00744957,-21.1148,32.7709,16.1842,0.742947,30.0821,
Thu Sep 19 06:31:22 2019,5265239,945.106,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,20,16,62,0.138864,0.114922,-9.64863,0.00638535,0,-0.00957802,-21.1148,32.7709,16.1842,0.824548,30.3668,
Thu Sep 19 06:31:22 2019,5275240,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,20,16,62,0.110133,0.0574608,-9.74919,0.0042569,-0.00106422,-0.00532112,-21.1148,32.7709,16.1842,0.647224,30.6536,
Thu Sep 19 06:31:22 2019,5285241,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,66,24,0.134075,0.0861913,-9.59117,0.00957802,-0.0042569,-0.00212845,-21.1148,32.7709,16.1842,0.800888,30.941,
Thu Sep 19 06:31:22 2019,5295242,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,66,24,0.148441,0.143652,-9.74919,0.00638535,-0.00212845,-0.00532112,-21.1148,32.7709,16.1842,0.872315,31.2268,
Thu Sep 19 06:31:22 2019,5305243,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,0.0622492,0.0574608,-9.58638,0.00532112,-0.00532112,-0.00532112,-21.1148,32.7709,16.1842,0.372046,31.5142,
Thu Sep 19 06:31:22 2019,5315244,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,0.134075,0.0957681,-9.56244,0.00319267,0,-0.00851379,-21.1148,32.7709,16.1842,0.803294,31.7992,
Thu Sep 19 06:31:22 2019,5325245,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,10,62,26,0.0814029,0.0861913,-9.63906,0.00319267,-0.00212845,-0.00851379,-21.1148,32.7709,16.1842,0.483858,32.0863,
Thu Sep 19 06:31:22 2019,5335246,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,10,62,26,0.0957681,0.129287,-9.63427,0.00638535,-0.00319267,-0.00851379,-21.1148,32.7709,16.1842,0.569522,32.3731,
Thu Sep 19 06:31:22 2019,5345247,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,20,18,62,0.143652,0.0383072,-9.80186,0.00638535,-0.00212845,-0.00744957,-21.1148,32.7709,16.1842,0.839644,32.6592,
Thu Sep 19 06:31:22 2019,5355248,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,20,18,62,0.134075,0.0957681,-9.61511,0.0042569,-0.00319267,-0.00851379,-21.1148,32.7709,16.1842,0.798894,32.946,
Thu Sep 19 06:31:22 2019,5365249,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,26,0.110133,0.047884,-9.57202,0.00744957,-0.00212845,-0.00638535,-21.1148,32.7709,16.1842,0.659203,33.2322,
Thu Sep 19 06:31:22 2019,5375250,945.723,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,26,0.167594,0.0526724,-9.57681,0.00532112,-0.00319267,-0.00851379,-21.1148,32.7709,16.1842,1.00257,33.519,
Thu Sep 19 06:31:22 2019,5385251,945.723,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,64,66,0.134075,0.114922,-9.58638,0.00106422,-0.00532112,-0.00319267,-21.1148,32.7709,16.1842,0.801288,33.8061,
Thu Sep 19 06:31:22 2019,5395252,945.723,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,64,66,0.153229,0,-9.663,0.00638535,-0.00532112,-0.00744957,-21.1148,32.7709,16.1842,0.90848,34.0926,
Thu Sep 19 06:31:22 2019,5405253,945.723,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,64,26,0.110133,0.0383072,-9.67257,0.00638535,-0.00638535,-0.0042569,-21.1148,32.7709,16.1842,0.65235,34.3793,
Thu Sep 19 06:31:22 2019,5415254,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,64,26,0.138864,0.0861913,-9.63427,0.00744957,-0.0042569,-0.00957802,-21.1148,32.7709,16.1842,0.825777,34.6652,
Thu Sep 19 06:31:22 2019,5425255,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,26,0.0814029,0.00957681,-9.64384,0.00532112,-0.0042569,-0.00532112,-21.1148,32.7709,16.1842,0.483618,34.9517,
Thu Sep 19 06:31:22 2019,5435256,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,26,0.148441,0.0861913,-9.55765,0.00851379,-0.00638535,-0.00638535,-21.1148,32.7709,16.1842,0.889794,35.2388,
Thu Sep 19 06:31:22 2019,5445257,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,60,24,0.148441,0.0909797,-9.59596,0.0042569,0,-0.00851379,-21.1148,32.7709,16.1842,0.886242,35.5234,
Thu Sep 19 06:31:22 2019,5455258,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,60,24,0.134075,0.071826,-9.59596,0.00319267,-0.00319267,-0.00744957,-21.1148,32.7709,16.1842,0.800488,35.8108,
Thu Sep 19 06:31:22 2019,5465259,945.48,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,10,20,18,66,0.0861913,0.00957681,-9.61511,0.00532112,0,-0.00744957,-21.1148,32.7709,16.1842,0.513594,36.0964,
Thu Sep 19 06:31:22 2019,5475260,945.628,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,10,20,18,66,0.201113,0.047884,-9.70609,0.00532112,-0.00532112,-0.00851379,-21.1148,32.7709,16.1842,1.18702,36.3844,
Thu Sep 19 06:31:22 2019,5485261,945.628,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,20,18,66,0.148441,0.11971,-9.72525,0.00957802,-0.00212845,-0.00212845,-21.1148,32.7709,16.1842,0.874462,36.67,
Thu Sep 19 06:31:22 2019,5495262,945.628,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,20,18,66,0.0766145,-0.0526724,-9.5385,0.00638535,-0.00319267,-0.00532112,-21.1148,32.7709,16.1842,0.460198,36.9567,
Thu Sep 19 06:31:22 2019,5505263,945.628,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,66,24,0.0861913,0.0909797,-9.66779,0.00744957,-0.00106422,-0.00744957,-21.1148,32.7709,16.1842,0.510796,37.2426,
Thu Sep 19 06:31:22 2019,5515264,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,66,24,0.134075,0.0957681,-9.57202,0.00319267,-0.00319267,-0.00638535,-21.1148,32.7709,16.1842,0.80249,37.5297,
Thu Sep 19 06:31:22 2019,5525265,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,20,8,62,66,0.023942,0.0670376,-9.54329,0.00638535,-0.00212845,-0.00532112,-21.1148,32.7709,16.1842,0.143742,37.8159,
Thu Sep 19 06:31:22 2019,5535266,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,20,8,62,66,0.158017,0.0335188,-9.72525,0.00638535,-0.00106422,-0.00851379,-21.1148,32.7709,16.1842,0.930869,38.102,
Thu Sep 19 06:31:22 2019,5545267,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,66,0.201113,0.0766145,-9.66779,0.00319267,-0.00106422,-0.00744957,-21.1148,32.7709,16.1842,1.19172,38.3885,
Thu Sep 19 06:31:22 2019,5555268,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,62,66,0.143652,0.0526724,-9.5816,0.0042569,-0.0042569,-0.00744957,-21.1148,32.7709,16.1842,0.858943,38.6759,
Thu Sep 19 06:31:22 2019,5565269,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.191536,0.0861913,-9.69173,0.00106422,-0.00106422,-0.00319267,-21.1148,32.7709,16.1842,1.13218,38.9615,
Thu Sep 19 06:31:22 2019,5575270,944.576,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.134075,0.105345,-9.71567,0.00532112,-0.00638535,0.00106422,-21.1148,32.7709,16.1842,0.790627,39.2495,
Thu Sep 19 06:31:22 2019,5585271,944.576,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,10,20,20,66,0.0670376,0.0814029,-9.66779,0.00744957,-0.00319267,-0.0127707,-21.1148,32.7709,16.1842,0.39729,39.5351,
Thu Sep 19 06:31:22 2019,5595272,944.576,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,10,20,20,66,0.172383,0.110133,-9.5816,0.00638535,-0.00212845,-0.00212845,-21.1148,32.7709,16.1842,1.0307,39.8212,
Thu Sep 19 06:31:22 2019,5605273,944.576,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,62,26,0.0670376,0.047884,-9.54808,0.00638535,-0.0042569,-0.00638535,-21.1148,32.7709,16.1842,0.402271,40.1083,
Thu Sep 19 06:31:22 2019,5615274,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,62,26,0.124498,0.023942,-9.63427,0.00851379,-0.00106422,-0.00744957,-21.1148,32.7709,16.1842,0.740362,40.3939,
Thu Sep 19 06:31:22 2019,5625275,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,22,18,66,0.134075,0.0814029,-9.5816,0.00638535,-0.00106422,-0.00319267,-21.1148,32.7709,16.1842,0.801688,40.6804,
Thu Sep 19 06:31:22 2019,5635276,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,22,18,66,0.114922,0.0861913,-9.663,0.00638535,-0.00638535,-0.00532112,-21.1148,32.7709,16.1842,0.681385,40.9684,
Thu Sep 19 06:31:22 2019,5645277,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,20,16,64,0.0574608,-0.0430956,-9.76834,0.0117065,-0.00851379,-0.00319267,-21.1148,32.7709,16.1842,0.33703,41.2555,
Thu Sep 19 06:31:22 2019,5655278,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,20,16,64,0.201113,0.177171,-9.53371,0,-0.00319267,-0.00212845,-21.1148,32.7709,16.1842,1.20847,41.5404,
Thu Sep 19 06:31:22 2019,5665279,946.983,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,8,62,26,0.191536,0.162806,-9.59117,0.0138349,-0.00212845,-0.00957802,-21.1148,32.7709,16.1842,1.14405,41.8266,
Thu Sep 19 06:31:22 2019,5675280,944.663,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,8,62,26,0.0622492,0.00957681,-9.47625,0.00106422,0,-0.00851379,-21.1148,32.7709,16.1842,0.376369,42.1125,
Thu Sep 19 06:31:22 2019,5685281,944.663,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,12,20,18,66,0.0191536,0.138864,-9.71567,0.00532112,0.00638535,-0.00532112,-21.1148,32.7709,16.1842,0.112954,42.3971,
Thu Sep 19 06:31:22 2019,5695282,944.663,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,12,20,18,66,0.177171,0.0814029,-9.70131,0.00744957,0.0106422,-0.00319267,-21.1148,32.7709,16.1842,1.04625,42.6824,
Thu Sep 19 06:31:22 2019,5705283,944.663,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,12,20,18,62,0.225055,0.0861913,-9.72525,0.00532112,-0.00532112,-0.00957802,-21.1148,32.7709,16.1842,1.32566,42.9734,
Thu Sep 19 06:31:22 2019,5715284,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,12,20,18,62,0.215478,0.0335188,-9.55287,0.00532112,-0.0042569,-0.00532112,-21.1148,32.7709,16.1842,1.29217,43.2596,
Thu Sep 19 06:31:22 2019,5725285,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,66,62,-0.0143652,0,-9.68215,0.00957802,-0.0042569,-0.00319267,-21.1148,32.7709,16.1842,-0.0850086,43.5461,
Thu Sep 19 06:31:22 2019,5735286,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,66,62,0.0622492,0.148441,-9.71567,0.00532112,-0.00532112,-0.0106422,-21.6562,33.6762,17.7504,0.367095,43.8329,
Thu Sep 19 06:31:22 2019,5745287,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,16,60,0.162806,0.153229,-9.56244,0.00957802,-0.00532112,-0.00744957,-21.6562,33.6762,17.7504,0.975398,44.1193,
Thu Sep 19 06:31:22 2019,5755288,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,16,60,0.129287,0.0622492,-9.61033,0.00638535,-0.00106422,-0.00638535,-21.6562,33.6762,17.7504,0.770749,44.4046,
Thu Sep 19 06:31:22 2019,5765289,945.793,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,10,20,20,62,-0.071826,0.0335188,-9.80665,0,-0.0042569,-0.00212845,-21.6562,33.6762,17.7504,-0.41964,44.692,
Thu Sep 19 06:31:22 2019,5775290,945.384,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,10,20,20,62,0.153229,0.148441,-9.71567,0.00744957,-0.00638535,-0.00851379,-21.6562,33.6762,17.7504,0.903556,44.9791,
Thu Sep 19 06:31:22 2019,5785291,945.384,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,66,28,0.282516,0.105345,-9.63906,0.00638535,-0.00532112,-0.00851379,-21.6562,33.6762,17.7504,1.67883,45.2653,
Thu Sep 19 06:31:22 2019,5795292,945.384,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,10,66,28,0.0574608,-0.00957681,-9.59117,0.00638535,0.00744957,-0.0042569,-21.6562,33.6762,17.7504,0.343256,45.5481,
Thu Sep 19 06:31:22 2019,5805293,945.384,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,26,-0.047884,0.023942,-9.69173,0.00744957,-0.00957802,-0.00851379,-21.6562,33.6762,17.7504,-0.28308,45.8394,
Thu Sep 19 06:31:22 2019,5815294,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,26,0.162806,0.0909797,-9.54329,0.00319267,-0.00851379,-0.00638535,-21.6562,33.6762,17.7504,0.977355,46.1256,
Thu Sep 19 06:31:22 2019,5825295,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,66,0.282516,-0.00957681,-9.7875,0.0042569,0,-0.00638535,-21.6562,33.6762,17.7504,1.65338,46.4096,
Thu Sep 19 06:31:22 2019,5835296,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,66,0.0335188,-0.047884,-9.70609,0.00744957,-0.0042569,-0.0042569,-21.6562,33.6762,17.7504,0.197863,46.6973,
Thu Sep 19 06:31:22 2019,5845297,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,20,62,-0.0957681,-0.0047884,-9.74919,0.00957802,-0.00744957,-0.0042569,-21.6562,33.6762,17.7504,-0.562809,46.9847,
Thu Sep 19 06:31:22 2019,5855298,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,20,62,0.258574,0.105345,-9.63427,0.0042569,-0.00851379,-0.0042569,-21.6562,33.6762,17.7504,1.53739,47.2715,
Thu Sep 19 06:31:22 2019,5865299,944.82,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,16,64,0.248997,0.0574608,-9.64863,0.0106422,-0.00957802,-0.00532112,-23.2805,35.3057,18.6205,1.47827,47.5583,
Thu Sep 19 06:31:22 2019,5875300,947.122,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,16,64,-0.0574608,0.0814029,-9.62469,0.00532112,-0.0106422,-0.00106422,-23.2805,35.3057,18.6205,-0.342061,47.8451,
Thu Sep 19 06:31:22 2019,5885301,947.122,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,12,20,18,24,-0.0526724,0.00957681,-9.7875,0.00532112,-0.00532112,-0.0159634,-23.2805,35.3057,18.6205,-0.308341,48.1301,
Thu Sep 19 06:31:22 2019,5895302,947.122,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,12,20,18,24,0.124498,0.205901,-9.73004,0.00532112,0,0.00106422,-23.2805,35.3057,18.6205,0.733076,48.415,
Thu Sep 19 06:31:22 2019,5905303,947.122,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,62,26,0.105345,0.0335188,-9.51456,0.0042569,0,-0.0042569,-23.2805,35.3057,18.6205,0.634352,48.7015,
Thu Sep 19 06:31:22 2019,5915304,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,62,26,0.167594,0.105345,-9.77313,0.00319267,-0.00532112,-0.0042569,-23.2805,35.3057,18.6205,0.982439,48.9895,
Thu Sep 19 06:31:22 2019,5925305,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,66,0.201113,0.071826,-9.55287,0.00212845,-0.0106422,-0.00638535,-23.2805,35.3057,18.6205,1.20605,49.2775,
Thu Sep 19 06:31:22 2019,5935306,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,66,0.0383072,0.0766145,-9.56244,0.00957802,-0.00532112,-0.00532112,-23.2805,35.3057,18.6205,0.229526,49.5624,
Thu Sep 19 06:31:22 2019,5945307,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,18,62,0,0.047884,-9.68694,0.00638535,0.00212845,-0.0106422,-23.2805,35.3057,18.6205,0,49.8468,
Thu Sep 19 06:31:22 2019,5955308,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,18,62,0.110133,0.105345,-9.63427,-0.00106422,-0.00319267,-0.00851379,-23.2805,35.3057,18.6205,0.654944,50.1348,
Thu Sep 19 06:31:22 2019,5965309,946.34,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,16,20,20,62,0.11971,0.153229,-9.66779,0.0127707,-0.0042569,0.00212845,-23.2805,35.3057,18.6205,0.709422,50.4216,
Thu Sep 19 06:31:22 2019,5975310,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,16,20,20,62,0.0861913,0.00957681,-9.65821,0.00532112,-0.00957802,-0.0159634,-23.2805,35.3057,18.6205,0.511303,50.7096,
Thu Sep 19 06:31:22 2019,5985311,945.758,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,20,66,26,0.153229,0.138864,-9.70131,0.00106422,-0.00106422,-0.0042569,-23.2805,35.3057,18.6205,0.904893,50.9936,
