today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:21:53 2018,261250672,684.696,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5114,9996,48,8,82,952,2.36068,-0.11971,-9.39006,3.54493,-0.102166,0.600222,15.7781,78.3234,26.0156,261.251,-1.90735e-06,5.45212,-4.10189,5.58808,0.000893733,-6.75973e-05,-3.58961,0.399505,-21.1062,
Sun Sep 23 20:21:53 2018,261260673,684.696,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,8,70,970,-3.76847,0.0622492,9.6199,4.16857,0.324588,0.562975,15.7781,78.3234,26.0156,261.261,-1.90735e-06,7.34288,-5.5244,5.58551,0.00723373,-0.0011273,-3.58953,0.399494,-14.9316,
Sun Sep 23 20:21:53 2018,261270674,684.696,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,8,70,970,-6.56969,9.90721,-8.28394,3.84291,0.356515,0.709838,15.7781,78.3234,26.0156,261.271,-1.90735e-06,9.49576,-7.14411,5.58285,0.00589553,-0.00101038,-3.58948,0.399484,-17.8169,
Sun Sep 23 20:21:53 2018,261280675,683.401,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,66,18,68,974,-10.1418,14.1306,-14.8776,2.14122,0.0893948,0.909912,15.7781,78.3234,26.0156,261.281,-1.90735e-06,10.7336,-8.0754,5.58007,0.00667574,-0.00140282,-3.58941,0.39947,-17.0197,
Sun Sep 23 20:21:53 2018,261290676,683.401,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,66,18,68,974,-11.2097,1.63285,-6.02381,1.44096,-0.341616,0.81626,15.7781,78.3234,26.0156,261.291,-1.90735e-06,12.0751,-9.08468,5.57717,0.00735712,-0.00312145,-3.58934,0.399439,-11.3143,
Sun Sep 23 20:21:53 2018,261300677,683.401,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5112,9996,48,18,60,984,-10.5824,-2.74376,-5.82749,0.888627,-0.0361836,0.577874,15.7781,78.3234,26.0156,261.301,-1.90735e-06,13.1815,-9.91705,5.57414,0.00595574,-0.00409889,-3.58928,0.399398,-9.13285,
Sun Sep 23 20:21:53 2018,261310678,683.401,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5112,9996,48,18,60,984,-2.54264,-20.9157,-9.91199,0.0744957,-0.0638535,0.388442,15.7781,78.3234,26.0156,261.311,-1.90735e-06,14.08,-10.5931,5.57097,0.00416085,-0.00496003,-3.58923,0.399348,-7.41981,
Sun Sep 23 20:21:53 2018,261320679,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,48,8,60,982,1.71904,-15.3468,-14.9111,-0.417176,0.124514,0.142606,15.7781,78.3234,26.0156,261.321,-1.90735e-06,14.4694,-10.886,5.56765,0.000409217,-0.00597987,-3.58923,0.399288,-4.61405,
Sun Sep 23 20:21:53 2018,261330680,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,48,8,60,982,3.35667,-7.23528,-2.21703,-0.965251,0.403341,0.032991,15.7781,78.3234,26.0156,261.331,-1.90735e-06,14.4376,-10.8621,5.56419,-0.00249528,-0.00649702,-3.58925,0.399223,-2.83906,
Sun Sep 23 20:21:53 2018,261340681,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,68,20,60,988,-9.08839,-2.20267,-15.8017,-1.86878,0.269249,0.0638535,15.7781,78.3234,26.0156,261.341,-1.90735e-06,14.2945,-10.7544,5.56058,-0.00629907,-0.00701816,-3.58932,0.399153,-0.828068,
Sun Sep 23 20:21:53 2018,261350682,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,68,20,60,988,0.272939,-26.2117,-5.33907,-2.38386,0.192625,-0.136221,15.7781,78.3234,26.0156,261.351,-1.90735e-06,13.5786,-10.2158,5.55683,-0.0138768,-0.00758587,-3.58946,0.399077,2.63099,
Sun Sep 23 20:21:53 2018,261360683,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,70,20,2,1074,5.83706,-13.3453,-7.18739,-3.66732,0.577874,-0.0372479,15.7781,78.3234,26.0156,261.361,-1.90735e-06,12.6847,-9.54333,5.55294,-0.0189202,-0.00757436,-3.58965,0.399002,4.74942,
Sun Sep 23 20:21:53 2018,261370684,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,70,20,2,1074,-8.69574,0.426168,-15.117,-2.99047,0.296919,-0.156441,15.7781,78.3234,26.0156,261.371,-1.90735e-06,11.3588,-8.54579,5.54892,-0.0337989,-0.007876,-3.58998,0.398923,9.7565,
Sun Sep 23 20:21:53 2018,261380685,682.159,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9970,64,20,124,900,2.98796,-18.2965,12.4068,-4.09939,0.118129,-0.261799,15.7781,78.3234,26.0156,261.381,-1.90735e-06,9.4865,-7.13714,5.54478,-0.0255244,-0.00609173,-3.59024,0.398862,7.88977,
Sun Sep 23 20:21:53 2018,261390686,682.159,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9970,64,20,124,900,5.51624,-8.85855,-10.0269,-5.04336,0.411855,-0.0755599,15.7781,78.3234,26.0156,261.391,-1.90735e-06,7.5467,-5.67774,5.54053,-0.0395178,-0.0054733,-3.59063,0.398807,12.4551,
Sun Sep 23 20:21:53 2018,261400687,682.159,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,20,118,912,-9.0022,-5.66947,-23.9947,-3.53748,0,-0.124514,15.7781,78.3234,26.0156,261.401,-1.90735e-06,4.80359,-3.61397,5.53619,-0.0533565,-0.00382341,-3.59117,0.398769,16.6704,
Sun Sep 23 20:21:53 2018,261410688,682.159,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,20,118,912,-4.51546,-1.54665,-26.2931,-4.33459,-0.127707,0.135156,15.7781,78.3234,26.0156,261.411,-1.90735e-06,2.49287,-1.87551,5.53178,-0.0320823,-0.00170094,-3.59149,0.398752,11.957,
Sun Sep 23 20:21:53 2018,261420689,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,8,88,948,-6.66067,3.74453,-16.8983,-4.76134,0.00106422,0.193689,15.7781,78.3234,26.0156,261.421,-1.90735e-06,-0.173251,0.130344,5.52731,-0.0427472,0.000128544,-3.59192,0.398753,15.6214,
Sun Sep 23 20:21:53 2018,261430690,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,8,88,948,-11.995,18.5742,-23.5685,-3.29697,0.184111,0.0925875,15.7781,78.3234,26.0156,261.431,-1.90735e-06,-3.05947,2.30178,5.52282,-0.0489664,0.00236719,-3.59241,0.398777,18.0226,
Sun Sep 23 20:21:53 2018,261440691,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,18,68,968,-3.94086,31.1773,-61.033,-3.17458,0.378864,-0.0138349,15.7781,78.3234,26.0156,261.441,-1.90735e-06,-5.52551,4.1571,5.51831,-0.0290637,0.0036646,-3.5927,0.398814,13.5029,
Sun Sep 23 20:21:53 2018,261450692,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,18,68,968,9.31823,-29.8796,49.56,-2.23913,0.138349,-0.268185,15.7781,78.3234,26.0156,261.451,-1.90735e-06,-8.07193,6.07289,5.5138,-0.027582,0.00527636,-3.59297,0.398866,13.8285,
Sun Sep 23 20:21:53 2018,261460693,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,68,18,56,970,9.5816,-17.1138,10.6829,-4.77305,0.285212,-0.032991,15.7781,78.3234,26.0156,261.461,-1.90735e-06,-10.0193,7.53801,5.50932,-0.0173498,0.00584079,-3.59315,0.398925,11.0526,
Sun Sep 23 20:21:53 2018,261470694,683.532,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,68,18,56,970,-19.2063,23.0993,-76.1212,-4.16963,0.323524,0.0489543,15.7781,78.3234,26.0156,261.471,-1.90735e-06,-12.1093,9.11043,5.50488,-0.049057,0.00936364,-3.59364,0.399018,20.7878,
Sun Sep 23 20:21:53 2018,261480695,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,8,58,988,-8.02058,31.3688,-21.8303,1.37817,0.537433,-0.701324,15.7781,78.3234,26.0156,261.481,-1.90735e-06,-13.6009,10.2326,5.5005,-0.0403209,0.00989509,-3.59404,0.399117,19.0698,
Sun Sep 23 20:21:53 2018,261490696,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,8,58,988,13.963,-16.678,46.3422,-1.03549,-0.2469,-0.551268,15.7781,78.3234,26.0156,261.491,-1.90735e-06,-14.3335,10.7838,5.49618,0.00567531,0.00444077,-3.59398,0.399162,-0.648643,
Sun Sep 23 20:21:53 2018,261500697,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,66,18,54,994,13.714,-22.7641,33.3033,-3.95785,-0.0212845,0.0819453,15.7781,78.3234,26.0156,261.501,-1.90735e-06,-15.2578,11.4791,5.49193,-0.00675908,0.00749291,-3.59405,0.399237,8.30449,
Sun Sep 23 20:21:53 2018,261510698,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,66,18,54,994,-12.7898,28.1558,-47.8314,1.53461,0.464002,-0.275634,15.7781,78.3234,26.0156,261.511,-1.90735e-06,-16.6717,12.5429,5.48776,-0.0373843,0.0118475,-3.59442,0.399355,19.2353,
Sun Sep 23 20:21:53 2018,261520699,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,68,8,48,1000,-6.67503,31.0241,-4.98952,3.75778,-0.0138349,-0.872664,15.7781,78.3234,26.0156,261.521,-1.90735e-06,-16.6492,12.526,5.48367,0.00606027,0.00494658,-3.59436,0.399405,-0.513027,
Sun Sep 23 20:21:53 2018,261530700,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,68,8,48,1000,22.721,16.6828,-29.3338,-3.71734,-1.33028,-0.0457616,15.7781,78.3234,26.0156,261.531,-1.90735e-06,-16.5189,12.4279,5.47967,0.0064705,0.00213996,-3.5943,0.399426,-8.54253,
Sun Sep 23 20:21:53 2018,261540701,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,10,0,1086,-7.62793,40.0837,-88.9063,-0.0446974,0.293726,0.245836,15.7781,78.3234,26.0156,261.541,-1.90735e-06,-17.0199,12.8049,5.47576,-0.0341738,0.0117717,-3.59464,0.399544,18.4786,
Sun Sep 23 20:21:53 2018,261550702,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,10,0,1086,-25.6467,38.3168,-28.6155,7.4517,0.0170276,-0.583195,15.7781,78.3234,26.0156,261.551,-1.90735e-06,-16.299,12.2625,5.47194,-0.000246579,0.0067648,-3.59464,0.399611,5.06092,
Sun Sep 23 20:21:53 2018,261560703,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,20,48,958,11.1043,-15.9885,28.2659,3.77055,-0.643856,-0.295854,15.7781,78.3234,26.0156,261.561,-1.90735e-06,-14.6181,10.9979,5.46819,-0.0147805,-0.00218144,-3.59479,0.39959,-22.3926,
Sun Sep 23 20:21:53 2018,261570704,683.471,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,20,48,958,24.2628,7.73327,-17.3197,-0.587452,-0.829031,0.301175,15.7781,78.3234,26.0156,261.571,-1.90735e-06,-13.5809,10.2175,5.46452,0.00638722,0.00173083,-3.59473,0.399607,-9.47109,
Sun Sep 23 20:21:53 2018,261580705,684.279,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5086,9996,48,8,90,894,8.7963,-27.7105,50.1442,1.15894,0.303304,0.817324,15.7781,78.3234,26.0156,261.581,-1.90735e-06,-12.5521,9.44354,5.46092,-0.00355312,0.0057118,-3.59476,0.399664,5.88599,
Sun Sep 23 20:21:53 2018,261590706,684.279,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5086,9996,48,8,90,894,-21.5813,31.7232,-93.4553,4.78582,0.471451,0.756663,15.7781,78.3234,26.0156,261.591,-1.90735e-06,-10.5124,7.90894,5.45736,0.00498161,0.00339959,-3.59471,0.399698,-1.00487,
Sun Sep 23 20:21:53 2018,261600707,684.279,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,8,94,942,-19.4792,10.3908,-13.2878,6.86957,-0.532112,0.0340552,15.7781,78.3234,26.0156,261.601,-1.90735e-06,-8.41849,6.33362,5.45384,0.00319705,0.000423102,-3.59468,0.399702,-14.6719,
Sun Sep 23 20:21:53 2018,261610708,684.279,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,8,94,942,0.00957681,19.7378,-8.33182,5.21576,-0.399084,0.128771,15.7781,78.3234,26.0156,261.611,-1.90735e-06,-5.51795,4.15141,5.45035,-0.00974943,-0.000589177,-3.59478,0.399696,-23.0353,
Sun Sep 23 20:21:53 2018,261620709,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9996,62,16,100,926,1.82917,20.14,-3.48117,4.87947,-0.107487,0.615122,15.7781,78.3234,26.0156,261.621,-1.90735e-06,-3.04811,2.29323,5.44686,0.00120533,5.29952e-05,-3.59477,0.399697,-17.8329,
Sun Sep 23 20:21:53 2018,261630710,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9996,62,16,100,926,0,21.0211,-14.8871,4.22816,0.180918,0.69281,15.7781,78.3234,26.0156,261.631,-1.90735e-06,-0.919918,0.692096,5.44335,0.00275144,3.90261e-05,-3.59474,0.399697,-17.2638,
Sun Sep 23 20:21:53 2018,261640711,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,66,18,78,948,-8.98783,17.0515,-0.761356,3.87803,0.505507,0.773691,15.7781,78.3234,26.0156,261.641,-1.90735e-06,1.00763,-0.75809,5.43981,0.00512305,-9.18539e-05,-3.59469,0.399696,-15.5019,
Sun Sep 23 20:21:53 2018,261650712,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,66,18,78,948,-7.47949,7.82425,24.2054,3.9504,0.555525,0.815196,15.7781,78.3234,26.0156,261.651,-1.90735e-06,3.1946,-2.40345,5.43623,0.00604274,-0.000374505,-3.59463,0.399693,-14.9007,
Sun Sep 23 20:21:53 2018,261660713,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,66,18,66,968,-15.1074,6.78038,-18.6891,2.005,0.0606608,1.00888,15.7781,78.3234,26.0156,261.661,-1.90735e-06,5.2388,-3.9414,5.43259,0.00585523,-0.000584188,-3.59457,0.399687,-15.7753,
Sun Sep 23 20:21:53 2018,261670714,682.915,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,66,18,66,968,-11.5879,-1.84354,-12.5935,1.55057,-0.052147,0.742829,15.7781,78.3234,26.0156,261.671,-1.90735e-06,6.65597,-5.0076,5.42887,0.00686485,-0.00171454,-3.5945,0.39967,-9.20835,
Sun Sep 23 20:21:53 2018,261680715,682.68,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,18,60,960,-3.03585,-20.0012,-3.70144,1.4399,-0.0830095,0.356515,15.7781,78.3234,26.0156,261.681,-1.90735e-06,8.16625,-6.14386,5.42506,0.00600768,-0.00238043,-3.59444,0.399646,-8.02882,
Sun Sep 23 20:21:53 2018,261690716,682.68,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,18,60,960,2.78206,-21.3802,-0.861913,0.953545,0.147927,0.0297983,15.7781,78.3234,26.0156,261.691,-1.90735e-06,9.32282,-7.014,5.42116,0.0057326,-0.00279246,-3.59438,0.399618,-7.97845,
Sun Sep 23 20:21:53 2018,261700717,682.68,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,60,978,0.670376,-7.6375,-7.38372,0.471451,0.429947,-0.110679,15.7781,78.3234,26.0156,261.701,-1.90735e-06,10.2908,-7.74224,5.41715,0.00425625,-0.00345583,-3.59434,0.399583,-6.52104,
Sun Sep 23 20:21:53 2018,261710718,682.68,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,60,978,-4.82671,-2.86347,-4.57771,-0.533176,0.0830095,-0.136221,18.6469,83.3766,14.9156,261.711,-1.90735e-06,10.9914,-8.26937,5.41303,0.00232971,-0.00408638,-3.59432,0.399542,-4.99851,
Sun Sep 23 20:21:53 2018,261720719,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,68,8,60,984,-3.44286,-17.4585,-0.656011,-1.63571,0.0266056,-0.251157,18.6469,83.3766,14.9156,261.721,-1.90735e-06,11.0925,-8.34539,5.4088,-0.00316812,-0.00495881,-3.59435,0.399493,-1.4175,
Sun Sep 23 20:21:53 2018,261730720,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,68,8,60,984,-0.23942,-7.27358,-10.4483,-1.54419,0.354387,-0.392699,18.6469,83.3766,14.9156,261.731,-1.90735e-06,10.9412,-8.23157,5.40445,-0.0115157,-0.00579515,-3.59446,0.399435,2.59154,
Sun Sep 23 20:21:53 2018,261740721,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,70,18,0,1092,3.64876,-4.18028,5.50666,-2.32959,0.266056,-0.363965,18.6469,83.3766,14.9156,261.741,-1.90735e-06,10.4105,-7.83233,5.39998,-0.0107231,-0.0054389,-3.59457,0.39938,2.42262,
Sun Sep 23 20:21:53 2018,261750722,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,70,18,0,1092,-2.31759,-7.89608,-10.9846,-4.77305,-0.192625,-0.173469,18.6469,83.3766,14.9156,261.751,-1.90735e-06,9.37716,-7.05489,5.39541,-0.017996,-0.0054499,-3.59475,0.399326,5.55709,
Sun Sep 23 20:21:53 2018,261760723,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9890,48,8,110,848,5.46357,-16.6493,8.95431,-2.60416,0.23945,-0.440589,18.6469,83.3766,14.9156,261.761,-1.90735e-06,7.87305,-5.92327,5.39073,-0.0485122,-0.00602028,-3.59524,0.399266,14.7953,
Sun Sep 23 20:21:53 2018,261770724,683.375,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9890,48,8,110,848,-3.44286,2.96402,-6.03818,-3.0788,0.10323,-0.223487,18.6469,83.3766,14.9156,261.771,-1.90735e-06,6.03444,-4.54,5.38597,-0.0208075,-0.00362751,-3.59544,0.399229,7.5506,
Sun Sep 23 20:21:53 2018,261780725,684.366,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9996,48,8,108,900,-10.8218,14.4849,-41.3335,-4.89756,0.0308625,-0.0244772,18.6469,83.3766,14.9156,261.781,-1.90735e-06,3.46337,-2.60566,5.38112,-0.0260464,-0.00220437,-3.5957,0.399207,10.0303,
Sun Sep 23 20:21:53 2018,261790726,684.366,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9996,48,8,108,900,-10.7308,8.56167,-45.3845,-6.93129,-0.0266056,0.337359,18.6469,83.3766,14.9156,261.791,-1.90735e-06,0.975965,-0.734266,5.37623,-0.0503165,-0.000754369,-3.59621,0.3992,17.3195,
Sun Sep 23 20:21:53 2018,261800727,684.366,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5112,9996,48,20,80,936,-9.01178,13.0963,-57.6476,-6.68865,-0.180918,0.162826,18.6469,83.3766,14.9156,261.801,-1.90735e-06,-1.86228,1.40108,5.37129,-0.0852728,0.00172369,-3.59706,0.399217,25.4916,
Sun Sep 23 20:21:53 2018,261810728,684.366,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5112,9996,48,20,80,936,-9.94073,16.496,-54.2718,-4.26222,0.186239,-0.0691746,18.6469,83.3766,14.9156,261.811,-1.90735e-06,-4.51422,3.39626,5.36633,-0.0806316,0.00409419,-3.59787,0.399258,25.4209,
Sun Sep 23 20:21:53 2018,261820729,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,64,18,66,970,-4.74052,0.0526724,8.30788,-0.747085,0.260735,-0.313946,18.6469,83.3766,14.9156,261.821,-1.90735e-06,-6.96826,5.24255,5.36138,-0.0410179,0.00504522,-3.59828,0.399309,17.43,
Sun Sep 23 20:21:53 2018,261830730,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,64,18,66,970,-1.20668,30.3202,-8.07804,-0.703452,0.0851379,-0.304368,18.6469,83.3766,14.9156,261.831,-1.90735e-06,-8.50588,6.39938,5.35645,-0.00455986,0.00390588,-3.59832,0.399348,5.24383,
Sun Sep 23 20:21:53 2018,261840731,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5148,9996,48,8,62,980,8.18338,-2.09253,37.4022,-3.37785,-0.268185,-0.0723673,11.6543,79.9477,35.2078,261.841,-1.90735e-06,-10.3432,7.78167,5.35154,-0.0042594,0.0047118,-3.59837,0.399395,5.63924,
Sun Sep 23 20:21:53 2018,261850732,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5148,9996,48,8,62,980,2.48997,-15.2367,14.1928,-5.24982,0.400148,0.374607,11.6543,79.9477,35.2078,261.851,-1.90735e-06,-12.0697,9.08058,5.34668,-0.0294701,0.00792238,-3.59866,0.399474,15.7832,
Sun Sep 23 20:21:53 2018,261860733,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,8,56,986,-9.47146,24.1575,-48.3006,0.0585323,0.394827,-0.312882,11.6543,79.9477,35.2078,261.861,-1.90735e-06,-13.8559,10.4245,5.34189,-0.0556045,0.0110413,-3.59922,0.399584,23.0607,
Sun Sep 23 20:21:53 2018,261870734,683.201,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,8,56,986,-1.59454,22.9891,-19.0339,2.29872,0.211781,-0.776884,11.6543,79.9477,35.2078,261.871,-1.90735e-06,-14.6655,11.0335,5.33715,0.00030897,0.00582418,-3.59921,0.399643,4.19879,
Sun Sep 23 20:21:53 2018,261880735,683.445,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,66,8,48,982,17.3005,9.41879,-9.57202,-3.1384,-0.353322,-0.293726,11.6543,79.9477,35.2078,261.881,-1.90735e-06,-15.2155,11.4473,5.3325,0.00697382,0.00347287,-3.59914,0.399677,-3.69819,
