today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:13:16 2018,64502418,682.611,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,48,8,48,994,-0.296881,6.33027,-17.5639,0.620443,0.0925875,-0.408662,12.1922,68.9391,39.8906,64.5024,-1.90735e-06,-9.5859,4.69169,-4.55826,-0.00113274,-0.00224944,-1.33972,0.100201,0.153595,
Sun Sep 23 20:13:16 2018,64512420,682.611,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,54,8,16,1088,-4.75967,0.153229,-18.3779,1.99648,-0.0361836,-0.818388,12.1922,68.9391,39.8906,64.5124,-1.90735e-06,-9.21365,4.5095,-4.5394,-0.00320139,-0.00232683,-1.33975,0.100178,-0.379485,
Sun Sep 23 20:13:16 2018,64522421,682.611,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,54,8,16,1088,-0.790087,0.794875,4.60166,2.1774,-0.0606608,-1.07167,12.1922,68.9391,39.8906,64.5224,-1.90735e-06,-8.66566,4.24129,-4.52035,-0.0130108,-0.00276398,-1.33988,0.10015,-2.25028,
Sun Sep 23 20:13:16 2018,64532422,682.611,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,8,70,856,-2.16436,8.63828,-5.97593,2.07949,0.126643,-0.703452,12.1922,68.9391,39.8906,64.5324,-1.90735e-06,-7.73225,3.78445,-4.50113,-0.0145419,-0.00252746,-1.34002,0.100125,-2.53885,
Sun Sep 23 20:13:16 2018,64542423,682.611,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,8,70,856,-1.85311,12.287,-23.8032,2.59564,0.125578,-0.32991,12.1922,68.9391,39.8906,64.5424,-1.90735e-06,-6.72587,3.29188,-4.48176,-0.0136441,-0.00215989,-1.34016,0.100103,-2.45733,
Sun Sep 23 20:13:16 2018,64552424,682.524,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9912,48,8,124,892,-0.42138,10.6111,-17.3053,3.18842,0.325653,-0.356515,12.1922,68.9391,39.8906,64.5524,-1.90735e-06,-5.50535,2.70356,-4.46225,-0.0183198,-0.00190815,-1.34034,0.100084,-3.20847,
Sun Sep 23 20:13:16 2018,64562432,682.524,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9912,48,8,124,892,-0.229843,10.6686,-8.89207,3.68222,0.50125,-0.464002,12.1922,68.9391,39.8906,64.5624,-1.90735e-06,-4.1587,2.03542,-4.44263,-0.024331,-0.00155324,-1.34059,0.100069,-4.07067,
Sun Sep 23 20:13:16 2018,64572433,682.524,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,66,20,88,930,4.61123,4.24731,-8.12592,3.35976,0.193689,-0.431011,12.1922,68.9391,39.8906,64.5724,-1.90735e-06,-2.64189,1.29303,-4.42294,-0.0298449,-0.00104802,-1.34089,0.100058,-4.80805,
Sun Sep 23 20:13:16 2018,64582434,682.524,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,66,20,88,930,4.24731,7.99663,-12.718,2.6297,0.0840737,-0.41824,6.99258,74.5336,35.5547,64.5824,-1.90735e-06,-1.27376,0.623422,-4.40319,-0.0260816,-0.000483959,-1.34115,0.100054,-4.44355,
Sun Sep 23 20:13:16 2018,64592439,682.524,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,8,72,944,3.08373,2.806,-16.3141,2.55095,0.369286,-0.0638535,6.99258,74.5336,35.5547,64.5924,-1.90735e-06,-0.406515,0.198962,-4.38342,-0.0184424,-0.000139535,-1.34133,0.100052,-3.50739,
Sun Sep 23 20:13:16 2018,64602440,682.202,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,8,72,944,1.45089,4.14197,-13.4267,1.39201,0.122386,0.211781,6.99258,74.5336,35.5547,64.6024,-1.90735e-06,0.528461,-0.258649,-4.36364,-0.0176387,0.000178845,-1.34151,0.100054,-3.44799,
Sun Sep 23 20:13:16 2018,64612441,682.202,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,66,18,68,974,-0.656011,3.44286,-13.4602,0.668333,0.153248,0.360772,6.99258,74.5336,35.5547,64.6124,-1.90735e-06,0.986636,-0.482897,-4.34387,-0.00798437,0.000276983,-1.34159,0.100057,-1.91581,
Sun Sep 23 20:13:16 2018,64622442,682.202,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,66,18,68,974,0.574608,2.27449,-9.7444,0.185175,0.27457,0.606608,6.99258,74.5336,35.5547,64.6224,-1.90735e-06,0.984512,-0.481857,-4.32412,-0.00333662,0.000240565,-1.34162,0.100059,-0.944863,
Sun Sep 23 20:13:16 2018,64632443,682.202,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5186,9996,48,8,16,1078,0.565032,0.995988,-8.55209,-0.805618,0.0979086,0.921618,6.99258,74.5336,35.5547,64.6324,-1.90735e-06,0.753535,-0.368808,-4.3044,-0.000831357,0.000165579,-1.34163,0.100061,-0.285339,
Sun Sep 23 20:13:16 2018,64642444,682.202,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5186,9996,48,8,16,1078,-0.641646,-0.158017,-8.18338,-1.51013,-0.156441,0.978022,6.99258,74.5336,35.5547,64.6424,-1.90735e-06,0.2158,-0.105976,-4.28469,0.00280281,3.68699e-05,-1.3416,0.100061,1.07021,
Sun Sep 23 20:13:16 2018,64652445,682.602,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,48,20,0,1042,-2.49955,-2.37505,-8.34619,-2.40408,-0.189432,0.677911,6.99258,74.5336,35.5547,64.6524,-1.90735e-06,-0.528486,0.25866,-4.265,0.00416021,-7.12572e-05,-1.34156,0.10006,2.05182,
Sun Sep 23 20:13:16 2018,64662446,682.602,1518,1514,1325,1514,1088,1514,0.18779,-7.62939e-06,0.489437,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,48,20,0,1042,-0.751779,-2.71981,-1.96803,-3.00218,-0.0383121,0.452295,6.99258,74.5336,35.5547,64.6624,-1.90735e-06,-1.5238,0.745804,-4.2453,0.00442643,-0.000137318,-1.34151,0.100059,3.29974,
Sun Sep 23 20:13:16 2018,64672455,682.602,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,48,20,0,1042,0.531513,-2.18351,-6.17704,-3.1384,-0.0106422,0.547011,6.99258,74.5336,35.5547,64.6725,-1.90735e-06,-2.82787,1.38406,-4.22557,0.00367284,-0.000169325,-1.34148,0.100057,4.16584,
Sun Sep 23 20:13:16 2018,64682456,682.602,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,8,92,886,0.110133,-2.81558,-3.31836,-3.55025,-0.0585323,0.701324,6.99258,74.5336,35.5547,64.6825,-1.90735e-06,-4.16814,2.04689,-4.2058,0.00334993,-0.000218485,-1.34144,0.100055,4.41479,
Sun Sep 23 20:13:16 2018,64692462,682.602,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,8,98,926,-1.01993,-4.27604,-6.78996,-3.15755,-0.192625,0.600222,6.99258,74.5336,35.5547,64.6925,-1.90735e-06,-5.56702,2.73385,-4.18596,0.00225691,-0.000173792,-1.34142,0.100053,5.03592,
Sun Sep 23 20:13:16 2018,64702463,682.819,1518,1515,1326,1514,1088,1514,0.18779,0.0469437,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,8,98,926,-0.718261,-6.72292,-2.65756,-2.92875,0.00744957,0.253285,6.99258,74.5336,35.5547,64.7025,-1.90735e-06,-7.06483,3.46939,-4.16602,0.00318427,-0.000349875,-1.34139,0.10005,4.58262,
Sun Sep 23 20:13:16 2018,64712464,682.819,1518,1515,1326,1514,1088,1514,0.18779,0.0469437,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,48,8,74,958,-0.129287,-8.36055,-8.84897,-2.71377,-0.0840737,0.150056,9.32344,72.5484,41.2781,64.7125,-1.90735e-06,-8.28081,4.06654,-4.14595,0.00356489,-0.000494982,-1.34135,0.100045,4.33532,
Sun Sep 23 20:13:16 2018,64722465,682.819,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,48,8,74,958,2.7246,-5.51624,-11.3294,-2.46794,-0.155377,0.288405,9.32344,72.5484,41.2781,64.7225,-1.90735e-06,-9.37784,4.60527,-4.12575,0.00383178,-0.000650252,-1.34132,0.100038,4.10073,
Sun Sep 23 20:13:16 2018,64732466,682.819,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,66,978,1.51314,-2.89698,-18.9477,-2.22423,0.266056,0.42569,9.32344,72.5484,41.2781,64.7325,-1.90735e-06,-10.1719,4.99521,-4.10538,0.0040411,-0.000817936,-1.34128,0.10003,3.80986,
Sun Sep 23 20:13:16 2018,64742467,682.819,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,66,978,-0.565032,-3.59609,-12.7611,-1.30367,-0.305432,0.0500185,9.32344,72.5484,41.2781,64.7425,-1.90735e-06,-10.942,5.37338,-4.08483,0.0041384,-0.000999771,-1.34123,0.10002,3.52066,
Sun Sep 23 20:13:16 2018,64752468,682.619,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,58,986,-2.61447,-6.65109,-5.14753,-0.669397,-0.400148,-0.550204,9.32344,72.5484,41.2781,64.7525,-1.90735e-06,-11.3587,5.57804,-4.06409,0.00359869,-0.00153977,-1.3412,0.100005,2.30632,
Sun Sep 23 20:13:16 2018,64762469,682.619,1518,1514,1327,1514,1088,1514,0.18779,-7.62939e-06,0.492723,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,58,986,-1.05345,-1.83875,-6.56011,-0.704516,-0.210716,-0.83648,9.32344,72.5484,41.2781,64.7625,-1.90735e-06,-11.4574,5.62652,-4.04316,0.00225839,-0.00189826,-1.34118,0.0999859,1.46035,
Sun Sep 23 20:13:16 2018,64772470,682.619,1518,1514,1327,1514,1088,1514,0.18779,-7.62939e-06,0.492723,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,66,20,58,994,-0.42138,2.5187,-23.061,0.330974,-0.283084,-0.527855,9.32344,72.5484,41.2781,64.7725,-1.90735e-06,-11.4562,5.64475,-4.02204,0.00233725,-0.00187266,-1.34115,0.0999672,1.50915,
Sun Sep 23 20:13:16 2018,64782471,682.619,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,66,20,58,994,2.61926,1.7765,-7.74764,1.36966,0.080881,-0.201138,9.32344,72.5484,41.2781,64.7825,-1.90735e-06,-11.0512,5.44516,-4.00072,-0.00143368,-0.00235868,-1.34117,0.0999436,0.100317,
Sun Sep 23 20:13:16 2018,64792474,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,48,8,30,1088,-2.68629,2.37505,-3.67271,2.07737,-0.380992,-0.320332,9.32344,72.5484,41.2781,64.7925,-1.90735e-06,-10.6028,5.20684,-3.97923,-0.00732613,-0.00278508,-1.34124,0.0999157,-1.31679,
Sun Sep 23 20:13:16 2018,64802475,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,48,8,30,1088,0.718261,11.5975,-15.682,2.31575,-0.0819453,-0.635342,9.32344,72.5484,41.2781,64.8025,-1.90735e-06,-9.75363,4.78981,-3.95756,-0.0125367,-0.00289062,-1.34137,0.0998868,-2.30807,
Sun Sep 23 20:13:16 2018,64812476,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,8,10,872,-3.22738,6.41167,-19.01,3.2693,0.126643,-0.926939,9.32344,72.5484,41.2781,64.8125,-1.90735e-06,-8.61582,4.23105,-3.93574,-0.0144769,-0.00264504,-1.34151,0.0998604,-2.68409,
Sun Sep 23 20:13:16 2018,64822477,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5108,9996,48,8,10,872,4.55856,4.03184,-10.7883,3.41084,0.307561,-0.862022,9.32344,72.5484,41.2781,64.8225,-1.90735e-06,-6.99765,3.43641,-3.9138,-0.0234837,-0.0024684,-1.34175,0.0998357,-4.04349,
Sun Sep 23 20:13:16 2018,64832479,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9938,48,8,122,894,0.737414,-1.26414,2.46603,4.25158,0.0989729,-0.697067,9.32344,72.5484,41.2781,64.8325,-1.90735e-06,-5.24425,2.57534,-3.89176,-0.024908,-0.00188067,-1.34199,0.0998169,-4.32026,
Sun Sep 23 20:13:16 2018,64842484,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9938,48,8,122,894,-0.895431,9.98861,-12.6318,4.13983,0.0138349,-0.434204,9.32344,72.5484,41.2781,64.8425,-1.90735e-06,-3.34113,1.64076,-3.86967,-0.0345281,-0.0013325,-1.34234,0.0998036,-5.5433,
Sun Sep 23 20:13:16 2018,64852509,682.15,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,18,90,940,3.90734,6.43083,-9.77313,2.96067,0.247964,-0.456552,9.32344,72.5484,41.2781,64.8525,-1.90735e-06,-1.65123,0.810885,-3.84755,-0.0330664,-0.000647684,-1.34267,0.0997971,-5.47751,
Sun Sep 23 20:13:16 2018,64862510,682.176,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,18,90,940,0.799663,6.31112,-15.4618,2.70845,-0.192625,-0.605544,9.32344,72.5484,41.2781,64.8625,-1.90735e-06,0.0182127,-0.00894484,-3.82544,-0.0200915,6.07007e-06,-1.34287,0.0997972,-3.97669,
Sun Sep 23 20:13:16 2018,64872512,682.176,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,70,952,3.08852,7.91044,-12.0428,2.35939,0.209652,-0.406534,9.32344,72.5484,41.2781,64.8725,-1.90735e-06,1.19397,-0.586334,-3.80338,-0.017637,0.00038181,-1.34305,0.099801,-3.69609,
Sun Sep 23 20:13:16 2018,64882513,682.176,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,70,952,0.0047884,5.08528,-15.342,1.39839,-0.300111,-0.125578,9.32344,72.5484,41.2781,64.8825,-1.90735e-06,2.19872,-1.07975,-3.78138,-0.0144884,0.000663049,-1.34319,0.0998076,-3.27688,
Sun Sep 23 20:13:16 2018,64892514,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,16,60,974,-1.11091,2.73418,-15.1361,0.737507,-0.299047,0.00957802,9.32344,72.5484,41.2781,64.8925,-1.90735e-06,2.82282,-1.38623,-3.75947,-0.00721271,0.000715,-1.34326,0.0998148,-2.01677,
Sun Sep 23 20:13:16 2018,64902515,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,66,16,60,974,0.713472,1.28808,-13.2447,0.539562,0.17879,0.3629,9.32344,72.5484,41.2781,64.9025,-1.90735e-06,3.0607,-1.50305,-3.73766,-0.00330047,0.00067264,-1.3433,0.0998215,-1.14073,
Sun Sep 23 20:13:16 2018,64912516,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,18,54,1068,1.28808,-0.225055,-7.75721,-0.207524,0.0915233,0.946095,9.32344,72.5484,41.2781,64.9125,-1.90735e-06,3.07904,-1.51205,-3.71596,-0.00229612,0.000643458,-1.34332,0.0998279,-0.875749,
Sun Sep 23 20:13:16 2018,64922517,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,18,54,1068,0.0814029,1.21147,-9.83538,-1.11318,0.19156,1.24195,9.32344,72.5484,41.2781,64.9225,-1.90735e-06,2.76333,-1.35701,-3.69435,0.0007236,0.000473168,-1.34331,0.0998327,0.143295,
Sun Sep 23 20:13:16 2018,64932518,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5172,9996,68,18,2,1090,-1.78129,-0.0957681,-5.67426,-1.96456,-0.0702388,0.812003,9.32344,72.5484,41.2781,64.9325,-1.90735e-06,2.01694,-0.990477,-3.67285,0.00284937,0.000253529,-1.34328,0.0998352,1.39643,
Sun Sep 23 20:13:16 2018,64942519,682.133,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5172,9996,68,18,2,1090,-0.378284,-2.17394,-8.34619,-2.74038,-0.0638535,0.339488,9.32344,72.5484,41.2781,64.9425,-1.90735e-06,1.0122,-0.49707,-3.65142,0.00331395,8.3849e-05,-1.34325,0.099836,2.58927,
Sun Sep 23 20:13:16 2018,64952520,683.254,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5102,9996,48,8,2,852,1.56102,-2.69108,-4.40533,-3.00111,0.0266056,0.356515,9.32344,72.5484,41.2781,64.9525,-1.90735e-06,-0.31843,0.156373,-3.63006,0.00243808,-1.39123e-05,-1.34323,0.0998359,3.69656,
Sun Sep 23 20:13:16 2018,64962521,683.254,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5102,9996,48,8,2,852,-0.339977,-1.55623,-2.96402,-3.61304,0.0159634,0.651305,9.32344,72.5484,41.2781,64.9625,-1.90735e-06,-1.54794,0.760164,-3.60875,0.00182357,-4.619e-05,-1.34321,0.0998354,4.10701,
Sun Sep 23 20:13:16 2018,64972522,683.254,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,106,914,-2.15478,-3.13162,-5.60243,-3.23631,-0.160698,0.588516,9.32344,72.5484,41.2781,64.9725,-1.90735e-06,-3.04404,1.49486,-3.58744,-9.24937e-05,3.82684e-06,-1.34321,0.0998355,5.00231,
Sun Sep 23 20:13:16 2018,64982525,683.254,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,106,914,-1.28329,-5.37738,-0.196325,-3.0373,0.268185,0.245836,9.32344,72.5484,41.2781,64.9825,-1.90735e-06,-4.60242,2.26015,-3.56613,0.0010674,-7.45443e-05,-1.3432,0.0998347,4.57264,
Sun Sep 23 20:13:16 2018,64992537,683.254,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,48,8,78,950,-0.234632,-9.45231,-6.05254,-2.67546,-0.100037,0.162826,9.32344,72.5484,41.2781,64.9925,-1.90735e-06,-6.01327,2.953,-3.54477,0.00154135,-0.000149857,-1.34318,0.0998332,4.37445,
Sun Sep 23 20:13:16 2018,65002538,683.523,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,48,8,78,950,1.35991,-8.78672,-4.53941,-2.41579,-0.0819453,0.321396,9.32344,72.5484,41.2781,65.0025,-1.90735e-06,-7.2745,3.57236,-3.52335,0.00226849,-0.000302896,-1.34316,0.0998302,3.9502,
Sun Sep 23 20:13:16 2018,65012539,683.523,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,66,20,66,970,1.83396,-7.29753,-10.5967,-2.36151,0.0723673,0.547011,9.32344,72.5484,41.2781,65.0125,-1.90735e-06,-8.15184,4.0032,-3.50184,0.00262367,-0.000434768,-1.34313,0.0998258,3.64435,
Sun Sep 23 20:13:16 2018,65022540,683.523,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5140,9996,66,20,66,970,1.85311,-5.76524,-16.7498,-1.90496,-0.270313,0.419304,9.32344,72.5484,41.2781,65.0225,-1.90735e-06,-8.90123,4.37121,-3.48023,0.00264185,-0.000489013,-1.34311,0.0998209,3.60811,
Sun Sep 23 20:13:16 2018,65032541,683.523,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5144,9996,48,18,56,982,-0.244209,-5.92325,-15.6293,-0.928004,-0.150056,-0.0383121,9.32344,72.5484,41.2781,65.0325,-1.90735e-06,-9.44349,4.6375,-3.4585,0.00295942,-0.000720452,-1.34308,0.0998137,3.0214,
Sun Sep 23 20:13:16 2018,65042544,683.523,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5144,9996,48,18,56,982,-2.84431,-6.90488,-0.847547,-0.292662,-0.404405,-0.640663,9.32344,72.5484,41.2781,65.0425,-1.90735e-06,-9.74714,4.78662,-3.43664,0.00232802,-0.00120079,-1.34306,0.0998017,1.72407,
Sun Sep 23 20:13:16 2018,65052545,683.749,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,48,8,56,994,-0.114922,-1.08218,-9.5816,-0.220294,-0.400148,-0.673654,9.32344,72.5484,41.2781,65.0525,-1.90735e-06,-9.8107,4.81784,-3.41466,0.000913689,-0.00150413,-1.34305,0.0997867,0.873814,
Sun Sep 23 20:13:16 2018,65062546,683.749,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,48,8,56,994,-1.86748,1.4461,-20.6476,0.379928,-0.0340552,-0.311818,9.32344,72.5484,41.2781,65.0625,-1.90735e-06,-9.62636,4.72731,-3.39255,0.00069883,-0.00149962,-1.34304,0.0997717,0.767516,
Sun Sep 23 20:13:16 2018,65072547,683.749,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5172,9996,48,8,30,1086,1.63285,0.282516,-9.50977,1.70808,-0.0989729,-0.114936,9.32344,72.5484,41.2781,65.0725,-1.90735e-06,-9.13942,4.48818,-3.37031,-0.00142482,-0.00168318,-1.34305,0.0997549,-0.0625456,
Sun Sep 23 20:13:16 2018,65082548,683.749,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5172,9996,48,8,30,1086,-2.34632,2.24576,-1.18274,2.70739,-0.429947,-0.448038,9.32344,72.5484,41.2781,65.0826,-1.90735e-06,-8.40113,4.12563,-3.34797,-0.00863614,-0.00208594,-1.34314,0.099734,-1.88273,
Sun Sep 23 20:13:16 2018,65092552,682.958,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9996,68,18,0,880,-1.22104,9.73961,-12.2056,2.46368,-0.00851379,-0.734315,21.5156,56.6672,26.0156,65.0926,-1.90735e-06,-7.31963,3.59452,-3.32553,-0.0163334,-0.00216854,-1.3433,0.0997123,-3.27842,
Sun Sep 23 20:13:16 2018,65102556,682.958,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5104,9996,68,18,0,880,0.110133,4.00789,-20.5566,3.34273,-0.150056,-0.937582,21.5156,56.6672,26.0156,65.1026,-1.90735e-06,-6.12207,3.00642,-3.30302,-0.0142073,-0.00173371,-1.34345,0.099695,-3.01009,
Sun Sep 23 20:13:16 2018,65112557,682.958,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9890,48,18,124,896,2.82995,4.956,-18.2247,3.81844,0.345873,-0.854572,21.5156,56.6672,26.0156,65.1126,-1.90735e-06,-4.26674,2.09531,-3.28046,-0.0221395,-0.00138776,-1.34367,0.0996811,-4.28265,
Sun Sep 23 20:13:16 2018,65122559,682.958,1518,1514,1326,1514,1088,1514,0.18779,-7.62939e-06,0.49108,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9890,48,18,124,896,1.56581,-2.48997,-3.63919,4.45591,0.368222,-0.580002,21.5156,56.6672,26.0156,65.1226,-1.90735e-06,-2.53888,1.24679,-3.25789,-0.0270205,-0.000882271,-1.34394,0.0996723,-5.00747,
