Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.13916	1.12193	0.13916	1.91318	0.13916	4.39217
0.139648	1.12406	0.139648	1.91315	0.139648	4.39215
0.140137	1.12013	0.140137	1.91329	0.140137	4.39216
0.140625	1.1209	0.140625	1.91328	0.140625	4.39225
0.141113	1.12421	0.141113	1.91332	0.141113	4.39307
0.141602	1.12192	0.141602	1.91331	0.141602	4.39192
0.14209	1.12322	0.14209	1.91328	0.14209	4.39256
0.142578	1.12645	0.142578	1.91322	0.142578	4.39299
0.143066	1.12466	0.143066	1.91331	0.143066	4.39214
0.143555	1.1236	0.143555	1.91334	0.143555	4.39249
0.144043	1.12464	0.144043	1.91334	0.144043	4.39215
0.144531	1.1267	0.144531	1.91331	0.144531	4.39275
0.14502	1.12544	0.14502	1.9134	0.14502	4.39234
0.145508	1.12477	0.145508	1.91344	0.145508	4.39223
0.145996	1.126	0.145996	1.91338	0.145996	4.39259
0.146484	1.1247	0.146484	1.91349	0.146484	4.39152
0.146973	1.12282	0.146973	1.91338	0.146973	4.39243
0.147461	1.12401	0.147461	1.91348	0.147461	4.39257
0.147949	1.12569	0.147949	1.9134	0.147949	4.39269
0.148437	1.12383	0.148437	1.91352	0.148437	4.39236
0.148926	1.12422	0.148926	1.91351	0.148926	4.39315
0.149414	1.12369	0.149414	1.9135	0.149414	4.3911
0.149902	1.12335	0.149902	1.91352	0.149902	4.39027
0.150391	1.12773	0.150391	1.91351	0.150391	4.39134
0.150879	1.12507	0.150879	1.91356	0.150879	4.392
0.151367	1.12237	0.151367	1.91355	0.151367	4.39312
0.151855	1.12276	0.151855	1.91353	0.151855	4.3913
0.152344	1.1227	0.152344	1.91353	0.152344	4.39133
0.152832	1.12354	0.152832	1.91364	0.152832	4.39179
0.15332	1.12252	0.15332	1.91355	0.15332	4.39224
0.153809	1.12301	0.153809	1.91358	0.153809	4.3924
0.154297	1.1231	0.154297	1.91361	0.154297	4.39247
0.154785	1.1238	0.154785	1.91358	0.154785	4.39211
0.155273	1.12664	0.155273	1.91362	0.155273	4.39243
0.155762	1.12665	0.155762	1.91364	0.155762	4.39106
0.15625	1.12484	0.15625	1.91364	0.15625	4.39261
0.156738	1.12303	0.156738	1.91361	0.156738	4.39174
0.157227	1.126	0.157227	1.91372	0.157227	4.39155
0.157715	1.12227	0.157715	1.91361	0.157715	4.39276
0.158203	1.12483	0.158203	1.91363	0.158203	4.39156
0.158691	1.12731	0.158691	1.91359	0.158691	4.39293
0.15918	1.12379	0.15918	1.91355	0.15918	4.39209
0.159668	1.12211	0.159668	1.9136	0.159668	4.39202
0.160156	1.12367	0.160156	1.91351	0.160156	4.39222
0.160645	1.12674	0.160645	1.9136	0.160645	4.39197
0.161133	1.12446	0.161133	1.91349	0.161133	4.3937
0.161621	1.12571	0.161621	1.91353	0.161621	4.39157
0.162109	1.12597	0.162109	1.91354	0.162109	4.39254
0.162598	1.12302	0.162598	1.91355	0.162598	4.39108
0.163086	1.12394	0.163086	1.91351	0.163086	4.39222
0.163574	1.12516	0.163574	1.91349	0.163574	4.39276
0.164062	1.12564	0.164062	1.91353	0.164062	4.39177
