Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.143555	1.12204	0.143555	2.24181	0.143555	1.23671
0.144043	1.12033	0.144043	2.24182	0.144043	1.23795
0.144531	1.12404	0.144531	2.24183	0.144531	1.23731
0.14502	1.12171	0.14502	2.24183	0.14502	1.23823
0.145508	1.1229	0.145508	2.24185	0.145508	1.23653
0.145996	1.1205	0.145996	2.24183	0.145996	1.23657
0.146484	1.11975	0.146484	2.24182	0.146484	1.23736
0.146973	1.12541	0.146973	2.24186	0.146973	1.23743
0.147461	1.1242	0.147461	2.24184	0.147461	1.2378
0.147949	1.12353	0.147949	2.2418	0.147949	1.23784
0.148437	1.12651	0.148437	2.24186	0.148437	1.23756
0.148926	1.12178	0.148926	2.24185	0.148926	1.23772
0.149414	1.11989	0.149414	2.24186	0.149414	1.23791
0.149902	1.12505	0.149902	2.24185	0.149902	1.23722
0.150391	1.1246	0.150391	2.24188	0.150391	1.2368
0.150879	1.12324	0.150879	2.24187	0.150879	1.23859
0.151367	1.12304	0.151367	2.24187	0.151367	1.23781
0.151855	1.12345	0.151855	2.24183	0.151855	1.23809
0.152344	1.12217	0.152344	2.24184	0.152344	1.2385
0.152832	1.12148	0.152832	2.24187	0.152832	1.23743
0.15332	1.12126	0.15332	2.24187	0.15332	1.23833
0.153809	1.12123	0.153809	2.24183	0.153809	1.23681
0.154297	1.12299	0.154297	2.24185	0.154297	1.23755
0.154785	1.12099	0.154785	2.24191	0.154785	1.23755
0.155273	1.12027	0.155273	2.24186	0.155273	1.23797
0.155762	1.12102	0.155762	2.24185	0.155762	1.23681
0.15625	1.12234	0.15625	2.24184	0.15625	1.23905
0.156738	1.12196	0.156738	2.24181	0.156738	1.23719
0.157227	1.12208	0.157227	2.24183	0.157227	1.23801
0.157715	1.12536	0.157715	2.24186	0.157715	1.23769
0.158203	1.12289	0.158203	2.24186	0.158203	1.23777
0.158691	1.12008	0.158691	2.24183	0.158691	1.23654
0.15918	1.12227	0.15918	2.24184	0.15918	1.23838
0.159668	1.12092	0.159668	2.24182	0.159668	1.23769
0.160156	1.12025	0.160156	2.24186	0.160156	1.23784
0.160645	1.12117	0.160645	2.24185	0.160645	1.23803
0.161133	1.12261	0.161133	2.24185	0.161133	1.23799
0.161621	1.12284	0.161621	2.24183	0.161621	1.23849
0.162109	1.12402	0.162109	2.24183	0.162109	1.23728
0.162598	1.1257	0.162598	2.24189	0.162598	1.2383
0.163086	1.1239	0.163086	2.24186	0.163086	1.23809
0.163574	1.12159	0.163574	2.24183	0.163574	1.23767
0.164062	1.12109	0.164062	2.24187	0.164062	1.23817
0.164551	1.12298	0.164551	2.24189	0.164551	1.2384
0.165039	1.12427	0.165039	2.24184	0.165039	1.23777
0.165527	1.12277	0.165527	2.24181	0.165527	1.23864
0.166016	1.12469	0.166016	2.24185	0.166016	1.23684
0.166504	1.12235	0.166504	2.2418	0.166504	1.23708
0.166992	1.1223	0.166992	2.24187	0.166992	1.23837
0.16748	1.1243	0.16748	2.24181	0.16748	1.23842
0.167969	1.12617	0.167969	2.24183	0.167969	1.23769
0.168457	1.12327	0.168457	2.24187	0.168457	1.23755
0.168945	1.11878	0.168945	2.24185	0.168945	1.23727
0.169434	1.11932	0.169434	2.24184	0.169434	1.23793
0.169922	1.12288	0.169922	2.24185	0.169922	1.23832
0.17041	1.1243	0.17041	2.24184	0.17041	1.23809
0.170898	1.12663	0.170898	2.24185	0.170898	1.23843
0.171387	1.12284	0.171387	2.24186	0.171387	1.23832
0.171875	1.1225	0.171875	2.24184	0.171875	1.23881
0.172363	1.12212	0.172363	2.24189	0.172363	1.23862
0.172852	1.1195	0.172852	2.24187	0.172852	1.23778
