today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:27:12 2019,33281721,-25904.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,22,62,62,2.83952,-1.20189,-17.3244,-0.423561,0.42569,-0.0542754,-15.9645,66.8754,6.64453,-99.3083,831.237,
Thu Sep 19 06:27:12 2019,33291722,-25904.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,22,62,62,2.54264,-1.39343,-17.5782,-0.522534,0.346937,0.032991,-21.566,64.6312,5.2207,-98.2307,831.546,
Thu Sep 19 06:27:12 2019,33301723,-25904.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,22,62,62,3.1795,-0.277727,-18.0283,-0.562975,0.327781,-0.108551,-21.566,64.6312,5.2207,-100.002,831.838,
Thu Sep 19 06:27:12 2019,33311724,-25904.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,22,62,62,3.28963,-0.167594,-17.8224,-0.502314,0.330974,-0.042569,-21.566,64.6312,5.2207,-100.458,832.124,
Thu Sep 19 06:27:12 2019,33321725,-25904.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,64,2.75812,-1.403,-18.2917,-0.537433,0.284148,-0,-21.566,64.6312,5.2207,-98.5749,832.424,
Thu Sep 19 06:27:12 2019,33331726,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,64,3.13162,0.220267,-18.6843,-0.538498,0.279891,-0.121322,-21.566,64.6312,5.2207,-99.5148,832.711,
Thu Sep 19 06:27:12 2019,33341727,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,3.47638,0.416591,-19.2446,-0.39802,0.271377,-0.0595966,-21.566,64.6312,5.2207,-100.24,833,
Thu Sep 19 06:27:12 2019,33351728,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,2.9736,-0.550666,-18.8998,-0.384185,0.214973,-0.00212845,-21.566,64.6312,5.2207,-98.9414,833.303,
Thu Sep 19 06:27:12 2019,33361729,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,20,20,62,62,3.18429,0.0143652,-18.8472,-0.313946,0.154313,-0.129835,-21.566,64.6312,5.2207,-99.5898,833.607,
Thu Sep 19 06:27:12 2019,33371730,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,20,20,62,62,3.87382,0.54109,-18.9142,-0.189432,0.0383121,-0.108551,-21.566,64.6312,5.2207,-101.575,833.926,
Thu Sep 19 06:27:12 2019,33381731,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,2.83952,-0.225055,-19.1584,-0.0117065,-0.061725,-0.146863,-21.566,64.6312,5.2207,-98.4307,834.242,
Thu Sep 19 06:27:12 2019,33391732,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,3.23696,-0.608127,-18.0666,0.0681104,-0.196881,-0.0957802,-21.566,64.6312,5.2207,-100.158,834.567,
Thu Sep 19 06:27:12 2019,33401733,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,3.52905,0.895431,-18.7801,0.102166,-0.376735,-0.0776884,-21.566,64.6312,5.2207,-100.643,834.905,
Thu Sep 19 06:27:12 2019,33411734,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,20,64,64,3.68228,0.80924,-17.9038,0.263928,-0.509763,-0.0297983,-21.566,64.6312,5.2207,-101.622,835.229,
Thu Sep 19 06:27:12 2019,33421735,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,20,64,64,3.15077,0.416591,-17.9421,0.41824,-0.612993,0.0106422,-20.7258,61.4895,5.37891,-99.9601,835.545,
Thu Sep 19 06:27:12 2019,33431736,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,22,20,62,64,2.99754,0.435745,-17.6979,0.506571,-0.698131,-0.00106422,-20.7258,61.4895,5.37891,-99.6132,835.856,
Thu Sep 19 06:27:12 2019,33441737,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,22,20,62,64,3.24654,0.373495,-17.5016,0.619379,-0.766241,0.0276698,-20.7258,61.4895,5.37891,-100.509,836.162,
Thu Sep 19 06:27:12 2019,33451738,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,22,20,64,62,3.32794,0.646434,-16.429,0.728994,-0.8716,0.0968444,-20.7258,61.4895,5.37891,-101.451,836.479,
Thu Sep 19 06:27:12 2019,33461739,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,20,62,62,2.91135,0.603339,-15.7155,0.838609,-0.951416,0.094716,-20.7258,61.4895,5.37891,-100.495,836.788,
Thu Sep 19 06:27:12 2019,33471740,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,20,62,62,2.79164,0.565032,-15.4905,0.929068,-1.04933,0.0702388,-20.7258,61.4895,5.37891,-100.216,837.103,
Thu Sep 19 06:27:12 2019,33481741,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,20,20,62,62,3.10289,0.105345,-14.8776,1.0291,-1.10573,0.173469,-20.7258,61.4895,5.37891,-101.781,837.405,
Thu Sep 19 06:27:12 2019,33491742,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,20,20,62,62,3.19865,0.517148,-14.3125,1.09083,-1.16213,0.172404,-20.7258,61.4895,5.37891,-102.598,837.708,
Thu Sep 19 06:27:12 2019,33501743,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,2.87304,0.670376,-13.69,1.14085,-1.20044,0.168147,-20.7258,61.4895,5.37891,-101.852,838.005,
Thu Sep 19 06:27:12 2019,33511744,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,2.71502,0.526724,-13.0819,1.20151,-1.21747,0.213909,-20.7258,61.4895,5.37891,-101.725,838.297,
Thu Sep 19 06:27:12 2019,33521745,-40833.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,22,62,64,2.76291,0.0047884,-12.2104,1.24408,-1.25153,0.207524,-20.7258,61.4895,5.37891,-102.75,838.593,
Thu Sep 19 06:27:12 2019,33531746,-1354.83,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,22,62,64,2.37505,0.21069,-11.3629,1.25153,-1.29623,0.240515,-20.7258,61.4895,5.37891,-101.806,838.892,
Thu Sep 19 06:27:12 2019,33541747,-1354.83,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,20,22,64,64,2.41814,0.416591,-10.6686,1.27068,-1.35582,0.27457,-20.7258,61.4895,5.37891,-102.771,839.196,
Thu Sep 19 06:27:12 2019,33551748,-1354.83,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,20,22,64,64,2.54264,0.335188,-9.66779,1.30261,-1.425,0.309689,-16.6646,66.651,6.88184,-104.735,839.502,
Thu Sep 19 06:27:12 2019,33561749,-1354.83,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,1.89142,-0.320823,-8.84897,1.27175,-1.54206,0.253285,-16.6646,66.651,6.88184,-102.065,839.822,
Thu Sep 19 06:27:12 2019,33571750,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,1.87705,0.272939,-7.57047,1.33134,-1.58569,0.27457,-16.6646,66.651,6.88184,-103.925,840.121,
Thu Sep 19 06:27:12 2019,33581751,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,62,1.43652,0.225055,-7.3071,1.35263,-1.61549,0.363965,-16.6646,66.651,6.88184,-101.122,840.416,
Thu Sep 19 06:27:12 2019,33591752,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,62,1.13964,0.0622492,-6.05254,1.32283,-1.64103,0.348001,-16.6646,66.651,6.88184,-100.664,840.71,
Thu Sep 19 06:27:12 2019,33601753,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,22,22,62,62,0.876278,-0.0622492,-5.35344,1.28239,-1.6538,0.361836,-16.6646,66.651,6.88184,-99.2961,841,
Thu Sep 19 06:27:12 2019,33611754,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,22,22,62,62,0.799663,-0.656011,-3.89297,1.26004,-1.68467,0.435268,-16.6646,66.651,6.88184,-101.608,841.295,
Thu Sep 19 06:27:12 2019,33621755,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,0,22,22,62,62,-0.507571,-0.0526724,-3.31358,1.15255,-1.59953,0.367157,-16.6646,66.651,6.88184,-81.2912,841.557,
Thu Sep 19 06:27:12 2019,33631756,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,18,62,64,-0.00957681,-0.78051,-2.97839,1.08764,-1.56122,0.360772,-16.6646,66.651,6.88184,-89.8158,841.833,
Thu Sep 19 06:27:12 2019,33641757,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,18,62,64,-0.488417,-0.986411,-2.84431,0.969508,-1.52397,0.412919,-16.6646,66.651,6.88184,-80.2564,842.109,
Thu Sep 19 06:27:12 2019,33651758,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,20,20,64,62,-1.13006,-0.972046,-2.02071,0.885435,-1.4218,0.284148,-16.6646,66.651,6.88184,-60.7843,842.366,
Thu Sep 19 06:27:12 2019,33661759,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,64,-1.14922,-1.30723,-1.99676,0.782205,-1.28878,0.271377,-16.6646,66.651,6.88184,-60.0779,842.614,
Thu Sep 19 06:27:12 2019,33671760,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,64,-1.37427,-1.55144,-1.51314,0.663012,-1.15681,0.26712,-9.10254,72.9346,8.14746,-47.7534,842.863,
Thu Sep 19 06:27:12 2019,33681761,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,64,-1.87705,-1.7765,-1.47962,0.548075,-1.00144,0.20646,-9.10254,72.9346,8.14746,-38.2475,843.105,
Thu Sep 19 06:27:12 2019,33691762,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,64,-2.38462,-2.03507,-1.51792,0.435268,-0.822645,0.154313,-9.10254,72.9346,8.14746,-32.4787,843.34,
Thu Sep 19 06:27:12 2019,33701763,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,18,66,64,-2.61926,-2.26491,-1.35512,0.301175,-0.643856,0.120257,-9.10254,72.9346,8.14746,-27.3556,843.575,
Thu Sep 19 06:27:12 2019,33711764,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,18,66,64,-2.75333,-2.25534,-1.40779,0.172404,-0.47358,0.0649177,-9.10254,72.9346,8.14746,-27.0809,843.813,
Thu Sep 19 06:27:12 2019,33721765,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,62,64,-2.50433,-2.19788,-1.21147,0.0553397,-0.320332,0.0361836,-9.10254,72.9346,8.14746,-25.8153,844.056,
Thu Sep 19 06:27:12 2019,33731766,272.175,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,62,64,-2.48997,-2.09253,-1.20668,-0.0393763,-0.188368,0.0148991,-9.10254,72.9346,8.14746,-25.8556,844.304,
Thu Sep 19 06:27:12 2019,33741767,272.175,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,20,62,66,-2.4373,-2.01592,-1.0343,-0.125578,-0.0840737,-0.0234129,-9.10254,72.9346,8.14746,-22.9945,844.561,
Thu Sep 19 06:27:12 2019,33751768,272.175,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,20,62,66,-2.33674,-2.13563,-1.36469,-0.192625,-0.0117065,-0.0457616,-9.10254,72.9346,8.14746,-30.2857,844.827,
Thu Sep 19 06:27:12 2019,33761769,272.175,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,18,62,62,-2.22661,-2.06859,-1.29287,-0.270313,0.0340552,-0.0351194,-9.10254,72.9346,8.14746,-30.1414,845.1,
Thu Sep 19 06:27:12 2019,33771770,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,18,62,62,-2.31759,-2.03028,-1.42216,-0.310753,0.0766241,-0.0681104,-9.10254,72.9346,8.14746,-31.5348,845.374,
Thu Sep 19 06:27:12 2019,33781771,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,66,62,-2.20745,-2.19309,-1.68073,-0.355451,0.101101,-0.0776884,-9.10254,72.9346,8.14746,-37.2852,845.654,
Thu Sep 19 06:27:12 2019,33791772,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,66,62,-2.11169,-2.26491,-1.8148,-0.411855,0.113872,-0.0883306,-9.10254,72.9346,8.14746,-40.6761,845.937,
Thu Sep 19 06:27:12 2019,33801773,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,22,22,62,62,-2.30322,-2.16436,-2.11169,-0.44591,0.140478,-0.094716,-5.46152,73.8322,8.62207,-42.5159,846.215,
Thu Sep 19 06:27:12 2019,33811774,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,22,22,62,62,-2.5187,-2.22661,-2.39899,-0.489543,0.167083,-0.116,-5.46152,73.8322,8.62207,-43.6056,846.494,
Thu Sep 19 06:27:12 2019,33821775,-21100.2,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,22,22,62,62,-2.44687,-2.25534,-2.4756,-0.515085,0.20646,-0.1309,-5.46152,73.8322,8.62207,-45.3344,846.77,
Thu Sep 19 06:27:12 2019,33831776,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,22,64,62,-2.21224,-2.25055,-2.60489,-0.540626,0.21923,-0.112808,-5.46152,73.8322,8.62207,-49.66,847.052,
Thu Sep 19 06:27:12 2019,33841777,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,22,64,62,-2.41814,-1.92015,-2.83952,-0.551268,0.268185,-0.120257,-5.46152,73.8322,8.62207,-49.5823,847.325,
Thu Sep 19 06:27:12 2019,33851778,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,20,62,62,-2.30801,-1.85311,-3.19387,-0.554461,0.318203,-0.128771,-5.46152,73.8322,8.62207,-54.1467,847.597,
Thu Sep 19 06:27:12 2019,33861779,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,-2.21224,-2.0638,-3.25133,-0.543819,0.354387,-0.110679,-5.46152,73.8322,8.62207,-55.7682,847.873,
Thu Sep 19 06:27:12 2019,33871780,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,-2.11169,-2.04465,-3.70622,-0.537433,0.415047,-0.101101,-5.46152,73.8322,8.62207,-60.327,848.142,
Thu Sep 19 06:27:12 2019,33881781,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,20,66,64,-2.18351,-2.15478,-4.16112,-0.525727,0.470387,-0.120257,-5.46152,73.8322,8.62207,-62.3122,848.413,
Thu Sep 19 06:27:12 2019,33891782,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,20,66,64,-2.01592,-2.34632,-4.41012,-0.510828,0.51402,-0.127707,-5.46152,73.8322,8.62207,-65.4344,848.687,
Thu Sep 19 06:27:12 2019,33901783,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,22,62,64,-2.00155,-2.28407,-4.97036,-0.490607,0.598094,-0.168147,-5.46152,73.8322,8.62207,-68.0655,848.949,
Thu Sep 19 06:27:12 2019,33911784,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,22,62,64,-2.30801,-2.21224,-5.38695,-0.471451,0.658755,-0.241579,-5.46152,73.8322,8.62207,-66.8076,849.218,
Thu Sep 19 06:27:12 2019,33921785,-20719.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,20,62,62,-1.74777,-2.96881,-5.52103,-0.440589,0.69281,-0.19901,-5.46152,73.8322,8.62207,-72.4341,849.495,
Thu Sep 19 06:27:12 2019,33931786,232.718,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,24,20,62,62,-1.82438,-2.45166,-5.97593,-0.45336,0.731122,-0.128771,-8.12227,71.8125,7.91016,-73.0232,849.771,
Thu Sep 19 06:27:12 2019,33941787,232.718,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,20,62,62,-1.901,-1.78607,-6.09085,-0.436332,0.793911,-0.163891,-8.12227,71.8125,7.91016,-72.6666,850.039,
Thu Sep 19 06:27:12 2019,33951788,232.718,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,20,62,62,-1.64242,-1.7765,-6.73249,-0.360772,0.839673,-0.124514,-8.12227,71.8125,7.91016,-76.2903,850.312,
Thu Sep 19 06:27:12 2019,33961789,232.718,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,18,62,64,-1.21147,-2.25055,-7.1012,-0.337359,0.873728,-0.0340552,-8.12227,71.8125,7.91016,-80.3186,850.589,
Thu Sep 19 06:27:12 2019,33971790,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,24,18,62,64,-1.14922,-1.62806,-7.25443,-0.320332,0.887563,-0.0393763,-8.12227,71.8125,7.91016,-80.9983,850.872,
Thu Sep 19 06:27:12 2019,33981791,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,62,-1.01035,-1.72861,-7.87692,-0.275634,0.896077,0.0266056,-8.12227,71.8125,7.91016,-82.6908,851.156,
Thu Sep 19 06:27:12 2019,33991792,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,62,-1.42216,-1.82917,-8.22648,-0.223487,0.914169,0.0904591,-8.12227,71.8125,7.91016,-80.192,851.437,
Thu Sep 19 06:27:12 2019,34001793,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,20,20,62,62,-1.26893,-1.7334,-8.35098,-0.21923,0.951416,0.147927,-8.12227,71.8125,7.91016,-81.3601,851.713,
Thu Sep 19 06:27:12 2019,34011794,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,20,20,62,62,-0.828394,-1.28329,-8.77714,-0.207524,0.93971,0.131964,-8.12227,71.8125,7.91016,-84.6084,852.003,
Thu Sep 19 06:27:12 2019,34021795,-24470.5,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,20,20,62,62,-0.526724,-1.2785,-9.31823,-0.234129,0.937582,0.137285,-8.12227,71.8125,7.91016,-86.7648,852.29,
Thu Sep 19 06:27:12 2019,34031796,-25783.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,20,20,64,62,-0.56982,-1.69509,-9.57202,-0.230937,0.940774,0.216038,-8.12227,71.8125,7.91016,-86.5933,852.575,
Thu Sep 19 06:27:12 2019,34041797,-25783.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4890,0,20,20,64,62,-0.0766145,-1.53708,-11.3677,-0.185175,1.00888,0.207524,-8.12227,71.8125,7.91016,-89.6139,852.842,
Thu Sep 19 06:27:12 2019,34051798,-25783.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,20,62,62,-0.263362,-1.05345,-10.5584,-0.187303,0.913104,0.148991,-8.12227,71.8125,7.91016,-88.5712,853.156,
Thu Sep 19 06:27:12 2019,34061799,-25783.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,20,20,64,62,0.023942,-1.53708,-10.7117,-0.180918,0.880113,0.179854,-8.12227,71.8125,7.91016,-90.1281,853.452,
Thu Sep 19 06:27:12 2019,34071800,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,20,20,64,62,0.612916,-1.10612,-11.0373,-0.175597,0.89927,0.0957802,-8.12227,71.8125,7.91016,-93.1785,853.733,
Thu Sep 19 06:27:12 2019,34081801,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,66,62,0.78051,-1.46525,-11.2144,-0.155377,0.873728,0.0223487,-8.12227,71.8125,7.91016,-93.9814,854.027,
Thu Sep 19 06:27:12 2019,34091802,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,66,62,0.344765,-1.59454,-11.3054,-0.128771,0.797104,0.0553397,-8.12227,71.8125,7.91016,-91.7468,854.336,
Thu Sep 19 06:27:12 2019,34101803,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,20,62,62,0.0526724,-1.25935,-11.995,-0.156441,0.722608,0.0234129,-8.12227,71.8125,7.91016,-90.2517,854.643,
Thu Sep 19 06:27:12 2019,34111804,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,20,62,62,0.407014,-1.28329,-12.2056,-0.164955,0.671526,-0.0212845,-8.12227,71.8125,7.91016,-91.91,854.944,
Thu Sep 19 06:27:12 2019,34121805,-27326.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,22,20,62,62,0.847547,-1.47483,-12.2918,-0.170276,0.616186,0.00957802,-8.12227,71.8125,7.91016,-93.9445,855.247,
Thu Sep 19 06:27:12 2019,34131806,-20790.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,22,20,62,62,0.694318,-1.24498,-12.2823,-0.201138,0.54914,0.00319267,-8.12227,71.8125,7.91016,-93.2356,855.552,
Thu Sep 19 06:27:12 2019,34141807,-20790.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,22,20,64,62,0.852336,-0.411803,-11.8992,-0.255414,0.479965,-0.0606608,-8.12227,71.8125,7.91016,-94.0972,855.859,
Thu Sep 19 06:27:12 2019,34151808,-20790.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,0,22,20,64,62,0.799663,-1.57538,-13.2878,-0.251157,0.4938,0.134092,-8.12227,71.8125,7.91016,-93.444,856.141,
Thu Sep 19 06:27:12 2019,34161809,-20790.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,0,24,20,64,64,0.670376,-1.1157,-13.6134,-0.374607,0.424625,-0.0223487,-8.12227,71.8125,7.91016,-92.8193,856.447,
Thu Sep 19 06:27:12 2019,34171810,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,0,24,20,64,64,0.967257,-1.75256,-12.7755,-0.396956,0.348001,-0.0776884,-8.12227,71.8125,7.91016,-94.3298,856.756,
Thu Sep 19 06:27:12 2019,34181811,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,20,20,62,66,0.905008,-1.88184,-12.3828,-0.369286,0.287341,0.0830095,-8.12227,71.8125,7.91016,-94.1802,857.06,
Thu Sep 19 06:27:12 2019,34191812,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,20,20,62,66,0.837971,-0.861913,-12.876,-0.419304,0.222423,0.0297983,-8.12227,71.8125,7.91016,-93.7236,857.365,
Thu Sep 19 06:27:12 2019,34201813,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,62,62,1.06303,-1.13485,-12.4738,-0.429947,0.136221,0.0415047,-8.12227,71.8125,7.91016,-94.8711,857.676,
Thu Sep 19 06:27:12 2019,34211814,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,20,62,62,0.488417,-1.2785,-12.6031,-0.451231,0.0234129,0.0276698,-8.12227,71.8125,7.91016,-92.2194,857.995,
