"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PSUN","TAVG","TMAX","TMIN","TOBS","TSUN"
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-19",,,"58","33","39",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-20",,,"62","23","23",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-21",,,"34","12","15",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-22",,,"22","12","13",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-23",,,"30","11","11",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-24",,,"48","11","11",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-25",,,"26","10","18",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-26",,,"50","16","31",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-27",,,"55","30","40",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-28",,,"59","40","50",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-29",,,"74","49","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-30",,,"64","27","27",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-01-31",,,"27","17","22",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-01",,,"22","3","3",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-02",,,"27","3","27",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-03",,,"48","27","31",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-04",,,"49","31","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-05",,,"46","20","25",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-06",,,"59","24","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-07",,,"62","32","54",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-08",,,"54","30","30",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-09",,,"43","30","31",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-10",,,"50","31","45",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-11",,,"52","30","30",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-12",,,"48","20","21",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-13",,,"42","21","22",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-14",,,"56","22","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-15",,,"50","22","22",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-16",,,"38","12","12",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-17",,,"34","12","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-18",,,"58","27","52",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-19",,,"56","22","22",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-20",,,"36","15","15",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-21",,,"25","15","21",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-22",,,"26","20","20",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-23",,,"29","4","6",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-24",,,"32","4","11",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-25",,,"48","9","29",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-26",,,"37","29","31",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-27",,,"34","29","29",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-02-28",,,"36","28","29",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-01",,,"33","26","26",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-02",,,"31","20","23",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-03",,,"33","23","26",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-04",,,"44","26","36",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-05",,,"50","28","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-06",,,"37","23","23",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-07",,,"39","23","26",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-08",,,"52","26","39",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-09",,,"58","38","48",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-10",,,"57","48","49",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-11",,,"49","26","26",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-12",,,"39","26","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-13",,,"48","19","19",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-14",,,"46","19","38",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-15",,,"74","32","34",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-16",,,"83","33","39",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-17",,,"45","32","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-18",,,"36","32","34",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-19",,,"55","25","30",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-20",,,"38","24","24",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-21",,,"41","20","27",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-22",,,"30","25","29",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-23",,,"33","29","33",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-24",,,"39","28","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-25",,,"32","20","22",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-26",,,"34","15","15",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-27",,,"38","14","30",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-28",,,"52","30","37",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-29",,,"64","37","42",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-30",,,"69","42","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-03-31",,,"68","45","45",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-01",,,"65","34","34",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-02",,,"48","28","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-03",,,"52","28","33",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-04",,,"51","33","36",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-05",,,"64","32","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-06",,,"70","32","57",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-07",,,"77","42","42",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-08",,,"73","42","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-09",,,"73","53","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-10",,,"73","41","41",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-11",,,"41","34","34",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-12",,,"41","32","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-13",,,"53","30","30",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-14",,,"65","29","56",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-15",,,"72","45","45",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-16",,,"50","40","42",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-17",,,"48","41","46",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-18",,,"51","39","39",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-19",,,"41","32","32",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-20",,,"55","26","26",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-21",,,"57","26","49",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-22",,,"66","49","50",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-23",,,"65","35","35",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-24",,,"38","28","28",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-25",,,"56","28","31",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-26",,,"69","31","50",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-27",,,"57","47","47",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-28",,,"54","37","37",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-29",,,"74","34","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-04-30",,,"83","59","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-01",,,"82","62","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-02",,,"78","40","40",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-03",,,"43","33","37",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-04",,,"40","33","36",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-05",,,"49","33","45",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-06",,,"56","44","50",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-07",,,"67","42","43",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-08",,,"75","43","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-09",,,"75","55","58",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-10",,,"74","54","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-11",,,"68","43","43",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-12",,,"65","32","34",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-13",,,"66","34","47",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-14",,,"77","47","57",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-15",,,"92","57","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-16",,,"86","59","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-17",,,"80","59","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-18",,,"77","57","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-19",,,"84","63","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-20",,,"82","61","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-21",,,"80","56","56",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-22",,,"75","53","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-23",,,"67","51","51",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-24",,,"67","44","48",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-25",,,"73","48","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-26",,,"82","63","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-27",,,"82","69","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-28",,,"81","61","73",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-29",,,"79","66","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-30",,,"80","62","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-05-31",,,"74","58","60",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-01",,,"75","59","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-02",,,"68","55","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-03",,,"63","44","46",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-04",,,"73","46","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-05",,,"75","62","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-06",,,"66","56","58",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-07",,,"74","51","54",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-08",,,"73","52","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-09",,,"80","55","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-10",,,"80","57","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-11",,,"85","59","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-12",,,"93","71","78",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-13",,,"92","59","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-14",,,"83","59","67",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-15",,,"89","64",,
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-16",,,"87","67",,
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-17",,,"82","69","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-18",,,"81","62","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-19",,,"84","62","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-20",,,"85","63","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-21",,,"88","72","76",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-22",,,"91","74","75",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-23",,,"90","75","76",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-24",,,"89","76","76",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-25",,,"89","76","78",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-26",,,"88","73","73",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-27",,,"96","67","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-28",,,"85","66","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-29",,,"86","63","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-06-30",,,"85","59","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-01",,,"78","56","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-02",,,"81","54","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-03",,,"81","55","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-04",,,"84","57","58",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-05",,,"85","58","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-06",,,"88","68","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-07",,,"87","69","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-08",,,"91","72","76",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-09",,,"94","76","78",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-10",,,"99","74","74",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-11",,,"90","67","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-12",,,"86","67","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-13",,,"89","70","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-14",,,"91","67","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-15",,,"86","68","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-16",,,"87","69","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-17",,,"91","70","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-18",,,"91","70","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-19",,,"95","68","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-20",,,"97","68","74",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-21",,,"87","70","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-22",,,"87","68","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-23",,,"95","70","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-24",,,"85","64","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-25",,,"85","63","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-26",,,"86","66","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-27",,,"85","54","57",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-28",,,"77","53","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-29",,,"75","53","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-30",,,"72","61","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-07-31",,,"81","70","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-01",,,"82","64","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-02",,,"88","64","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-03",,,"83","65","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-04",,,"83","72","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-05",,,"75","69","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-06",,,"84","69","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-07",,,"87","70","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-08",,,"85","69","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-09",,,"72","68","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-10",,,"75","62","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-11",,,"81","59","60",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-12",,,"85","60","67",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-13",,,"83","66","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-14",,,"79","63","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-15",,,"78","63","64",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-16",,,"73","61","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-17",,,"76","53","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-18",,,"77","53","54",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-19",,,"82","53","60",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-20",,,"84","60","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-21",,,"88","65","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-22",,,"89","66","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-23",,,"89","67","67",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-24",,,"91","67","75",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-25",,,"91","73","73",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-26",,,"92","71","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-27",,,"94","71","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-28",,,"94","66","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-29",,,"92","66","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-30",,,"96","71","71",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-08-31",,,"100","71","73",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-01",,,"91","71","75",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-02",,,"86","60","60",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-03",,,"81","55","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-04",,,"86","55","56",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-05",,,"87","56","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-06",,,"87","59","67",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-07",,,"90","66","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-08",,,"98","68","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-09",,,"101","70","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-10",,,"95","69","70",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-11",,,"95","65","65",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-12",,,"95","65","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-13",,,"85","55","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-14",,,"76","51","51",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-15",,,"79","50","66",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-16",,,"84","59","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-17",,,"63","59","62",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-18",,,"74","62","69",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-19",,,"89","69","76",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-20",,,"92","59","59",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-21",,,"71","46","47",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-22",,,"74","47","50",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-23",,,"76","50","55",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-24",,,"77","55","63",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-25",,,"69","53","53",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-26",,,"78","53","62",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-27",,,"84","61","68",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-28",,,"85","67","72",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-29",,,"72","44","44",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-09-30",,,"74","43","46",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-10-01",,,"77","46","56",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-10-02",,,"81","56","61",
"USC00140957","BONNER SPRINGS, KS US","39.0636","-94.8959","253.0","2013-10-03",,,"83","61","70",
