today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitch,desired pitch,roll,desired roll,yaw,desired yaw,msl,kppitch,kdpitch,kipitch,lampitch,pp,pd,pi,kproll,kdroll,kiroll,lamroll,rp,rd,ri,kpyaw,kdyaw,kiyaw,lamyaw,yp,yd,yi
Thu Oct  3 09:59:03 2019,27670280,577.951,1303,1440,1727,1514,1088,1514,9.90611,3.47418,1.575,0,-0.05,-1.19209e-07,5380,5538,38,18,8,28,-0.550666,-0.6608,-11.9854,-1.12276,1.27494,0.0755599,21.0188,67.4156,16.248,-5.2905,3.47418,20.5868,9.90611,0.0755599,0,577.951,0.0022,0.00035,0.00018,0.0403451,0.0196784,0.00163395,0.0190327,0.0022,0.00035,0.00018,-0.0646098,-0.0248481,-0.0207453,-0.0190165,0.28,0,0.03,-0.0623697,-0.0211568,-0,-0.0412129,
Thu Oct  3 09:59:03 2019,27680281,577.951,1327,1435,1727,1514,1088,1514,8.77935,3.70892,1.575,0,-0.05,-1.19209e-07,5366,5548,38,8,28,14,-1.39343,-1.0343,-15.3325,-0.972701,1.04507,0.0744957,21.0188,67.4156,16.248,-5.1253,3.47418,19.8859,9.90611,0.0744957,0,577.951,0.0022,0.00035,0.00018,0.0320294,0.0192823,-0.00630151,0.0190487,0.0022,0.00035,0.00018,-0.021047,-0.0234975,0.0214867,-0.0190363,0.28,0,0.03,-0.0620942,-0.0208588,0,-0.0412354,
Thu Oct  3 09:59:03 2019,27690282,578.829,1327,1435,1727,1514,1088,1514,8.77935,3.70892,1.575,0,-0.05,-1.19209e-07,5366,5548,38,8,28,14,-2.2697,-0.766145,-12.7707,-0.93226,1.01208,0.0691746,21.0188,67.4156,16.248,-4.95607,3.70892,19.1546,8.77935,0.0691746,0,578.829,0.0022,0.00035,0.00018,0.0409339,0.0194353,0.0024341,0.0190645,0.0022,0.00035,0.00018,-0.0583971,-0.0244345,-0.0149067,-0.0190559,0.28,0,0.03,-0.0606259,-0.0193689,0,-0.041257,
Thu Oct  3 09:59:03 2019,27700283,578.829,1347,1427,1727,1514,1088,1514,7.84038,4.08451,1.575,0,-0.05,-1.19209e-07,5366,5548,38,8,28,14,-0.416591,2.29365,-7.8434,-0.855636,0.962059,0.0723673,21.0188,67.4156,16.248,-4.8,3.70892,18.3952,8.77935,0.0723673,0,578.829,0.0022,0.00035,0.00018,0.03222,0.019063,-0.0059232,0.0190802,0.0022,0.00035,0.00018,-0.0163043,-0.0228256,0.0255964,-0.0190752,0.28,0,0.03,-0.061541,-0.0202628,-0,-0.0412782,
Thu Oct  3 09:59:03 2019,27710284,578.829,1347,1427,1727,1514,1088,1514,7.84038,4.08451,1.575,0,-0.05,-1.19209e-07,5366,5536,32,8,28,12,-0.890643,0.756568,-12.2823,-0.693874,0.881178,0.0819453,21.0188,67.4156,16.248,-4.62739,4.08451,17.6753,7.84038,0.0819453,0,578.829,0.0022,0.00035,0.00018,0.0463252,0.0195459,0.00768322,0.019096,0.0022,0.00035,0.00018,-0.0485994,-0.0232206,-0.00628472,-0.019094,0.28,0,0.03,-0.064246,-0.0229447,-0,-0.0413014,
Thu Oct  3 09:59:03 2019,27720285,578.829,1347,1427,1727,1514,1088,1514,7.84038,4.08451,1.575,0,-0.05,-1.19209e-07,5366,5536,32,8,28,12,-1.81959,-0.45011,-10.3813,-0.799232,0.880113,0.0840737,21.0188,67.4156,16.248,-4.53549,4.08451,16.9852,7.84038,0.0840737,0,578.829,0.0022,0.00035,0.00018,0.0322368,0.0191662,-0.00604123,0.0191119,0.0022,0.00035,0.00018,-0.0155511,-0.0216367,0.025198,-0.0191124,0.28,0,0.03,-0.0648669,-0.0235406,-0,-0.0413263,
Thu Oct  3 09:59:03 2019,27730286,578.672,1358,1413,1727,1514,1088,1514,7.32395,4.74179,1.575,0,-0.05,-1.19209e-07,5350,5538,34,8,28,12,-2.86347,-0.191536,-11.2575,-0.955673,0.918426,0.0532112,21.0188,67.4156,16.248,-4.42038,4.08451,16.2674,7.84038,0.0532112,0,578.672,0.0022,0.00035,0.00018,0.0348749,0.018964,-0.00321656,0.0191275,0.0022,0.00035,0.00018,-0.0150961,-0.0201186,0.024152,-0.0191295,0.28,0,0.03,-0.056246,-0.0148991,0,-0.0413468,
Thu Oct  3 09:59:03 2019,27740287,578.672,1358,1413,1727,1514,1088,1514,7.32395,4.74179,1.575,0,-0.05,-1.19209e-07,5350,5538,34,8,28,12,1.30245,1.34554,-11.0995,-0.943967,0.996114,0.0553397,21.0188,67.4156,16.248,-4.21474,4.74179,15.478,7.32395,0.0553397,0,578.672,0.0022,0.00035,0.00018,0.0582761,0.0201568,0.0189758,0.0191435,0.0022,0.00035,0.00018,-0.0317734,-0.0196756,0.00704796,-0.0191458,0.28,0,0.03,-0.0568582,-0.0154951,-0,-0.0413631,
Thu Oct  3 09:59:03 2019,27750288,578.672,1355,1412,1727,1514,1088,1514,7.46479,4.78873,1.575,0,-0.05,-1.19209e-07,5368,5500,32,8,28,10,-1.46046,0.268151,-6.96234,-0.925875,1.04294,0.061725,21.0188,67.4156,16.248,-3.99846,4.74179,14.7382,7.32395,0.061725,0,578.672,0.0022,0.00035,0.00018,0.0316668,0.0197044,-0.00719733,0.0191598,0.0022,0.00035,0.00018,-0.00947145,-0.0179389,0.0276286,-0.0191611,0.28,0,0.03,-0.0586637,-0.017283,-0,-0.0413807,
Thu Oct  3 09:59:03 2019,27760289,578.672,1355,1412,1727,1514,1088,1514,7.46479,4.78873,1.575,0,-0.05,-1.19209e-07,5368,5500,32,8,28,10,-0.263362,-0.0143652,-8.88728,-0.906719,1.09934,0.0308625,21.0188,67.4156,16.248,-3.82447,4.78873,14.1395,7.46479,0.0308625,0,578.672,0.0022,0.00035,0.00018,0.0325807,0.0193318,-0.00592687,0.0191758,0.0022,0.00035,0.00018,-0.00435488,-0.0160016,0.0308217,-0.019175,0.28,0,0.03,-0.0500361,-0.0086415,0,-0.0413946,
Thu Oct  3 09:59:03 2019,27770290,578.672,1335,1417,1727,1514,1088,1514,8.40376,4.55399,1.575,0,-0.05,-1.19209e-07,5424,5504,40,18,8,28,0.483629,-1.9824,-12.5121,-0.949288,1.0621,0.0148991,21.0188,67.4156,16.248,-3.62984,4.78873,13.5014,7.46479,0.0148991,0,578.672,0.0022,0.00035,0.00018,0.032051,0.0189491,-0.00608942,0.0191914,0.0022,0.00035,0.00018,-0.0129162,-0.0146844,0.0209558,-0.0191876,0.28,0,0.03,-0.0455732,-0.00417176,0,-0.0414014,
Thu Oct  3 09:59:03 2019,27780291,578.672,1335,1417,1727,1514,1088,1514,8.40376,4.55399,1.575,0,-0.05,-1.19209e-07,5424,5504,40,18,8,28,0.550666,-1.87227,-15.0835,-1.03123,1.11105,0.00212845,21.0188,67.4156,16.248,-3.4255,4.55399,12.979,8.40376,0.00212845,0,578.672,0.0022,0.00035,0.00018,0.0221829,0.0180044,-0.015028,0.0192065,0.0022,0.00035,0.00018,0.0247852,-0.0112148,0.0551981,-0.0191982,0.28,0,0.03,-0.042,-0.000595966,0,-0.041404,
Thu Oct  3 09:59:03 2019,27790292,578.273,1320,1414,1727,1514,1088,1514,9.10799,4.69484,1.575,0,-0.05,-1.19209e-07,5380,5524,32,8,8,26,2.47082,2.52828,-12.311,-1.08125,1.19938,-0.00532112,21.0188,67.4156,16.248,-3.12637,4.55399,12.3267,8.40376,-0.00532112,0,578.273,0.0022,0.00035,0.00018,0.0296239,0.0175549,-0.00715202,0.0192211,0.0022,0.00035,0.00018,-0.0109877,-0.0100654,0.0182847,-0.0192069,0.28,0,0.03,-0.0399136,0.00148991,0,-0.0414035,
Thu Oct  3 09:59:03 2019,27800293,578.273,1320,1414,1727,1514,1088,1514,9.10799,4.69484,1.575,0,-0.05,-1.19209e-07,5380,5524,32,8,8,26,-0.325611,1.03908,-13.7906,-1.06103,1.28345,0.00319267,21.0188,67.4156,16.248,-2.94145,4.69484,11.7516,9.10799,0.00319267,0,578.273,0.0022,0.00035,0.00018,0.030902,0.0172067,-0.00553991,0.0192353,0.0022,0.00035,0.00018,0.0211809,-0.00708123,0.047476,-0.0192139,0.28,0,0.03,-0.0422971,-0.000893948,-0,-0.0414032,
Thu Oct  3 09:59:03 2019,27810294,578.273,1317,1408,1727,1514,1088,1514,9.24883,4.97653,1.575,0,-0.05,-1.19209e-07,5384,5514,38,8,28,10,-0.191536,0.718261,-16.5822,-0.896077,1.32709,0.0361836,21.0188,67.4156,16.248,-2.72662,4.69484,11.2246,9.10799,0.0361836,0,578.273,0.0022,0.00035,0.00018,0.0295767,0.0167998,-0.00647229,0.0192492,0.0022,0.00035,0.00018,-0.00490567,-0.00581595,0.0201295,-0.0192192,0.28,0,0.03,-0.0515405,-0.0101314,-0,-0.0414091,
Thu Oct  3 09:59:03 2019,27820295,578.273,1317,1408,1727,1514,1088,1514,9.24883,4.97653,1.575,0,-0.05,-1.19209e-07,5384,5514,38,8,28,10,-0.488417,0.047884,-13.1777,-0.800297,1.3058,0.0202203,21.0188,67.4156,16.248,-2.57564,4.97653,10.8053,9.24883,0.0202203,0,578.273,0.0022,0.00035,0.00018,0.0385503,0.0169469,0.00234031,0.019263,0.0022,0.00035,0.00018,-0.000194184,-0.00434662,0.0233758,-0.0192233,0.28,0,0.03,-0.0470792,-0.00566167,0,-0.0414176,
Thu Oct  3 09:59:03 2019,27830296,577.256,1317,1408,1727,1514,1088,1514,9.24883,4.97653,1.575,0,-0.05,-1.19209e-07,5358,5540,40,18,8,28,0.301669,-0.181959,-11.1666,-0.872664,1.23556,0.0117065,21.0188,67.4156,16.248,-2.40865,4.97653,10.4519,9.24883,0.0117065,0,577.256,0.0022,0.00035,0.00018,0.0306074,0.0166148,-0.00528417,0.0192768,0.0022,0.00035,0.00018,-0.00797552,-0.00342418,0.0146752,-0.0192265,0.28,0,0.03,-0.0447002,-0.00327781,0,-0.0414224,
Thu Oct  3 09:59:03 2019,27840297,577.256,1317,1403,1727,1514,1088,1514,9.24883,5.21127,1.575,0,-0.05,-1.19209e-07,5358,5540,40,18,8,28,0.397437,-0.373495,-11.4108,-0.827967,1.2196,-0,21.0188,67.4156,16.248,-2.19373,4.97653,10.2577,9.24883,-0,0,577.256,0.0022,0.00035,0.00018,0.0296929,0.0162474,-0.00584473,0.0192902,0.0022,0.00035,0.00018,-0.00950669,-0.0026467,0.012369,-0.019229,0.28,0,0.03,-0.0414241,0,0,-0.0414241,
Thu Oct  3 09:59:03 2019,27850298,577.256,1317,1403,1727,1514,1088,1514,9.24883,5.21127,1.575,0,-0.05,-1.19209e-07,5388,5572,36,18,8,28,0.344765,-2.33674,-11.9854,-0.642791,1.15894,0.0255414,21.0188,67.4156,16.248,-2.00351,5.21127,10.1606,9.24883,0.0255414,0,577.256,0.0022,0.00035,0.00018,0.0362882,0.016291,0.000693691,0.0193035,0.0022,0.00035,0.00018,-0.0146534,-0.00221946,0.00679702,-0.019231,0.28,0,0.03,-0.0485795,-0.00715159,-0,-0.0414279,
Thu Oct  3 09:59:03 2019,27860299,577.256,1308,1399,1727,1514,1088,1514,9.67137,5.39906,1.575,0,-0.05,-1.19209e-07,5388,5572,36,18,8,28,-1.20668,-0.991199,-16.6924,-0.492736,1.07487,0.042569,21.0188,67.4156,16.248,-1.80553,5.21127,10.0731,9.24883,0.042569,0,577.256,0.0022,0.00035,0.00018,0.0285315,0.0158725,-0.00665765,0.0193167,0.0022,0.00035,0.00018,-0.0178404,-0.00200586,0.00339821,-0.0192327,0.28,0,0.03,-0.0533575,-0.0119193,-0,-0.0414382,
Thu Oct  3 09:59:03 2019,27870300,577.256,1308,1399,1727,1514,1088,1514,9.67137,5.39906,1.575,0,-0.05,-1.19209e-07,5370,5538,32,8,30,12,-0.656011,0.11971,-15.2606,-0.334166,0.900334,0.0627892,21.0188,67.4156,16.248,-1.64728,5.39906,10.0788,9.67137,0.0627892,0,577.256,0.0022,0.00035,0.00018,0.0348232,0.0158501,-0.000356534,0.0193296,0.0022,0.00035,0.00018,-0.00226803,-0.000883872,0.0178497,-0.0192339,0.28,0,0.03,-0.0590349,-0.017581,-0,-0.041454,
Thu Oct  3 09:59:03 2019,27880301,577.256,1288,1399,1727,1514,1088,1514,10.6103,5.39906,1.575,0,-0.05,-1.19209e-07,5384,5490,40,18,8,30,-0.80924,1.03908,-12.2009,-0.102166,0.681104,0.0872664,21.0188,67.4156,16.248,-1.49508,5.39906,10.1028,9.67137,0.0872664,0,577.256,0.0022,0.00035,0.00018,0.0293055,0.015502,-0.00553896,0.0193425,0.0022,0.00035,0.00018,-0.0203305,-0.000896412,-0.000199504,-0.0192346,0.28,0,0.03,-0.0659111,-0.0244346,-0,-0.0414765,
Thu Oct  3 09:59:03 2019,27890302,578.255,1288,1399,1727,1514,1088,1514,10.6103,5.39906,1.575,0,-0.05,-1.19209e-07,5384,5490,40,18,8,30,-1.0726,1.24977,-8.72926,0.152184,0.620443,0.0691746,21.0188,67.4156,16.248,-1.31553,5.39906,10.1149,10.6103,0.0691746,0,578.255,0.0022,0.00035,0.00018,0.0291953,0.0151671,-0.00532682,0.019355,0.0022,0.00035,0.00018,0.0139074,0.00111661,0.0320253,-0.0192345,0.28,0,0.03,-0.0608688,-0.0193689,0,-0.0414999,
Thu Oct  3 09:59:03 2019,27900303,578.255,1272,1397,1727,1514,1088,1514,11.3615,5.49297,1.575,0,-0.05,-1.19209e-07,5384,5490,40,18,8,30,-1.17795,0.545878,-4.51068,0.380992,0.531048,0.052147,21.0188,67.4156,16.248,-1.18099,5.39906,10.149,10.6103,0.052147,0,578.255,0.0022,0.00035,0.00018,0.0278549,0.0147721,-0.00628449,0.0193673,0.0022,0.00035,0.00018,-0.0185673,0.00108998,-0.000423641,-0.0192336,0.28,0,0.03,-0.0561193,-0.0146012,0,-0.0415181,
Thu Oct  3 09:59:03 2019,27910304,578.255,1272,1397,1727,1514,1088,1514,11.3615,5.49297,1.575,0,-0.05,-1.19209e-07,5366,5520,36,18,6,28,-0.526724,-0.023942,-5.31513,0.558718,0.52147,0.0659819,21.0188,67.4156,16.248,-1.08368,5.49297,10.2302,11.3615,0.0659819,0,578.255,0.0022,0.00035,0.00018,0.0326399,0.0146827,-0.00142208,0.0193793,0.0022,0.00035,0.00018,0.00853223,0.00266749,0.0250968,-0.0192321,0.28,0,0.03,-0.0600108,-0.0184749,-0,-0.0415359,
Thu Oct  3 09:59:03 2019,27920305,578.255,1268,1394,1727,1514,1088,1514,11.5493,5.6338,1.575,0,-0.05,-1.19209e-07,5366,5520,36,18,6,28,-1.41258,0.555455,-7.62793,0.570424,0.4938,0.0585323,10.3313,62.0367,25.582,-0.964593,5.49297,10.305,11.3615,0.0585323,0,578.255,0.0022,0.00035,0.00018,0.030454,0.0144686,-0.00340584,0.0193912,0.0022,0.00035,0.00018,-0.0195834,0.00248884,-0.00284222,-0.01923,0.28,0,0.03,-0.0579436,-0.0163891,0,-0.0415545,
Thu Oct  3 09:59:03 2019,27930306,579.993,1268,1394,1727,1514,1088,1514,11.5493,5.6338,1.575,0,-0.05,-1.19209e-07,5402,5550,32,8,30,12,-1.1157,0.153229,-10.07,0.548075,0.498057,0.0415047,10.3313,62.0367,25.582,-0.673902,5.6338,10.3392,11.5493,0.0415047,0,579.993,0.0022,0.00035,0.00018,0.0346808,0.0145165,0.000761182,0.0194031,0.0022,0.00035,0.00018,-0.0125348,0.00273747,0.00395556,-0.0192278,0.28,0,0.03,-0.0531909,-0.0116213,0,-0.0415695,
Thu Oct  3 09:59:03 2019,27940307,579.993,1268,1394,1727,1514,1088,1514,11.5493,5.6338,1.575,0,-0.05,-1.19209e-07,5402,5550,32,8,30,12,1.99198,1.13006,-9.09318,0.687489,0.635342,0.0393763,10.3313,62.0367,25.582,-0.150288,5.6338,10.5011,11.5493,0.0393763,0,579.993,0.0022,0.00035,0.00018,0.0231174,0.013877,-0.0101742,0.0194147,0.0022,0.00035,0.00018,-0.017762,0.00266214,-0.00119849,-0.0192256,0.28,0,0.03,-0.052607,-0.0110254,0,-0.0415817,
Thu Oct  3 09:59:03 2019,27950308,579.993,1269,1395,1727,1514,1088,1514,11.5024,5.58686,1.575,0,-0.05,-1.19209e-07,5370,5540,38,18,8,28,0.23942,-0.804452,-6.36379,0.752407,0.764113,0.0159634,10.3313,62.0367,25.582,0.254541,5.6338,10.7696,11.5493,0.0159634,0,579.993,0.0022,0.00035,0.00018,0.0138241,0.012725,-0.0183265,0.0194256,0.0022,0.00035,0.00018,-0.022582,0.00230609,-0.00566452,-0.0192236,0.28,0,0.03,-0.0460597,-0.00446974,0,-0.04159,
Thu Oct  3 09:59:03 2019,27960309,579.993,1269,1395,1727,1514,1088,1514,11.5024,5.58686,1.575,0,-0.05,-1.19209e-07,5370,5540,38,18,8,28,1.31202,1.43652,-5.9472,0.611929,0.734315,0.00638535,10.3313,62.0367,25.582,0.535408,5.58686,10.7378,11.5024,0.00638535,0,579.993,0.0022,0.00035,0.00018,0.0153547,0.0117311,-0.015812,0.0194356,0.0022,0.00035,0.00018,-0.0286501,0.00161213,-0.0110402,-0.019222,0.28,0,0.03,-0.0433812,-0.0017879,0,-0.0415933,
Thu Oct  3 09:59:03 2019,27970310,579.993,1272,1400,1727,1514,1088,1514,11.3615,5.35212,1.575,0,-0.05,-1.19209e-07,5392,5532,36,8,28,12,2.26013,0.0909797,-9.84017,0.471451,0.737507,0.0308625,10.3313,62.0367,25.582,0.832514,5.58686,10.8737,11.5024,0.0308625,0,579.993,0.0022,0.00035,0.00018,0.0207278,0.0111132,-0.00983031,0.0194449,0.0022,0.00035,0.00018,-0.0164273,0.00168199,0.00111134,-0.0192207,0.28,0,0.03,-0.0502404,-0.0086415,-0,-0.0415989,
Thu Oct  3 09:59:03 2019,27980311,579.993,1272,1400,1727,1514,1088,1514,11.3615,5.35212,1.575,0,-0.05,-1.19209e-07,5392,5532,36,8,28,12,2.21224,0.881066,-6.99107,0.340552,0.80881,0.0170276,10.3313,62.0367,25.582,1.1804,5.35212,10.94,11.3615,0.0170276,0,579.993,0.0022,0.00035,0.00018,0.010782,0.00994313,-0.0186147,0.0194536,0.0022,0.00035,0.00018,-0.0278317,0.00107319,-0.00968537,-0.0192195,0.28,0,0.03,-0.0463738,-0.00476772,0,-0.0416061,
Thu Oct  3 09:59:03 2019,27990312,576.378,1272,1403,1727,1514,1088,1514,11.3615,5.21127,1.575,0,-0.05,-1.19209e-07,5410,5512,34,8,28,10,1.00078,0.0047884,-7.15866,0.23945,0.874792,0.0127707,10.3313,62.0367,25.582,1.30748,5.35212,11.0564,11.3615,0.0127707,0,576.378,0.0022,0.00035,0.00018,0.0164631,0.00917778,-0.012176,0.0194614,0.0022,0.00035,0.00018,-0.020611,0.000927384,-0.00231965,-0.0192187,0.28,0,0.03,-0.0451864,-0.00357579,0,-0.0416106,
Thu Oct  3 09:59:03 2019,28000313,576.378,1272,1403,1727,1514,1088,1514,11.3615,5.21127,1.575,0,-0.05,-1.19209e-07,5374,5534,34,8,26,12,1.59454,-1.0343,-11.248,0.105358,0.917361,0.0255414,10.3313,62.0367,25.582,1.44679,5.21127,11.1484,11.3615,0.0255414,0,576.378,0.0022,0.00035,0.00018,0.0186797,0.00858835,-0.0093773,0.0194686,0.0022,0.00035,0.00018,-0.0226211,0.000671286,-0.00407429,-0.0192181,0.28,0,0.03,-0.0487679,-0.00715159,-0,-0.0416163,
Thu Oct  3 09:59:03 2019,28010314,576.378,1271,1410,1727,1514,1088,1514,11.4085,4.88264,1.575,0,-0.05,-1.19209e-07,5374,5534,34,8,26,12,2.37984,-1.52271,-10.7739,-0.0255414,0.883306,0.0308625,10.3313,62.0367,25.582,1.66569,5.21127,11.2486,11.3615,0.0308625,0,576.378,0.0022,0.00035,0.00018,0.0228813,0.00828185,-0.00487608,0.0194755,0.0022,0.00035,0.00018,-0.0219708,0.000468762,-0.00322197,-0.0192176,0.28,0,0.03,-0.0502663,-0.0086415,-0,-0.0416248,
Thu Oct  3 09:59:03 2019,28020315,576.378,1271,1410,1727,1514,1088,1514,11.4085,4.88264,1.575,0,-0.05,-1.19209e-07,5374,5534,34,8,26,12,-0.383072,-1.08218,-9.47146,-0.128771,0.814132,0.0287341,10.3313,62.0367,25.582,1.69502,4.88264,11.3413,11.4085,0.0287341,0,576.378,0.0022,0.00035,0.00018,0.00739538,0.00707728,-0.0191637,0.0194818,0.0022,0.00035,0.00018,-0.0207275,0.000351723,-0.00186199,-0.0192173,0.28,0,0.03,-0.0496792,-0.00804554,0,-0.0416337,
Thu Oct  3 09:59:03 2019,28030316,577.83,1268,1422,1727,1514,1088,1514,11.5493,4.31925,1.575,0,-0.05,-1.19209e-07,5372,5546,38,8,8,30,1.94888,-1.03908,-7.08205,-0.0957802,0.64492,0.0574681,10.3313,62.0367,25.582,1.90236,4.88264,11.504,11.4085,0.0574681,0,577.83,0.0022,0.00035,0.00018,0.0254739,0.00701276,-0.00102648,0.0194876,0.0022,0.00035,0.00018,-0.022315,0.000147709,-0.00324567,-0.0192171,0.28,0,0.03,-0.0577377,-0.0160911,-0,-0.0416466,
Thu Oct  3 09:59:03 2019,28040317,577.83,1268,1422,1727,1514,1088,1514,11.5493,4.31925,1.575,0,-0.05,-1.19209e-07,5372,5546,38,8,8,30,-1.36469,0.818817,-10.5393,0.113872,0.461873,0.0638535,10.3313,62.0367,25.582,1.8838,4.31925,11.5807,11.5493,0.0638535,0,577.83,0.0022,0.00035,0.00018,-0.00216549,0.00531717,-0.0269753,0.0194926,0.0022,0.00035,0.00018,-0.0198833,9.95646e-05,-0.000765939,-0.019217,0.28,0,0.03,-0.0595438,-0.017879,-0,-0.0416648,
Thu Oct  3 09:59:03 2019,28050318,577.83,1267,1435,1727,1514,1088,1514,11.5962,3.70892,1.575,0,-0.05,-1.19209e-07,5378,5546,40,20,8,30,-0.258574,0.837971,-12.5025,0.280955,0.293726,0.0723673,6.76875,62.3953,24.5449,2.00922,4.31925,11.6256,11.5493,0.0723673,0,577.83,0.0022,0.00035,0.00018,0.0255044,0.00535799,0.000649447,0.019497,0.0022,0.00035,0.00018,-0.0219698,-6.91298e-05,-0.00268377,-0.0192169,0.28,0,0.03,-0.0619481,-0.0202628,-0,-0.0416853,
Thu Oct  3 09:59:03 2019,28060319,577.83,1267,1435,1727,1514,1088,1514,11.5962,3.70892,1.575,0,-0.05,-1.19209e-07,5378,5546,40,20,8,30,0.636858,1.84832,-11.0038,0.409726,0.100037,0.0670461,6.76875,62.3953,24.5449,2.17816,3.70892,11.7818,11.5962,0.0670461,0,577.83,0.0022,0.00035,0.00018,-0.00251118,0.00373934,-0.0257512,0.0195007,0.0022,0.00035,0.00018,-0.0192107,-6.46671e-05,7.09963e-05,-0.019217,0.28,0,0.03,-0.0604791,-0.0187729,0,-0.0417062,
Thu Oct  3 09:59:03 2019,28070320,577.83,1267,1435,1727,1514,1088,1514,11.5962,3.70892,1.575,0,-0.05,-1.19209e-07,5384,5502,34,8,26,28,-1.18752,1.76692,-6.9384,0.586388,0.0148991,0.0446974,6.76875,62.3953,24.5449,2.24723,3.70892,11.8809,11.5962,0.0446974,0,577.83,0.0022,0.00035,0.00018,0.0169586,0.00336768,-0.00591272,0.0195036,0.0022,0.00035,0.00018,-0.0250894,-0.000408123,-0.00546408,-0.0192172,0.28,0,0.03,-0.0542382,-0.0125153,0,-0.0417229,
Thu Oct  3 09:59:03 2019,28080321,577.83,1267,1443,1727,1514,1088,1514,11.5962,3.33334,1.575,0,-0.05,-1.19209e-07,5382,5554,38,18,8,28,1.25456,2.3942,-4.0893,0.676847,-0.0180918,0.0510828,6.76875,62.3953,24.5449,2.46512,3.70892,11.9229,11.5962,0.0510828,0,577.83,0.0022,0.00035,0.00018,0.0203047,0.00321574,-0.00241732,0.0195063,0.0022,0.00035,0.00018,-0.0233155,-0.000626337,-0.00347157,-0.0192176,0.28,0,0.03,-0.0560405,-0.0143032,-0,-0.0417373,
Thu Oct  3 09:59:03 2019,28090322,579.672,1267,1443,1727,1514,1088,1514,11.5962,3.33334,1.575,0,-0.05,-1.19209e-07,5382,5554,38,18,8,28,2.28407,1.40779,-7.12514,0.671526,-0.0106422,0.0319267,6.76875,62.3953,24.5449,2.62691,3.33334,11.9369,11.5962,0.0319267,0,579.672,0.0022,0.00035,0.00018,0.000646511,0.00191007,-0.020772,0.0195084,0.0022,0.00035,0.00018,-0.0214065,-0.000718711,-0.00146959,-0.0192182,0.28,0,0.03,-0.0506893,-0.00893948,0,-0.0417498,
Thu Oct  3 09:59:03 2019,28100323,579.672,1269,1452,1727,1514,1088,1514,11.5024,2.9108,1.575,0,-0.05,-1.19209e-07,5382,5554,38,18,8,28,1.59933,0.924162,-8.21211,0.509763,0.00106422,0.00744957,6.76875,62.3953,24.5449,2.66896,3.33334,12.0493,11.5962,0.00744957,0,579.672,0.0022,0.00035,0.00018,0.0154016,0.00155415,-0.00566241,0.0195098,0.0022,0.00035,0.00018,-0.020457,-0.000749438,-0.00048883,-0.0192188,0.28,0,0.03,-0.0438416,-0.00208588,0,-0.0417557,
Thu Oct  3 09:59:03 2019,28110324,579.672,1269,1452,1727,1514,1088,1514,11.5024,2.9108,1.575,0,-0.05,-1.19209e-07,5390,5494,36,18,8,28,3.52426,-0.023942,-9.2895,0.313946,0.00957802,0.00106422,6.76875,62.3953,24.5449,2.63757,2.9108,12.1434,11.5024,0.00106422,0,579.672,0.0022,0.00035,0.00018,0.0037824,0.000532067,-0.0162604,0.0195107,0.0022,0.00035,0.00018,-0.0276448,-0.00120339,-0.00722189,-0.0192196,0.28,0,0.03,-0.0420549,-0.000297983,0,-0.041757,
Thu Oct  3 09:59:03 2019,28120325,579.672,1265,1463,1727,1514,1088,1514,11.6901,2.39437,1.575,0,-0.05,-1.19209e-07,5390,5494,36,18,8,28,0.23942,0.0574608,-9.57202,0.204331,0.0180918,0.0106422,6.76875,62.3953,24.5449,2.38892,2.9108,12.3806,11.5024,0.0106422,0,579.672,0.0022,0.00035,0.00018,0.0212108,0.000601118,0.00109854,0.0195112,0.0022,0.00035,0.00018,-0.0239225,-0.00141028,-0.00329156,-0.0192206,0.28,0,0.03,-0.0447385,-0.00297983,-0,-0.0417587,
Thu Oct  3 09:59:03 2019,28130326,579.315,1265,1463,1727,1514,1088,1514,11.6901,2.39437,1.575,0,-0.05,-1.19209e-07,5380,5538,34,8,28,28,1.64242,-0.071826,-11.2432,0.0979086,0.00744957,-0.00106422,6.76875,62.3953,24.5449,2.16466,2.39437,12.4395,11.6901,-0.00106422,0,579.315,0.0022,0.00035,0.00018,0.0101511,1.20026e-05,-0.00937228,0.0195114,0.0022,0.00035,0.00018,-0.0224703,-0.001519,-0.00172951,-0.0192218,0.28,0,0.03,-0.0414622,0.000297983,0,-0.0417601,
Thu Oct  3 09:59:03 2019,28140327,579.315,1258,1479,1727,1514,1088,1514,12.0188,1.6432,1.575,0,-0.05,-1.19209e-07,5380,5538,34,8,28,28,2.15957,-0.301669,-11.6167,0.0223487,0.0234129,0.00957802,6.76875,62.3953,24.5449,2.10028,2.39437,12.4212,11.6901,0.00957802,0,579.315,0.0022,0.00035,0.00018,0.0278658,0.000505359,0.00784885,0.0195116,0.0022,0.00035,0.00018,-0.0229343,-0.00164864,-0.00206256,-0.0192231,0.28,0,0.03,-0.0444433,-0.00268185,-0,-0.0417614,
