today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchGyr0,pitchAccel,pitchgyro_f,pitchAccel_f,ekp,ekoldp,edp,eip,lamdap,ekr,ekoldr,edr,eir,lamdar,eky,ekoldy,edy,eiy,lamday
Sun Feb 18 10:28:05 2018,43514450,617.373,1247,1288,1838,1514,1088,1940,-12.5352,10.6103,1.79225,2.38E-07,-0.5,0.5,5306,5514,896,302,30,12,5.13796,-0.392649,-10.6015,0.293726,-3.12988,-0.104294,-28.8662,61.5703,12.4805,21.132,25.8569,-5.55221,0.741767,-35.1387,-35.1387,146.785,-0.358726,-0.0492092,17.7635,17.7635,-115.118,0.183391,-0.00548144,,,,,
Sun Feb 18 10:28:05 2018,43524451,617.373,1247,1288,1844,1514,1088,1940,-12.5352,10.6103,1.79859,2.38E-07,-0.5,0.5,5332,5512,846,290,30,30,3.66313,0.186748,-7.75721,1.48566,-3.84823,-0.00744957,-28.8662,61.5703,12.4805,20.661,25.2777,-5.81976,1.99401,-32.0306,-32.0306,310.809,-0.335846,0.0864827,16.495,16.495,-126.848,0.171293,-0.0198933,,,,,
Sun Feb 18 10:28:05 2018,43534452,617.373,1247,1288,1844,1514,1088,1940,-12.5352,10.6103,1.79859,2.38E-07,-0.5,0.5,5332,5512,846,290,30,30,2.88741,-1.83875,-15.4234,1.59953,-4.61448,-0.0649177,-28.8662,61.5703,12.4805,20.0168,10.6036,-6.20825,3.21443,-30.0122,-30.0122,201.841,-0.310214,0.014711,14.6364,14.6364,-185.862,0.155657,-0.0720457,,,,,
Sun Feb 18 10:28:05 2018,43544453,615.523,1245,1255,1844,1514,1088,1940,-12.6291,12.1596,1.79859,2.38E-07,-0.5,0.5,5334,5568,856,284,30,10,0.545878,0.517148,-2.95923,2.43814,-5.1583,-0.0478901,-28.8662,61.5703,12.4805,19.3933,10.4516,-6.52046,4.37273,-27.5493,-27.5493,246.282,-0.287807,0.0587691,12.8967,12.8967,-173.97,0.137666,-0.0710505,,,,,
Sun Feb 18 10:28:05 2018,43554454,615.523,1245,1255,1840,1514,1088,1940,-12.6291,12.1596,1.79437,2.38E-07,-0.5,0.5,5334,5568,856,284,30,10,3.28484,10.726,-18.421,2.40089,-5.30622,0.00851379,-28.8662,61.5703,12.4805,18.6034,10.1108,-6.94076,5.45536,-23.2286,-23.2286,432.077,-0.25389,0.216073,10.7713,10.7713,-212.541,0.11834,-0.109235,,,,,
Sun Feb 18 10:28:05 2018,43564455,615.523,1245,1225,1840,1514,1088,1940,-12.6291,13.5681,1.79437,2.38E-07,-0.5,0.5,5350,5512,890,284,8,30,2.08296,0.92895,-19.733,2.48496,-6.08204,-0.114936,-28.8662,61.5703,12.4805,17.7951,6.02566,-7.31663,6.46003,-20.2592,-20.2592,296.938,-0.217439,0.129162,8.61952,8.61952,-215.179,0.0969542,-0.120875,,,,,
Sun Feb 18 10:28:05 2018,43574456,615.523,1245,1225,1832,1514,1088,1940,-12.6291,13.5681,1.78592,2.38E-07,-0.5,0.5,5350,5512,890,284,8,30,5.19063,-8.98304,-18.8424,3.81312,-6.2172,-0.110679,-28.8662,61.5703,12.4805,17.1451,15.4016,-7.48158,7.39039,-15.6116,-15.6116,464.757,-0.179354,0.274598,6.41949,6.41949,-220.003,0.0751951,-0.134355,,,,,
Sun Feb 18 10:28:05 2018,43584457,616.643,1249,1207,1832,1514,1088,1940,-12.4413,14.4132,1.78592,2.38E-07,-0.5,0.5,5324,5498,920,216,8,30,8.19775,-0.158017,-9.41879,4.13238,-6.26722,-0.0446974,-28.8662,61.5703,12.4805,16.5479,41.0351,-7.55382,8.28726,-12.1939,-12.1939,341.769,-0.139028,0.19872,4.01705,4.01705,-240.244,0.0521827,-0.160184,,,,,
Sun Feb 18 10:28:05 2018,43594458,616.643,1249,1207,1831,1514,1088,1940,-12.4413,14.4132,1.78486,2.38E-07,-0.5,0.5,5324,5498,920,216,8,30,-6.78517,3.49553,4.83629,3.41084,-7.18777,-0.0659819,-28.8662,61.5703,12.4805,15.7296,-125.48,-7.80284,9.0502,-7.72051,-7.72051,447.341,-0.0995722,0.297185,1.94443,1.94443,-207.262,0.0298074,-0.145038,,,,,
Sun Feb 18 10:28:05 2018,43604459,616.643,1248,1203,1831,1514,1088,1940,-12.4883,14.6009,1.78486,2.38E-07,-0.5,0.5,5328,5472,924,168,8,30,-1.39343,2.47082,-14.1833,3.62262,-6.51092,-0.0436332,-28.8662,61.5703,12.4805,14.7082,-5.61099,-8.19547,9.51073,-3.92976,-3.92976,379.075,-0.0582513,0.26359,-0.493849,-0.493849,-243.828,0.00725293,-0.183143,,,,,
Sun Feb 18 10:28:05 2018,43614460,616.643,1248,1203,1831,1514,1088,1940,-12.4883,14.6009,1.78486,2.38E-07,-0.5,0.5,5328,5472,924,168,8,30,5.09965,-2.13563,-25.2109,3.44596,-6.01074,-0.0872664,-5.3584,67.4672,53.4164,13.8302,11.4355,-8.38673,9.77799,-0.0950766,-0.0950766,383.468,-0.0201242,0.284105,-2.84923,-2.84923,-235.538,-0.0167154,-0.187591,,,,,
Sun Feb 18 10:28:05 2018,43624461,616.643,1242,1212,1831,1514,1088,1940,-12.77,14.1784,1.78486,2.38E-07,-0.5,0.5,5334,5506,920,142,8,30,1.25456,-10.7404,-12.062,3.70456,-5.9554,-0.155377,-5.3584,67.4672,53.4164,13.1695,5.93796,-8.32214,10.0075,3.57136,3.57136,366.644,0.0173814,0.288121,-5.17473,-5.17473,-232.551,-0.0401198,-0.195839,,,,,
Sun Feb 18 10:28:05 2018,43634462,616.643,1242,1212,1831,1514,1088,1940,-12.77,14.1784,1.78486,2.38E-07,-0.5,0.5,5334,5506,920,142,8,30,0.766145,1.60412,-5.89452,3.5162,-6.03522,0.0170276,-5.3584,67.4672,53.4164,12.4707,7.40555,-8.26807,10.2088,6.77259,6.77259,320.123,0.0517197,0.268008,-7.83107,-7.83107,-265.634,-0.065029,-0.23234,,,,,
Sun Feb 18 10:28:05 2018,43644463,617.087,1242,1212,1830,1514,1088,1940,-12.77,14.1784,1.7838,2.38E-07,-0.5,0.5,5328,5498,914,184,32,14,-2.84431,0.814029,-3.14119,3.75352,-5.86068,0.0159634,-5.3584,67.4672,53.4164,11.8171,-42.1605,-8.14423,10.3342,10.1594,10.1594,338.68,0.0846599,0.297018,-9.83916,-9.83916,-200.809,-0.0883511,-0.193276,,,,,
Sun Feb 18 10:28:05 2018,43654464,617.087,1238,1228,1830,1514,1088,1940,-12.9578,13.4272,1.7838,2.38E-07,-0.5,0.5,5328,5498,914,184,32,14,2.21224,-0.148441,-4.707,3.5013,-5.08912,-0.0510828,-5.3584,67.4672,53.4164,11.1412,25.1731,-8.02146,10.361,13.592,13.592,343.259,0.118757,0.315862,-12.0746,-12.0746,-223.544,-0.109569,-0.220206,,,,,
Sun Feb 18 10:28:05 2018,43664465,617.087,1238,1228,1849,1509,1088,1940,-12.9578,13.4272,1.80387,0.0117373,-0.5,0.5,5334,5532,936,152,30,30,-1.64721,-1.29287,-12.7898,3.59601,-5.23279,0.061725,-5.3584,67.4672,53.4164,10.7134,-7.33877,-7.64144,10.3473,15.6606,15.6606,206.86,0.146263,0.223963,-14.3768,-14.3768,-230.219,-0.132257,-0.235518,,,,,
Sun Feb 18 10:28:05 2018,43674466,617.087,1238,1247,1849,1509,1088,1940,-12.9578,12.5352,1.80387,0.0117373,-0.5,0.5,5334,5532,936,152,30,30,-1.81002,3.39019,-20.7003,3.68328,-4.88585,0.119193,-5.3584,67.4672,53.4164,10.2695,-4.9972,-7.28034,10.3009,18.4257,18.4257,276.517,0.170432,0.288092,-16.4869,-16.4869,-211.013,-0.154319,-0.230763,,,,,
Sun Feb 18 10:28:05 2018,43684467,618.147,1238,1247,1907,1513,1088,1940,-12.9578,12.5352,1.86514,0.00234771,-0.5,0.5,5322,5502,950,116,8,28,-0.196325,-0.785298,-13.0963,3.31932,-4.46016,0.0468259,-5.3584,67.4672,53.4164,9.82074,-0.858849,-6.9271,10.2024,20.1814,20.1814,175.563,0.193036,0.221084,-18.5667,-18.5667,-207.975,-0.175268,-0.237867,,,,,
Sun Feb 18 10:28:05 2018,43694468,618.147,1244,1267,1907,1513,1088,1940,-12.6761,11.5962,1.86514,0.00234771,-0.5,0.5,5322,5502,950,116,8,28,3.53863,-10.2472,-7.58483,3.42361,-4.03447,0.00638535,-5.3584,67.4672,53.4164,9.52379,25.011,-6.4325,10.091,22.5363,22.5363,235.497,0.213589,0.276152,-20.563,-20.563,-199.636,-0.195648,-0.240664,,,,,
Sun Feb 18 10:28:05 2018,43704469,618.147,1244,1267,1918,1513,1088,1940,-12.6761,11.5962,1.87676,0.00234771,-0.5,0.5,5344,5510,956,116,30,14,2.06859,-4.54419,-20.2789,3.33954,-3.59708,0.0585323,-5.3584,67.4672,53.4164,9.32471,5.82443,-5.86203,10.0029,23.6856,23.6856,114.923,0.23111,0.191858,-22.2229,-22.2229,-165.992,-0.21393,-0.22317,,,,,
Sun Feb 18 10:28:05 2018,43714470,618.147,1250,1287,1918,1513,1088,1940,-12.3944,10.6573,1.87676,0.00234771,-0.5,0.5,5344,5510,956,116,30,14,0.976834,1.94888,-30.3872,2.77763,-2.78933,0.0489543,-5.3584,67.4672,53.4164,9.08995,1.84121,-5.35203,9.9208,25.4563,25.4563,177.072,0.245709,0.24594,-23.8662,-23.8662,-164.326,-0.230446,-0.229328,,,,,
Sun Feb 18 10:28:05 2018,43724471,618.147,1250,1287,1910,1513,1088,1940,-12.3944,10.6573,1.86831,0.00234771,-0.5,0.5,5324,5528,944,166,8,30,2.36547,-6.11958,-13.5177,2.52753,-2.41153,-0.00319267,-5.3584,67.4672,53.4164,9.01495,9.92576,-4.71236,9.8266,26.0122,26.0122,55.595,0.257343,0.158307,-25.1992,-25.1992,-133.298,-0.245327,-0.212303,,,,,
Sun Feb 18 10:28:05 2018,43734472,618.147,1259,1307,1910,1513,1088,1940,-11.9718,9.71832,1.86831,0.00234771,-0.5,0.5,5324,5528,944,166,8,30,-0.268151,-8.3414,-11.4634,2.52221,-1.99755,-0.0255414,-5.3584,67.4672,53.4164,9.04666,-1.34001,-4.00718,9.72251,27.2846,27.2846,127.241,0.266484,0.217193,-26.8767,-26.8767,-167.748,-0.260379,-0.245414,,,,,
Sun Feb 18 10:28:05 2018,43744473,618.494,1259,1307,1888,1514,1088,1940,-11.9718,9.71832,1.84507,2.38E-07,-0.5,0.5,5338,5520,922,174,8,28,-0.742203,3.73495,-21.4137,1.97946,-1.41755,0.0106422,-5.3584,67.4672,53.4164,9.04147,-1.98509,-3.38209,9.59554,27.3097,27.3097,2.50854,0.272972,0.124755,-27.7096,-27.7096,-83.292,-0.272931,-0.186496,,,,,
Sun Feb 18 10:28:05 2018,43754474,618.494,1259,1307,1888,1514,1088,1940,-11.9718,9.71832,1.84507,2.38E-07,-0.5,0.5,5338,5520,922,174,8,28,0.56982,-1.83396,-9.84017,1.71979,-1.23556,0.00957802,-5.3584,67.4672,53.4164,9.12806,3.31416,-2.70958,9.44124,28.027,28.027,71.7247,0.276684,0.179341,-28.6707,-28.6707,-96.1111,-0.281901,-0.200333,,,,,
Sun Feb 18 10:28:05 2018,43764475,618.494,1277,1328,1888,1514,1088,1940,-11.1268,8.7324,1.84507,2.38E-07,-0.5,0.5,5336,5484,930,150,30,30,-0.383072,-5.40132,-13.3596,1.69957,-0.873728,-0.0681104,-5.3584,67.4672,53.4164,9.26099,-1.64244,-2.03966,9.26725,28.4768,28.4768,44.9823,0.282519,0.161523,-29.77,-29.77,-109.926,-0.292203,-0.21553,,,,,
Sun Feb 18 10:28:05 2018,43774476,618.494,1277,1328,1825,1514,1088,1940,-11.1268,8.7324,1.77852,2.38E-07,-0.5,0.5,5336,5484,930,150,30,30,-1.2785,1.70946,-19.4313,1.26004,-0.334166,-0.0553397,-5.3584,67.4672,53.4164,9.37166,-3.76441,-1.44026,9.06954,27.7759,27.7759,-70.089,0.281264,0.0729856,-29.7184,-29.7184,5.15633,-0.297442,-0.129907,,,,,
Sun Feb 18 10:28:05 2018,43784477,616.131,1298,1346,1825,1514,1088,1940,-10.1409,7.88733,1.77852,2.38E-07,-0.5,0.5,5314,5498,898,162,8,30,-0.483629,-2.96402,-12.7611,0.996114,-0.042569,-0.0468259,-5.3584,67.4672,53.4164,9.56129,-2.1704,-0.810831,8.84369,27.9064,27.9064,13.0482,0.278412,0.135261,-30.299,-30.299,-58.0635,-0.300087,-0.179429,,,,,
Sun Feb 18 10:28:05 2018,43794478,616.131,1298,1346,1715,1514,1088,1940,-10.1409,7.88733,1.66232,2.38E-07,-0.5,0.5,5314,5498,898,162,8,30,-0.311246,-5.33907,-16.3476,1.05465,0.105358,-0.111744,-5.3584,67.4672,53.4164,9.85123,-1.09074,-0.135882,8.59497,26.9628,26.9628,-94.3638,0.274346,0.0513145,-29.8564,-29.8564,44.2642,-0.300777,-0.10151,,,,,
Sun Feb 18 10:28:05 2018,43804479,616.131,1308,1350,1715,1514,1088,1940,-9.67137,7.69954,1.66232,2.38E-07,-0.5,0.5,5346,5510,878,186,30,12,-0.0909797,-0.0814029,-20.9157,0.854572,0.539562,-0.0553397,-5.3584,67.4672,53.4164,10.1262,-0.249225,0.46793,8.33059,26.7327,26.7327,-23.0089,0.268477,0.103224,-30.2406,-30.2406,-38.4224,-0.300485,-0.164592,,,,,
Sun Feb 18 10:28:05 2018,43814480,616.131,1308,1350,1528,1514,1088,1940,-9.67137,7.69954,1.46479,2.38E-07,-0.5,0.5,5346,5510,878,186,30,12,0.756568,-2.76291,-14.1976,0.751342,0.779012,-0.042569,-5.3584,67.4672,53.4164,10.496,3.05032,1.10936,8.05862,26.1793,26.1793,-55.3396,0.26456,0.0767447,-29.9832,-29.9832,25.7401,-0.301119,-0.115825,,,,,
Sun Feb 18 10:28:05 2018,43824481,616.131,1311,1337,1528,1514,1088,1940,-9.53052,8.30986,1.46479,2.38E-07,-0.5,0.5,5336,5468,920,158,30,14,0.684742,-2.83473,-18.6796,0.979086,0.642791,-0.0383121,-5.3584,67.4672,53.4164,10.9997,2.09937,1.82012,7.78684,25.6675,25.6675,-51.1732,0.259234,0.0775334,-30.1895,-30.1895,-20.6249,-0.300863,-0.151156,,,,,
Sun Feb 18 10:28:05 2018,43834482,616.131,1311,1337,1272,1508,1088,1940,-9.53052,8.30986,1.19437,0.0140846,-0.5,0.5,5336,5468,920,158,30,14,0.45011,-1.88184,-19.8767,0.983343,1.06955,0.0244772,-5.3584,67.4672,53.4164,11.4656,1.29725,2.42744,7.51682,25.724,25.724,5.64194,0.256958,0.119944,-30.2277,-30.2277,-3.82385,-0.302086,-0.138862,,,,,
Sun Feb 18 10:28:05 2018,43844483,613.811,1304,1315,1272,1508,1088,1940,-9.85916,9.34273,1.19437,0.0140846,-0.5,0.5,5334,5520,972,98,30,10,1.61848,-3.16035,-19.4888,0.790719,1.10679,0.0542754,-5.3584,67.4672,53.4164,11.9985,4.74733,3.03815,7.25029,25.0587,25.0587,-66.5247,0.253913,0.0634029,-30.3465,-30.3465,-11.8765,-0.302871,-0.145371,,,,,
Sun Feb 18 10:28:05 2018,43854484,613.811,1304,1315,1088,1493,1088,1940,-9.85916,9.34273,1,0.0492959,-0.5,0.5,5334,5520,972,98,30,10,1.9824,-2.42293,-14.03,0.72048,0.974829,0.0744957,-5.3584,67.4672,53.4164,12.522,8.04248,3.57645,6.99681,25.3695,25.3695,31.0738,0.252141,0.137219,-30.751,-30.751,-40.4568,-0.305488,-0.168399,,,,,
Sun Feb 18 10:28:05 2018,43864485,613.811,1304,1315,1088,1493,1088,1940,-9.85916,9.34273,1,0.0492959,-0.5,0.5,5344,5482,1018,18,8,32,-2.21224,-1.51314,-14.3413,0.666204,0.759856,0.147927,35.2617,95.7375,32.2828,12.9921,-8.76917,4.00447,6.74985,24.5412,24.5412,-82.8222,0.249553,0.0489814,-30.7405,-30.7405,1.05114,-0.307458,-0.137552,,,,,
Sun Feb 18 10:28:05 2018,43874486,613.811,1302,1300,1088,1493,1088,1940,-9.95306,10.047,1,0.0492959,-0.5,0.5,5344,5482,1018,18,8,32,-1.09654,-38.5658,-43.8713,-2.85106,-0.0478901,-0.607672,35.2617,95.7375,32.2828,12.393,-1.43179,3.35822,6.48808,23.8007,23.8007,-74.0505,0.24171,0.0521578,-30.6653,-30.6653,7.52258,-0.307029,-0.132412,,,,,
Sun Feb 18 10:28:05 2018,43884487,611.482,1302,1300,1088,1523,1088,1940,-9.95306,10.047,1,-0.0211265,-0.5,0.5,5332,5514,1042,0,30,14,8.56167,-6.03818,12.3397,-6.73654,1.15788,0.396956,35.2617,95.7375,32.2828,10.4494,145.246,1.46811,6.35016,23.3937,23.3937,-40.6992,0.235972,0.075073,-29.1169,-29.1169,154.844,-0.298911,-0.0161312,,,,,
Sun Feb 18 10:28:05 2018,43894488,611.482,1308,1286,1088,1523,1088,1940,-9.67137,10.7042,1,-0.0211265,-0.5,0.5,5332,5514,1042,0,30,14,4.54419,18.6939,8.49942,-8.0317,2.54456,2.35619,35.2617,95.7375,32.2828,8.48019,151.869,-0.291415,6.61612,22.6645,22.6645,-72.9231,0.230291,0.0478813,-26.2455,-26.2455,287.136,-0.276812,0.09495,,,,,
Sun Feb 18 10:28:05 2018,43904489,611.482,1308,1286,1088,1522,1088,1940,-9.67137,10.7042,1,-0.0187793,-0.5,0.5,5334,5502,1050,0,8,30,-9.91199,29.1518,-54.8416,-4.01745,1.97201,0.761985,35.2617,95.7375,32.2828,8.05824,-10.245,-0.42026,7.24856,23.0251,23.0251,36.0624,0.228448,0.130371,-21.3974,-21.3974,484.81,-0.238214,0.263441,,,,,
Sun Feb 18 10:28:05 2018,43914490,611.482,1312,1270,1088,1522,1088,1940,-9.48357,11.4554,1,-0.0187793,-0.5,0.5,5334,5502,1050,0,8,30,7.90565,-7.8434,-14.3221,-4.27073,2.19443,-2.34449,35.2617,95.7375,32.2828,7.3997,28.8983,-0.762878,7.95116,21.6585,21.6585,-136.661,0.223418,-0.00393911,-17.8157,-17.8157,358.169,-0.196065,0.185591,,,,,
Sun Feb 18 10:28:05 2018,43924491,611.482,1312,1270,1088,1522,1088,1940,-9.48357,11.4554,1,-0.0187793,-0.5,0.5,5344,5484,1028,28,8,30,0.881066,-22.4432,14.7339,-5.08167,0.885435,-0.499121,35.2617,95.7375,32.2828,6.57257,176.578,-1.23477,8.77556,21.5896,21.5896,-6.8882,0.216241,0.0920423,-15.368,-15.368,244.767,-0.165919,0.112461,,,,,
Sun Feb 18 10:28:05 2018,43934492,611.482,1309,1257,1088,1522,1088,1940,-9.62442,12.0657,1,-0.0187793,-0.5,0.5,5344,5484,1028,28,8,30,-4.8315,-1.96325,3.50032,-7.08348,2.01564,1.92731,35.2617,95.7375,32.2828,4.79696,-125.923,-2.56918,9.73849,20.6107,20.6107,-97.8935,0.211002,0.0201112,-13.352,-13.352,201.606,-0.1436,0.0895081,,,,,
Sun Feb 18 10:28:05 2018,43944493,612.82,1309,1257,1088,1520,1088,1940,-9.62442,12.0657,1,-0.0140843,-0.5,0.5,5334,5560,978,62,30,12,3.85466,16.0555,-44.695,-5.82769,1.64848,1.17065,35.2617,95.7375,32.2828,3.70489,4.92921,-3.12665,10.5164,20.5776,20.5776,-3.31192,0.205941,0.0901417,-9.65512,-9.65512,369.685,-0.115035,0.230858,,,,,
Sun Feb 18 10:28:05 2018,43954494,612.82,1309,1257,1088,1520,1088,1940,-9.62442,12.0657,1,-0.0140843,-0.5,0.5,5334,5560,978,62,30,12,15.5336,6.78996,-22.0362,-4.05576,2.16889,-0.378864,35.2617,95.7375,32.2828,3.01525,35.1805,-3.23997,11.1123,19.1511,19.1511,-142.644,0.198644,-0.0196617,-5.7803,-5.7803,387.481,-0.0771771,0.2615,,,,,
Sun Feb 18 10:28:05 2018,43964495,612.82,1300,1245,1088,1520,1088,1940,-10.047,12.6291,1,-0.0140843,-0.5,0.5,5326,5528,1044,8,30,14,-0.550666,1.45567,-9.35654,-4.20049,1.16852,-0.564039,35.2617,95.7375,32.2828,2.43324,-3.36818,-3.22849,11.6834,18.0363,18.0363,-111.482,0.185937,-0.0015561,-2.43315,-2.43315,334.715,-0.0410673,0.237409,,,,,
Sun Feb 18 10:28:05 2018,43974496,612.82,1300,1245,1088,1521,1088,1940,-10.047,12.6291,1,-0.0164318,-0.5,0.5,5326,5528,1044,8,30,14,13.8529,28.9651,-100.102,1.0025,-1.95392,1.4069,35.2617,95.7375,32.2828,3.05519,7.87901,-2.05412,12.1961,17.5666,17.5666,-46.9709,0.178015,0.0441973,-0.584307,-0.584307,184.885,-0.0150873,0.134555,,,,,
Sun Feb 18 10:28:05 2018,43984497,611.36,1292,1233,1088,1521,1088,1940,-10.4225,13.1925,1,-0.0164318,-0.5,0.5,5334,5492,1052,0,8,30,1.56581,8.60955,34.1796,5.2445,-1.34412,1.28878,35.2617,95.7375,32.2828,3.99787,177.377,-0.665005,12.7983,17.4395,17.4395,-12.7083,0.175031,0.0690483,-0.99648,-0.99648,-41.2173,-0.00790393,-0.0350674,,,,,
Sun Feb 18 10:28:05 2018,43994498,611.36,1292,1233,1088,1516,1088,1940,-10.4225,13.1925,1,-0.0046947,-0.5,0.5,5334,5492,1052,0,8,30,-10.6111,-3.43329,24.2341,3.05858,-2.38173,-0.346937,29.9033,72.3234,50.4211,4.48903,-156.354,0.17666,13.4958,19.1796,19.1796,174.011,0.183096,0.215425,-2.375,-2.375,-137.852,-0.0168574,-0.112974,,,,,
Sun Feb 18 10:28:05 2018,44004499,611.36,1282,1220,1088,1516,1088,1940,-10.892,13.8028,1,-0.0046947,-0.5,0.5,5344,5512,1050,6,8,30,-17.3197,-10.5105,-24.4975,4.33565,1.42819,-0.66514,29.9033,72.3234,50.4211,5.04879,-35.2603,1.01175,13.922,20.4773,20.4773,129.77,0.198285,0.188438,-5.03078,-5.03078,-265.578,-0.0370289,-0.219698,,,,,
Sun Feb 18 10:28:05 2018,44014500,611.36,1282,1220,1088,1518,1088,1940,-10.892,13.8028,1,-0.0093894,-0.5,0.5,5344,5512,1050,6,8,30,14.7531,-5.85143,-18.5215,0.783269,-1.13766,0.936517,29.9033,72.3234,50.4211,5.68233,38.5386,1.84263,14.0816,21.3449,21.3449,86.7531,0.209111,0.160423,-7.59946,-7.59946,-256.867,-0.0631512,-0.224793,,,,,
Sun Feb 18 10:28:05 2018,44024501,611.36,1274,1213,1088,1518,1088,1940,-11.2676,14.1315,1,-0.0093894,-0.5,0.5,5348,5506,1058,0,30,12,13.1106,2.49476,-9.52892,0.777948,-0.974829,1.42712,29.9033,72.3234,50.4211,5.57928,53.9901,1.89135,14.265,21.3016,21.3016,-4.33025,0.213232,0.092644,-9.24809,-9.24809,-164.863,-0.0842377,-0.163945,,,,,
Sun Feb 18 10:28:05 2018,44034502,611.36,1274,1213,1088,1518,1088,1940,-11.2676,14.1315,1,-0.0093894,-0.5,0.5,5348,5506,1058,0,30,12,-7.80031,-10.5967,-35.257,0.838609,-1.15468,-0.15112,29.9033,72.3234,50.4211,5.54025,-12.4753,1.99003,14.5055,21.8065,21.8065,50.4959,0.215541,0.135597,-10.7781,-10.7781,-153.001,-0.100131,-0.162028,,,,,
Sun Feb 18 10:28:05 2018,44044503,612.864,1266,1210,1088,1518,1088,1940,-11.6432,14.2723,1,-0.0093894,-0.5,0.5,5344,5494,1044,0,8,32,-7.71412,-3.78284,0.608127,-1.83685,0.0234129,0.433139,29.9033,72.3234,50.4211,4.68324,-94.5076,1.29035,14.6089,22.3437,22.3437,53.7125,0.220751,0.140401,-10.8299,-10.8299,-5.18227,-0.10804,-0.0525799,,,,,
Sun Feb 18 10:28:05 2018,44054504,612.864,1266,1210,1088,1517,1088,1940,-11.6432,14.2723,1,-0.00704217,-0.5,0.5,5344,5494,1044,0,8,32,2.18351,0.177171,-13.3788,0.605544,1.07912,0.824774,29.9033,72.3234,50.4211,4.86342,9.26935,1.63741,14.467,22.9983,22.9983,65.4688,0.22671,0.15207,-10.8711,-10.8711,-4.11425,-0.108505,-0.0519725,,,,,
Sun Feb 18 10:28:05 2018,44064505,612.864,1257,1207,1088,1517,1088,1940,-12.0657,14.4132,1,-0.00704217,-0.5,0.5,5338,5532,1054,0,30,12,12.8473,-1.49398,-8.43717,-1.889,-0.384185,0.0234129,29.9033,72.3234,50.4211,4.63141,56.706,1.5545,14.2644,22.4598,22.4598,-53.8568,0.227291,0.0611072,-10.4699,-10.4699,40.1185,-0.106705,-0.0173465,,,,,
Sun Feb 18 10:28:05 2018,44074506,612.864,1257,1207,1088,1517,1088,1940,-12.0657,14.4132,1,-0.00704217,-0.5,0.5,5338,5532,1054,0,30,12,-5.55455,2.60489,-8.24084,0.293726,-0.291597,0.410791,29.9033,72.3234,50.4211,4.6055,-33.9811,1.66992,14.1089,22.4577,22.4577,-0.209618,0.224587,0.100904,-10.1077,-10.1077,36.2147,-0.102888,-0.0186134,,,,,
Sun Feb 18 10:28:05 2018,44084507,612.994,1257,1207,1088,1516,1088,1940,-12.0657,14.4132,1,-0.0046947,-0.5,0.5,5332,5488,1050,0,30,14,-7.49864,-2.44209,-3.01191,-0.389506,-0.249028,0.605544,29.9033,72.3234,50.4211,4.41037,-68.1167,1.60737,13.8384,22.3598,22.3598,-9.78622,0.224088,0.0933578,-10.0127,-10.0127,9.49812,-0.100602,-0.0380098,,,,,
Sun Feb 18 10:28:05 2018,44094508,612.994,1248,1197,1088,1516,1088,1940,-12.4883,14.8826,1,-0.0046947,-0.5,0.5,5332,5488,1050,0,30,14,0.770933,-1.67594,-7.98706,-1.10254,1.19619,0.205395,29.9033,72.3234,50.4211,4.02318,5.51327,1.36033,13.3832,22.8862,22.8862,52.6386,0.22623,0.142046,-9.43491,-9.43491,57.7839,-0.0972383,0.000418555,,,,,
Sun Feb 18 10:28:05 2018,44104509,612.994,1248,1197,1182,1515,1088,1940,-12.4883,14.8826,1.0993,-0.00234723,-0.5,0.5,5340,5506,1054,0,8,30,6.6894,0.287304,-8.22648,-0.416112,0.623635,0.372478,29.9033,72.3234,50.4211,4.24665,39.1165,1.7133,12.8992,22.9157,22.9157,2.94571,0.229009,0.105306,-9.71011,-9.71011,-27.5198,-0.0957251,-0.0641152,,,,,
Sun Feb 18 10:28:05 2018,44114510,612.994,1240,1188,1182,1515,1088,1940,-12.8639,15.3052,1.0993,-0.00234723,-0.5,0.5,5340,5506,1054,0,8,30,-3.01191,1.02951,-9.19852,-0.184111,0.0266056,0.437396,29.9033,72.3234,50.4211,4.37257,-18.1302,1.93648,12.4696,22.2536,22.2536,-66.2054,0.225846,0.0510168,-9.39857,-9.39857,31.1537,-0.0955434,-0.0191775,,,,,
Sun Feb 18 10:28:05 2018,44124511,612.994,1240,1188,1203,1514,1088,1940,-12.8639,15.3052,1.12148,2.38E-07,-0.5,0.5,5336,5484,1058,0,8,30,0.0143652,-3.60088,-17.3197,-0.154313,0.933325,0.31501,29.9033,72.3234,50.4211,4.33598,0.0475221,1.97794,12.0321,22.2878,22.2878,3.42045,0.222707,0.102833,-9.53103,-9.53103,-13.2458,-0.094648,-0.052718,,,,,
