today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=1e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:10:59 2018,19757646,924.227,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,0.105345,-0.248997,-10.1227,0.00532112,-0.0297983,0.0159634,26.4463,31.3922,47.4258,0.596245,320.005,-0.849138,0.000276547,-0.848861,0.000972301,-0,-0.00163933,50.3838,-0.486151,50.3838,
Sun Feb 11 14:10:59 2018,19767647,924.227,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,0.0335188,-0.158017,-10.2568,0.00532112,-0.032991,0.0106422,26.4463,31.3922,47.4258,0.187241,320.292,-0.828647,0.00109228,-0.827555,0.000924589,-0,-0.00120197,50.3838,-0.462294,50.3838,
Sun Feb 11 14:10:59 2018,19777648,924.227,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,32,14,0.0670376,-0.158017,-10.1993,0.0148991,-0.0308625,0.0117065,26.4463,31.3922,47.4258,0.376587,320.578,-0.805498,0.000369723,-0.805128,0.000883524,-0,-0.0010345,50.3838,-0.441762,50.3838,
Sun Feb 11 14:10:59 2018,19787649,924.227,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,32,14,0.0191536,-0.292093,-10.137,0.00851379,-0.0361836,0.00744957,26.4463,31.3922,47.4258,0.108258,320.866,-0.780285,0.00175185,-0.778534,0.000846498,-0,-0.000932746,50.3838,-0.423249,50.3838,
Sun Feb 11 14:10:59 2018,19797650,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,-0.0191536,-0.268151,-10.1993,0.00957802,-0.0287341,0.00532112,26.4463,31.3922,47.4258,-0.107598,321.151,-0.753812,-0.000499609,-0.754312,0.000820133,-0,-0.00066419,50.3838,-0.410066,50.3838,
Sun Feb 11 14:10:59 2018,19807651,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,-0.0335188,-0.215478,-10.319,0.00744957,-0.0287341,-0.00106422,26.4463,31.3922,47.4258,-0.186111,321.437,-0.727019,-0.000482654,-0.727502,0.000791336,-0,-0.000725444,50.3838,-0.395668,50.3838,
Sun Feb 11 14:10:59 2018,19817652,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1214,0,30,12,-0.110133,-0.225055,-10.2711,0.0106422,-0.0308625,-0.00532112,26.4463,31.3922,47.4258,-0.614337,321.724,-0.700792,8.39982e-05,-0.700708,0.000777091,-0,-0.000358859,50.3838,-0.388545,50.3838,
Sun Feb 11 14:10:59 2018,19827653,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1214,0,30,12,-0.100556,-0.244209,-10.2568,0.00851379,-0.0223487,-0.00744957,26.4463,31.3922,47.4258,-0.561706,322.008,-0.676012,-0.00229699,-0.678309,0.00078004,0,7.42894e-05,50.3838,-0.39002,50.3838,
Sun Feb 11 14:10:59 2018,19837654,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1218,0,8,32,-0.153229,-0.248997,-10.3334,0.00851379,-0.019156,-0.0127707,26.4463,31.3922,47.4258,-0.849552,322.294,-0.653229,-0.00303264,-0.656262,0.000785925,0,0.000148248,50.3838,-0.392962,50.3838,
Sun Feb 11 14:10:59 2018,19847655,924.374,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1218,0,8,32,-0.143652,-0.244209,-10.3525,0.00638535,-0.0170276,-0.0106422,26.4463,31.3922,47.4258,-0.794988,322.58,-0.6328,-0.00335863,-0.636158,0.000792292,0,0.000160401,50.3838,-0.396146,50.3838,
Sun Feb 11 14:10:59 2018,19857656,924.14,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1216,0,8,32,-0.21069,-0.277727,-10.3525,0.00851379,-0.00638535,-0.0170276,26.4463,31.3922,47.4258,-1.1659,322.863,-0.61512,-0.00602461,-0.621145,0.000786544,-0,-0.000144789,50.3838,-0.393272,50.3838,
Sun Feb 11 14:10:59 2018,19867657,924.14,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1216,0,8,32,-0.316035,-0.248997,-10.2951,0.00319267,0.00319267,-0.0127707,26.4463,31.3922,47.4258,-1.7583,323.147,-0.601232,-0.00813611,-0.609368,0.000793668,0,0.000179464,50.3838,-0.396834,50.3838,
Sun Feb 11 14:10:59 2018,19877658,924.14,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,30,14,-0.229843,-0.23942,-10.4004,0.00319267,0.0170276,-0.0148991,26.4463,31.3922,47.4258,-1.266,323.429,-0.591867,-0.0111971,-0.603064,0.000789813,-0,-9.7128e-05,50.3838,-0.394906,50.3838,
Sun Feb 11 14:10:59 2018,19887659,924.14,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,30,14,-0.21069,-0.229843,-10.3621,0.00106422,0.0276698,-0.0127707,26.4463,31.3922,47.4258,-1.16482,323.713,-0.586213,-0.0130707,-0.599284,0.000764416,-0,-0.000639793,50.3838,-0.382208,50.3838,
Sun Feb 11 14:10:59 2018,19897660,923.975,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,-0.272939,-0.21069,-10.2999,-0.00319267,0.0372479,-0.0106422,26.4463,31.3922,47.4258,-1.51794,323.996,-0.583652,-0.0144611,-0.598113,0.000738344,-0,-0.000656805,50.3838,-0.369172,50.3838,
Sun Feb 11 14:10:59 2018,19907661,923.975,1513,1513,1103,1514,1940,1514,-0.0469513,50.3838,0.917606,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,-0.272939,-0.272939,-10.161,0.00319267,0.0446974,-0.0159634,26.4463,31.3922,47.4258,-1.53868,324.281,-0.584522,-0.0150989,-0.599621,0.000694935,-0,-0.00109356,50.3838,-0.347467,50.3838,
Sun Feb 11 14:10:59 2018,19917662,923.975,1513,1513,1103,1514,1940,1514,-0.0469513,50.3838,0.917606,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.282516,-0.229843,-10.2137,0.00532112,0.0585323,-0.00957802,26.4463,31.3922,47.4258,-1.58443,324.563,-0.588944,-0.017365,-0.606309,0.000651131,-0,-0.0011035,50.3838,-0.325566,50.3838,
Sun Feb 11 14:10:59 2018,19927663,923.975,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.215478,-0.234632,-10.386,0.00638535,0.0691746,-0.00957802,26.4463,31.3922,47.4258,-1.18854,324.847,-0.596331,-0.0184879,-0.614819,0.000590231,-0,-0.00153418,50.3838,-0.295116,50.3838,
Sun Feb 11 14:10:59 2018,19937664,923.975,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,-0.253785,-0.311246,-10.2137,0.0106422,0.080881,-0,26.4463,31.3922,47.4258,-1.42337,325.13,-0.605921,-0.0197508,-0.625672,0.000514709,-0,-0.00190256,50.3838,-0.257354,50.3838,
Sun Feb 11 14:10:59 2018,19947665,923.975,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,-0.306458,-0.225055,-10.3621,0.00851379,0.0925875,0.00319267,26.4463,31.3922,47.4258,-1.69402,325.413,-0.617816,-0.0208319,-0.638648,0.000443681,-0,-0.00178933,50.3838,-0.22184,50.3838,
Sun Feb 11 14:10:59 2018,19957666,923.375,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5002,4142,1218,0,32,30,-0.277727,-0.220267,-10.3477,0.00744957,0.094716,0.0042569,26.792,31.0453,47.7586,-1.53742,325.699,-0.63236,-0.0191179,-0.651478,0.000366725,-0,-0.00193867,50.3838,-0.183362,50.3838,
Sun Feb 11 14:10:59 2018,19967667,923.375,1513,1513,1182,1514,1940,1514,-0.0469513,50.3838,1.01033,0,0.5,-1.19209e-07,5002,4142,1218,0,32,30,-0.172383,-0.21069,-10.2807,0.00957802,0.104294,0.00319267,26.792,31.0453,47.7586,-0.960623,325.982,-0.648687,-0.019522,-0.668209,0.000275256,-0,-0.00230427,50.3838,-0.137628,50.3838,
Sun Feb 11 14:10:59 2018,19977668,923.375,1513,1513,1222,1514,1940,1514,-0.0469513,50.3838,1.05728,0,0.5,-1.19209e-07,5008,4138,1216,0,32,12,-0.253785,-0.244209,-10.3765,0.0138349,0.111744,0.00851379,26.792,31.0453,47.7586,-1.40105,326.267,-0.665765,-0.0192078,-0.684973,0.000165794,-0,-0.00275756,50.3838,-0.0828969,50.3838,
Sun Feb 11 14:10:59 2018,19987669,923.375,1513,1513,1222,1514,1940,1514,-0.0469513,50.3838,1.05728,0,0.5,-1.19209e-07,5008,4138,1216,0,32,12,-0.282516,-0.205901,-10.3717,0.0127707,0.112808,0.00638535,26.792,31.0453,47.7586,-1.5603,326.553,-0.683902,-0.0171388,-0.701041,5.50973e-05,-0,-0.00278866,50.3838,-0.0275487,50.3838,
Sun Feb 11 14:10:59 2018,19997670,925,1513,1513,1257,1514,1940,1514,-0.0469513,50.3838,1.09836,0,0.5,-1.19209e-07,5006,4140,1218,0,32,14,-0.186748,-0.244209,-10.3286,0.00957802,0.110679,0.00212845,26.792,31.0453,47.7586,-1.03583,326.84,-0.70316,-0.0142654,-0.717426,-4.22591e-05,-0,-0.00245259,50.3838,0.0211295,50.3838,
Sun Feb 11 14:10:59 2018,20007671,925,1513,1513,1257,1514,1940,1514,-0.0469513,50.3838,1.09836,0,0.5,-1.19209e-07,5006,4140,1218,0,32,14,-0.148441,-0.177171,-10.4387,0.0127707,0.109615,0.00957802,26.792,31.0453,47.7586,-0.814702,327.127,-0.722324,-0.0118875,-0.734212,-0.00015442,-0,-0.00282555,50.3838,0.07721,50.3838,
Sun Feb 11 14:10:59 2018,20017672,925,1513,1513,1257,1514,1940,1514,-0.0469513,50.3838,1.09836,0,0.5,-1.19209e-07,5002,4134,1214,0,8,32,-0.134075,-0.253785,-10.5249,0.0138349,0.10323,0.00957802,26.792,31.0453,47.7586,-0.729844,327.415,-0.740337,-0.00823247,-0.74857,-0.000254915,-0,-0.00253166,50.3838,0.127457,50.3838,
Sun Feb 11 14:10:59 2018,20027673,925,1513,1513,1285,1514,1940,1514,-0.0469513,50.3838,1.13122,0,0.5,-1.19209e-07,5002,4134,1214,0,8,32,-0.181959,-0.253785,-10.3477,0.0170276,0.100037,0.00957802,26.792,31.0453,47.7586,-1.00741,327.703,-0.757122,-0.00571148,-0.762833,-0.000355499,-0,-0.00253391,50.3838,0.17775,50.3838,
Sun Feb 11 14:10:59 2018,20037674,925,1513,1513,1312,1514,1940,1514,-0.0469513,50.3838,1.16291,0,0.5,-1.19209e-07,5000,4134,1214,0,8,32,-0.110133,-0.306458,-10.319,0.0180918,0.0904591,0.0117065,26.792,31.0453,47.7586,-0.611487,327.992,-0.772789,-0.00161316,-0.774402,-0.000447379,-0,-0.00231462,50.3838,0.223689,50.3838,
Sun Feb 11 14:10:59 2018,20047675,925,1513,1513,1312,1514,1940,1514,-0.0469513,50.3838,1.16291,0,0.5,-1.19209e-07,5000,4134,1214,0,8,32,-0.0622492,-0.287304,-10.2185,0.0127707,0.0840737,0.0127707,26.792,31.0453,47.7586,-0.349033,328.28,-0.786642,0.00122745,-0.785414,-0.000551895,-0,-0.00263297,50.3838,0.275948,50.3838,
Sun Feb 11 14:10:59 2018,20057676,924.426,1513,1513,1312,1514,1940,1514,-0.0469513,50.3838,1.16291,0,0.5,-1.19209e-07,5014,4142,1218,0,32,14,0.0430956,-0.215478,-10.2568,0.0180918,0.0691746,0.0138349,26.792,31.0453,47.7586,0.240737,328.571,-0.797357,0.00617186,-0.791185,-0.000651419,-0,-0.0025072,50.3838,0.32571,50.3838,
Sun Feb 11 14:10:59 2018,20067677,924.426,1513,1513,1338,1514,1940,1514,-0.0469513,50.3838,1.19343,0,0.5,-1.19209e-07,5014,4142,1218,0,32,14,0.0957681,-0.215478,-10.161,0.0159634,0.0595966,0.0138349,26.792,31.0453,47.7586,0.540001,328.86,-0.803516,0.00923846,-0.794278,-0.000762342,-0,-0.00279435,50.3838,0.381171,50.3838,
Sun Feb 11 14:10:59 2018,20077678,924.426,1513,1513,1338,1514,1940,1514,-0.0469513,50.3838,1.19343,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.0957681,-0.244209,-10.3238,0.0170276,0.0446974,0.0138349,26.792,31.0453,47.7586,0.531486,329.151,-0.804371,0.0134439,-0.790927,-0.000864535,-0,-0.00257444,50.3838,0.432267,50.3838,
Sun Feb 11 14:10:59 2018,20087679,924.426,1513,1513,1359,1514,1940,1514,-0.0469513,50.3838,1.21808,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.0143652,-0.205901,-10.3908,0.00638535,0.0308625,0.019156,26.792,31.0453,47.7586,0.0792108,329.441,-0.800529,0.0169666,-0.783562,-0.000951138,-0,-0.00218169,50.3838,0.475569,50.3838,
Sun Feb 11 14:10:59 2018,20097680,923.384,1513,1513,1359,1514,1940,1514,-0.0469513,50.3838,1.21808,0,0.5,-1.19209e-07,5000,4138,1214,0,32,32,0.153229,-0.311246,-10.3956,0.00744957,0.0180918,0.019156,26.792,31.0453,47.7586,0.844465,329.731,-0.792543,0.0198206,-0.772723,-0.00100961,-0,-0.00147308,50.3838,0.504806,50.3838,
Sun Feb 11 14:10:59 2018,20107681,923.384,1513,1513,1385,1514,1940,1514,-0.0469513,50.3838,1.24859,0,0.5,-1.19209e-07,5000,4138,1214,0,32,32,0.124498,-0.244209,-10.4435,0.00638535,0.0042569,0.019156,26.792,31.0453,47.7586,0.682999,330.022,-0.779931,0.0226319,-0.757299,-0.00107673,-0,-0.00169084,50.3838,0.538365,50.3838,
Sun Feb 11 14:10:59 2018,20117682,923.384,1513,1513,1385,1514,1940,1514,-0.0469513,50.3838,1.24859,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,0.148441,-0.277727,-10.3334,0.00744957,-0.0159634,0.019156,26.792,31.0453,47.7586,0.823007,330.314,-0.762584,0.026889,-0.735695,-0.00112704,-0,-0.00126752,50.3838,0.563522,50.3838,
Sun Feb 11 14:10:59 2018,20127683,923.384,1513,1513,1408,1514,1940,1514,-0.0469513,50.3838,1.27559,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,0.114922,-0.158017,-10.3094,0.0106422,-0.0351194,0.0223487,26.792,31.0453,47.7586,0.638664,330.606,-0.741032,0.030408,-0.710624,-0.00114649,-0,-0.000489828,50.3838,0.573244,50.3838,
Sun Feb 11 14:10:59 2018,20137684,923.384,1513,1513,1408,1514,1940,1514,-0.0469513,50.3838,1.27559,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.134075,-0.292093,-10.3908,0.00638535,-0.0553397,0.0223487,26.792,31.0453,47.7586,0.73926,330.898,-0.715833,0.0337879,-0.682046,-0.00115066,-0,-0.000105097,50.3838,0.57533,50.3838,
Sun Feb 11 14:10:59 2018,20147685,923.384,1513,1513,1433,1514,1940,1514,-0.0469513,50.3838,1.30493,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.0909797,-0.272939,-10.4435,0.00851379,-0.0702388,0.0223487,26.792,31.0453,47.7586,0.499126,331.189,-0.687605,0.0352882,-0.652317,-0.00113911,0,0.000291106,50.3838,0.569552,50.3838,
Sun Feb 11 14:10:59 2018,20157686,924.209,1513,1513,1433,1514,1940,1514,-0.0469513,50.3838,1.30493,0,0.5,-1.19209e-07,4992,4118,1216,0,32,14,0.0957681,-0.349553,-10.4627,0.00744957,-0.0830095,0.019156,26.792,31.0453,47.7586,0.524432,331.479,-0.657046,0.0359479,-0.621098,-0.0010986,0,0.00102047,50.3838,0.549299,50.3838,
Sun Feb 11 14:10:59 2018,20167687,924.209,1513,1513,1433,1514,1940,1514,-0.0469513,50.3838,1.30493,0,0.5,-1.19209e-07,4992,4118,1216,0,32,14,0.0766145,-0.344765,-10.4674,0.00638535,-0.0968444,0.0202203,26.792,31.0453,47.7586,0.419358,331.77,-0.624746,0.036721,-0.588025,-0.00102377,0,0.00188511,50.3838,0.511884,50.3838,
Sun Feb 11 14:10:59 2018,20177688,924.209,1513,1513,1433,1514,1940,1514,-0.0469513,50.3838,1.30493,0,0.5,-1.19209e-07,5000,4132,1216,0,32,14,0.0670376,-0.229843,-10.3525,0.00532112,-0.108551,0.0159634,26.792,31.0453,47.7586,0.371013,332.059,-0.591197,0.0366794,-0.554517,-0.000942204,0,0.00205474,50.3838,0.471102,50.3838,
Sun Feb 11 14:10:59 2018,20187689,924.209,1513,1513,1456,1514,1940,1514,-0.0469513,50.3838,1.33192,0,0.5,-1.19209e-07,5000,4132,1216,0,32,14,0.0430956,-0.181959,-10.1227,0.00851379,-0.117065,0.0170276,26.792,31.0453,47.7586,0.243926,332.348,-0.55694,0.0356485,-0.521291,-0.000859509,0,0.00208324,50.3838,0.429754,50.3838,
Sun Feb 11 14:10:59 2018,20197690,924.383,1513,1513,1464,1514,1940,1514,-0.0469513,50.3838,1.34131,0,0.5,-1.19209e-07,5006,4132,1218,0,30,32,0.071826,-0.172383,-10.0652,0.00319267,-0.128771,0.0117065,26.792,31.0453,47.7586,0.40886,332.638,-0.522296,0.035425,-0.48687,-0.000745581,0,0.00287006,50.3838,0.37279,50.3838,
Sun Feb 11 14:10:59 2018,20207691,924.383,1513,1513,1464,1514,1940,1514,-0.0469513,50.3838,1.34131,0,0.5,-1.19209e-07,5006,4132,1218,0,30,32,0.0191536,-0.158017,-10.161,0.00532112,-0.1309,0.0117065,26.792,31.0453,47.7586,0.108003,332.925,-0.48752,0.0324929,-0.455027,-0.000639065,0,0.00268334,50.3838,0.319533,50.3838,
Sun Feb 11 14:10:59 2018,20217692,924.383,1513,1513,1472,1514,1940,1514,-0.0469513,50.3838,1.3507,0,0.5,-1.19209e-07,5000,4132,1218,0,8,32,0.0191536,-0.258574,-10.1658,0.00744957,-0.138349,0.00851379,26.792,31.0453,47.7586,0.107952,333.214,-0.453168,0.0311215,-0.422046,-0.000519384,0,0.003015,50.3838,0.259692,50.3838,
Sun Feb 11 14:10:59 2018,20227693,924.383,1513,1513,1472,1514,1940,1514,-0.0469513,50.3838,1.3507,0,0.5,-1.19209e-07,5000,4132,1218,0,8,32,0.0430956,-0.316035,-10.3908,0.00638535,-0.131964,0.00851379,26.792,31.0453,47.7586,0.237631,333.498,-0.419494,0.0259651,-0.393529,-0.000401273,0,0.00297544,50.3838,0.200637,50.3838,
Sun Feb 11 14:10:59 2018,20237694,924.383,1513,1513,1472,1514,1940,1514,-0.0469513,50.3838,1.3507,0,0.5,-1.19209e-07,5002,4128,1212,0,8,32,-0.0191536,-0.292093,-10.3669,0.00957802,-0.134092,0.00532112,26.792,31.0453,47.7586,-0.105858,333.785,-0.386648,0.0234682,-0.36318,-0.000263751,0,0.00346443,50.3838,0.131876,50.3838,
Sun Feb 11 14:10:59 2018,20247695,924.383,1513,1513,1480,1514,1940,1514,-0.0469513,50.3838,1.36009,0,0.5,-1.19209e-07,5002,4128,1212,0,8,32,-0.00957681,-0.354342,-10.4052,0.0106422,-0.138349,0.00851379,26.792,31.0453,47.7586,-0.0527343,334.073,-0.355159,0.0217052,-0.333454,-0.000135795,0,0.00322347,50.3838,0.0678975,50.3838,
Sun Feb 11 14:10:59 2018,20257696,924.496,1513,1513,1494,1514,1940,1514,-0.0469513,50.3838,1.37653,0,0.5,-1.19209e-07,5002,4130,1210,0,8,32,-0.0191536,-0.306458,-10.4052,0.00744957,-0.129835,0.0042569,26.792,31.0453,47.7586,-0.105469,334.357,-0.325304,0.0165006,-0.308804,-1.26011e-05,0,0.00310349,50.3838,0.00630053,50.3838,
Sun Feb 11 14:10:59 2018,20267697,924.496,1513,1513,1494,1514,1940,1514,-0.0469513,50.3838,1.37653,0,0.5,-1.19209e-07,5002,4130,1210,0,8,32,-0.0814029,-0.134075,-10.2089,0.0127707,-0.118129,0.00851379,26.792,31.0453,47.7586,-0.456852,334.64,-0.297439,0.010791,-0.286648,0.000103193,0,0.00291708,50.3838,-0.0515966,50.3838,
Sun Feb 11 14:10:59 2018,20277698,924.496,1513,1513,1494,1514,1940,1514,-0.0469513,50.3838,1.37653,0,0.5,-1.19209e-07,4994,4124,1216,0,32,14,-0.0047884,-0.129287,-10.1658,0.00638535,-0.110679,0.00532112,26.792,31.0453,47.7586,-0.0269881,334.925,-0.271806,0.00668556,-0.26512,0.000221298,0,0.00297527,50.3838,-0.110649,50.3838,
Sun Feb 11 14:10:59 2018,20287699,924.496,1513,1513,1504,1514,1940,1514,-0.0469513,50.3838,1.38826,0,0.5,-1.19209e-07,4994,4124,1216,0,32,14,-0.0909797,-0.138864,-10.137,0.00532112,-0.0979086,0.00638535,26.792,31.0453,47.7586,-0.514214,335.207,-0.248292,0.00146944,-0.246823,0.000315844,0,0.00238181,50.3838,-0.157922,50.3838,
Sun Feb 11 14:10:59 2018,20297700,924.201,1513,1513,1504,1514,1940,1514,-0.0469513,50.3838,1.38826,0,0.5,-1.19209e-07,5042,4130,1214,0,32,14,-0.186748,-0.196325,-10.2185,0.00638535,-0.0893948,0.0117065,26.792,31.0453,47.7586,-1.047,335.491,-0.227824,-0.00217979,-0.230004,0.000407366,0,0.0023056,50.3838,-0.203683,50.3838,
Sun Feb 11 14:10:59 2018,20307701,924.201,1513,1513,1508,1514,1940,1514,-0.0469513,50.3838,1.39296,0,0.5,-1.19209e-07,5042,4130,1214,0,32,14,-0.21069,-0.23942,-10.3813,0.0042569,-0.0744957,0.00957802,26.792,31.0453,47.7586,-1.16267,335.774,-0.211794,-0.00721966,-0.219014,0.000512329,0,0.00264421,50.3838,-0.256164,50.3838,
Sun Feb 11 14:10:59 2018,20317702,924.201,1513,1513,1508,1514,1940,1514,-0.0469513,50.3838,1.39296,0,0.5,-1.19209e-07,5006,4132,1216,0,8,30,-0.177171,-0.306458,-10.4531,0.00106422,-0.0595966,0.0106422,26.792,31.0453,47.7586,-0.971023,336.056,-0.200426,-0.0118345,-0.21226,0.000595705,0,0.00210041,50.3838,-0.297852,50.3838,
Sun Feb 11 14:10:59 2018,20327703,924.201,1513,1513,1509,1514,1940,1514,-0.0469513,50.3838,1.39413,0,0.5,-1.19209e-07,5006,4132,1216,0,8,30,-0.196325,-0.368707,-10.4914,0.0106422,-0.0415047,0.00744957,26.2734,32.2594,46.2609,-1.07205,336.337,-0.193209,-0.0168364,-0.210046,0.00066092,0,0.0016429,50.3838,-0.33046,50.3838,
Sun Feb 11 14:10:59 2018,20337704,924.201,1513,1513,1509,1514,1940,1514,-0.0469513,50.3838,1.39413,0,0.5,-1.19209e-07,4996,4120,1212,0,32,14,-0.292093,-0.292093,-10.4387,0.00957802,-0.0244772,0.00744957,26.2734,32.2594,46.2609,-1.60281,336.619,-0.190329,-0.0210751,-0.211404,0.000717021,0,0.00141329,50.3838,-0.358511,50.3838,
Sun Feb 11 14:10:59 2018,20347705,924.201,1513,1513,1511,1514,1940,1514,-0.0469513,50.3838,1.39648,0,0.5,-1.19209e-07,4996,4120,1212,0,32,14,-0.162806,-0.138864,-10.343,0.0106422,-0.00851379,-0.00106422,26.2734,32.2594,46.2609,-0.901804,336.901,-0.191863,-0.0245993,-0.216462,0.000769627,0,0.00132524,50.3838,-0.384814,50.3838,
Sun Feb 11 14:10:59 2018,20357706,925.026,1513,1513,1511,1514,1940,1514,-0.0469513,50.3838,1.39648,0,0.5,-1.19209e-07,5038,4138,1218,0,30,14,-0.21069,-0.134075,-10.1945,0.0127707,0.00532112,0.00106422,26.2734,32.2594,46.2609,-1.18396,337.183,-0.196874,-0.0271513,-0.224026,0.000779563,0,0.000250291,50.3838,-0.389781,50.3838,
Sun Feb 11 14:10:59 2018,20367707,925.026,1513,1513,1520,1514,1940,1514,-0.0469513,50.3838,1.40704,0,0.5,-1.19209e-07,5038,4138,1218,0,30,14,-0.191536,-0.0670376,-10.1179,0.0234129,0.0212845,-0,26.2734,32.2594,46.2609,-1.08451,337.465,-0.204826,-0.0299943,-0.234821,0.000787752,0,0.00020629,50.3838,-0.393876,50.3838,
Sun Feb 11 14:10:59 2018,20377708,925.026,1513,1513,1520,1514,1940,1514,-0.0469513,50.3838,1.40704,0,0.5,-1.19209e-07,5002,4132,1210,0,8,32,-0.215478,-0.205901,-10.137,0.0308625,0.0361836,0.00212845,26.2734,32.2594,46.2609,-1.21773,337.747,-0.215643,-0.0321468,-0.247789,0.000779488,-0,-0.000208169,50.3838,-0.389744,50.3838,
Sun Feb 11 14:10:59 2018,20387709,925.026,1513,1513,1520,1514,1940,1514,-0.0469513,50.3838,1.40704,0,0.5,-1.19209e-07,5002,4132,1210,0,8,32,-0.215478,-0.205901,-10.2424,0.0308625,0.0457616,-0.00106422,26.2734,32.2594,46.2609,-1.2052,338.031,-0.229185,-0.0325607,-0.261746,0.000761247,-0,-0.000459533,50.3838,-0.380623,50.3838,
Sun Feb 11 14:10:59 2018,20397710,924.461,1513,1513,1532,1514,1940,1514,-0.0469513,50.3838,1.42113,0,0.5,-1.19209e-07,5006,4132,1218,0,8,32,-0.191536,-0.296881,-10.2232,0.032991,0.0553397,0.00106422,26.2734,32.2594,46.2609,-1.07333,338.315,-0.245149,-0.0328164,-0.277965,0.000721151,-0,-0.0010101,50.3838,-0.360575,50.3838,
Sun Feb 11 14:10:59 2018,20407711,924.461,1513,1513,1532,1514,1940,1514,-0.0469513,50.3838,1.42113,0,0.5,-1.19209e-07,5006,4132,1218,0,8,32,-0.172383,-0.339977,-10.41,0.0319267,0.0681104,0.00638535,26.2734,32.2594,46.2609,-0.948694,338.598,-0.262889,-0.0338116,-0.296701,0.000673542,-0,-0.00119936,50.3838,-0.336771,50.3838,
Sun Feb 11 14:10:59 2018,20417712,924.461,1513,1513,1544,1514,1940,1514,-0.0469513,50.3838,1.43521,0,0.5,-1.19209e-07,5020,4130,1216,0,8,32,-0.186748,-0.339977,-10.343,0.0340552,0.0766241,0.00744957,26.2734,32.2594,46.2609,-1.0344,338.882,-0.281909,-0.0334044,-0.315313,0.000594235,-0,-0.00199788,50.3838,-0.297118,50.3838,
Sun Feb 11 14:10:59 2018,20427713,924.461,1513,1513,1544,1514,1940,1514,-0.0469513,50.3838,1.43521,0,0.5,-1.19209e-07,5020,4130,1216,0,8,32,-0.162806,-0.292093,-10.3669,0.0361836,0.0787526,0.0127707,26.2734,32.2594,46.2609,-0.899722,339.167,-0.301945,-0.0311662,-0.333111,0.000507461,-0,-0.002186,50.3838,-0.253731,50.3838,
