today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:04:12 2018,182288423,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4132,1216,0,32,12,1.12049,-0.167594,-10.228,0.00851379,-0.0127707,-0,22.4707,32.6063,51.2531,6.25186,3225.75,8.70871,-0.000455448,8.70825,-0.0558818,0,0,50.5,22.1314,50.5,
Sun Feb 11 14:04:12 2018,182298424,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4132,1216,0,32,12,1.18274,-0.234632,-10.2232,0.00638535,-0.0159634,0.00212845,22.4707,32.6063,51.2531,6.59927,3226.04,8.71126,0.00033423,8.71159,-0.0551457,0,0,50.5,21.8399,50.5,
Sun Feb 11 14:04:12 2018,182308425,926.321,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5016,4138,1218,0,8,32,1.12049,-0.158017,-10.3046,0.00638535,-0.0159634,0.00638535,22.4707,32.6063,51.2531,6.20574,3226.33,8.70492,7.89745e-05,8.705,-0.0543825,0,0,50.5,21.5376,50.5,
Sun Feb 11 14:04:12 2018,182318426,926.321,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5016,4138,1218,0,8,32,1.1971,-0.215478,-10.2951,0.0127707,-0.0180918,0.00851379,22.4707,32.6063,51.2531,6.63252,3226.61,8.69046,0.000577535,8.69104,-0.0536491,0,0,50.5,21.2472,50.5,
Sun Feb 11 14:04:12 2018,182328427,926.321,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4930,4120,1212,0,8,32,1.09654,-0.23942,-10.2711,0.0127707,-0.0202203,0.00851379,22.4707,32.6063,51.2531,6.09382,3226.9,8.66855,0.00103155,8.66958,-0.0529221,0,0,50.5,20.9592,50.5,
Sun Feb 11 14:04:12 2018,182338428,926.321,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4930,4120,1212,0,8,32,1.09654,-0.186748,-10.228,0.0117065,-0.0212845,0.00957802,22.4707,32.6063,51.2531,6.1193,3227.19,8.63931,0.00119894,8.64051,-0.0522015,0,0,50.5,20.6738,50.5,
Sun Feb 11 14:04:12 2018,182348429,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1212,0,32,14,1.06781,-0.205901,-10.2663,0.0148991,-0.0234129,0.0117065,22.4707,32.6063,51.2531,5.93806,3227.48,8.60285,0.00159172,8.60445,-0.0514803,0,0,50.5,20.3882,50.5,
Sun Feb 11 14:04:12 2018,182358430,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1212,0,32,14,1.10133,-0.177171,-10.3717,0.0117065,-0.0234129,0.0117065,22.4707,32.6063,51.2531,6.06133,3227.76,8.55972,0.0012127,8.56093,-0.0507484,0,0,50.5,20.0984,50.5,
Sun Feb 11 14:04:12 2018,182368431,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5038,4132,1218,0,30,14,1.09176,-0.225055,-10.2759,0.0127707,-0.0244772,0.0106422,22.4707,32.6063,51.2531,6.0646,3228.05,8.51071,0.00134958,8.51206,-0.0500313,0,0,50.5,19.8144,50.5,
Sun Feb 11 14:04:12 2018,182378432,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5038,4132,1218,0,30,14,0.962469,-0.339977,-10.2615,0.00957802,-0.032991,0.00957802,22.4707,32.6063,51.2531,5.35831,3228.34,8.45596,0.00342286,8.45938,-0.0493116,0,0,50.5,19.5294,50.5,
Sun Feb 11 14:04:12 2018,182388433,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4122,1216,0,8,32,1.13006,-0.263362,-10.2472,0.00212845,-0.0266056,0.00957802,22.4707,32.6063,51.2531,6.29318,3228.62,8.39571,0.00115664,8.39687,-0.0485848,0,0,50.5,19.2415,50.5,
Sun Feb 11 14:04:12 2018,182398434,925.278,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4122,1216,0,8,32,1.10133,-0.201113,-10.3813,-0.00106422,-0.0223487,0.0127707,24.0264,34.5141,50.7539,6.05578,3228.91,8.33155,-0.000433074,8.33112,-0.0478847,0,0,50.5,18.9642,50.5,
Sun Feb 11 14:04:12 2018,182408435,925.356,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4122,1216,0,8,32,1.13006,-0.215478,-10.3669,-0.00106422,-0.0244772,0.00851379,24.0264,34.5141,50.7539,6.22108,3229.19,8.26463,6.70674e-05,8.26469,-0.047167,0,0,50.5,18.68,50.5,
Sun Feb 11 14:04:12 2018,182418436,925.356,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4122,1216,0,8,32,1.08697,-0.153229,-10.3094,-0.00106422,-0.0266056,0.0106422,24.0264,34.5141,50.7539,6.01871,3229.48,8.19533,0.000524452,8.19585,-0.0464443,0,0,50.5,18.3938,50.5,
Sun Feb 11 14:04:12 2018,182428437,925.356,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1218,0,30,14,1.0726,-0.272939,-10.2711,0.00319267,-0.0266056,0.0148991,24.0264,34.5141,50.7539,5.96173,3229.77,8.12384,0.000208566,8.12405,-0.0457296,0,0,50.5,18.1107,50.5,
Sun Feb 11 14:04:12 2018,182438438,925.356,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1218,0,30,14,1.14443,-0.225055,-10.2328,-0.00106422,-0.0244772,0.0202203,24.0264,34.5141,50.7539,6.38139,3230.05,8.05071,-0.000569544,8.05015,-0.0450263,0,0,50.5,17.8322,50.5,
Sun Feb 11 14:04:12 2018,182448439,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4952,4122,1218,0,8,32,1.17795,-0.215478,-10.3286,0.00106422,-0.0255414,0.0180918,24.0264,34.5141,50.7539,6.50632,3230.34,7.97722,-0.000302816,7.97692,-0.0443368,0,0,50.5,17.5591,50.5,
Sun Feb 11 14:04:12 2018,182458440,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4952,4122,1218,0,8,32,1.16358,-0.301669,-10.3238,-0.00532112,-0.0148991,0.0234129,24.0264,34.5141,50.7539,6.4306,3230.62,7.90424,-0.00323144,7.90101,-0.0436673,0,0,50.5,17.294,50.5,
Sun Feb 11 14:04:12 2018,182468441,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,32,14,1.1157,-0.177171,-10.3477,-0.00957802,-0.0170276,0.0180918,24.0264,34.5141,50.7539,6.15389,3230.91,7.8317,-0.00248101,7.82922,-0.0430046,0,0,50.5,17.0315,50.5,
Sun Feb 11 14:04:12 2018,182478442,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,32,14,1.14922,-0.292093,-10.2041,-0.0042569,-0.0159634,0.0180918,24.0264,34.5141,50.7539,6.42576,3231.2,7.75951,-0.00276156,7.75675,-0.0423495,0,0,50.5,16.7721,50.5,
Sun Feb 11 14:04:12 2018,182488443,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4120,1210,0,32,12,1.01514,-0.196325,-10.0844,-0.0042569,-0.0159634,0.0138349,24.0264,34.5141,50.7539,5.74831,3231.48,7.68753,-0.00276369,7.68476,-0.0417086,0,0,50.5,16.5183,50.5,
Sun Feb 11 14:04:12 2018,182498444,925.799,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4120,1210,0,32,12,1.05824,-0.196325,-10.3334,-0.00319267,-0.00957802,0.0127707,24.0264,34.5141,50.7539,5.84726,3231.77,7.61507,-0.0044642,7.61061,-0.0410732,0,0,50.5,16.2666,50.5,
Sun Feb 11 14:04:12 2018,182508445,925.721,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4138,1218,0,8,32,1.05824,-0.186748,-10.3573,0.00319267,-0.0117065,0.0180918,24.0264,34.5141,50.7539,5.83384,3232.06,7.542,-0.00356193,7.53844,-0.0404484,0,0,50.5,16.0192,50.5,
Sun Feb 11 14:04:12 2018,182518446,925.721,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4138,1218,0,8,32,1.13006,-0.215478,-10.3908,0,-0.00957802,0.0148991,24.0264,34.5141,50.7539,6.20686,3232.34,7.46905,-0.0039436,7.46511,-0.0398285,0,0,50.5,15.7737,50.5,
Sun Feb 11 14:04:12 2018,182528447,925.721,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,18,30,1.04387,-0.129287,-10.2759,0.0106422,-0.00744957,0.0117065,24.0264,34.5141,50.7539,5.80046,3232.63,7.3968,-0.00427795,7.39252,-0.0392409,0,0,50.5,15.5409,50.5,
Sun Feb 11 14:04:12 2018,182538448,925.721,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,18,30,1.13006,-0.201113,-10.3573,0.019156,-0.0106422,0.0148991,24.0264,34.5141,50.7539,6.22679,3232.91,7.32545,-0.00310289,7.32235,-0.038651,0,0,50.5,15.3073,50.5,
Sun Feb 11 14:04:12 2018,182548449,925.747,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4132,1214,0,32,14,1.0343,-0.129287,-10.2328,0.0212845,-0.00319267,0.019156,24.0264,34.5141,50.7539,5.77165,3233.2,7.25519,-0.00470152,7.25048,-0.0380749,0,0,50.5,15.0792,50.5,
Sun Feb 11 14:04:12 2018,182558450,925.747,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4132,1214,0,32,14,1.0343,-0.162806,-10.2615,0.0308625,-0.00744957,0.0180918,24.0264,34.5141,50.7539,5.7556,3233.49,7.18571,-0.00321686,7.18249,-0.0375187,0,0,50.5,14.8589,50.5,
Sun Feb 11 14:04:12 2018,182568451,925.747,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5024,4132,1216,0,8,32,1.21147,-0.368707,-10.2807,0.0319267,-0.00638535,0.0202203,24.0264,34.5141,50.7539,6.72068,3233.77,7.11766,-0.00331108,7.11435,-0.036968,0,0,50.5,14.6408,50.5,
Sun Feb 11 14:04:12 2018,182578452,925.747,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5024,4132,1216,0,8,32,1.22583,-0.201113,-10.2711,0.0287341,-0.0106422,0.0159634,24.0264,34.5141,50.7539,6.80591,3234.06,7.05307,-0.00216408,7.0509,-0.0364293,0,0,50.5,14.4274,50.5,
Sun Feb 11 14:04:12 2018,182588464,925.747,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4972,4120,1212,0,32,14,1.15879,-0.229843,-10.3525,0.0308625,0.00106422,0.0106422,24.0264,34.5141,50.7539,6.38673,3234.34,6.99255,-0.00501264,6.98754,-0.0359092,0,0,50.5,14.2214,50.5,
Sun Feb 11 14:04:12 2018,182598465,924.757,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4972,4120,1212,0,32,14,1.17316,-0.268151,-10.3956,0.0234129,0.00106422,0.00957802,24.0264,34.5141,50.7539,6.43866,3234.63,6.93534,-0.00467051,6.93067,-0.0354103,0,0,50.5,14.0239,50.5,
Sun Feb 11 14:04:12 2018,182608466,924.757,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4974,4122,1218,0,8,32,1.22583,-0.272939,-10.2903,0.0234129,0.00319267,0.00638535,24.0264,34.5141,50.7539,6.79336,3234.92,6.8814,-0.0048281,6.87657,-0.0349068,0,0,50.5,13.8245,50.5,
Sun Feb 11 14:04:12 2018,182618467,924.757,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4974,4122,1218,0,8,32,1.12049,-0.277727,-10.2232,0.0159634,-0.00106422,0.0127707,24.0264,34.5141,50.7539,6.25476,3235.2,6.83087,-0.00324509,6.82762,-0.0344339,0,0,50.5,13.6372,50.5,
Sun Feb 11 14:04:12 2018,182628468,924.757,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5024,4138,1218,0,32,30,1.18752,-0.363919,-10.3477,0.0180918,-0.00532112,0.0212845,24.0264,34.5141,50.7539,6.54673,3235.49,6.78324,-0.00178437,6.78146,-0.0339568,0,0,50.5,13.4483,50.5,
Sun Feb 11 14:04:12 2018,182638469,924.757,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5024,4138,1218,0,32,30,1.2785,-0.196325,-10.228,0.0180918,-0.00319267,0.0223487,24.0264,34.5141,50.7539,7.12502,3235.78,6.73904,-0.00215002,6.73689,-0.0334955,0,0,50.5,13.2655,50.5,
Sun Feb 11 14:04:12 2018,182648470,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4118,1212,0,8,32,1.15401,-0.311246,-10.2089,0.0117065,-0.00212845,0.0180918,21.7793,32.2594,52.2516,6.44931,3236.06,6.69887,-0.00223235,6.69663,-0.0330433,0,0,50.5,13.0864,50.5,
Sun Feb 11 14:04:12 2018,182658471,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4956,4118,1212,0,8,32,1.12049,-0.191536,-10.3286,0.00638535,-0.0042569,0.0223487,21.7793,32.2594,52.2516,6.19147,3236.35,6.66156,-0.00132268,6.66024,-0.0326248,0,0,50.5,12.9207,50.5,
Sun Feb 11 14:04:12 2018,182668472,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4120,1216,0,32,14,1.12049,-0.296881,-10.2903,0.00212845,-0.00106422,0.0202203,21.7793,32.2594,52.2516,6.21434,3236.64,6.62592,-0.00195018,6.62396,-0.0322301,0,0,50.5,12.7644,50.5,
Sun Feb 11 14:04:12 2018,182678473,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4120,1216,0,32,14,1.07739,-0.3304,-10.3573,-0.00957802,-0.00957802,0.019156,21.7793,32.2594,52.2516,5.93868,3236.92,6.59146,0.000656842,6.59212,-0.031832,0,0,50.5,12.6067,50.5,
Sun Feb 11 14:04:12 2018,182688474,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4962,4118,1210,0,30,32,1.10133,-0.3304,-10.2999,-0.0117065,-0.00744957,0.0138349,21.7793,32.2594,52.2516,6.10328,3237.21,6.55789,0.000110143,6.558,-0.0314333,0,0,50.5,12.4488,50.5,
Sun Feb 11 14:04:12 2018,182698475,924.409,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4962,4118,1210,0,30,32,1.08218,-0.335188,-10.2807,-0.0148991,-0.00744957,0.0117065,21.7793,32.2594,52.2516,6.00901,3237.5,6.52521,9.77704e-05,6.52531,-0.0310559,0,0,50.5,12.2994,50.5,
Sun Feb 11 14:04:12 2018,182708476,925.765,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4138,1218,0,30,14,1.15879,-0.311246,-10.3046,-0.0170276,-0.00957802,0.00638535,21.7793,32.2594,52.2516,6.41616,3237.78,6.49383,0.000818502,6.49465,-0.030671,0,0,50.5,12.1469,50.5,
Sun Feb 11 14:04:12 2018,182718477,925.765,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4138,1218,0,30,14,1.20668,-0.225055,-10.2999,-0.0180918,-0.00532112,-0.00212845,21.7793,32.2594,52.2516,6.68202,3238.07,6.46469,-0.000478232,6.46421,-0.0303111,0,0,50.5,12.0044,50.5,
Sun Feb 11 14:04:12 2018,182728478,925.765,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4134,1216,0,20,32,1.07739,-0.205901,-10.2232,-0.019156,-0.0042569,-0.0042569,21.7793,32.2594,52.2516,6.016,3238.36,6.43797,-0.000686397,6.43728,-0.0299749,0,0,50.5,11.8712,50.5,
Sun Feb 11 14:04:12 2018,182738479,925.765,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4134,1216,0,20,32,1.11091,-0.0526724,-10.1945,-0.0148991,-0.0042569,-0.00638535,21.7793,32.2594,52.2516,6.21906,3238.64,6.41275,-0.00063014,6.41212,-0.0296401,0,0,50.5,11.7387,50.5,
Sun Feb 11 14:04:12 2018,182748480,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1212,0,30,32,1.1971,-0.0814029,-10.343,-0.00319267,-0.00744957,-0.00319267,21.7793,32.2594,52.2516,6.60209,3238.93,6.38911,0.000400278,6.38951,-0.0293012,0,0,50.5,11.6044,50.5,
Sun Feb 11 14:04:12 2018,182758481,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1212,0,30,32,1.21625,-0.0957681,-10.1706,0.00744957,-0.00851379,0.00638535,21.7793,32.2594,52.2516,6.81938,3239.22,6.36812,0.000853335,6.36898,-0.0289843,0,0,50.5,11.4789,50.5,
Sun Feb 11 14:04:12 2018,182768482,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5034,4138,1218,0,30,32,1.23062,-0.153229,-10.2855,0.0170276,-0.00744957,0.00319267,21.7793,32.2594,52.2516,6.82279,3239.5,6.35042,0.000532247,6.35096,-0.0286796,0,0,50.5,11.3582,50.5,
Sun Feb 11 14:04:12 2018,182778483,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5034,4138,1218,0,30,32,1.21147,-0.134075,-10.2185,0.0287341,-0.0138349,0.00532112,21.7793,32.2594,52.2516,6.76124,3239.79,6.33595,0.0024337,6.33838,-0.0283836,0,0,50.5,11.241,50.5,
Sun Feb 11 14:04:12 2018,182788484,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4962,4122,1214,0,30,12,1.15401,-0.344765,-10.2568,0.0372479,-0.00851379,0.00851379,21.7793,32.2594,52.2516,6.41945,3240.08,6.32405,0.00074641,6.32479,-0.0280869,0,0,50.5,11.1235,50.5,
Sun Feb 11 14:04:12 2018,182798485,925.921,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4962,4122,1214,0,30,12,1.21147,-0.258574,-10.2855,0.0404405,-0.0117065,0.00744957,21.7793,32.2594,52.2516,6.71758,3240.36,6.31412,0.0016411,6.31576,-0.0277925,0,0,50.5,11.0069,50.5,
Sun Feb 11 14:04:12 2018,182808486,925.234,1513,1514,1088,1510,1940,1514,-0.0469513,50.5,0.9,-1.12674,0.5,-1.19209e-07,4970,4118,1212,0,30,14,1.16358,-0.205901,-10.3238,0.0383121,-0.0106422,0.00532112,21.7793,32.2594,52.2516,6.4306,3240.65,6.30601,0.00123285,6.30724,-0.0275079,0,0,50.5,10.8942,50.5,
Sun Feb 11 14:04:12 2018,182818487,925.234,1513,1514,1088,1510,1940,1514,-0.0469513,50.5,0.9,-1.12674,0.5,-1.19209e-07,4970,4118,1212,0,30,14,1.14922,-0.258574,-10.2999,0.0319267,-0.00744957,0.00532112,21.7793,32.2594,52.2516,6.36651,3240.93,6.29927,0.000366368,6.29963,-0.0272187,0,0,50.5,10.7797,50.5,
Sun Feb 11 14:04:12 2018,182828488,925.234,1513,1514,1088,1500,1940,1514,-0.0469513,50.5,0.9,-3.94366,0.5,-1.19209e-07,5042,4134,1216,0,8,32,1.11091,-0.349553,-10.2711,0.0340552,-0.0127707,-0,21.7793,32.2594,52.2516,6.17304,3241.22,6.29323,0.00201354,6.29524,-0.026933,0,0,50.5,10.6665,50.5,
Sun Feb 11 14:04:12 2018,182838489,925.234,1513,1514,1088,1500,1940,1514,-0.0469513,50.5,0.9,-3.94366,0.5,-1.19209e-07,5042,4134,1216,0,8,32,1.17795,-0.263362,-10.2615,0.0180918,-0.0127707,0.00106422,21.7793,32.2594,52.2516,6.54846,3241.51,6.28779,0.00180415,6.28959,-0.0266429,0,0,50.5,10.5516,50.5,
Sun Feb 11 14:04:12 2018,182848490,925.278,1513,1514,1088,1500,1940,1514,-0.0469513,50.5,0.9,-3.94366,0.5,-1.19209e-07,4956,4120,1212,0,30,12,1.06303,-0.320823,-10.3765,0.0138349,-0.0106422,-0.00212845,21.7793,32.2594,52.2516,5.84931,3241.79,6.28278,0.00111746,6.2839,-0.0263694,0,0,50.5,10.4433,50.5,
Sun Feb 11 14:04:12 2018,182858491,925.278,1513,1514,1088,1493,1940,1514,-0.0469513,50.5,0.9,-5.9155,0.5,-1.19209e-07,4956,4120,1212,0,30,12,1.07739,-0.268151,-10.2759,0.00744957,-0.0138349,-0.00744957,21.7793,32.2594,52.2516,5.98538,3242.08,6.27735,0.00194975,6.2793,-0.0260925,0,0,50.5,10.3337,50.5,
Sun Feb 11 14:04:12 2018,182868492,925.278,1513,1514,1088,1493,1940,1514,-0.0469513,50.5,0.9,-5.9155,0.5,-1.19209e-07,4960,4124,1218,0,30,12,1.11091,-0.23942,-10.2903,0.00212845,-0.0159634,-0.00744957,21.7793,32.2594,52.2516,6.16163,3242.37,6.27131,0.00245981,6.27377,-0.0258206,0,0,50.5,10.226,50.5,
Sun Feb 11 14:04:12 2018,182878493,925.278,1513,1514,1088,1488,1940,1514,-0.0469513,50.5,0.9,-7.32394,0.5,-1.19209e-07,4960,4124,1218,0,30,12,1.10133,-0.234632,-10.1754,-0.00106422,-0.0148991,-0.0042569,21.7793,32.2594,52.2516,6.17738,3242.66,6.26523,0.00194068,6.26717,-0.0255465,0,0,50.5,10.1174,50.5,
Sun Feb 11 14:04:12 2018,182888494,925.278,1513,1514,1088,1488,1940,1514,-0.0469513,50.5,0.9,-7.32394,0.5,-1.19209e-07,5014,4134,1216,0,8,32,1.08697,-0.244209,-10.3382,0.0042569,-0.0106422,-0.00106422,21.7793,32.2594,52.2516,6.0021,3242.94,6.25914,0.000725912,6.25987,-0.0252739,0,0,50.5,10.0095,50.5,
Sun Feb 11 14:04:12 2018,182898495,925.278,1513,1514,1088,1486,1940,1514,-0.0469513,50.5,0.9,-7.88733,0.5,-1.19209e-07,5014,4134,1216,0,8,32,1.0726,-0.196325,-10.2232,0.0042569,-0.0223487,-0.00532112,21.7793,32.2594,52.2516,5.98945,3243.23,6.25276,0.00376203,6.25653,-0.0250031,0,0,50.5,9.90221,50.5,
Sun Feb 11 14:04:12 2018,182908496,925.278,1513,1514,1088,1486,1940,1514,-0.0469513,50.5,0.9,-7.88733,0.5,-1.19209e-07,5040,4134,1218,0,30,12,1.08697,-0.263362,-10.0748,0.00532112,-0.0202203,-0.00212845,21.7793,32.2594,52.2516,6.15781,3243.52,6.2461,0.00286382,6.24897,-0.0247346,0,0,50.5,9.79589,50.5,
Sun Feb 11 14:04:12 2018,182918497,925.278,1513,1514,1118,1490,1940,1514,-0.0469513,50.5,0.935211,-6.76056,0.5,-1.19209e-07,5040,4134,1218,0,30,12,1.09654,-0.263362,-10.3046,0.00212845,-0.0159634,-0.0042569,21.7793,32.2594,52.2516,6.07414,3243.8,6.23944,0.00129871,6.24074,-0.0244772,0,0,50.5,9.69393,50.5,
Sun Feb 11 14:04:12 2018,182928498,925.278,1513,1513,1118,1490,1940,1514,-0.0469513,50.3838,0.935211,-6.76056,0.5,-1.19209e-07,5008,4138,1216,0,20,32,1.07739,-0.220267,-10.2663,-0.00106422,-0.0159634,-0,21.7793,32.2594,52.2516,5.99093,3244.09,6.23271,0.00108241,6.2338,-0.0242292,0,0,50.3838,9.59571,50.5,
Sun Feb 11 14:04:12 2018,182938499,925.278,1513,1513,1138,1497,1940,1514,-0.0469513,50.3838,0.958685,-4.78873,0.5,-1.19209e-07,5008,4138,1216,0,20,32,1.06781,-0.134075,-10.3669,0.00638535,-0.0234129,-0.00638535,21.7793,32.2594,52.2516,5.88086,3244.38,6.22562,0.00307767,6.2287,-0.0239151,0,0,50.3838,9.49318,50.3838,
Sun Feb 11 14:04:12 2018,182948500,925.174,1513,1514,1138,1497,1940,1514,-0.0469513,50.5,0.958685,-4.78873,0.5,-1.19209e-07,5004,4134,1218,0,8,32,1.20189,-0.234632,-10.252,0.00638535,-0.0117065,-0.0106422,21.7793,32.2594,52.2516,6.68655,3244.66,6.2187,-0.000235205,6.21846,-0.0236607,0,0,50.5,9.39218,50.3838,
Sun Feb 11 14:04:12 2018,182958501,925.174,1513,1514,1152,1500,1940,1514,-0.0469513,50.5,0.975117,-3.94366,0.5,-1.19209e-07,5004,4134,1218,0,8,32,1.16837,-0.248997,-10.3382,0.00744957,-0.0148991,-0.00957802,21.7793,32.2594,52.2516,6.44795,3244.95,6.21314,0.000640596,6.21378,-0.023494,0,0,50.5,9.30454,50.5,
Sun Feb 11 14:04:12 2018,182968502,925.174,1513,1514,1152,1500,1940,1514,-0.0469513,50.5,0.975117,-3.94366,0.5,-1.19209e-07,5042,4138,1216,0,8,32,1.16837,-0.162806,-10.2903,0.0170276,-0.00851379,-0.0042569,21.7793,32.2594,52.2516,6.47769,3245.23,6.2092,-0.001246,6.20795,-0.0232709,0,0,50.5,9.2162,50.5,
Sun Feb 11 14:04:12 2018,182978503,925.174,1513,1514,1152,1500,1940,1514,-0.0469513,50.5,0.975117,-3.94366,0.5,-1.19209e-07,5042,4138,1216,0,8,32,1.10133,-0.167594,-10.2663,0.0159634,-0.0159634,-0.0117065,21.7793,32.2594,52.2516,6.12306,3245.52,6.20624,0.000938694,6.20718,-0.0230516,0,0,50.5,9.12933,50.5,
Sun Feb 11 14:04:12 2018,182988504,925.174,1513,1514,1165,1502,1940,1514,-0.0469513,50.5,0.990376,-3.38028,0.5,-1.19209e-07,4980,4120,1212,0,30,14,1.1157,-0.191536,-10.3334,0.0202203,-0.00744957,-0.00638535,21.7793,32.2594,52.2516,6.16238,3245.8,6.20359,-0.00170449,6.20188,-0.0228358,0,0,50.5,9.04389,50.5,
