today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:01:17 2018,67570037,926.851,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4992,3712,1144,24,30,30,-1.91536,0.0047884,-8.60476,-0.268185,-2.9628,-0.0287341,-11.4082,32.6063,45.9281,-12.5491,1766.42,45.0682,-0.456981,44.6112,-0.0179411,0,0,25.169,14.2565,25.169,
Sun Feb 11 14:01:17 2018,67580038,926.851,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4992,3712,1144,24,30,30,0.47884,-0.885855,-12.9478,-0.417176,-2.47113,-0.0553397,-11.4082,32.6063,45.9281,2.11796,1766.57,44.6722,-0.60173,44.0705,-0.0160621,0,0,25.169,12.7634,25.169,
Sun Feb 11 14:01:17 2018,67590039,926.851,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4990,3712,1138,14,8,30,2.28407,0.0766145,-19.3068,-0.276698,-2.08694,-0.0266056,-11.4082,32.6063,45.9281,6.74694,1766.74,44.1398,-0.70261,43.4372,-0.0142852,0,0,25.169,11.3514,25.169,
Sun Feb 11 14:01:17 2018,67600040,926.851,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4994,3710,1144,24,8,30,0.746991,0.914585,-15.7203,-0.107487,-2.05076,0.0127707,-11.4082,32.6063,45.9281,2.72051,1767.02,43.5033,-0.696805,42.8065,-0.0127582,0,0,25.169,10.138,25.169,
Sun Feb 11 14:01:17 2018,67610041,926.72,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4994,3710,1144,24,8,30,-1.61369,-0.263362,-8.50899,-0.0862022,-2.02522,0.0276698,-11.4082,32.6063,45.9281,-10.7384,1767.3,42.758,-0.686056,42.072,-0.0113104,0,0,25.169,8.98752,25.169,
Sun Feb 11 14:01:17 2018,67620042,926.72,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4990,3698,1150,14,8,30,-2.01113,-0.565032,-6.98628,-0.17134,-1.73043,0.0180918,-11.4082,32.6063,45.9281,-16.0595,1767.5,41.8818,-0.74736,41.1344,-0.00994031,0,0,25.169,7.89885,25.169,
Sun Feb 11 14:01:17 2018,67630043,926.72,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4990,3698,1150,14,8,30,0.737414,-0.962469,-10.8697,-0.247964,-1.18874,-0.00638535,-11.4082,32.6063,45.9281,3.88108,1767.63,40.8852,-0.868139,40.017,-0.0088073,0,0,25.169,6.99852,25.169,
Sun Feb 11 14:01:17 2018,67640044,926.72,1512,1296,1586,1514,1940,1514,-0.0939026,25.169,1.48451,0,0.5,-1.19209e-07,4990,3698,1150,14,8,30,1.00556,-0.713472,-11.7986,-0.295854,-0.744957,-0.00319267,-11.4082,32.6063,45.9281,4.8714,1767.79,39.8157,-0.948764,38.8669,-0.00780634,0,0,25.169,6.20313,25.169,
Sun Feb 11 14:01:17 2018,67650045,927.372,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4980,3732,1148,6,32,14,-1.55144,0.684742,-5.37259,-0.238386,-0.722608,0.0276698,-11.4082,32.6063,45.9281,-16.1071,1768.07,38.6844,-0.903478,37.7809,-0.00696871,0,0,25.169,5.53753,25.169,
Sun Feb 11 14:01:17 2018,67660046,927.372,1512,1296,1587,1514,1940,1514,-0.0939026,25.169,1.48568,0,0.5,-1.19209e-07,4990,3718,1144,22,8,32,-2.41336,0.967257,-5.4109,-0.0542754,-0.952481,0.0776884,-11.4082,32.6063,45.9281,-24.0377,1768.42,37.4548,-0.789416,36.6654,-0.00627189,0,0,25.169,4.98382,25.169,
Sun Feb 11 14:01:17 2018,67670047,927.372,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4990,3718,1144,22,8,32,-2.49955,1.24977,-8.81066,0.1309,-1.05571,0.121322,32.3232,31.7391,43.7648,-15.8384,1768.74,36.1127,-0.716735,35.396,-0.0056346,0,0,25.0528,4.47741,25.169,
Sun Feb 11 14:01:17 2018,67680048,927.372,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4990,3718,1144,22,8,32,-2.02549,0.507571,-12.9909,0.208588,-0.892884,0.124514,32.3232,31.7391,43.7648,-8.86198,1768.98,34.6874,-0.720523,33.9669,-0.00475552,0,0,25.0528,3.79639,25.0528,
Sun Feb 11 14:01:17 2018,67690049,927.372,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4980,3756,1148,14,8,30,-1.0726,0.35913,-14.0875,0.144735,-0.498057,0.106422,32.3232,31.7391,43.7648,-4.35403,1769.15,33.2165,-0.784746,32.4318,-0.00406818,0,0,25.0528,3.24768,25.0528,
Sun Feb 11 14:01:17 2018,67700050,927.372,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3732,1152,16,32,30,-0.617704,-0.785298,-14.6238,-0.0106422,-0.0244772,0.0574681,32.3232,31.7391,43.7648,-2.41872,1769.3,31.7264,-0.862277,30.8641,-0.00348145,0,0,25.0528,2.77928,25.0528,
Sun Feb 11 14:01:17 2018,67710051,926.607,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3732,1152,16,32,30,-0.0335188,-1.29287,-12.4642,-0.173469,0.353322,0.0244772,32.3232,31.7391,43.7648,-0.15408,1769.48,30.2343,-0.903719,29.3306,-0.00309196,0,0,25.0528,2.46835,25.0528,
Sun Feb 11 14:01:17 2018,67720052,926.607,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3732,1152,16,32,30,-0.995988,-0.0287304,-7.46512,-0.224551,0.523598,0.0170276,32.3232,31.7391,43.7648,-7.59946,1769.72,28.7452,-0.881221,27.8639,-0.00272725,0,0,25.0528,2.1772,25.0528,
Sun Feb 11 14:01:17 2018,67730053,926.607,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4982,3700,1130,16,8,30,-1.77171,0.407014,-4.41491,-0.125578,0.422497,0.0404405,32.3232,31.7391,43.7648,-21.8657,1770.04,27.2389,-0.782967,26.4559,-0.00237137,0,0,25.0528,1.8931,25.0528,
Sun Feb 11 14:01:17 2018,67740054,926.607,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3714,1152,16,32,14,-2.56658,0.684742,-5.9041,0.0542754,0.184111,0.080881,32.3232,31.7391,43.7648,-23.4952,1770.39,25.6872,-0.652632,25.0346,-0.00204056,0,0,25.0528,1.62901,25.0528,
Sun Feb 11 14:01:17 2018,67750055,927.016,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3714,1152,16,32,14,-2.33674,0.68953,-8.65265,0.228808,0.0138349,0.112808,32.3232,31.7391,43.7648,-15.1128,1770.73,24.0912,-0.549464,23.5417,-0.00187503,0,0,25.0528,1.49686,25.0528,
Sun Feb 11 14:01:17 2018,67760056,927.016,1512,1295,1587,1514,1940,1514,-0.0939026,25.0528,1.48568,0,0.5,-1.19209e-07,4992,3728,1146,22,8,32,-2.49955,0.751779,-12.3253,0.283084,0.0606608,0.118129,32.3232,31.7391,43.7648,-11.464,1771,22.4783,-0.512438,21.9659,-0.00189576,-0,-0,25.0528,1.51341,25.0528,
Sun Feb 11 14:01:17 2018,67770057,927.016,1512,1295,1586,1514,1940,1514,-0.0939026,25.0528,1.48451,0,0.5,-1.19209e-07,4992,3728,1146,22,8,32,-1.01993,-0.521936,-16.1752,0.218166,0.333102,0.0851379,32.3232,31.7391,43.7648,-3.60802,1771.21,20.8784,-0.538514,20.3398,-0.00191166,-0,-0,25.0528,1.5261,25.0528,
Sun Feb 11 14:01:17 2018,67780058,927.016,1512,1294,1586,1514,1940,1514,-0.0939026,24.9366,1.48451,0,0.5,-1.19209e-07,4992,3728,1146,22,8,32,0.167594,-0.679953,-15.9597,0.0691746,0.707709,0.0319267,32.3232,31.7391,43.7648,0.601644,1771.39,19.3185,-0.588294,18.7302,-0.00201165,-0,-0,24.9366,1.60593,25.0528,
Sun Feb 11 14:01:17 2018,67790059,927.016,1512,1294,1587,1514,1940,1514,-0.0939026,24.9366,1.48568,0,0.5,-1.19209e-07,4986,3730,1152,8,8,32,-0.699107,-0.191536,-9.75877,-0.0734315,0.914169,-0.0138349,33.1875,32.2594,43.9313,-4.09761,1771.61,17.8121,-0.585603,17.2265,-0.00218122,-0,-0,24.9366,1.74941,24.9366,
Sun Feb 11 14:01:17 2018,67800060,927.016,1512,1294,1587,1514,1940,1514,-0.0939026,24.9366,1.48568,0,0.5,-1.19209e-07,4996,3718,1144,10,8,30,-0.828394,-0.531513,-7.91044,-0.108551,0.886499,-0.00638535,33.1875,32.2594,43.9313,-5.97832,1771.91,16.3537,-0.516721,15.837,-0.00227849,-0,-0,24.9366,1.82743,24.9366,
Sun Feb 11 14:01:17 2018,67810061,927.789,1512,1294,1587,1514,1940,1514,-0.0939026,24.9366,1.48568,0,0.5,-1.19209e-07,4996,3718,1144,10,8,30,-1.02951,-0.0622492,-6.8953,-0.00319267,0.699195,0.0170276,33.1875,32.2594,43.9313,-8.49186,1772.25,14.9343,-0.408041,14.5263,-0.00236505,-0,-0,24.9366,1.89685,24.9366,
Sun Feb 11 14:01:17 2018,67820062,927.789,1512,1294,1587,1514,1940,1514,-0.0939026,24.9366,1.48568,0,0.5,-1.19209e-07,4994,3718,1152,2,8,30,-1.01514,0.416591,-8.36534,0.137285,0.450167,0.0489543,33.1875,32.2594,43.9313,-6.91907,1772.61,13.551,-0.290089,13.2609,-0.00249424,-0,-0,24.9366,2.00047,24.9366,
Sun Feb 11 14:01:17 2018,67830063,927.789,1512,1293,1587,1514,1940,1514,-0.0939026,24.8204,1.48568,0,0.5,-1.19209e-07,4994,3718,1152,2,8,30,-1.91057,0.387861,-8.99741,0.23945,0.275634,0.0787526,33.1875,32.2594,43.9313,-11.9885,1772.94,12.2017,-0.201574,12.0001,-0.00276942,-0,-0,24.8204,2.22117,24.9366,
Sun Feb 11 14:01:17 2018,67840064,927.789,1512,1293,1587,1514,1940,1514,-0.0939026,24.8204,1.48568,0,0.5,-1.19209e-07,4994,3718,1152,2,8,30,-1.23541,0.124498,-12.6605,0.242643,0.352258,0.0744957,33.1875,32.2594,43.9313,-5.57325,1773.21,10.8866,-0.188545,10.6981,-0.0029821,-0,-0,24.8204,2.40294,24.8204,
Sun Feb 11 14:01:17 2018,67850065,927.737,1512,1292,1586,1514,1940,1514,-0.0939026,24.7042,1.48451,0,0.5,-1.19209e-07,4980,3732,1142,12,32,16,0.110133,0.201113,-13.6517,0.159634,0.584259,0.0457616,33.1875,32.2594,43.9313,0.462215,1773.43,9.62076,-0.218515,9.40224,-0.00325251,-0,-0,24.7042,2.62083,24.8204,
Sun Feb 11 14:01:17 2018,67860066,927.737,1512,1292,1586,1514,1940,1514,-0.0939026,24.7042,1.48451,0,0.5,-1.19209e-07,4984,3724,1148,16,8,30,-0.296881,-0.919373,-11.4108,0.0489543,0.711966,0.0276698,33.1875,32.2594,43.9313,-1.49037,1773.68,8.42037,-0.216548,8.20382,-0.00352188,-0,-0,24.7042,2.85124,24.7042,
Sun Feb 11 14:01:17 2018,67870067,927.737,1512,1292,1586,1514,1940,1514,-0.0939026,24.7042,1.48451,0,0.5,-1.19209e-07,4984,3724,1148,16,8,30,-1.0726,-0.435745,-8.30309,-0.0393763,0.676847,0.042569,33.1875,32.2594,43.9313,-7.36077,1773.97,7.28089,-0.169253,7.11163,-0.00371997,-0,-0,24.7042,3.0116,24.7042,
Sun Feb 11 14:01:17 2018,67880068,927.737,1512,1292,1587,1514,1940,1514,-0.0939026,24.7042,1.48568,0,0.5,-1.19209e-07,4984,3724,1148,16,8,30,-0.751779,-0.368707,-7.27358,-0.0659819,0.562975,0.0681104,33.1875,32.2594,43.9313,-5.901,1774.29,6.18989,-0.103854,6.08603,-0.00380855,-0,-0,24.7042,3.08332,24.7042,
Sun Feb 11 14:01:17 2018,67890069,927.737,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4962,3718,1150,10,8,32,0.339977,-1.17795,-12.0141,-0.0212845,0.444846,0.0862022,33.1875,32.2594,43.9313,1.62093,1774.61,5.15168,-0.0424002,5.10928,-0.00393966,-0,-0,24.4718,3.18946,24.7042,
Sun Feb 11 14:01:17 2018,67900070,927.737,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4984,3722,1144,2,32,12,-0.0957681,-0.670376,-13.7954,-0.0659819,0.39057,0.0851379,33.1875,32.2594,43.9313,-0.397743,1774.91,4.17937,-0.00346489,4.17591,-0.00410464,-0,-0,24.4718,3.35459,24.4718,
Sun Feb 11 14:01:17 2018,67910071,927.607,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4984,3722,1144,2,32,12,-0.229843,0.296881,-11.382,-0.154313,0.486351,0.0574681,33.1875,32.2594,43.9313,-1.15685,1775.17,3.2736,-0.0090851,3.26452,-0.00431277,-0,-0,24.4718,3.52468,24.4718,
Sun Feb 11 14:01:17 2018,67920072,927.607,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4984,3722,1144,2,32,12,1.33118,-0.201113,-11.2192,-0.202203,0.564039,0.0255414,33.1875,32.2594,43.9313,6.76659,1775.44,2.43628,-0.00906644,2.42721,-0.00443788,-0,-0,24.4718,3.62693,24.4718,
Sun Feb 11 14:01:17 2018,67930073,927.607,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4990,3710,1148,18,30,14,0.234632,1.20668,-5.51145,-0.0776884,0.436332,0.0372479,33.1875,32.2594,43.9313,2.43771,1775.76,1.67489,0.0472593,1.72215,-0.00469651,-0,-0,24.4718,3.8383,24.4718,
Sun Feb 11 14:01:17 2018,67940074,927.607,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4982,3732,1144,16,32,14,0.272939,0.411803,-6.28239,0.0170276,0.236258,0.0585323,33.1875,32.2594,43.9313,2.48766,1776.1,0.985226,0.118395,1.10362,-0.00489502,-0,-0,24.4718,4.00053,24.4718,
Sun Feb 11 14:01:17 2018,67950075,927.772,1512,1290,1586,1514,1940,1514,-0.0939026,24.4718,1.48451,0,0.5,-1.19209e-07,4982,3732,1144,16,32,14,0.248997,0.502782,-9.41879,0.0776884,0.114936,0.0659819,33.1875,32.2594,43.9313,1.51433,1776.43,0.358876,0.161555,0.52043,-0.00509364,-0,-0,24.4718,4.16286,24.4718,
Sun Feb 11 14:01:17 2018,67960076,927.772,1512,1290,1586,1514,1940,1514,-0.0939026,24.4718,1.48451,0,0.5,-1.19209e-07,4986,3700,1138,16,30,14,0.948104,0.220267,-15.457,-0.00638535,0.183047,0.0691746,33.1875,32.2594,43.9313,3.51003,1776.69,-0.207082,0.148434,-0.0586477,-0.00532815,-0,-0,24.4718,4.35452,24.4718,
Sun Feb 11 14:01:17 2018,67970077,927.772,1512,1290,1587,1514,1940,1514,-0.0939026,24.4718,1.48568,0,0.5,-1.19209e-07,4986,3700,1138,16,30,14,1.56102,-0.153229,-18.1816,-0.160698,0.395891,0.0383121,33.1875,32.2594,43.9313,4.90723,1776.92,-0.711475,0.0961958,-0.615279,-0.00563153,-0,-0,24.4718,4.60246,24.4718,
Sun Feb 11 14:01:17 2018,67980078,927.772,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4986,3700,1138,16,30,14,1.44131,-0.320823,-15.2511,-0.373543,0.578938,0.00851379,33.1875,32.2594,43.9313,5.39874,1777.15,-1.15265,0.0560901,-1.09656,-0.00592607,-0,-0,24.3556,4.84318,24.4718,
Sun Feb 11 14:01:17 2018,67990079,927.772,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4986,3710,1158,10,8,32,1.57538,-0.435745,-10.7978,-0.382057,0.606608,0.00638535,33.1875,32.2594,43.9313,8.30078,1777.43,-1.52932,0.0619057,-1.46742,-0.00612296,-0,-0,24.3556,5.02796,24.3556,
Sun Feb 11 14:01:17 2018,68000080,927.772,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4990,3732,1148,16,8,30,0.727837,1.15879,-5.09486,-0.128771,0.407598,0.0361836,33.1875,32.2594,43.9313,8.13011,1777.77,-1.83978,0.129127,-1.71065,-0.00632799,-0,-0,24.3556,5.19632,24.3556,
Sun Feb 11 14:01:17 2018,68010081,927.311,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4990,3732,1148,16,8,30,0.205901,1.5275,-4.58729,0.197946,0.172404,0.0787526,33.1875,32.2594,43.9313,2.57001,1778.13,-2.0913,0.200036,-1.89126,-0.00649692,-0,-0,24.3556,5.33504,24.3556,
Sun Feb 11 14:01:17 2018,68020082,927.311,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4986,3702,1142,20,8,32,-0.158017,0.129287,-8.38928,0.391635,0.0585323,0.0851379,33.1875,32.2594,43.9313,-1.07907,1778.45,-2.30204,0.230961,-2.07108,-0.00664181,-0,-0,24.3556,5.45402,24.3556,
Sun Feb 11 14:01:17 2018,68030083,927.311,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4986,3702,1142,20,8,32,0.402226,0.603339,-11.3581,0.295854,0.126643,0.0372479,33.1875,32.2594,43.9313,2.02818,1778.71,-2.48389,0.208459,-2.27543,-0.00682445,-0,-0,24.3556,5.604,24.3556,
Sun Feb 11 14:01:17 2018,68040084,927.311,1512,1289,1587,1514,1940,1514,-0.0939026,24.3556,1.48568,0,0.5,-1.19209e-07,4986,3702,1142,20,8,32,1.53708,-0.761356,-15.2271,0.0223487,0.339488,-0.0287341,33.1875,32.2594,43.9313,5.76411,1778.94,-2.63265,0.147287,-2.48536,-0.00708935,-0,-0,24.3556,5.82153,24.3556,
Sun Feb 11 14:01:17 2018,68050085,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4986,3714,1142,16,8,32,1.17795,0.0383072,-13.4698,-0.259671,0.545947,-0.0872664,33.1875,32.2594,43.9313,4.99787,1779.17,-2.74132,0.092589,-2.64873,-0.00730321,-0,-0,24.2394,5.99715,24.3556,
Sun Feb 11 14:01:17 2018,68060086,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4990,3710,1150,14,8,30,2.03507,-0.445322,-11.904,-0.384185,0.648113,-0.135156,33.1875,32.2594,43.9313,9.70136,1779.42,-2.80638,0.0708763,-2.7355,-0.00742945,-0,-0,24.2394,6.13005,24.2394,
Sun Feb 11 14:01:17 2018,68070087,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4990,3710,1150,14,8,30,1.14443,0.263362,-9.08839,-0.270313,0.544883,-0.112808,33.1875,32.2594,43.9313,7.17703,1779.74,-2.82551,0.106894,-2.71862,-0.00752632,-0,-0,24.2394,6.20998,24.2394,
Sun Feb 11 14:01:17 2018,68080088,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4990,3710,1150,14,8,30,-0.172383,1.18752,-4.86023,0.00106422,0.306497,-0.0564039,33.1875,32.2594,43.9313,-2.03132,1780.1,-2.81157,0.176556,-2.63501,-0.00764975,-0,-0,24.2394,6.31182,24.2394,
Sun Feb 11 14:01:17 2018,68090089,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4926,3706,1144,12,32,14,-1.16837,1.15879,-6.65588,0.299047,0.0830095,0.0287341,33.1875,32.2594,43.9313,-9.95625,1780.45,-2.79465,0.235603,-2.55905,-0.00765351,-0,-0,24.2394,6.31492,24.2394,
Sun Feb 11 14:01:17 2018,68100090,926.442,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4986,3710,1144,20,8,30,-0.823605,0.90022,-10.7548,0.487415,0.0106422,0.109615,33.1875,32.2594,43.9313,-4.3792,1780.75,-2.79347,0.24724,-2.54623,-0.00764359,0,0,24.2394,6.30674,24.2394,
Sun Feb 11 14:01:17 2018,68110091,926.668,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4986,3710,1144,20,8,30,0.0622492,0.316035,-13.2974,0.420369,0.110679,0.138349,33.1875,32.2594,43.9313,0.268218,1781.01,-2.79925,0.209834,-2.58941,-0.00771112,-0,-0,24.2394,6.36246,24.2394,
Sun Feb 11 14:01:17 2018,68120092,926.668,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4984,3692,1154,14,32,30,1.00078,-0.857124,-15.5575,0.189432,0.317139,0.12345,33.1875,32.2594,43.9313,3.68063,1781.24,-2.79412,0.145519,-2.6486,-0.0077355,-0,-0,24.2394,6.38257,24.2394,
Sun Feb 11 14:01:17 2018,68130093,926.668,1512,1288,1587,1514,1940,1514,-0.0939026,24.2394,1.48568,0,0.5,-1.19209e-07,4984,3692,1154,14,32,30,1.17795,-0.756568,-10.3669,-0.0361836,0.524663,0.0744957,33.1875,32.2594,43.9313,6.48249,1781.47,-2.76556,0.0858756,-2.67969,-0.00777098,-0,-0,24.2394,6.41184,24.2394,
Sun Feb 11 14:01:17 2018,68140094,926.668,1512,1287,1587,1514,1940,1514,-0.0939026,24.1232,1.48568,0,0.5,-1.19209e-07,4984,3692,1154,14,32,30,1.10133,-0.124498,-6.92882,-0.124514,0.581066,0.0340552,33.1875,32.2594,43.9313,9.03159,1781.74,-2.70476,0.0723587,-2.6324,-0.00787788,-0,-0,24.1232,6.50005,24.2394,
Sun Feb 11 14:01:17 2018,68150095,927.815,1512,1287,1587,1514,1940,1514,-0.0939026,24.1232,1.48568,0,0.5,-1.19209e-07,4984,3718,1142,18,32,14,0.272939,0.296881,-5.52103,-0.00638535,0.411855,0.0266056,33.1875,32.2594,43.9313,2.83019,1782.07,-2.61308,0.121485,-2.49159,-0.00791038,-0,-0,24.1232,6.55831,24.1232,
Sun Feb 11 14:01:17 2018,68160096,927.815,1512,1287,1587,1514,1940,1514,-0.0939026,24.1232,1.48568,0,0.5,-1.19209e-07,4990,3688,1144,16,30,14,0.229843,0.627281,-7.5992,0.203267,0.168147,0.0202203,26.4463,32.4328,46.7602,1.73243,1782.43,-2.50382,0.186608,-2.31722,-0.00792754,-0,-0,24.1232,6.57253,24.1232,
Sun Feb 11 14:01:17 2018,68170097,927.815,1512,1287,1586,1514,1940,1514,-0.0939026,24.1232,1.48451,0,0.5,-1.19209e-07,4990,3688,1144,16,30,14,-0.129287,0.196325,-10.4004,0.339488,0.0212845,-0.00638535,26.4463,32.4328,46.7602,-0.712204,1782.76,-2.38913,0.21888,-2.17025,-0.00793695,-0,-0,24.1232,6.58033,24.1232,
Sun Feb 11 14:01:17 2018,68180098,927.815,1512,1287,1586,1514,1940,1514,-0.0939026,24.1232,1.48451,0,0.5,-1.19209e-07,4990,3688,1144,16,30,14,0.565032,-0.11971,-12.2727,0.37035,0.0106422,-0.0510828,26.4463,32.4328,46.7602,2.63603,1783.05,-2.27239,0.21023,-2.06216,-0.00804015,-0,-0,24.1232,6.6659,24.1232,
Sun Feb 11 14:01:17 2018,68190099,927.815,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4990,3730,1144,16,8,30,0.172383,0.632069,-11.9231,0.292662,0.152184,-0.10323,26.4463,32.4328,46.7602,0.828316,1783.29,-2.15191,0.159774,-1.99213,-0.00821075,-0,-0,23.8909,6.80733,24.1232,
Sun Feb 11 14:01:17 2018,68200100,927.815,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4992,3722,1148,18,8,28,1.23541,-0.78051,-10.9128,0.188368,0.317139,-0.145799,26.4463,32.4328,46.7602,6.45882,1783.53,-2.02339,0.106654,-1.91674,-0.00819916,-0,-0,23.8909,6.86385,23.8909,
Sun Feb 11 14:01:17 2018,68210101,927.059,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4992,3722,1148,18,8,28,0.703895,-0.0814029,-8.25521,0.161762,0.337359,-0.162826,26.4463,32.4328,46.7602,4.87364,1783.81,-1.88059,0.0971975,-1.78339,-0.00828977,-0,-0,23.8909,6.9397,23.8909,
Sun Feb 11 14:01:17 2018,68220102,927.059,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4990,3714,1150,16,32,12,0.248997,-0.00957681,-6.69898,0.205395,0.180918,-0.122386,26.4463,32.4328,46.7602,2.12867,1784.14,-1.72552,0.136639,-1.58888,-0.00832658,-0,-0,23.8909,6.97051,23.8909,
Sun Feb 11 14:01:17 2018,68230103,927.059,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4990,3714,1150,16,32,12,0.459687,-0.905008,-10.8697,0.243707,0.0553397,-0.0755599,26.4463,32.4328,46.7602,2.42164,1784.46,-1.56621,0.163913,-1.40229,-0.00833621,-0,-0,23.8909,6.97858,23.8909,
Sun Feb 11 14:01:17 2018,68240104,927.059,1512,1285,1587,1514,1940,1514,-0.0939026,23.8909,1.48568,0,0.5,-1.19209e-07,4990,3714,1150,16,32,12,1.18752,-0.962469,-15.208,0.194753,0.108551,-0.0457616,26.4463,32.4328,46.7602,4.46492,1784.74,-1.40373,0.139055,-1.26467,-0.00836274,-0,-0,23.8909,7.00079,23.8909,
Sun Feb 11 14:01:17 2018,68250105,927.337,1512,1284,1587,1514,1940,1514,-0.0939026,23.7747,1.48568,0,0.5,-1.19209e-07,4990,3728,1148,18,8,30,1.96803,-1.13964,-15.2511,0.0862022,0.240515,-0.0255414,26.4463,32.4328,46.7602,7.35296,1784.98,-1.23211,0.0943006,-1.13781,-0.00847399,-0,-0,23.7747,7.09392,23.8909,
Sun Feb 11 14:01:17 2018,68260106,927.337,1512,1284,1587,1514,1940,1514,-0.0939026,23.7747,1.48568,0,0.5,-1.19209e-07,4992,3718,1148,16,8,32,2.29365,-1.15401,-12.809,-0.0361836,0.309689,0.00319267,26.4463,32.4328,46.7602,10.1521,1785.25,-1.04275,0.0700834,-0.972664,-0.00862971,-0,-0,23.7747,7.25959,23.7747,
