today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=6e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:26:36 2018,8405725,921.88,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1218,0,30,14,0.454898,-0.167594,-10.2137,0.0106422,-0.071303,-0.0148991,23.335,30.6984,49.0898,2.55017,16.3497,5.24701,0.2577,5.50471,0.04042,-0,-0.109526,50.3838,-20.21,50.3838,
Sun Feb 11 14:26:36 2018,8415726,921.88,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,30,12,0.402226,-0.105345,-10.228,0.0127707,-0.0542754,-0.00638535,23.335,30.6984,49.0898,2.25205,16.6313,5.21807,0.223735,5.4418,0.0396738,-0,-0.112777,50.3838,-19.8369,50.3838,
Sun Feb 11 14:26:36 2018,8425727,921.88,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,30,12,0.344765,-0.172383,-10.2041,0.0180918,-0.0297983,0.00212845,23.335,30.6984,49.0898,1.93512,16.9108,5.18037,0.189769,5.37014,0.0389129,-0,-0.115016,50.3838,-19.4565,50.3838,
Sun Feb 11 14:26:36 2018,8435728,921.88,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4982,4124,1212,0,32,12,0.440533,-0.253785,-10.2185,0.00957802,-0.0106422,0.00638535,23.335,30.6984,49.0898,2.46858,17.1918,5.13443,0.159432,5.29387,0.0381372,-0,-0.117243,50.3838,-19.0686,50.3838,
Sun Feb 11 14:26:36 2018,8445729,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4982,4124,1212,0,32,12,0.440533,-0.186748,-10.2137,0.00957802,0.00957802,0.00212845,23.335,30.6984,49.0898,2.46974,17.4725,5.08183,0.130781,5.21262,0.0373328,-0,-0.121594,50.3838,-18.6664,50.3838,
Sun Feb 11 14:26:36 2018,8455730,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5020,4138,1218,0,8,32,0.459687,-0.114922,-10.4722,0.00957802,0.0255414,0.00319267,23.335,30.6984,49.0898,2.51343,17.7544,5.02388,0.105236,5.12912,0.0365108,-0,-0.12425,50.3838,-18.2554,50.3838,
Sun Feb 11 14:26:36 2018,8465731,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5020,4138,1218,0,8,32,0.507571,-0.114922,-10.3573,0.00957802,0.0383121,0.00532112,23.335,30.6984,49.0898,2.8056,18.0372,4.96162,0.0823408,5.04396,0.0356807,-0,-0.125465,50.3838,-17.8404,50.3838,
Sun Feb 11 14:26:36 2018,8475732,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5028,4142,1216,0,8,32,0.454898,-0.248997,-10.4004,0.0127707,0.0553397,0.00744957,23.335,30.6984,49.0898,2.50444,18.3188,4.89594,0.0599129,4.95585,0.0348364,-0,-0.127614,50.3838,-17.4182,50.3838,
Sun Feb 11 14:26:36 2018,8485733,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5028,4142,1216,0,8,32,0.565032,-0.138864,-10.3238,0.0138349,0.0649177,0.0138349,23.335,30.6984,49.0898,3.13273,18.6025,4.8277,0.0412076,4.8689,0.0339794,-0,-0.129539,50.3838,-16.9897,50.3838,
Sun Feb 11 14:26:36 2018,8495734,920.933,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1212,0,32,14,0.502782,-0.21069,-10.477,0.00744957,0.0830095,0.0159634,23.335,30.6984,49.0898,2.74746,18.8838,4.7579,0.0216018,4.7795,0.0331112,-0,-0.131227,50.3838,-16.5556,50.3838,
Sun Feb 11 14:26:36 2018,8505735,922.167,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1212,0,32,14,0.521936,-0.110133,-10.3142,0.00638535,0.094716,0.0212845,23.335,30.6984,49.0898,2.8969,19.167,4.68694,0.0053297,4.69227,0.0322337,-0,-0.13264,50.3838,-16.1168,50.3838,
Sun Feb 11 14:26:36 2018,8515736,922.167,1513,1513,1113,1514,1940,1514,-0.0469513,50.3838,0.929343,0,0.5,-1.19209e-07,4964,4122,1210,0,8,32,0.584185,-0.153229,-10.2185,0.00851379,0.0968444,0.0212845,23.335,30.6984,49.0898,3.27202,19.4528,4.61548,-0.00695329,4.60852,0.0313444,-0,-0.134413,50.3838,-15.6722,50.3838,
Sun Feb 11 14:26:36 2018,8525737,922.167,1513,1513,1113,1514,1940,1514,-0.0469513,50.3838,0.929343,0,0.5,-1.19209e-07,4964,4122,1210,0,8,32,0.56982,-0.153229,-10.161,0.0042569,0.110679,0.0287341,23.335,30.6984,49.0898,3.20974,19.7354,4.5446,-0.0213724,4.52323,0.030451,-0,-0.135045,50.3838,-15.2255,50.3838,
Sun Feb 11 14:26:36 2018,8535738,922.167,1513,1513,1137,1514,1940,1514,-0.0469513,50.3838,0.957512,0,0.5,-1.19209e-07,5038,4134,1210,0,8,32,0.670376,-0.272939,-10.319,0.00532112,0.110679,0.0308625,23.335,30.6984,49.0898,3.71701,20.0218,4.47524,-0.0306956,4.44455,0.0295534,-0,-0.135667,50.3838,-14.7767,50.3838,
Sun Feb 11 14:26:36 2018,8545739,920.977,1513,1513,1137,1514,1940,1514,-0.0469513,50.3838,0.957512,0,0.5,-1.19209e-07,5038,4134,1210,0,8,32,0.670376,-0.21069,-10.3525,0.00212845,0.119193,0.0287341,23.335,30.6984,49.0898,3.70501,20.3059,4.40843,-0.0414433,4.36699,0.0286524,-0,-0.1362,50.3838,-14.3262,50.3838,
Sun Feb 11 14:26:36 2018,8555740,920.977,1513,1513,1149,1514,1940,1514,-0.0469513,50.3838,0.971596,0,0.5,-1.19209e-07,5004,4138,1216,0,8,30,0.59855,-0.272939,-10.2615,0.00319267,0.120257,0.0287341,23.335,30.6984,49.0898,3.33825,20.592,4.3443,-0.0490803,4.29522,0.0277442,-0,-0.137271,50.3838,-13.8721,50.3838,
Sun Feb 11 14:26:36 2018,8565741,920.977,1513,1513,1149,1514,1940,1514,-0.0469513,50.3838,0.971596,0,0.5,-1.19209e-07,5004,4138,1216,0,8,30,0.746991,-0.244209,-10.386,0,0.12345,0.0244772,23.335,30.6984,49.0898,4.11378,20.8776,4.28291,-0.0564667,4.22644,0.0268426,-0,-0.136279,50.3838,-13.4213,50.3838,
Sun Feb 11 14:26:36 2018,8575742,920.977,1513,1513,1149,1514,1940,1514,-0.0469513,50.3838,0.971596,0,0.5,-1.19209e-07,4994,4124,1210,0,8,32,0.804452,-0.234632,-10.4052,-0.00744957,0.12345,0.0212845,23.335,30.6984,49.0898,4.42089,21.1641,4.22565,-0.0621367,4.16351,0.0259392,-0,-0.136553,50.3838,-12.9696,50.3838,
Sun Feb 11 14:26:36 2018,8585743,920.977,1513,1513,1167,1514,1940,1514,-0.0469513,50.3838,0.992723,0,0.5,-1.19209e-07,4994,4124,1210,0,8,32,0.823605,-0.220267,-10.1945,-0.0117065,0.125578,0.0180918,23.335,30.6984,49.0898,4.61885,21.45,4.17389,-0.0676739,4.10622,0.0250372,-0,-0.136332,50.3838,-12.5186,50.3838,
Sun Feb 11 14:26:36 2018,8595744,920.977,1513,1513,1167,1514,1940,1514,-0.0469513,50.3838,0.992723,0,0.5,-1.19209e-07,5036,4138,1218,0,8,32,0.785298,-0.196325,-10.2903,-0.0042569,0.120257,0.0148991,23.335,30.6984,49.0898,4.36405,21.738,4.12779,-0.0704442,4.05734,0.0241338,-0,-0.136555,50.3838,-12.0669,50.3838,
Sun Feb 11 14:26:36 2018,8605745,920.699,1513,1513,1182,1514,1940,1514,-0.0469513,50.3838,1.01033,0,0.5,-1.19209e-07,5036,4138,1218,0,8,32,0.823605,-0.167594,-10.2663,0.00106422,0.112808,0.0159634,23.335,30.6984,49.0898,4.58667,22.0266,4.08694,-0.0721296,4.01481,0.0232413,-0,-0.134895,50.3838,-11.6207,50.3838,
Sun Feb 11 14:26:36 2018,8615746,920.699,1513,1513,1182,1514,1940,1514,-0.0469513,50.3838,1.01033,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.852336,-0.225055,-10.2759,0.00212845,0.109615,0.0117065,23.335,30.6984,49.0898,4.74155,22.314,4.05139,-0.0745667,3.97682,0.0223657,-0,-0.132356,50.3838,-11.1828,50.3838,
Sun Feb 11 14:26:36 2018,8625747,920.699,1513,1513,1193,1514,1940,1514,-0.0469513,50.3838,1.02324,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.881066,-0.11971,-10.252,0,0.100037,0.0170276,23.335,30.6984,49.0898,4.912,22.6032,4.02148,-0.0747643,3.94671,0.0214986,-0,-0.131062,50.3838,-10.7493,50.3838,
Sun Feb 11 14:26:36 2018,8635748,920.699,1513,1513,1193,1514,1940,1514,-0.0469513,50.3838,1.02324,0,0.5,-1.19209e-07,5000,4142,1216,0,8,30,0.933739,-0.205901,-10.2041,0.00212845,0.0957802,0.0148991,23.335,30.6984,49.0898,5.22837,22.8909,3.99761,-0.0761219,3.92148,0.0206416,-0,-0.129534,50.3838,-10.3208,50.3838,
Sun Feb 11 14:26:36 2018,8645749,920.925,1513,1513,1199,1514,1940,1514,-0.0469513,50.3838,1.03028,0,0.5,-1.19209e-07,5000,4142,1216,0,8,30,0.957681,-0.134075,-10.2472,0,0.0893948,0.0138349,23.335,30.6984,49.0898,5.33924,23.1792,3.98022,-0.0764932,3.90372,0.0198042,-0,-0.126581,50.3838,-9.90208,50.3838,
Sun Feb 11 14:26:36 2018,8655750,920.925,1513,1513,1199,1514,1940,1514,-0.0469513,50.3838,1.03028,0,0.5,-1.19209e-07,5004,4142,1218,0,8,32,0.948104,-0.124498,-10.3621,-0.00319267,0.0893948,0.0170276,23.335,30.6984,49.0898,5.22785,23.4657,3.96923,-0.0782913,3.89094,0.0189775,-0,-0.124945,50.3838,-9.48877,50.3838,
Sun Feb 11 14:26:36 2018,8665751,920.925,1513,1513,1199,1514,1940,1514,-0.0469513,50.3838,1.03028,0,0.5,-1.19209e-07,5004,4142,1218,0,8,32,0.924162,-0.153229,-10.2951,0.00319267,0.0776884,0.0159634,23.335,30.6984,49.0898,5.12955,23.7555,3.96394,-0.0764367,3.8875,0.0181623,-0,-0.123223,50.3838,-9.08115,50.3838,
Sun Feb 11 14:26:36 2018,8675752,920.925,1513,1513,1207,1514,1940,1514,-0.0469513,50.3838,1.03967,0,0.5,-1.19209e-07,5034,4138,1216,0,32,14,0.881066,-0.153229,-10.3621,0.00638535,0.0755599,0.0127707,23.335,30.6984,49.0898,4.86004,24.0426,3.96333,-0.0770738,3.88626,0.0173656,-0,-0.120423,50.3838,-8.6828,50.3838,
Sun Feb 11 14:26:36 2018,8685753,920.925,1513,1513,1207,1514,1940,1514,-0.0469513,50.3838,1.03967,0,0.5,-1.19209e-07,5034,4138,1216,0,32,14,1.01514,-0.201113,-10.3142,0.00638535,0.0638535,0.0127707,23.335,30.6984,49.0898,5.62104,24.3324,3.96714,-0.0747432,3.89239,0.0165915,-0,-0.117012,50.3838,-8.29573,50.3838,
Sun Feb 11 14:26:36 2018,8695754,920.925,1513,1513,1213,1514,1940,1514,-0.0469513,50.3838,1.04671,0,0.5,-1.19209e-07,5006,4138,1214,0,8,32,0.876278,-0.129287,-10.2232,0.00851379,0.0595966,0.0159634,23.335,30.6984,49.0898,4.8991,24.6201,3.97546,-0.0743674,3.9011,0.0158205,-0,-0.116526,50.3838,-7.91027,50.3838,
Sun Feb 11 14:26:36 2018,8705755,921.159,1513,1513,1213,1514,1940,1514,-0.0469513,50.3838,1.04671,0,0.5,-1.19209e-07,5006,4138,1214,0,8,32,0.823605,-0.181959,-10.3669,0.0042569,0.0468259,0.0170276,23.335,30.6984,49.0898,4.54237,24.9103,3.98692,-0.071412,3.9155,0.0150757,-0,-0.112582,50.3838,-7.53785,50.3838,
Sun Feb 11 14:26:36 2018,8715756,921.159,1513,1513,1222,1514,1940,1514,-0.0469513,50.3838,1.05728,0,0.5,-1.19209e-07,5000,4142,1216,0,8,32,0.933739,-0.100556,-10.2137,0.0042569,0.0478901,0.0159634,23.335,30.6984,49.0898,5.2235,25.1964,4.00047,-0.0722282,3.92824,0.0143519,-0,-0.109412,50.3838,-7.17593,50.3838,
Sun Feb 11 14:26:36 2018,8725757,921.159,1513,1513,1222,1514,1940,1514,-0.0469513,50.3838,1.05728,0,0.5,-1.19209e-07,5000,4142,1216,0,8,32,0.895431,-0.100556,-10.161,0.0127707,0.0436332,0.00851379,23.335,30.6984,49.0898,5.03615,25.4841,4.01667,-0.0712432,3.94543,0.0136404,-0,-0.107537,50.3838,-6.8202,50.3838,
Sun Feb 11 14:26:36 2018,8735758,921.159,1513,1513,1228,1514,1940,1514,-0.0469513,50.3838,1.06432,0,0.5,-1.19209e-07,5030,4140,1218,0,32,14,0.909797,-0.0574608,-10.319,0.00851379,0.0393763,0.0106422,23.335,30.6984,49.0898,5.03858,25.7718,4.03552,-0.0700748,3.96544,0.0129453,-0,-0.105062,50.3838,-6.47266,50.3838,
Sun Feb 11 14:26:36 2018,8745759,921.09,1513,1513,1228,1514,1940,1514,-0.0469513,50.3838,1.06432,0,0.5,-1.19209e-07,5030,4140,1218,0,32,14,0.943315,-0.172383,-10.3238,0.0042569,0.032991,0.00638535,22.9893,31.7391,47.7586,5.22079,26.0602,4.05672,-0.0681557,3.98857,0.0122619,-0,-0.103304,50.3838,-6.13094,50.3838,
Sun Feb 11 14:26:36 2018,8755760,921.09,1513,1513,1240,1514,1940,1514,-0.0469513,50.3838,1.0784,0,0.5,-1.19209e-07,5002,4138,1214,0,32,32,0.962469,-0.138864,-10.2615,0.0127707,0.0266056,0.00212845,22.9893,31.7391,47.7586,5.35831,26.3485,4.08048,-0.0661443,4.01434,0.011599,-0,-0.100191,50.3838,-5.79951,50.3838,
Sun Feb 11 14:26:36 2018,8765761,921.09,1513,1513,1240,1514,1940,1514,-0.0469513,50.3838,1.0784,0,0.5,-1.19209e-07,5002,4138,1214,0,32,32,0.881066,-0.354342,-10.1418,0.0042569,0.0159634,-0,22.9893,31.7391,47.7586,4.96508,26.638,4.10654,-0.0628868,4.04365,0.0109498,-0,-0.098124,50.3838,-5.47492,50.3838,
Sun Feb 11 14:26:36 2018,8775762,921.09,1513,1513,1240,1514,1940,1514,-0.0469513,50.3838,1.0784,0,0.5,-1.19209e-07,4992,4056,1198,0,8,32,1.00078,0.191536,-10.3908,-0.0127707,0.00957802,-0.00744957,22.9893,31.7391,47.7586,5.50139,26.9263,4.1345,-0.0608361,4.07367,0.0103125,-0,-0.0963427,50.3838,-5.15623,50.3838,
Sun Feb 11 14:26:36 2018,8785763,921.09,1513,1513,1252,1514,1940,1514,-0.0469513,50.3838,1.09249,0,0.5,-1.19209e-07,4992,4056,1198,0,8,32,0.909797,-0.296881,-10.6207,0.0702388,0.0564039,0.00212845,22.9893,31.7391,47.7586,4.89617,27.1994,4.16417,-0.0733117,4.09086,0.00969127,-0,-0.0938923,50.3838,-4.84564,50.3838,
Sun Feb 11 14:26:36 2018,8795764,921.09,1513,1513,1252,1514,1940,1514,-0.0469513,50.3838,1.09249,0,0.5,-1.19209e-07,5018,4060,1200,0,32,14,1.01035,0.0574608,-9.94551,-0.0138349,0.0627892,0.0212845,22.9893,31.7391,47.7586,5.80072,27.484,4.19551,-0.0733667,4.12214,0.00908439,-0,-0.0917315,50.3838,-4.54219,50.3838,
Sun Feb 11 14:26:36 2018,8805765,920.177,1513,1513,1257,1514,1940,1514,-0.0469513,50.3838,1.09836,0,0.5,-1.19209e-07,5018,4060,1200,0,32,14,0.694318,0.129287,-10.5728,-0.00851379,0.0106422,-0.0255414,22.9893,31.7391,47.7586,3.75724,27.7854,4.22746,-0.0571012,4.17035,0.00847207,-0,-0.0925527,50.3838,-4.23603,50.3838,
Sun Feb 11 14:26:36 2018,8815766,920.177,1513,1513,1257,1514,1940,1514,-0.0469513,50.3838,1.09836,0,0.5,-1.19209e-07,5006,4068,1206,0,32,12,0.483629,-0.134075,-9.35654,0.0308625,-0.00106422,-0.0170276,22.9893,31.7391,47.7586,2.95892,28.0753,4.25609,-0.053086,4.20301,0.00793897,-0,-0.0805783,50.3838,-3.96949,50.3838,
Sun Feb 11 14:26:36 2018,8825767,920.177,1513,1513,1260,1514,1940,1514,-0.0469513,50.3838,1.10188,0,0.5,-1.19209e-07,5006,4068,1206,0,32,12,1.00556,-0.143652,-10.4052,0.019156,-0.0148991,0.0127707,22.9893,31.7391,47.7586,5.51996,28.3657,4.28057,-0.0486261,4.23194,0.0074433,-0,-0.0749215,50.3838,-3.72165,50.3838,
Sun Feb 11 14:26:36 2018,8835768,920.177,1513,1513,1260,1514,1940,1514,-0.0469513,50.3838,1.10188,0,0.5,-1.19209e-07,4994,4078,1214,0,8,32,0.981623,0.0335188,-10.1323,0.0138349,-0.0287341,-0.00638535,22.9893,31.7391,47.7586,5.5336,28.6562,4.30524,-0.0443617,4.26087,0.006886,-0,-0.0842361,50.3838,-3.443,50.3838,
Sun Feb 11 14:26:36 2018,8846475,920.177,1513,1513,1265,1514,1940,1514,-0.0469513,50.3838,1.10775,0,0.5,-1.19209e-07,4994,4078,1214,0,8,32,0.890643,-0.162806,-10.2903,0.0148991,-0.0287341,-0.00319267,22.9893,31.7391,47.7586,4.94673,28.9426,4.33188,-0.0440839,4.2878,0.00633615,-0,-0.0831116,50.3838,-3.16807,50.3838,
Sun Feb 11 14:26:36 2018,8856476,920.047,1513,1513,1265,1514,1940,1514,-0.0469513,50.3838,1.10775,0,0.5,-1.19209e-07,4990,4074,1206,0,30,14,0.986411,-0.201113,-10.4196,0.0223487,-0.0340552,0.00319267,22.9893,31.7391,47.7586,5.40803,29.2306,4.35957,-0.0422043,4.31736,0.00582514,-0,-0.0772393,50.3838,-2.91257,50.3838,
Sun Feb 11 14:26:36 2018,8866477,920.047,1513,1513,1273,1514,1940,1514,-0.0469513,50.3838,1.11714,0,0.5,-1.19209e-07,5000,4088,1210,0,8,32,1.0343,-0.306458,-10.4052,0,-0.0500185,-0.00851379,22.9893,31.7391,47.7586,5.67666,29.5217,4.38868,-0.0374106,4.35127,0.0053187,-0,-0.0765494,50.3838,-2.65935,50.3838,
Sun Feb 11 14:26:36 2018,8876478,920.047,1513,1513,1273,1514,1940,1514,-0.0469513,50.3838,1.11714,0,0.5,-1.19209e-07,5000,4088,1210,0,8,32,0.914585,-0.248997,-10.2615,0.00957802,-0.0489543,0.00638535,22.9893,31.7391,47.7586,5.09317,29.8079,4.41938,-0.0375485,4.38183,0.00482802,-0,-0.0741674,50.3838,-2.41401,50.3838,
Sun Feb 11 14:26:36 2018,8886479,920.047,1513,1513,1273,1514,1940,1514,-0.0469513,50.3838,1.11714,0,0.5,-1.19209e-07,5000,4088,1210,0,8,32,0.952892,-0.0526724,-10.4483,0.00851379,-0.0585323,0.019156,22.9893,31.7391,47.7586,5.21101,30.0971,4.45067,-0.0346185,4.41605,0.00436692,-0,-0.0696954,50.3838,-2.18346,50.3838,
Sun Feb 11 14:26:36 2018,8896480,920.047,1513,1513,1277,1514,1940,1514,-0.0469513,50.3838,1.12183,0,0.5,-1.19209e-07,5000,4084,1208,0,32,14,1.01993,-0.248997,-9.93594,0.0212845,-0.0723673,0.00957802,22.9893,31.7391,47.7586,5.86092,30.3875,4.48268,-0.0306376,4.45204,0.00393001,-0,-0.0660401,50.3838,-1.965,50.3838,
Sun Feb 11 14:26:36 2018,8906481,920.395,1513,1513,1277,1514,1940,1514,-0.0469513,50.3838,1.12183,0,0.5,-1.19209e-07,5000,4084,1208,0,32,14,1.02951,-0.114922,-10.1945,-0.00319267,-0.0904591,0.0180918,22.9893,31.7391,47.7586,5.76655,30.6792,4.51647,-0.0257139,4.49075,0.00350791,-0,-0.0638009,50.3838,-1.75395,50.3838,
Sun Feb 11 14:26:36 2018,8916482,920.395,1513,1513,1277,1514,1940,1514,-0.0469513,50.3838,1.12183,0,0.5,-1.19209e-07,5004,4082,1206,0,8,32,0.665588,-0.153229,-10.2185,0.00851379,-0.104294,0.0127707,22.9893,31.7391,47.7586,3.72675,30.9696,4.55026,-0.022277,4.52799,0.0031062,-0,-0.0607185,50.3838,-1.5531,50.3838,
Sun Feb 11 14:26:36 2018,8926483,920.395,1513,1513,1277,1514,1940,1514,-0.0469513,50.3838,1.12183,0,0.5,-1.19209e-07,5002,4086,1206,0,32,14,0.818817,-0.263362,-10.3717,0.00106422,-0.112808,0.00957802,22.9893,31.7391,47.7586,4.51399,31.2586,4.58075,-0.0205072,4.56024,0.00277512,-0,-0.0500438,50.3838,-1.38756,50.3838,
Sun Feb 11 14:26:36 2018,8936484,920.395,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5002,4086,1206,0,32,14,1.26414,-0.201113,-10.4627,-0.00319267,-0.122386,0.0148991,22.9893,31.7391,47.7586,6.88931,31.5478,4.60989,-0.0185205,4.59137,0.00245643,-0,-0.0481699,50.3838,-1.22822,50.3838,
Sun Feb 11 14:26:36 2018,8946485,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5002,4086,1206,0,32,14,1.07739,-0.124498,-10.5249,0.00106422,-0.142606,0.00638535,22.9893,31.7391,47.7586,5.84477,31.84,4.64194,-0.0137145,4.62822,0.00213556,-0,-0.0484998,50.3838,-1.06778,50.3838,
Sun Feb 11 14:26:36 2018,8956486,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5000,4060,1208,0,8,32,0.574608,0.0335188,-10.1514,0.0180918,-0.17879,-0.00851379,22.9893,31.7391,47.7586,3.2397,32.1369,4.67432,-0.00488964,4.66943,0.0018427,-0,-0.0442664,50.3838,-0.921351,50.3838,
Sun Feb 11 14:26:36 2018,8966487,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5000,4060,1208,0,8,32,0.641646,-0.622492,-10.5728,0.00957802,-0.168147,-0.00106422,22.9893,31.7391,47.7586,3.47293,32.4203,4.70122,-0.00962895,4.69159,0.00166274,-0,-0.0272018,50.3838,-0.831369,50.3838,
Sun Feb 11 14:26:36 2018,8976488,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5004,4086,1204,0,32,12,1.42216,-0.258574,-10.5728,-0.00532112,-0.19901,0.00212845,22.9893,31.7391,47.7586,7.66093,32.7156,4.72493,-0.00255372,4.72238,0.00150967,-0,-0.0231359,50.3838,-0.754837,50.3838,
Sun Feb 11 14:26:36 2018,8986489,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5000,4088,1204,0,8,32,1.17795,0.215478,-10.2328,-0.0202203,-0.217102,-0.0106422,22.9893,31.7391,47.7586,6.56668,33.0073,4.75273,0.000426084,4.75315,0.00126541,-0,-0.0369208,50.3838,-0.632705,50.3838,
Sun Feb 11 14:26:36 2018,8996490,921.377,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5000,4088,1204,0,8,32,0.445322,-0.047884,-10.1801,0.0244772,-0.255414,-0.0212845,22.9893,31.7391,47.7586,2.50476,33.3048,4.7822,0.0086938,4.7909,0.00101744,-0,-0.0374817,50.3838,-0.508718,50.3838,
Sun Feb 11 14:26:36 2018,9006491,922.002,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5000,4088,1204,0,8,32,0.521936,-0.90022,-10.7069,0.032991,-0.238386,-0.00106422,22.9893,31.7391,47.7586,2.79083,33.5864,4.80468,0.00106266,4.80575,0.000948432,-0,-0.0104301,50.3838,-0.474216,50.3838,
Sun Feb 11 14:26:36 2018,9016492,922.002,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,4992,4086,1210,0,32,12,1.51314,-0.124498,-10.5201,-0.0478901,-0.249028,-0.00957802,22.9893,31.7391,47.7586,8.18487,33.8759,4.82247,0.00165582,4.82413,0.000929441,-0,-0.00287045,50.3838,-0.464721,50.3838,
Sun Feb 11 14:26:36 2018,9026493,922.002,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,4992,4086,1210,0,32,12,0.895431,0.521936,-10.4004,0.0138349,-0.303304,-0.0212845,22.9893,31.7391,47.7586,4.92079,34.1779,4.84327,0.0141514,4.85742,0.000744587,-0,-0.027941,50.3838,-0.372294,50.3838,
Sun Feb 11 14:26:36 2018,9036494,922.002,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5008,4098,1210,0,30,32,-0.105345,-0.181959,-9.72525,0.019156,-0.253285,-0.00212845,22.9893,31.7391,47.7586,-0.62061,34.4501,4.86044,-0.00305187,4.85739,0.000634406,-0,-0.016654,50.3838,-0.317203,50.3838,
Sun Feb 11 14:26:36 2018,9046495,920.681,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5002,4106,1210,0,32,12,1.4461,-0.852336,-10.9607,0.00532112,-0.27457,0.0223487,22.9893,31.7391,47.7586,7.51594,34.7426,4.86838,0.000761055,4.86914,0.000760279,0,0.0190258,50.3838,-0.380139,50.3838,
Sun Feb 11 14:26:36 2018,9056496,920.681,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5002,4106,1210,0,32,12,1.16837,0.105345,-10.659,-0.0276698,-0.304368,-0.0202203,22.9893,31.7391,47.7586,6.25543,35.0377,4.87676,0.00658167,4.88334,0.000722512,-0,-0.00570841,50.3838,-0.361256,50.3838,
Sun Feb 11 14:26:36 2018,9066497,920.681,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5008,4110,1210,0,32,14,-0.392649,0.383072,-9.57202,-0.0042569,-0.262863,-0.0042569,22.9893,31.7391,47.7586,-2.34899,35.3123,4.88271,-0.00765991,4.87505,0.000561295,-0,-0.0243682,50.3838,-0.280648,50.3838,
Sun Feb 11 14:26:36 2018,9076498,920.681,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5008,4110,1210,0,32,14,0.684742,-0.435745,-10.3717,0.0500185,-0.307561,0.0489543,22.9893,31.7391,47.7586,3.77721,35.6115,4.87475,0.00296213,4.87771,0.000699527,0,0.0208938,50.3838,-0.349763,50.3838,
Sun Feb 11 14:26:36 2018,9086499,920.681,1513,1513,1278,1514,1940,1514,-0.0469513,50.3838,1.123,0,0.5,-1.19209e-07,5008,4110,1210,0,32,14,1.32639,-0.469264,-10.4722,-0.0127707,-0.291597,-0.0117065,22.9893,31.7391,47.7586,7.21851,35.8934,4.86079,-0.00395033,4.85684,0.000849284,0,0.022636,50.3838,-0.424642,50.3838,
