today,microseconds_since_start,msl,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2]
Fri Jun 29 19:32:54 2018,181606462,953.491211,-12.5504055,0.29688102,-8.7053175,1.62507045,-1.29835367,0.208587959,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181616463,953.491211,-15.1792383,-1.8579005,-11.3389387,1.1419127,-1.28877556,0.227743998,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181626465,956.176147,1.81959331,0.713472068,-14.2550764,1.21215141,-1.31750965,0.19900994,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181636502,956.176147,0.52193594,-0.718260527,-10.1370497,1.08444452,-1.99329209,0.244771585,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181646507,956.176147,8.6765871,-0.981622696,-9.51455784,1.09721518,-1.81450236,0.160697863,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181656516,956.176147,9.78749657,-0.181959331,-16.328455,0.956737638,-1.90602565,0.109615102,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181666526,956.897339,15.7969427,0.981622696,-22.9699707,0.832223415,-1.67934597,0.02979828,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181676572,956.897339,17.1137543,2.64798713,-10.3860464,1.45160186,-1.5484463,0.090459064,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181686577,956.897339,13.3740101,-0.143652096,-5.14753342,1.31325281,-1.11956394,0.150055617,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181696585,956.897339,4.91290188,1.42694414,-16.9509468,0.893948376,-1.23875701,0.183046579,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181706589,956.897339,-6.01423454,2.7581203,-8.13070869,1.50694156,-1.30580318,0.162826315,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181716594,956.897339,-2.72460151,0.861912608,6.61278486,1.99648476,-1.73681402,0.273505628,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181726604,954.742432,-0.387860656,-3.41413164,-9.22246456,1.60804284,-1.63358426,0.251156926,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181737031,954.742432,8.35097504,-3.5529952,-20.0251026,1.10040796,-1.54206097,0.135156482,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181747035,954.742432,9.94072533,-5.55933619,-19.0626335,1.02165532,-1.03123331,0.077688374,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181757040,954.742432,10.0173397,0.14844051,-10.5105457,1.64954758,-0.768369913,0.074495703,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181767043,952.648376,6.11000252,-0.4453215,-13.9151001,2.19549465,-0.481029361,0.096844412,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181777051,952.648376,5.68862295,0.555454791,-21.7489281,1.40796876,-0.340551764,0.015963364,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181787054,952.648376,-1.69030643,0.59376204,-22.1894608,0.519341469,-0.678975105,-0.042568971,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181797057,952.648376,-2.56179571,-3.10767365,-23.2429104,0.144734502,-0.701323807,-0.113871999,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181807065,952.648376,-2.57616091,-9.78270817,-16.2518406,0.160697863,-0.827966511,-0.051082764,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181817070,952.648376,-1.61848032,-0.033518825,-11.4634371,-0.090459064,-0.568295777,-0.122385792,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181827075,953.621582,-5.521029,-0.076614454,-7.73806,-0.184110805,-0.461873323,-0.092587516,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181837084,953.621582,-3.91212559,3.36145902,-16.9365826,-1.03974712,-0.460809112,-0.008513794,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181847091,953.621582,0.732625723,2.42772055,-8.54730034,-1.48778558,-0.698131144,0.057468113,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181857094,953.621582,6.90008926,1.50355864,-11.3245735,-1.09827948,-0.820516944,0.080881044,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181867102,954.620789,10.5105457,2.17393517,-14.0826941,-1.08018768,-0.937581599,0.064917684,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181877103,954.620789,9.69651699,5.5162406,-12.2487354,-1.37497783,-0.815195799,0.043633197,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181887110,954.620789,2.31279874,4.55855989,-11.8896055,-1.76767647,-0.575745344,-0.090459064,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181897116,954.620789,-3.16513467,6.01423454,-14.8009548,-1.95498002,-0.578938007,-0.139413387,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181907120,954.620789,-5.91367817,6.58884287,-14.6860332,-2.020962,-0.74495697,-0.089394838,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181917130,954.620789,-8.22647667,5.32949305,-10.4339304,-2.00499845,-0.901397943,-0.097908631,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181927178,952.665771,-9.4618845,3.53863001,-10.970232,-2.05182433,-1.09189415,-0.126642689,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181937188,952.665771,-11.5448408,4.27604437,-9.19373417,-1.98158562,-1.17703199,-0.124514237,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181947191,952.665771,-13.0867062,1.83395851,-3.36624742,-1.71446526,-1.1046648,-0.136220708,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181957197,952.665771,-13.2112045,0.320823014,4.27604437,-1.28132606,-1.01314151,-0.137284935,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181967198,951.605713,-10.9558668,0.143652096,3.84508777,-1.04400396,-0.93864584,-0.146862954,55.9406281,7.5796876,26.7093754
Fri Jun 29 19:32:54 2018,181977207,951.605713,-8.43237782,0.378283858,-1.89620769,-1.15255487,-0.848186731,-0.193688825,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,181987211,951.605713,-6.01423454,-0.555454791,-8.87769985,-1.44734502,-0.803489327,-0.235193565,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,181997220,951.605713,-3.28005624,0.047884032,-13.5559702,-1.64316225,-0.758791924,-0.273505628,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182007222,951.605713,0.01436521,0.641646028,-13.4410477,-1.44628084,-0.737507403,-0.284147888,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182017230,951.605713,3.66312861,1.09175599,-10.9750204,-1.10040796,-0.731122077,-0.263927609,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182027233,950.962708,8.48983955,2.17872357,-9.49540424,-0.973765194,-0.866278589,-0.121321566,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182037242,950.962708,10.3477392,-0.402225882,-5.60243177,-0.852443635,-0.925875127,-0.044697419,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182047246,950.962708,12.1002951,-0.268150598,-15.1936035,-0.981214762,-0.705580711,-0.024477158,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182057250,950.962708,6.38773012,0.33518824,-17.0898113,-0.756663442,-0.470387131,0.015963364,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182067258,953.873535,-1.72382522,1.08696759,-18.3443737,-0.323524177,-0.186239243,0.043633197,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182077264,953.873535,-8.54251194,-0.402225882,-10.5153341,0.061725009,-0.297982812,0.080881044,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182087270,953.873535,-16.8743324,-4.27125597,-5.71256495,0.055339664,-0.162826315,-0.080881044,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182097340,953.873535,-7.90086555,-1.13006318,1.35032976,-1.01846266,0.023412934,-0.163890541,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182107347,953.873535,-9.11233139,-2.07816696,-27.346571,-1.30793166,0.371414274,-0.100037083,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182117354,953.873535,-18.0666466,-2.24576116,-5.58327818,-0.034055177,1.89112651,0.758791924,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182127357,952.518066,19.4217644,-0.689530075,-21.0210915,-1.90389729,2.06778789,0.146862954,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182137362,952.518066,-7.92001915,12.8903818,-30.3967838,-2.68716621,0.85670054,0.361836255,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182147368,952.518066,10.9175596,-10.4099884,23.0130672,0.411854804,2.26466918,0.327781081,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182157370,952.518066,5.35343504,2.79163909,-17.2861366,-2.09545755,1.02697647,0.240514681,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182167377,952.665771,1.28808045,2.40856695,-12.6222315,-0.882241905,1.63358426,0.266056061,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182177381,952.665771,-5.59285498,-3.92170238,-9.80186176,-1.03868294,0.451231092,0.358643591,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182187387,952.665771,-10.4818153,-4.11323833,-15.7442703,-0.871599674,0.798168182,0.605543613,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182197394,952.665771,4.45321512,1.62326872,-11.6262436,-1.33453727,1.54418945,0.524662554,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182207397,952.665771,-6.54574728,1.30244565,-8.52814674,-1.07912338,0.184110805,0.457616448,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182217403,952.665771,-4.10844994,-2.92571449,2.9065609,-0.947159588,0.640663028,0.317138821,57.9128914,0.541406274,11.9671879
Fri Jun 29 19:32:54 2018,182227405,953.360901,-17.7984943,5.53060579,-19.2541695,-0.167083219,0.831159174,-0.130899593,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182237417,953.360901,13.0053034,-3.27526784,0.718260527,0.860957444,3.02665377,-0.064917684,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182247420,953.360901,-12.1433907,-4.11323833,-27.4231853,-0.152184069,0.431010842,0.043633197,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182257429,953.360901,-9.48582745,1.81959331,-18.2055092,0.35757935,2.00393438,0.08194527,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182267430,952.674438,-0.924161851,-1.13963997,-21.8159657,-0.111743547,0.481029361,0.240514681,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182277437,952.674438,-7.72848272,-1.01514149,-15.5862532,-0.021284485,0.282019436,0.16814743,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182287441,952.674438,-6.4547677,0.06703765,-17.2047329,0.411854804,0.116000444,-0.001064224,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182297446,952.674438,-12.7036343,-0.407014281,-14.8584156,-0.056403887,-0.29585436,0.100037083,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182307451,952.674438,-7.82425117,-2.11168575,-14.9781256,-0.533176363,-0.717287183,0.25541383,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182317457,952.674438,3.30878663,0.914585054,-14.7722244,-0.313946158,-1.17490363,0.163890541,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182327461,952.187866,11.113884,2.94965649,-22.3331127,-0.374606937,-0.920553982,0.089394838,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182337467,952.187866,-3.7301662,1.98239899,-6.91924286,-0.585323334,-1.19725227,0.134092256,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182347477,952.187866,-10.7020817,2.72460151,-22.5102844,-0.046825867,-1.38881266,-0.023412934,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182357482,952.187866,-5.98071575,0.737414122,-13.3787985,0.37779963,0.137284935,-0.12025734,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182367487,951.892456,0.248996973,-8.1019783,-6.42124891,0.260734946,-1.31750965,-0.085137941,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182377493,951.892456,9.59117222,0.435744703,-12.315773,-0.576809585,0.010642243,-0.098972857,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182387497,951.892456,19.9293346,3.19865346,-5.91367817,0.075559922,-0.356515139,0.021284485,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182397500,951.892456,6.4595561,0.962469041,-20.6954784,0.003192673,-0.101101309,0.050018542,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182407507,951.892456,3.43328524,1.52750063,-14.5615349,-0.098972857,0.101101309,-0.10429398,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182417511,951.892456,-8.35097504,-0.555454791,-3.39976645,-0.073431477,0.139413387,-0.144734502,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182427517,950.962708,-0.823605359,-1.67594111,1.00077629,-0.096844412,0.903526425,-0.259670734,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182437519,950.962708,0.426167905,-3.28005624,-0.933738649,-0.605543613,1.37923467,-0.329909533,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182447526,950.962708,0.071826048,1.05344868,-16.0315742,-0.964187205,2.10929251,-0.272441417,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182457532,950.962708,-2.72938991,2.54264212,-16.2470531,-0.718351364,2.19123769,-0.186239243,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182467539,951.918518,-10.357316,1.74297881,-7.27358484,-0.687488914,2.06672359,-0.242643133,53.0718765,4.69218779,-56.8875008
Fri Jun 29 19:32:54 2018,182477546,951.918518,-9.59117222,-0.555454791,-1.45567465,-0.648112595,2.22529292,-0.262863398,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182487549,951.918518,-0.330399841,-0.866701007,8.03494072,-1.26110578,2.48389935,-0.297982812,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182497556,951.918518,5.60243177,2.04943657,-12.7754602,-1.67721748,3.23098493,-0.288404793,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182507562,951.918518,5.29118586,3.07415485,-24.9906769,-1.95178735,3.36294866,-0.17346856,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182517564,951.918518,2.6001029,4.88895988,-13.3644333,-1.89964032,3.35549927,-0.184110805,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182527568,951.371094,2.14041638,4.86022949,3.28484464,-1.28132606,3.49171996,-0.245835811,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182537575,951.371094,-0.885854602,2.81079268,-0.110133275,-1.58250153,3.68008757,-0.251156926,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182547578,951.371094,-6.1674633,2.57137251,0.090979666,-1.70595157,3.82056522,-0.274569869,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182557585,951.371094,-8.84418106,2.65277553,-8.94473743,-1.67615318,3.7120142,-0.201138392,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182567589,952.213928,-10.4913921,0.976834297,-13.6421614,-2.1209991,3.33421469,-0.235193565,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182577600,952.213928,-12.4929447,1.92493808,-10.1322613,-2.31681633,2.99153447,-0.270312965,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182587602,952.213928,-13.6182194,1.00077629,-4.97515106,-2.22210026,2.73824906,-0.244771585,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182597606,952.213928,-14.6094189,0.550666392,-5.62158537,-1.82833731,2.71057916,-0.190496147,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182607611,952.213928,-8.06367111,1.39342535,-8.19774628,-1.25684893,2.65098262,-0.135156482,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182617620,952.213928,0.588973582,1.8579005,-15.7011747,-1.10147214,2.50411963,-0.060660783,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182627621,952.492004,5.47793341,-0.435744703,-9.61511421,-1.5484463,2.30510974,0.005321121,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182637626,952.492004,3.20344186,1.23540807,-9.50019264,-2.0571456,2.15718269,-0.041504748,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182647633,952.492004,2.87783051,4.07971954,-11.9470663,-1.83578694,2.06353092,-0.063853458,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182657640,952.492004,2.48039293,2.79163909,-17.5159798,-1.59101534,1.90283298,-0.106422424,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182667644,952.083618,2.7533319,6.41646051,-18.5359097,-1.51332688,1.42286789,-0.217101753,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182677650,952.083618,6.89051247,1.8674773,-6.29196215,-1.09615099,1.40584028,-0.319267273,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182687655,952.083618,12.1625443,-0.320823014,-14.0252333,-1.00675619,1.39094114,-0.328845292,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182697660,952.083618,15.2750063,2.06859016,-20.6284409,-1.36965668,1.46011567,-0.241578907,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182707668,952.083618,16.8886986,1.99197578,-14.5663233,-0.907783329,1.38668418,-0.237322018,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182717670,952.083618,15.0882587,3.05978966,-8.46110821,-0.478900939,1.19405961,-0.219230205,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182727676,952.657104,12.7706718,1.12048638,-8.05888271,-0.656626403,1.07060957,-0.203266844,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182737685,952.657104,9.79707336,1.14921677,-11.8417215,-0.822645366,1.11211443,-0.243707359,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182747692,952.657104,7.90565395,-0.92895025,-15.7825775,-0.403340995,1.4484092,-0.247964263,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182757697,952.657104,8.07324791,-1.26413846,-16.2422638,-0.124514237,1.71020842,-0.225615546,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182767701,953.178406,9.79707336,-0.023942016,-11.2479591,-0.118128896,1.86558521,-0.242643133,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182777708,953.178406,12.8712282,-1.36469495,-11.9901619,-0.341616005,1.89431918,-0.236257792,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182787712,953.178406,16.2039566,-0.517147541,-12.2008514,-0.527855217,1.94540203,-0.241578907,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182797718,953.178406,17.7984943,-0.474051923,-12.0907183,-0.444845736,1.89006233,-0.211780638,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182807724,953.178406,16.6013947,1.22104287,-11.1474028,-0.240514681,1.84749329,-0.181982353,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182817728,953.178406,15.5431576,0.517147541,-9.20331097,-0.084073715,1.73255718,-0.162826315,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182827733,953.569397,12.5504055,1.45567465,-8.73404789,0.023412934,1.57824457,-0.152184069,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182837740,953.569397,11.6406088,0.641646028,-5.01824665,0.157505199,1.47714329,-0.185175031,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182847741,953.569397,8.24084187,0.114921682,-8.48983955,0.179853901,1.31325281,-0.217101753,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182857748,953.569397,6.89051247,0.775721312,-13.8145437,0.268184513,1.37710619,-0.27563408,55.0441437,26.1679688,7.45781279
Fri Jun 29 19:32:54 2018,182867751,952.987244,1.38384855,-0.861912608,-20.1448135,0.193688825,1.31218851,-0.329909533,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182877759,952.987244,-5.45877981,-2.45166254,-16.6253357,-0.339487553,1.07273805,-0.390570313,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182887763,952.987244,-6.40209532,0.761356115,-8.72447109,-0.477836698,0.870535433,-0.269248754,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182897773,952.987244,-4.86980629,1.24977326,-5.05176544,-0.241578907,1.01526999,-0.106422424,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182907778,952.987244,-1.61848032,0.905008256,-8.1163435,-0.128771141,0.909911752,0.023412934,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182917785,952.987244,6.81389809,1.24977326,-16.9557362,-0.196881488,0.636406124,0.009578018,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182927792,955.602661,9.40921211,-1.72382522,-13.3500681,-0.528919458,0.108550876,-0.087266393,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182937798,955.602661,11.1713448,-1.06302559,-16.3907051,-0.62257123,-0.154312521,-0.114936225,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182947805,955.602661,10.8313684,-0.248996973,-10.1992989,0.100037083,-0.431010842,-0.113871999,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182957808,955.602661,9.73961258,0.368707061,-6.95276165,0.191560373,-0.494864285,-0.093651734,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182967816,954.985718,10.1945105,-0.550666392,-14.2407112,-0.557653546,-0.302239686,-0.159633636,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182977862,954.985718,6.02859974,1.69030643,-21.0498219,-1.05464625,-0.213909075,-0.179853901,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182987874,954.985718,3.66312861,2.84909987,-13.0627642,-0.737507403,0.043633197,-0.141541824,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,182997881,954.985718,2.03507137,4.36223555,-6.62715006,-0.271377206,0.157505199,-0.101101309,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183007886,954.985718,2.7629087,6.1914053,-4.2281599,-0.093651734,0.269248754,-0.062789232,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183017892,954.985718,4.13239193,6.00465775,-3.68228221,-0.189431921,0.179853901,-0.036183626,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183027897,953.85614,5.00866985,4.5298295,-4.72136545,-0.422497034,0.187303469,-0.064917684,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183037901,953.85614,4.30956316,4.06056595,-5.54018259,-0.557653546,0.163890541,-0.073431477,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183047909,953.85614,3.15076947,1.75255561,-8.97346783,-0.586387575,0.28627634,-0.054275438,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183057912,953.85614,3.76368499,1.89141929,-13.1585321,-0.517212987,0.332037985,-0.0393763,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183067923,953.048096,4.86980629,1.59932673,-12.8951702,-0.358643591,0.468258679,-0.022348709,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183077927,953.048096,4.5537715,-0.59376204,-15.4904852,-0.26499185,0.464001775,0.01489914,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183087928,953.048096,4.38138914,-1.37906015,-16.4146461,-0.221358657,0.514020324,0.017027589,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183097935,953.048096,4.33350515,-2.48039293,-15.2079687,-0.174532786,0.511891901,0.011706467,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183107937,953.048096,4.75009632,-3.68707061,-10.2328176,-0.119193122,0.562974632,-0.004256897,36.9351578,20.5734386,18.3843765
Fri Jun 29 19:32:54 2018,183117945,953.048096,5.17626381,-4.75488472,-5.70298815,-0.155376747,0.584259152,-0.019156037,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183127960,953.59552,6.42603731,-3.8833952,-3.96479797,-0.270312965,0.619378507,-0.042568971,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183137962,953.59552,7.60398436,-5.11401463,-7.55610037,-0.378863841,0.576809585,-0.034055177,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183147964,953.59552,9.26556015,-5.19062901,-13.1681089,-0.485286266,0.529983699,-0.035119399,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183157973,953.59552,9.61511421,-4.66869307,-9.20331097,-0.372478485,0.365028918,-0.024477158,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183167978,953.291382,5.65031576,-2.03985977,-7.58961916,-0.001064224,-0.170275882,-0.01489914,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183178010,953.291382,9.92157173,-2.35110593,-11.702858,-0.018091813,0.056403887,0.004256897,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183189102,953.291382,5.74608421,-0.665588081,-8.32703304,0.057468113,0.55126816,0.093651734,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183199104,953.291382,6.21055889,0.770932913,-9.74918938,0.004256897,-0.271377206,-0.089394838,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183209331,953.291382,1.41257894,2.49475813,-4.5346179,0.527855217,0.030862505,0.064917684,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183219967,953.291382,7.29273844,8.07324791,-5.17626381,0.561910391,-0.223487094,0.050018542,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183230491,951.996704,8.79150867,23.8462486,-50.1633148,2.43920207,-2.23380685,0.311817706,27.0738297,11.7304688,16.1296883
