today,microseconds_since_start,msl,T_Baro,rc0,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,rc6_scaled,rc7_scaled,roll_desired,,roll_cmd,roll_error,roll_error_rate,roll_error_sum,pitch_desired,,pitch_cmd,pitch_error,pitch_error_rate,pitch_error_sum,yaw_rate_desired,yaw_mpu_madgwick,yaw_cmd,yaw_rate_error,yaw_rate_error_rate,yaw_rate_error_sum,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],m1cmd,m2cmd,m3cmd,m4cmd,throttle,time_gps,lat,lng,msl_gps,horz_accuracy,vert_accuracy,status_gps,prescribed_input1,prescribed_input2,prescribed_input3,prescribed_input4,prescribed_input_index,rpm
Fri Jun 29 20:29:52 2018,77424560,692.394409,28.7012386,1512,1510,1578,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.54636157,-0.352111816,-0.500000119,0.5,8909.48535,-25003.418,-0.093902588,,-0.029696334,-0.0905151,-16.6822453,-0.161104307,-0.187797546,,-0.592190564,6.25139427,-5.05012608,7.0677948,-0.352111816,-49.6369514,-0.715274394,0.798933625,348.165863,-1.42695475,5.88494778,-0.325611413,-16.5152035,0.192624599,-0.268184513,-0.012770691,19.0054703,8.66250038,-15.2625008,1.66944551,1.95000005,0.801390827,0.860783517,1.54636157,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,126,0
Fri Jun 29 20:29:52 2018,77434561,692.394409,28.7012386,1512,1510,1578,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.54636157,-0.352111816,-0.500000119,0.5,7691.52588,-24786.0117,-0.093902588,,-0.013034256,-0.254344106,-16.3812618,-0.162828773,-0.187797546,,-0.561369956,6.22185278,-2.95385385,7.13016748,-0.352111816,-49.6371918,-0.73267293,-0.328081638,-112.690254,-1.42460024,5.08049583,-0.344765037,-16.3715515,0.189431921,-0.445909977,0.00744957,19.0054703,8.66250038,-15.2625008,1.71766472,1.95000005,0.800654352,0.82672292,1.54636157,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,127,0
Fri Jun 29 20:29:52 2018,77444562,692.394409,28.7012386,1512,1510,1584,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55305171,-0.352111816,-0.500000119,0.5,3466.4353,-5219.50928,-0.093902588,,-0.024973355,-0.378944278,-12.4587717,-0.165995538,-0.187797546,,-0.549631596,6.10285568,-11.8985195,7.19179726,-0.352111816,-49.6407433,-0.729024589,0.003000975,33.10495,-1.42622578,2.28885674,1.10612118,-3.44765043,0.343744457,-0.445909977,0.003192673,19.0054703,8.66250038,-15.2625008,1.73244476,1.95000005,0.799053788,0.849000454,1.55305171,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,128,0
Fri Jun 29 20:29:52 2018,77454564,693.489258,28.678154,1512,1510,1584,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55305171,-0.352111816,-0.500000119,0.5,-1797.11182,7887.48975,-0.093902588,,-0.075620778,-0.566830695,-18.7848835,-0.170725361,-0.187797546,,-0.598566771,6.19067621,8.78029633,7.2532773,-0.352111816,-49.6360321,-0.736333728,-0.823132753,-82.5968475,-1.4303273,-1.18752408,0.799663365,5.2097826,0.784333289,-0.189431921,0.011706467,19.0054703,8.66250038,-15.2625008,1.69081855,1.95000005,0.741097212,0.892338753,1.55305171,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,129,0
Fri Jun 29 20:29:52 2018,77464573,693.489258,28.678154,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-3364.18848,3900.08105,-0.093902588,,-0.082718119,-0.716797888,-14.9832344,-0.177149281,-0.187797546,,-0.618830621,6.16402006,-2.66321826,7.31510639,-0.352111816,-49.6455307,-0.696101665,0.596893668,141.874954,-1.43145955,-2.22181916,-0.354341835,2.57616091,0.923746645,-0.043633197,-0.035119399,19.0054703,8.66250038,-15.2625008,1.63255262,1.95000005,0.776461959,0.941898227,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,130,0
Fri Jun 29 20:29:52 2018,77474575,693.489258,28.678154,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-9484.19043,-13405.2285,-0.093902588,,-0.009341017,-0.894853652,-17.8020153,-0.185209155,-0.187797546,,-0.641665041,6.17528105,1.12587345,7.37681532,-0.352111816,-49.6587181,-0.712622702,0.966365337,36.9397774,-1.42364168,-6.26323175,-1.65678751,-8.85375786,0.568295777,0.09471596,-0.015963364,19.0054703,8.66250038,-15.2625008,1.62623954,1.95000005,0.833318055,0.852000058,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,131,0
Fri Jun 29 20:29:52 2018,77484576,693.489258,28.678154,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-6810.23975,-21278.1602,-0.093902588,,0.08045686,-1.11232316,-21.7447777,-0.195246041,-0.187797546,,-0.689813972,6.08742332,-8.78489399,7.43813515,-0.352111816,-49.681488,-0.678858817,1.92465329,95.8192139,-1.40918517,-4.49631071,-2.82515788,-14.0539637,0.13302803,0.456552207,-0.055339664,19.5433598,8.48203182,-15.4359379,1.54432666,1.95000005,0.956879795,0.795966089,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,132,0
Fri Jun 29 20:29:52 2018,77494578,693.523987,28.6620712,1513,1510,1586,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-3015.98071,-20509.4434,-0.046951294,,0.142367378,-1.14583838,-3.3508513,-0.206539109,-0.187797546,,-0.678364336,6.06282997,-2.45884347,7.49889851,-0.352111816,-49.7071609,-0.678052425,2.21466613,28.9954834,-1.38848448,-1.99197578,-0.129286885,-13.5463934,-0.210716411,0.399084091,-0.056403887,19.5433598,8.48203182,-15.4359379,1.55496979,1.95000005,1.0195967,0.73486197,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,133,0
Fri Jun 29 20:29:52 2018,77504579,693.523987,28.6620712,1513,1510,1586,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-2885.30029,-19262.4941,-0.046951294,,0.149573132,-1.32899737,-18.3140678,-0.218914524,-0.187797546,,-0.63936919,6.01817942,-4.46460915,7.55930948,-0.352111816,-49.7209396,-0.716553509,1.02561903,-118.892822,-1.37228143,-1.90578449,0.057460841,-12.7227879,-0.141541824,0.178789675,-0.011706467,19.5433598,8.48203182,-15.4359379,1.63246608,1.95000005,0.988301396,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,134,0
Fri Jun 29 20:29:52 2018,77514580,693.523987,28.6620712,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-1419.41199,-25634.8301,-0.093902588,,0.141942829,-1.50863636,-17.9621029,-0.23310411,-0.187797546,,-0.641762257,6.02380466,0.562468529,7.61952543,-0.352111816,-49.743866,-0.678216398,1.94029188,91.4581375,-1.35745037,-0.938527048,1.51792383,-16.9317932,-0.009578018,0.190496147,-0.056403887,19.5433598,8.48203182,-15.4359379,1.59173584,1.95000005,1.01900816,0.735122561,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,135,0
Fri Jun 29 20:29:52 2018,77524581,693.523987,28.6620712,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,4486.0542,-28751.7812,-0.093902588,,0.128310218,-1.6889112,-18.0256824,-0.249093443,-0.187797546,,-0.628285706,6.107409,8.35959721,7.6801877,-0.352111816,-49.7694359,-0.734133482,2.20462418,26.4305859,-1.33672369,2.96402168,-1.47482824,-18.9908085,0.190496147,0.05214699,0.008513794,19.5433598,8.48203182,-15.4359379,1.66112971,1.95000005,0.94945848,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,136,0
Fri Jun 29 20:29:52 2018,77534583,693.523987,28.6620712,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,6677.00732,-28004.9219,-0.093902588,,0.145482913,-1.82742429,-13.8485384,-0.266678631,-0.187797546,,-0.544278622,6.10788059,0.047149763,7.74127626,-0.352111816,-49.7811432,-0.741521537,0.818384647,-138.596237,-1.32160556,4.41011953,0.086191259,-18.4976025,0.16814743,-0.483157814,0.017027589,19.5433598,8.48203182,-15.4359379,1.75252461,1.95000005,0.959243119,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,137,0
Fri Jun 29 20:29:52 2018,77544585,693.523987,28.6620712,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,8502.83984,-27243.584,-0.093902588,,0.17292735,-1.92438138,-9.69376945,-0.285441399,-0.187797546,,-0.49183768,6.12681818,1.89338005,7.8024621,-0.352111816,-49.8021889,-0.747090995,1.75203586,93.3464508,-1.30875087,5.61679697,-0.991199493,-17.9948196,0.054275438,-0.829030693,0.023412934,19.5433598,8.48203182,-15.4359379,1.81053495,1.95000005,0.981118083,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,138,0
Fri Jun 29 20:29:52 2018,77554586,694.166992,28.6507225,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,6269.61426,-20537.8164,-0.093902588,,0.185710326,-1.90997684,1.44030952,-0.30461511,-0.187797546,,-0.498876154,6.28795338,16.111908,7.86454201,-0.352111816,-49.801445,-0.744370937,-0.426490963,-217.830902,-1.30212247,4.14196873,-1.32638776,-13.565547,-0.036183626,-0.885434628,0.020220261,19.5433598,8.48203182,-15.4359379,1.80077648,1.95000005,0.996621132,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,139,0
Fri Jun 29 20:29:52 2018,77564594,694.166992,28.6507225,1513,1510,1586,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,6046.82959,-57.5900536,-0.046951294,,0.170117661,-1.85912943,5.08067656,-0.323475718,-0.187797546,,-0.509528637,6.45184469,16.3760319,7.9282918,-0.352111816,-49.8089485,-0.728839934,0.397639334,82.3471527,-1.30226684,3.99352837,0.627280831,-0.038307227,0.060660783,-0.920553982,0.002128449,19.5433598,8.48203182,-15.4359379,1.77459311,1.95000005,0.996559501,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,140,0
Fri Jun 29 20:29:52 2018,77574603,694.166992,28.6507225,1513,1510,1586,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,590.046143,16355.2334,-0.046951294,,0.140122563,-1.9633131,-10.4089994,-0.342605144,-0.187797546,,-0.566429794,6.72714329,27.5051041,7.99424601,-0.352111816,-49.8281517,-0.741717458,1.56648004,116.778961,-1.29243743,0.387860656,2.82515788,10.8026381,0.317138821,-0.731122077,0.017027589,19.5433598,8.48203182,-15.4359379,1.73056936,1.95000005,0.953686833,0.699999988,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,141,0
Fri Jun 29 20:29:52 2018,77584608,694.166992,28.6507225,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-6170.27881,405.564636,-0.093902588,,0.091574498,-1.89077568,7.2501173,-0.36188522,-0.187797546,,-0.64665556,6.93058252,20.3337574,8.06256866,-0.352111816,-49.8141289,-0.690464497,-1.7536937,-331.85144,-1.29337394,-4.07493114,-0.833182156,0.268150598,0.55126816,-0.348001331,-0.042568971,19.5433598,8.48203182,-15.4359379,1.59909058,1.95000005,0.956391752,0.773242772,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,142,0
Fri Jun 29 20:29:52 2018,77594663,694.314697,28.6336689,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-3886.75171,-11048.7178,-0.093902588,,0.116028562,-1.82528496,6.5132494,-0.380567729,-0.187797546,,-0.685920179,7.08299351,15.1577311,8.13302231,-0.352111816,-49.850811,-0.654879212,3.29603624,502.210815,-1.28561985,-2.56658411,-0.943315446,-7.29752684,0.354386687,-0.193688825,-0.084073715,19.5433598,8.48203182,-15.4359379,1.52424073,1.95000005,1.01643109,0.784373999,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,143,0
Fri Jun 29 20:29:52 2018,77604664,694.314697,28.6336689,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-1614.2666,-1870.51624,-0.093902588,,0.147938192,-1.7100172,11.5256224,-0.39824602,-0.187797546,,-0.716840267,7.25753498,17.4524021,8.20473194,-0.352111816,-49.846283,-0.677784383,-0.804871082,-410.049713,-1.27316284,-1.06302559,-4.8458643,-1.23540807,0.0787526,-0.106422424,-0.057468113,19.5433598,8.48203182,-15.4359379,1.51622581,1.95000005,1.02543557,0.729559183,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,144,0
Fri Jun 29 20:29:52 2018,77614666,694.314697,28.6336689,1512,1510,1587,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55639684,-0.352111816,-0.500000119,0.5,-3474.57568,-7351.37158,-0.093902588,,0.182201594,-1.55762637,15.2360363,-0.414587498,-0.187797546,,-0.754581094,7.46056509,20.2989502,8.27833748,-0.352111816,-49.8667412,-0.633011878,1.6933012,249.767273,-1.26871979,-2.29364514,-1.99676418,-4.85544109,-0.235193565,0.006385345,-0.109615102,19.5433598,8.48203182,-15.4359379,1.43482769,1.95000005,1.10558653,0.7411834,1.55639684,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,145,0
Fri Jun 29 20:29:52 2018,77624667,694.314697,28.6336689,1512,1510,1587,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55639684,-0.352111816,-0.500000119,0.5,-2610.90088,5473.3042,-0.093902588,,0.152051568,-1.41291332,14.4698572,-0.42944169,-0.187797546,,-0.752970099,7.47980833,1.92413163,8.35304642,-0.352111816,-49.8815804,-0.68706286,1.131657,-56.158802,-1.25459361,-1.72382522,-1.02950668,3.61524439,-0.134092256,-0.015963364,-0.046825867,19.5433598,8.48203182,-15.4359379,1.4904896,1.95000005,1.02138555,0.717282414,1.55639684,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,146,0
Fri Jun 29 20:29:52 2018,77634669,694.314697,28.6336689,1512,1510,1586,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-3349.14331,3211.36621,-0.093902588,,0.091445617,-1.28301167,12.9875669,-0.442924023,-0.187797546,,-0.775965154,7.47236967,-0.743717194,8.42782211,-0.352111816,-49.9019814,-0.669761896,1.68758035,55.5812149,-1.24049461,-2.21224236,0.191536129,2.12126279,0.170275882,0.135156482,-0.067046128,19.5433598,8.48203182,-15.4359379,1.44907856,1.95000005,0.976965487,0.794074237,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,147,0
Fri Jun 29 20:29:52 2018,77644675,694.314697,28.6336689,1513,1510,1586,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55528176,-0.352111816,-0.500000119,0.5,-253.636948,4900.74121,-0.046951294,,0.054535762,-1.1736058,10.9340267,-0.455214471,-0.187797546,,-0.791724205,7.38818789,-8.41313076,8.50216961,-0.352111816,-49.9380913,-0.678133667,3.2567153,156.819397,-1.21575832,-0.16759412,0.10055647,3.23696065,0.366093159,0.288404793,-0.057468113,19.5433598,8.48203182,-15.4359379,1.44169116,1.95000005,0.931683838,0.822612345,1.55528176,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,148,0
Fri Jun 29 20:29:52 2018,77654677,692.742004,28.6213474,1513,1510,1587,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55639684,-0.352111816,-0.500000119,0.5,-1632.17041,9612.91699,-0.046951294,,0.027317297,-1.17380428,-0.019844377,-0.466953874,-0.187797546,,-0.785742462,7.23098946,-15.7166996,8.57528019,-0.352111816,-49.9687157,-0.69474268,2.70971465,-54.6891251,-1.18592024,-1.07739079,-1.00077629,6.34942293,0.539561689,0.349065572,-0.038312074,19.5433598,8.48203182,-15.4359379,1.46539712,1.95000005,0.888971448,0.834336877,1.55639684,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,149,0
Fri Jun 29 20:29:52 2018,77664681,692.742004,28.6213474,1513,1510,1587,1511,1088,1940,1514,1514,-0.046951294,-0.187797546,1.55639684,-0.352111816,-0.500000119,0.5,-6141.34277,13396.9268,-0.046951294,,0.048924718,-1.16923845,0.456400961,-0.478673786,-0.187797546,,-0.791219532,7.1323576,-9.85924244,8.64712524,-0.352111816,-50.0016785,-0.665607154,2.94285011,23.304224,-1.15764606,-4.05577755,-0.895431399,8.84896946,0.399084091,0.445909977,-0.072367251,19.5433598,8.48203182,-15.4359379,1.43078446,1.95000005,0.939714432,0.841864944,1.55639684,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,150,0
Fri Jun 29 20:29:52 2018,77674699,692.742004,28.6213474,1512,1510,1587,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.55639684,-0.352111816,-0.500000119,0.5,-8845.67969,14781.4258,-0.093902588,,0.038110111,-1.20817971,-3.88712955,-0.490582287,-0.187797546,,-0.813578606,6.87283897,-25.9052315,8.71727753,-0.352111816,-49.99683,-0.689421654,-0.836088657,-377.214874,-1.1470933,-5.84185219,-1.11569798,9.76355457,0.462937564,0.751342356,-0.044697419,19.5433598,8.48203182,-15.4359379,1.43224001,1.95000005,0.905085325,0.828865051,1.55639684,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,151,0
Fri Jun 29 20:29:52 2018,77684700,692.742004,28.6213474,1512,1510,1598,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.56866205,-0.352111816,-0.500000119,0.5,2651.47314,8301.01855,-0.093902588,,0.026061131,-1.21139085,-0.321081966,-0.502681375,-0.187797546,,-0.835129142,6.58987808,-28.2932606,8.7845974,-0.352111816,-50.0259361,-0.607164741,2.55821109,339.396027,-1.13848186,1.74776721,5.35343504,5.48272181,0.541690171,1.06635273,-0.140477598,19.5433598,8.48203182,-15.4359379,1.34069765,1.95000005,0.987558424,0.935436189,1.56866205,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,152,0
Fri Jun 29 20:29:52 2018,77694716,692.898376,28.6037102,1512,1510,1598,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.56866205,-0.352111816,-0.500000119,0.5,-1121.02271,-4625.34717,-0.093902588,,0.059534106,-1.27459705,-6.31052303,-0.515131176,-0.187797546,,-0.801576316,6.38695288,-20.2601051,8.84958553,-0.352111816,-50.073658,-0.62839222,4.41245127,185.127823,-1.10357273,-0.737414122,-4.57771349,-3.05500126,0.368221611,0.98015058,-0.116000444,19.5433598,8.48203182,-15.4359379,1.39547801,1.95000005,0.99980396,0.880735695,1.56866205,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,153,0
Fri Jun 29 20:29:52 2018,77704722,692.898376,28.6037102,1512,1510,1607,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.57869732,-0.352111816,-0.500000119,0.5,8626.97363,4676.60059,-0.093902588,,0.100158244,-1.23412037,4.04524088,-0.527682304,-0.187797546,,-0.74856621,6.15279436,-23.4018097,8.91232204,-0.352111816,-50.1004143,-0.6486637,2.32191229,-208.928528,-1.06988072,5.69819975,-0.10055647,3.08852005,0.084073715,0.789654434,-0.092587516,19.5433598,8.48203182,-15.4359379,1.47879481,1.95000005,1.0301919,0.82987535,1.57869732,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,154,0
Fri Jun 29 20:29:52 2018,77714724,692.898376,28.6037102,1512,1510,1607,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.57869732,-0.352111816,-0.500000119,0.5,1370.09155,7423.72656,-0.093902588,,0.120725967,-1.02250886,21.1569195,-0.538967729,-0.187797546,,-0.687125683,5.8619709,-29.0765305,8.97240829,-0.352111816,-50.1293449,-0.635063887,2.54037595,21.8419971,-1.04556441,0.905008256,-0.090979666,4.90332508,-0.179853901,0.58106643,-0.108550876,19.5433598,8.48203182,-15.4359379,1.52663565,1.95000005,1.06435943,0.822907448,1.57869732,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,155,0
Fri Jun 29 20:29:52 2018,77724726,692.898376,28.6037102,1512,1510,1613,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58538747,-0.352111816,-0.500000119,0.5,-1552.26624,9069.19824,-0.093902588,,0.063786238,-0.875564873,14.6914597,-0.548460007,-0.187797546,,-0.642306149,5.59903908,-26.2879238,9.02972507,-0.352111816,-50.1669769,-0.677302539,3.41033435,86.9784393,-1.01580489,-1.02471828,-0.842759013,5.99029255,0.090459064,0.460809112,-0.059596561,19.5433598,8.48203182,-15.4359379,1.62038398,1.95000005,0.971871138,0.84429872,1.58538747,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,156,0
Fri Jun 29 20:29:52 2018,77734728,692.898376,28.6037102,1512,1510,1613,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58538747,-0.352111816,-0.500000119,0.5,3135.75293,10352.7012,-0.093902588,,0.010546303,-0.703448832,17.2081623,-0.556356668,-0.187797546,,-0.638522029,5.32012701,-27.8856297,9.08433151,-0.352111816,-50.1993408,-0.66189748,2.88363004,-52.6598969,-0.984328747,2.07337856,-3.34230542,6.83784008,0.321395725,0.61192894,-0.077688374,19.5433598,8.48203182,-15.4359379,1.60876286,1.95000005,0.934036314,0.912943661,1.58538747,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,157,0
Fri Jun 29 20:29:52 2018,77744729,692.898376,28.6037102,1512,1510,1614,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58650243,-0.352111816,-0.500000119,0.5,6242.15723,-3305.41699,-0.093902588,,-0.003427499,-0.595670342,10.7767715,-0.562852919,-0.187797546,,-0.613732219,4.96548653,-35.4605026,9.13576508,-0.352111816,-50.2474289,-0.690449357,4.4562149,157.242767,-0.947625875,4.12281513,0.215478152,-2.18351197,0.342680216,0.676846623,-0.044697419,17.2125015,8.66250038,-19.4250011,1.66321957,1.95000005,0.89262557,0.899480581,1.58650243,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,158,0
Fri Jun 29 20:29:52 2018,77754756,693.532715,28.5913925,1512,1510,1614,1511,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58650243,-0.352111816,-0.500000119,0.5,-4557.35791,-10294.7998,-0.093902588,,-0.0032377,-0.539997935,5.55224991,-0.568546593,-0.187797546,,-0.590492606,4.90776777,-5.75633335,9.18526459,-0.352111816,-50.2671852,-0.728082836,1.61820006,-283.037292,-0.917171776,-3.00711727,-4.58250189,-6.79953289,0.30649659,0.565103114,-0.001064224,17.2125015,8.66250038,-19.4250011,1.7240926,1.95000005,0.855181873,0.861657321,1.58650243,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,159,0
Fri Jun 29 20:29:52 2018,77764757,693.532715,28.5913925,1512,1510,1614,1512,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58650243,-0.234741211,-0.500000119,0.5,-7261.25488,-11404.1758,-0.093902588,,0.001783312,-0.4909513,4.90417337,-0.573701859,-0.187797546,,-0.588895857,4.90174484,-0.602232814,9.23431683,-0.234741211,-50.2981758,-0.673308551,2.8640089,124.568428,-0.894758463,-4.79319191,-4.36223555,-7.53215837,0.243707359,0.558717728,-0.064917684,17.2125015,8.66250038,-19.4250011,1.67091513,1.95000005,0.914977193,0.91141057,1.58650243,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,160,0
Fri Jun 29 20:29:52 2018,77774759,693.532715,28.5913925,1512,1510,1614,1512,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58650243,-0.234741211,-0.500000119,0.5,-6563.07666,-1827.35181,-0.093902588,,0.012540015,-0.428901315,6.20375776,-0.578302026,-0.187797546,,-0.602183163,4.90600491,0.425921112,9.28336525,-0.234741211,-50.3285561,-0.68808049,2.8026762,-6.13204384,-0.866419375,-4.33350515,-2.14999318,-1.20667768,0.136220708,0.640663028,-0.047890093,17.2125015,8.66250038,-19.4250011,1.67239976,1.95000005,0.910961986,0.885881901,1.58650243,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,161,0
Fri Jun 29 20:29:52 2018,77784777,693.532715,28.5913925,1512,1510,1614,1512,1088,1940,1514,1514,-0.093902588,-0.187797546,1.58650243,-0.234741211,-0.500000119,0.5,-5720.95898,-5894.34473,-0.093902588,,0.015820051,-0.365593642,6.3193922,-0.582281649,-0.187797546,,-0.611848295,4.95824623,5.214746,9.33277512,-0.234741211,-50.3533096,-0.671727836,2.23616815,-56.549015,-0.841179788,-3.77805018,-0.991199493,-3.89297199,0.075559922,0.669397056,-0.067046128,17.2125015,8.66250038,-19.4250011,1.64638186,1.95000005,0.930594623,0.89895457,1.58650243,815,0,0,-55.76,14087492.7,12300115.5,0,0.100000001,0.100000001,0.100000001,0.100000001,162,0
