Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.15918	2.14129	0.15918	1.29933	0.15918	0.97414
0.159668	2.14124	0.159668	1.30019	0.159668	0.975547
0.160156	2.14122	0.160156	1.29993	0.160156	0.975741
0.160645	2.14132	0.160645	1.30321	0.160645	0.975756
0.161133	2.14126	0.161133	1.30001	0.161133	0.975498
0.161621	2.14133	0.161621	1.3003	0.161621	0.976168
0.162109	2.14125	0.162109	1.30021	0.162109	0.975019
0.162598	2.1413	0.162598	1.3027	0.162598	0.975512
0.163086	2.14131	0.163086	1.30148	0.163086	0.974666
0.163574	2.14132	0.163574	1.30027	0.163574	0.975507
0.164062	2.14131	0.164062	1.30353	0.164062	0.975805
0.164551	2.14131	0.164551	1.29771	0.164551	0.975019
0.165039	2.14132	0.165039	1.3017	0.165039	0.9758
0.165527	2.14132	0.165527	1.30106	0.165527	0.974691
0.166016	2.14134	0.166016	1.30304	0.166016	0.976011
0.166504	2.14136	0.166504	1.30254	0.166504	0.975634
0.166992	2.14136	0.166992	1.30284	0.166992	0.975954
0.16748	2.14135	0.16748	1.30428	0.16748	0.976252
0.167969	2.14139	0.167969	1.30165	0.167969	0.975785
0.168457	2.14132	0.168457	1.29954	0.168457	0.977138
0.168945	2.14134	0.168945	1.30164	0.168945	0.975808
0.169434	2.1414	0.169434	1.30384	0.169434	0.976066
0.169922	2.14132	0.169922	1.3045	0.169922	0.976418
0.17041	2.14142	0.17041	1.30385	0.17041	0.976215
0.170898	2.14138	0.170898	1.30271	0.170898	0.975927
0.171387	2.14138	0.171387	1.30058	0.171387	0.976431
0.171875	2.14137	0.171875	1.30138	0.171875	0.976287
0.172363	2.14135	0.172363	1.29907	0.172363	0.976652
0.172852	2.14138	0.172852	1.3042	0.172852	0.976672
0.17334	2.14136	0.17334	1.30066	0.17334	0.976364
0.173828	2.14139	0.173828	1.30019	0.173828	0.976282
0.174316	2.14136	0.174316	1.29902	0.174316	0.976413
0.174805	2.14135	0.174805	1.30158	0.174805	0.975262
0.175293	2.14139	0.175293	1.30395	0.175293	0.976848
0.175781	2.14137	0.175781	1.30554	0.175781	0.976667
0.17627	2.14132	0.17627	1.30326	0.17627	0.976644
0.176758	2.14141	0.176758	1.30282	0.176758	0.977761
0.177246	2.14139	0.177246	1.30294	0.177246	0.976766
0.177734	2.1413	0.177734	1.30046	0.177734	0.97655
0.178223	2.14136	0.178223	1.30151	0.178223	0.97658
0.178711	2.14134	0.178711	1.29778	0.178711	0.977242
0.179199	2.14135	0.179199	1.30037	0.179199	0.976426
0.179687	2.14137	0.179687	1.30407	0.179687	0.977101
0.180176	2.14139	0.180176	1.30141	0.180176	0.9766
0.180664	2.14136	0.180664	1.29627	0.180664	0.977173
0.181152	2.14137	0.181152	1.29734	0.181152	0.977118
0.181641	2.14134	0.181641	1.29936	0.181641	0.976945
0.182129	2.14139	0.182129	1.30478	0.182129	0.977548
0.182617	2.14138	0.182617	1.3031	0.182617	0.977183
0.183105	2.1414	0.183105	1.30322	0.183105	0.977563
0.183594	2.14141	0.183594	1.29981	0.183594	0.977014
0.184082	2.14137	0.184082	1.29768	0.184082	0.977272
0.18457	2.14137	0.18457	1.3016	0.18457	0.977915
0.185059	2.14134	0.185059	1.30672	0.185059	0.976811
0.185547	2.14135	0.185547	1.30635	0.185547	0.977575
0.186035	2.14142	0.186035	1.30249	0.186035	0.977044
0.186523	2.14138	0.186523	1.30038	0.186523	0.977932
0.187012	2.14138	0.187012	1.30078	0.187012	0.977791
0.1875	2.14137	0.1875	1.29807	0.1875	0.977672
0.187988	2.14143	0.187988	1.30246	0.187988	0.978555
0.188477	2.14143	0.188477	1.30649	0.188477	0.978272
0.188965	2.14143	0.188965	1.30379	0.188965	0.978178
0.189453	2.14137	0.189453	1.30284	0.189453	0.979275
0.189941	2.1414	0.189941	1.29938	0.189941	0.977841
0.19043	2.14141	0.19043	1.29749	0.19043	0.97726
0.190918	2.14141	0.190918	1.30017	0.190918	0.978042
0.191406	2.14137	0.191406	1.30231	0.191406	0.977744
0.191895	2.14138	0.191895	1.3028	0.191895	0.978049
0.192383	2.1414	0.192383	1.29673	0.192383	0.978253
0.192871	2.14135	0.192871	1.29868	0.192871	0.978493
0.193359	2.14142	0.193359	1.30044	0.193359	0.979047
0.193848	2.14139	0.193848	1.30279	0.193848	0.978337
0.194336	2.14135	0.194336	1.30157	0.194336	0.977707
0.194824	2.14136	0.194824	1.3041	0.194824	0.978032
0.195312	2.14139	0.195312	1.30325	0.195312	0.978387
0.195801	2.14138	0.195801	1.30257	0.195801	0.977379
0.196289	2.14134	0.196289	1.30086	0.196289	0.978178
0.196777	2.14137	0.196777	1.30045	0.196777	0.978143
0.197266	2.14135	0.197266	1.30445	0.197266	0.977888
0.197754	2.14133	0.197754	1.30342	0.197754	0.978337
0.198242	2.14139	0.198242	1.29971	0.198242	0.977806
0.19873	2.14137	0.19873	1.2977	0.19873	0.979002
0.199219	2.14135	0.199219	1.30189	0.199219	0.977878
0.199707	2.14136	0.199707	1.29869	0.199707	0.977178
0.200195	2.14143	0.200195	1.29764	0.200195	0.97787
0.200684	2.14135	0.200684	1.30078	0.200684	0.977488
0.201172	2.14145	0.201172	1.29958	0.201172	0.978523
0.20166	2.1414	0.20166	1.30133	0.20166	0.977652
0.202148	2.14135	0.202148	1.29993	0.202148	0.978218
0.202637	2.1414	0.202637	1.30123	0.202637	0.978811
0.203125	2.14136	0.203125	1.29973	0.203125	0.977942
0.203613	2.14139	0.203613	1.29939	0.203613	0.977821
0.204102	2.14142	0.204102	1.29975	0.204102	0.978111
0.20459	2.14137	0.20459	1.3012	0.20459	0.977967
0.205078	2.1414	0.205078	1.29966	0.205078	0.977369
0.205566	2.14142	0.205566	1.29997	0.205566	0.977443
0.206055	2.14137	0.206055	1.29893	0.206055	0.97792
0.206543	2.14132	0.206543	1.29785	0.206543	0.97763
0.207031	2.14138	0.207031	1.29963	0.207031	0.978141
0.20752	2.14135	0.20752	1.2994	0.20752	0.977347
0.208008	2.14134	0.208008	1.30284	0.208008	0.978612
0.208496	2.1414	0.208496	1.30058	0.208496	0.978014
0.208984	2.14139	0.208984	1.30395	0.208984	0.977257
0.209473	2.14142	0.209473	1.30291	0.209473	0.977292
0.209961	2.14137	0.209961	1.3017	0.209961	0.978302
0.210449	2.14135	0.210449	1.30067	0.210449	0.977309
0.210937	2.14137	0.210937	1.29893	0.210937	0.977816
0.211426	2.14139	0.211426	1.30034	0.211426	0.977689
0.211914	2.14141	0.211914	1.30184	0.211914	0.977419
0.212402	2.1414	0.212402	1.30068	0.212402	0.976982
0.212891	2.14135	0.212891	1.30109	0.212891	0.978076
0.213379	2.14141	0.213379	1.29912	0.213379	0.977729
0.213867	2.14137	0.213867	1.29807	0.213867	0.97722
0.214355	2.14138	0.214355	1.30208	0.214355	0.977731
0.214844	2.14138	0.214844	1.30588	0.214844	0.976984
0.215332	2.1414	0.215332	1.29856	0.215332	0.977704
0.21582	2.14144	0.21582	1.30018	0.21582	0.97693
0.216309	2.14139	0.216309	1.303	0.216309	0.976945
0.216797	2.14145	0.216797	1.30206	0.216797	0.977625
0.217285	2.14143	0.217285	1.30218	0.217285	0.977374
0.217773	2.14141	0.217773	1.30163	0.217773	0.976153
0.218262	2.14142	0.218262	1.2987	0.218262	0.97716
0.21875	2.14145	0.21875	1.29851	0.21875	0.976868
0.219238	2.14151	0.219238	1.30077	0.219238	0.977816
0.219727	2.14139	0.219727	1.30055	0.219727	0.976227
0.220215	2.14139	0.220215	1.30036	0.220215	0.976364
0.220703	2.14143	0.220703	1.29839	0.220703	0.976614
0.221191	2.14142	0.221191	1.30112	0.221191	0.977002
0.22168	2.14144	0.22168	1.30289	0.22168	0.97691
0.222168	2.14146	0.222168	1.30015	0.222168	0.976195
0.222656	2.14146	0.222656	1.29973	0.222656	0.975902
0.223145	2.14146	0.223145	1.30211	0.223145	0.976503
0.223633	2.14147	0.223633	1.30023	0.223633	0.976381
0.224121	2.14141	0.224121	1.30194	0.224121	0.976078
