Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.150879	1.67976	0.150879	1.8076	0.150879	3.23482
0.151367	1.67993	0.151367	1.8063	0.151367	3.23518
0.151855	1.68002	0.151855	1.80502	0.151855	3.23496
0.152344	1.68006	0.152344	1.80265	0.152344	3.23541
0.152832	1.68065	0.152832	1.80113	0.152832	3.2353
0.15332	1.68036	0.15332	1.8006	0.15332	3.23548
0.153809	1.68056	0.153809	1.79874	0.153809	3.23527
0.154297	1.68059	0.154297	1.79839	0.154297	3.23489
0.154785	1.68058	0.154785	1.79765	0.154785	3.2354
0.155273	1.68061	0.155273	1.79709	0.155273	3.23532
0.155762	1.68058	0.155762	1.79554	0.155762	3.23624
0.15625	1.68042	0.15625	1.79572	0.15625	3.23602
0.156738	1.68088	0.156738	1.79497	0.156738	3.23554
0.157227	1.68071	0.157227	1.79527	0.157227	3.23634
0.157715	1.68023	0.157715	1.79582	0.157715	3.2364
0.158203	1.67943	0.158203	1.7957	0.158203	3.23565
0.158691	1.67993	0.158691	1.79593	0.158691	3.23596
0.15918	1.67984	0.15918	1.79565	0.15918	3.23639
0.159668	1.67955	0.159668	1.79514	0.159668	3.23689
0.160156	1.67909	0.160156	1.79546	0.160156	3.23713
0.160645	1.67906	0.160645	1.7958	0.160645	3.23719
0.161133	1.67969	0.161133	1.79576	0.161133	3.23683
0.161621	1.679	0.161621	1.79611	0.161621	3.2371
0.162109	1.67945	0.162109	1.79546	0.162109	3.23683
0.162598	1.67895	0.162598	1.79598	0.162598	3.23749
0.163086	1.67854	0.163086	1.79716	0.163086	3.2371
0.163574	1.67845	0.163574	1.79795	0.163574	3.23798
0.164062	1.67859	0.164062	1.79905	0.164062	3.23769
0.164551	1.67875	0.164551	1.80013	0.164551	3.23791
0.165039	1.6792	0.165039	1.80132	0.165039	3.23749
0.165527	1.67955	0.165527	1.8026	0.165527	3.23748
0.166016	1.68002	0.166016	1.80378	0.166016	3.23768
0.166504	1.68011	0.166504	1.80534	0.166504	3.2384
0.166992	1.6805	0.166992	1.80586	0.166992	3.2381
0.16748	1.67959	0.16748	1.80682	0.16748	3.23823
0.167969	1.6788	0.167969	1.80779	0.167969	3.23922
0.168457	1.67894	0.168457	1.80721	0.168457	3.23876
0.168945	1.67926	0.168945	1.80722	0.168945	3.23952
0.169434	1.67911	0.169434	1.80719	0.169434	3.23963
0.169922	1.67923	0.169922	1.80787	0.169922	3.23997
0.17041	1.67878	0.17041	1.80836	0.17041	3.23909
0.170898	1.67896	0.170898	1.80749	0.170898	3.2398
0.171387	1.67944	0.171387	1.80653	0.171387	3.24013
0.171875	1.67994	0.171875	1.80527	0.171875	3.23995
0.172363	1.67972	0.172363	1.80348	0.172363	3.23954
0.172852	1.6794	0.172852	1.80235	0.172852	3.24086
0.17334	1.67902	0.17334	1.80116	0.17334	3.2407
0.173828	1.67964	0.173828	1.80008	0.173828	3.24052
0.174316	1.67972	0.174316	1.79885	0.174316	3.24099
0.174805	1.67966	0.174805	1.79867	0.174805	3.24081
0.175293	1.67985	0.175293	1.79768	0.175293	3.24131
0.175781	1.68054	0.175781	1.79537	0.175781	3.24154
0.17627	1.68139	0.17627	1.79544	0.17627	3.24188
0.176758	1.68157	0.176758	1.79489	0.176758	3.24148
0.177246	1.6818	0.177246	1.79475	0.177246	3.24135
0.177734	1.68208	0.177734	1.79516	0.177734	3.24281
0.178223	1.68154	0.178223	1.79469	0.178223	3.2425
0.178711	1.68155	0.178711	1.79438	0.178711	3.24271
0.179199	1.68022	0.179199	1.79495	0.179199	3.24287
0.179687	1.67968	0.179687	1.79523	0.179687	3.24333
0.180176	1.67911	0.180176	1.79595	0.180176	3.24396
0.180664	1.67841	0.180664	1.79591	0.180664	3.24406
0.181152	1.67771	0.181152	1.79626	0.181152	3.24409
0.181641	1.67846	0.181641	1.79661	0.181641	3.24446
0.182129	1.67772	0.182129	1.7974	0.182129	3.24404
0.182617	1.67821	0.182617	1.797	0.182617	3.24479
0.183105	1.67903	0.183105	1.79849	0.183105	3.2452
0.183594	1.6788	0.183594	1.79843	0.183594	3.24448
0.184082	1.67893	0.184082	1.79985	0.184082	3.24507
0.18457	1.67796	0.18457	1.80072	0.18457	3.24511
0.185059	1.67766	0.185059	1.8014	0.185059	3.24546
0.185547	1.67858	0.185547	1.80182	0.185547	3.24593
0.186035	1.6783	0.186035	1.80332	0.186035	3.24452
0.186523	1.67772	0.186523	1.80433	0.186523	3.24596
0.187012	1.67907	0.187012	1.80557	0.187012	3.24578
0.1875	1.67954	0.1875	1.80723	0.1875	3.24607
0.187988	1.67911	0.187988	1.80782	0.187988	3.24692
0.188477	1.67939	0.188477	1.80892	0.188477	3.24691
0.188965	1.67933	0.188965	1.80951	0.188965	3.24641
0.189453	1.67849	0.189453	1.81051	0.189453	3.24717
0.189941	1.67773	0.189941	1.81078	0.189941	3.24774
0.19043	1.67735	0.19043	1.81165	0.19043	3.24711
0.190918	1.67718	0.190918	1.81162	0.190918	3.24743
0.191406	1.67726	0.191406	1.81104	0.191406	3.24781
0.191895	1.67777	0.191895	1.81101	0.191895	3.24881
0.192383	1.67868	0.192383	1.81096	0.192383	3.24771
0.192871	1.67892	0.192871	1.80936	0.192871	3.24834
0.193359	1.67867	0.193359	1.80899	0.193359	3.24861
0.193848	1.67795	0.193848	1.80827	0.193848	3.24924
0.194336	1.67784	0.194336	1.80645	0.194336	3.24933
0.194824	1.6778	0.194824	1.8055	0.194824	3.24936
0.195312	1.67732	0.195312	1.80453	0.195312	3.24897
0.195801	1.67641	0.195801	1.80346	0.195801	3.25026
0.196289	1.67609	0.196289	1.80239	0.196289	3.24948
0.196777	1.67701	0.196777	1.80239	0.196777	3.25059
0.197266	1.67732	0.197266	1.80145	0.197266	3.2504
0.197754	1.67654	0.197754	1.80014	0.197754	3.25068
0.198242	1.67719	0.198242	1.7998	0.198242	3.25092
0.19873	1.67725	0.19873	1.80076	0.19873	3.25086
0.199219	1.67704	0.199219	1.80045	0.199219	3.25138
0.199707	1.67717	0.199707	1.80119	0.199707	3.25196
0.200195	1.67632	0.200195	1.80179	0.200195	3.25156
0.200684	1.67577	0.200684	1.80193	0.200684	3.25201
0.201172	1.67556	0.201172	1.80218	0.201172	3.25149
0.20166	1.67598	0.20166	1.80271	0.20166	3.25165
0.202148	1.67722	0.202148	1.80449	0.202148	3.2524
0.202637	1.67799	0.202637	1.80571	0.202637	3.2527
0.203125	1.67891	0.203125	1.80681	0.203125	3.25307
0.203613	1.67914	0.203613	1.80828	0.203613	3.25226
0.204102	1.67913	0.204102	1.81054	0.204102	3.25268
0.20459	1.67885	0.20459	1.81218	0.20459	3.25326
0.205078	1.67849	0.205078	1.81411	0.205078	3.25313
0.205566	1.678	0.205566	1.81511	0.205566	3.25295
0.206055	1.67764	0.206055	1.81668	0.206055	3.25315
0.206543	1.67724	0.206543	1.81776	0.206543	3.2533
0.207031	1.67701	0.207031	1.81888	0.207031	3.25354
0.20752	1.67715	0.20752	1.81962	0.20752	3.25326
0.208008	1.6775	0.208008	1.81983	0.208008	3.25353
0.208496	1.67695	0.208496	1.82091	0.208496	3.2538
0.208984	1.67689	0.208984	1.82092	0.208984	3.25345
0.209473	1.67669	0.209473	1.82167	0.209473	3.25438
0.209961	1.67664	0.209961	1.82073	0.209961	3.2547
0.210449	1.67678	0.210449	1.81993	0.210449	3.25435
0.210937	1.67659	0.210937	1.81995	0.210937	3.25433
0.211426	1.67724	0.211426	1.81914	0.211426	3.25469
0.211914	1.67724	0.211914	1.81735	0.211914	3.25523
0.212402	1.67739	0.212402	1.81651	0.212402	3.25521
0.212891	1.67809	0.212891	1.81599	0.212891	3.25522
0.213379	1.67814	0.213379	1.81455	0.213379	3.25572
0.213867	1.67827	0.213867	1.81371	0.213867	3.25612
0.214355	1.67841	0.214355	1.81346	0.214355	3.25441
0.214844	1.67829	0.214844	1.81246	0.214844	3.25443
0.215332	1.67788	0.215332	1.81175	0.215332	3.25517
0.21582	1.67805	0.21582	1.81209	0.21582	3.25486
0.216309	1.67781	0.216309	1.81274	0.216309	3.2554
0.216797	1.67795	0.216797	1.81318	0.216797	3.25554
0.217285	1.67765	0.217285	1.81353	0.217285	3.25543
0.217773	1.67773	0.217773	1.81376	0.217773	3.25433
0.218262	1.67778	0.218262	1.81479	0.218262	3.25476
0.21875	1.67777	0.21875	1.81528	0.21875	3.25455
0.219238	1.67791	0.219238	1.81672	0.219238	3.25493
0.219727	1.67801	0.219727	1.81832	0.219727	3.25517
0.220215	1.67793	0.220215	1.81903	0.220215	3.25471
0.220703	1.6779	0.220703	1.81954	0.220703	3.25527
0.221191	1.67779	0.221191	1.81983	0.221191	3.25508
0.22168	1.67777	0.22168	1.82131	0.22168	3.25487
0.222168	1.6778	0.222168	1.82181	0.222168	3.25446
0.222656	1.67762	0.222656	1.82377	0.222656	3.25468
0.223145	1.67751	0.223145	1.82427	0.223145	3.25481
0.223633	1.67753	0.223633	1.82502	0.223633	3.25398
