today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:33:15 2018,9143736,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5536,1046,0,30,12,-0.167594,0.143652,-10.477,0.00212845,-0.0148991,0.00957802,21.4336,50.9906,17.3063,7.62939e-06,-70.3783,-7.62939e-06,-52.6237,2.38419e-07,0.00957802,
Sun Feb 18 11:33:15 2018,9153737,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5510,1060,0,30,14,0.0909797,-0.023942,-10.2041,0.0202203,-0.0180918,0.00532112,21.4336,50.9906,17.3063,7.62939e-06,-70.0382,-7.62939e-06,-51.2785,2.38419e-07,0.00532112,
Sun Feb 18 11:33:15 2018,9163738,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5510,1060,0,30,14,0.0047884,-0.0574608,-10.3382,0.00744957,-0.0106422,0.00106422,21.4336,50.9906,17.3063,7.62939e-06,-69.6947,-7.62939e-06,-49.9583,2.38419e-07,0.00106422,
Sun Feb 18 11:33:15 2018,9173739,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5498,1048,0,30,14,0.0622492,-0.0670376,-10.4196,0.0117065,-0.0180918,0.00851379,21.4336,50.9906,17.3063,7.62939e-06,-69.3468,-7.62939e-06,-48.6682,2.38419e-07,0.00851379,
Sun Feb 18 11:33:15 2018,9183740,601.968,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5498,1048,0,30,14,0.023942,0.0574608,-10.4818,0.00744957,-0.0148991,0.0106422,21.4336,50.9906,17.3063,7.62939e-06,-68.9929,-7.62939e-06,-47.433,2.38419e-07,0.0106422,
Sun Feb 18 11:33:15 2018,9193741,601.968,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5504,1054,0,32,12,-0.0814029,0.0526724,-10.4674,0.0180918,-0.0170276,0.0138349,21.4336,50.9906,17.3063,7.62939e-06,-68.6235,-7.62939e-06,-46.2502,2.38419e-07,0.0138349,
Sun Feb 18 11:33:15 2018,9203742,601.968,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5504,1054,0,32,12,0.0814029,-0.047884,-10.4579,0.0106422,-0.00957802,0.00532112,21.4336,50.9906,17.3063,7.62939e-06,-68.2464,-7.62939e-06,-45.112,2.38419e-07,0.00532112,
Sun Feb 18 11:33:15 2018,9213743,601.968,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5498,1054,0,30,12,-0.071826,0.047884,-10.343,0.0117065,-0.0170276,0.0138349,21.4336,50.9906,17.3063,7.62939e-06,-67.8603,-7.62939e-06,-44.0018,2.38419e-07,0.0138349,
Sun Feb 18 11:33:15 2018,9223744,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5498,1054,0,30,12,-0.0143652,-0.105345,-10.4339,0.00851379,-0.0117065,0.00851379,21.4336,50.9906,17.3063,7.62939e-06,-67.4695,-7.62939e-06,-42.9363,2.38419e-07,0.00851379,
Sun Feb 18 11:33:15 2018,9233745,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5528,1052,0,30,12,-0.0191536,0.0143652,-10.2999,0.00957802,-0.0117065,0.0127707,21.4336,50.9906,17.3063,7.62939e-06,-67.0718,-7.62939e-06,-41.9007,2.38419e-07,0.0127707,
Sun Feb 18 11:33:15 2018,9243746,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5528,1052,0,30,12,-0.0143652,-0.124498,-10.3094,0.0170276,-0.0148991,0.0117065,21.0879,51.3375,17.6391,7.62939e-06,-66.6682,-7.62939e-06,-40.9043,2.38419e-07,0.0117065,
Sun Feb 18 11:33:15 2018,9253747,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5328,5500,1054,0,30,14,-0.023942,-0.0430956,-10.4004,0.0202203,-0.0148991,0.00957802,21.0879,51.3375,17.6391,7.62939e-06,-66.2613,-7.62939e-06,-39.9407,2.38419e-07,0.00957802,
Sun Feb 18 11:33:15 2018,9263748,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5328,5500,1054,0,30,14,-0.0335188,-0.105345,-10.3669,0.0106422,-0.0180918,0.00638535,21.0879,51.3375,17.6391,7.62939e-06,-65.8462,-7.62939e-06,-39.01,2.38419e-07,0.00638535,
Sun Feb 18 11:33:15 2018,9273749,601.116,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5514,1054,0,8,32,0.0191536,-0.0430956,-10.5919,0.0138349,-0.00851379,0.00744957,21.0879,51.3375,17.6391,7.62939e-06,-65.4317,-7.62939e-06,-38.1028,2.38419e-07,0.00744957,
Sun Feb 18 11:33:15 2018,9283750,601.568,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5514,1054,0,8,32,0.0047884,0.158017,-10.477,0.0148991,-0.0117065,0.00638535,21.0879,51.3375,17.6391,7.62939e-06,-65.0089,-7.62939e-06,-37.2274,2.38419e-07,0.00638535,
Sun Feb 18 11:33:15 2018,9293751,601.568,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5534,1048,0,8,32,-0.0047884,-0.0143652,-10.3286,0.0148991,-0.0148991,0.0117065,21.0879,51.3375,17.6391,7.62939e-06,-64.5819,-7.62939e-06,-36.3853,2.38419e-07,0.0117065,
