today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:20:14 2018,89835266,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5344,5512,1018,18,20,30,2.34632,5.65989,0.948104,-0.0159634,-1.70276,1.08019,9.50684,26.1891,-17.1398,7.62939e-06,63.8302,-7.62939e-06,-60.4294,2.38419e-07,1.08019,
Sun Feb 18 11:20:14 2018,89845267,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5344,5512,1018,18,20,30,-5.21457,9.86411,-7.62314,0.403341,-1.15149,0.758792,9.50684,26.1891,-17.1398,7.62939e-06,64.1305,-7.62939e-06,-60.2676,2.38419e-07,0.758792,
Sun Feb 18 11:20:14 2018,89855268,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5344,5512,1018,18,20,30,-3.93128,-0.560243,-14.7387,1.5974,-2.17527,-0.809875,9.50684,26.1891,-17.1398,7.62939e-06,63.8649,-7.62939e-06,-58.0753,2.38419e-07,-0.809875,
Sun Feb 18 11:20:14 2018,89865269,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5326,5554,984,54,20,28,-5.67426,-10.0844,-28.2516,0.571488,-0.59703,-0.907783,9.50684,26.1891,-17.1398,7.62939e-06,62.8839,-7.62939e-06,-55.5149,2.38419e-07,-0.907783,
Sun Feb 18 11:20:14 2018,89875270,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5500,956,106,30,14,-3.35188,-6.83305,-5.43963,0.330974,-0.503378,-0.0691746,9.50684,26.1891,-17.1398,7.62939e-06,62.2455,-7.62939e-06,-54.1339,2.38419e-07,-0.0691746,
Sun Feb 18 11:20:14 2018,89885271,604.661,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5500,956,106,30,14,-2.70545,1.83875,-5.55934,-0.244772,-0.422497,-0.0585323,9.50684,26.1891,-17.1398,7.62939e-06,62.0831,-7.62939e-06,-53.0297,2.38419e-07,-0.0585323,
Sun Feb 18 11:20:14 2018,89895272,604.661,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5340,5532,974,62,30,12,-1.12049,6.66546,-0.105345,1.33879,-0.941839,-0.218166,9.50684,26.1891,-17.1398,7.62939e-06,61.7857,-7.62939e-06,-52.1288,2.38419e-07,-0.218166,
Sun Feb 18 11:20:14 2018,89905273,604.661,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5340,5532,974,62,30,12,-1.22583,-1.38864,-10.9654,1.68467,-1.31964,-0.763049,9.50684,26.1891,-17.1398,7.62939e-06,61.1903,-7.62939e-06,-51.4631,2.38419e-07,-0.763049,
Sun Feb 18 11:20:14 2018,89915274,604.661,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5510,1004,24,8,30,-2.71024,-9.11712,-7.29274,1.22705,-1.2494,-0.874792,9.50684,26.1891,-17.1398,7.62939e-06,60.3597,-7.62939e-06,-50.0601,2.38419e-07,-0.874792,
Sun Feb 18 11:20:14 2018,89925275,603.645,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5510,1004,24,8,30,-2.48997,-4.93684,0.718261,0.285212,-0.926939,-0.404405,9.50684,26.1891,-17.1398,7.62939e-06,59.6642,-7.62939e-06,-48.775,2.38419e-07,-0.404405,
