time(millis),theta_desired,theta_measured,motor_cmd,out_volts,
87235,-0.26,-0.27,1.03,0,
87241,-0.26,-0.27,1.07,0,
87247,-0.26,-0.28,1.09,0,
87254,-0.26,-0.27,1.04,0,
87260,-0.26,-0.27,0.96,0,
87266,-0.26,-0.27,0.93,0,
87272,-0.26,-0.27,1.01,0,
87278,-0.26,-0.27,1.00,0,
87284,-0.26,-0.27,0.98,0,
87290,-0.26,-0.27,0.94,0,
87296,-0.26,-0.27,0.93,0,
87302,-0.26,-0.27,0.93,0,
87308,-0.26,-0.27,0.99,0,
87314,-0.26,-0.27,1.06,0,
87320,-0.26,-0.28,1.12,0,
87326,-0.26,-0.28,1.15,0,
87332,-0.26,-0.28,1.10,0,
87339,-0.26,-0.27,0.97,0,
87345,-0.26,-0.27,0.88,0,
87351,-0.26,-0.27,0.74,0,
87357,-0.26,-0.27,0.60,0,
87363,-0.26,-0.27,0.56,0,
87369,-0.26,-0.27,0.47,0,
87375,-0.26,-0.26,0.36,0,
87382,-0.26,-0.26,0.21,0,
87388,-0.26,-0.26,0.12,0,
87394,-0.26,-0.26,-0.03,0,
87400,-0.26,-0.26,-0.18,0,
87406,-0.26,-0.26,-0.20,0,
87412,-0.26,-0.25,-0.26,0,
87418,-0.26,-0.25,-0.39,0,
87424,-0.26,-0.25,-0.54,0,
87430,-0.26,-0.25,-0.70,0,
87436,-0.26,-0.24,-0.85,0,
87442,-0.26,-0.24,-0.99,0,
87448,-0.26,-0.24,-1.12,0,
87454,-0.26,-0.24,-1.23,0,
87460,-0.26,-0.24,-1.32,0,
87467,-0.26,-0.24,-1.47,0,
87473,-0.26,-0.23,-1.58,0,
87479,-0.26,-0.23,-1.73,0,
87485,-0.26,-0.23,-1.81,0,
87491,-0.26,-0.23,-1.83,0,
87497,-0.26,-0.23,-1.82,0,
87503,-0.26,-0.23,-1.81,0,
87510,-0.26,-0.23,-1.79,0,
87516,-0.26,-0.23,-1.82,0,
87522,-0.26,-0.23,-1.85,0,
87528,-0.26,-0.23,-1.82,0,
87534,-0.26,-0.23,-1.82,0,
87540,-0.26,-0.23,-1.78,0,
87546,-0.26,-0.23,-1.77,0,
87552,-0.26,-0.23,-1.73,0,
87558,-0.26,-0.23,-1.71,0,
87564,-0.26,-0.23,-1.66,0,
87570,-0.26,-0.23,-1.63,0,
87576,-0.26,-0.23,-1.62,0,
87582,-0.26,-0.23,-1.59,0,
87588,-0.26,-0.23,-1.52,0,
87595,-0.26,-0.24,-1.45,0,
87601,-0.26,-0.24,-1.45,0,
87607,-0.26,-0.24,-1.41,0,
87613,-0.26,-0.24,-1.37,0,
87619,-0.26,-0.24,-1.29,0,
87625,-0.26,-0.24,-1.28,0,
87631,-0.26,-0.24,-1.24,0,
87638,-0.26,-0.24,-1.15,0,
87644,-0.26,-0.24,-1.11,0,
87650,-0.26,-0.24,-1.01,0,
87656,-0.26,-0.24,-0.92,0,
87662,-0.26,-0.24,-0.89,0,
87668,-0.26,-0.24,-0.88,0,
87674,-0.26,-0.24,-0.86,0,
87680,-0.26,-0.24,-0.88,0,
87686,-0.26,-0.24,-0.87,0,
87692,-0.26,-0.24,-0.95,0,
87698,-0.26,-0.24,-1.06,0,
87704,-0.26,-0.24,-1.23,0,
87710,-0.26,-0.24,-1.44,0,
87716,-0.26,-0.23,-1.63,0,
87723,-0.26,-0.23,-1.83,0,
87729,-0.26,-0.23,-1.86,0,
87735,-0.26,-0.23,-1.86,0,
87741,-0.26,-0.23,-1.83,0,
87747,-0.26,-0.23,-1.77,0,
87753,-0.26,-0.23,-1.73,0,
87759,-0.26,-0.23,-1.72,0,
87766,-0.26,-0.23,-1.74,0,
87772,-0.26,-0.23,-1.70,0,
87778,-0.26,-0.23,-1.62,0,
87784,-0.26,-0.23,-1.55,0,
87790,-0.26,-0.23,-1.56,0,
87796,-0.26,-0.23,-1.50,0,
87802,-0.26,-0.24,-1.41,0,
87808,-0.26,-0.24,-1.31,0,
87814,-0.26,-0.24,-1.28,0,
87820,-0.26,-0.24,-1.20,0,
87826,-0.26,-0.24,-1.10,0,
87832,-0.26,-0.24,-1.01,0,
87838,-0.26,-0.24,-0.94,0,
87844,-0.26,-0.25,-0.82,0,
87851,-0.26,-0.25,-0.74,0,
87857,-0.26,-0.25,-0.76,0,
87863,-0.26,-0.25,-0.77,0,
87869,-0.26,-0.25,-0.80,0,
87875,-0.26,-0.25,-0.82,0,
87881,-0.26,-0.24,-0.87,0,
87887,-0.26,-0.24,-0.99,0,
87894,-0.26,-0.24,-1.18,0,
87900,-0.26,-0.24,-1.35,0,
87906,-0.26,-0.24,-1.44,0,
87912,-0.26,-0.23,-1.60,0,
87918,-0.26,-0.23,-1.66,0,
87924,-0.26,-0.23,-1.71,0,
87930,-0.26,-0.23,-1.86,0,
87936,-0.26,-0.23,-1.98,0,
87942,-0.26,-0.23,-1.93,0,
87948,-0.26,-0.23,-1.77,0,
87954,-0.26,-0.23,-1.65,0,
87960,-0.26,-0.23,-1.72,0,
87966,-0.26,-0.23,-1.72,0,
87972,-0.26,-0.23,-1.76,0,
87979,-0.26,-0.23,-1.76,0,
87985,-0.26,-0.23,-1.72,0,
87991,-0.26,-0.23,-1.69,0,
87997,-0.26,-0.23,-1.60,0,
88003,-0.26,-0.23,-1.54,0,
88009,-0.26,-0.23,-1.61,0,
88015,-0.26,-0.23,-1.65,0,
88022,-0.26,-0.23,-1.68,0,
88028,-0.26,-0.23,-1.70,0,
88034,-0.26,-0.23,-1.68,0,
88040,-0.26,-0.23,-1.65,0,
88046,-0.26,-0.23,-1.59,0,
88052,-0.26,-0.23,-1.57,0,
88058,-0.26,-0.23,-1.51,0,
88064,-0.26,-0.24,-1.45,0,
88070,-0.26,-0.24,-1.37,0,
88076,-0.26,-0.24,-1.26,0,
88082,-0.26,-0.24,-1.05,0,
88088,-0.26,-0.25,-0.84,0,
88094,-0.26,-0.25,-0.62,0,
88100,-0.26,-0.25,-0.43,0,
88107,-0.26,-0.26,-0.19,0,
88113,-0.26,-0.26,-0.10,0,
88119,-0.26,-0.26,0.03,0,
88125,-0.26,-0.26,-0.06,0,
88131,-0.26,-0.26,0.09,0,
88137,-0.26,-0.26,0.24,0,
88143,-0.26,-0.26,0.38,0,
88150,-0.26,-0.27,0.63,0,
88156,-0.26,-0.27,0.85,0,
88162,-0.26,-0.28,1.09,0,
88168,-0.26,-0.28,1.34,0,
88174,-0.26,-0.28,1.40,0,
88180,-0.26,-0.28,1.46,0,
88186,-0.26,-0.28,1.60,0,
88192,-0.26,-0.29,1.80,0,
88198,-0.26,-0.29,2.03,1,
88204,-0.26,-0.29,2.34,1,
88210,-0.26,-0.30,2.48,1,
88216,-0.26,-0.30,2.56,1,
88222,-0.26,-0.30,2.71,1,
88228,-0.26,-0.30,2.68,1,
88235,-0.26,-0.30,2.63,1,
88241,-0.26,-0.30,2.43,1,
88247,-0.26,-0.29,2.23,1,
88253,-0.26,-0.29,2.12,1,
88259,-0.26,-0.29,2.17,1,
88265,-0.26,-0.29,2.16,1,
88271,-0.26,-0.29,2.17,1,
88278,-0.26,-0.29,2.05,1,
88284,-0.26,-0.29,2.01,1,
88290,-0.26,-0.29,1.92,0,
88296,-0.26,-0.29,1.89,0,
88302,-0.26,-0.29,1.94,0,
88308,-0.26,-0.29,1.95,0,
88314,-0.26,-0.29,2.08,1,
88320,-0.26,-0.29,2.22,1,
88326,-0.26,-0.30,2.40,1,
88332,-0.26,-0.30,2.63,1,
88338,-0.26,-0.30,2.63,1,
88344,-0.26,-0.30,2.58,1,
88350,-0.26,-0.30,2.50,1,
88356,-0.26,-0.30,2.51,1,
88363,-0.26,-0.30,2.64,1,
88369,-0.26,-0.30,2.75,1,
88375,-0.26,-0.30,2.87,1,
88381,-0.26,-0.31,3.04,2,
88387,-0.26,-0.31,3.29,2,
88393,-0.26,-0.31,3.56,2,
88399,-0.26,-0.31,3.58,2,
88406,-0.26,-0.31,3.55,2,
88412,-0.26,-0.31,3.54,2,
88418,-0.26,-0.31,3.45,2,
88424,-0.26,-0.31,3.40,2,
88430,-0.26,-0.31,3.44,2,
88436,-0.26,-0.31,3.56,2,
88442,-0.26,-0.31,3.64,2,
88448,-0.26,-0.31,3.61,2,
88454,-0.26,-0.31,3.53,2,
88460,-0.26,-0.31,3.35,2,
88466,-0.26,-0.31,3.23,2,
88472,-0.26,-0.31,3.10,2,
88478,-0.26,-0.31,3.08,2,
88484,-0.26,-0.30,2.81,1,
88491,-0.26,-0.30,2.59,1,
88497,-0.26,-0.30,2.45,1,
88503,-0.26,-0.29,2.23,1,
88509,-0.26,-0.29,2.34,1,
88515,-0.26,-0.29,2.31,1,
88521,-0.26,-0.30,2.40,1,
88527,-0.26,-0.30,2.52,1,
88534,-0.26,-0.30,2.64,1,
88540,-0.26,-0.30,2.49,1,
88546,-0.26,-0.30,2.38,1,
88552,-0.26,-0.30,2.40,1,
88558,-0.26,-0.29,2.34,1,
88564,-0.26,-0.29,2.29,1,
88570,-0.26,-0.30,2.38,1,
88576,-0.26,-0.30,2.52,1,
88582,-0.26,-0.30,2.62,1,
88588,-0.26,-0.30,2.79,1,
88594,-0.26,-0.31,3.13,2,
88600,-0.26,-0.31,3.44,2,
88606,-0.26,-0.32,3.78,2,
88612,-0.26,-0.32,4.08,3,
88619,-0.26,-0.33,4.31,3,
88625,-0.26,-0.32,4.13,3,
88631,-0.26,-0.32,3.94,2,
88637,-0.26,-0.31,3.55,2,
88643,-0.26,-0.31,3.25,2,
88649,-0.26,-0.30,2.79,1,
88655,-0.26,-0.29,1.98,0,
88662,-0.26,-0.28,1.33,0,
88668,-0.26,-0.27,0.76,0,
88674,-0.26,-0.26,0.28,0,
88680,-0.26,-0.25,-0.25,0,
88686,-0.26,-0.25,-0.70,0,
88692,-0.26,-0.24,-0.91,0,
88698,-0.26,-0.25,-0.81,0,
88704,-0.26,-0.25,-0.56,0,
88710,-0.26,-0.25,-0.31,0,
88716,-0.26,-0.26,-0.12,0,
88722,-0.26,-0.26,0.03,0,
88728,-0.26,-0.26,0.13,0,
88734,-0.26,-0.26,0.18,0,
88740,-0.26,-0.26,0.24,0,
88747,-0.26,-0.26,0.21,0,
88753,-0.26,-0.26,0.17,0,
88759,-0.26,-0.26,0.16,0,
88765,-0.26,-0.26,0.23,0,
88771,-0.26,-0.26,0.27,0,
88777,-0.26,-0.26,0.27,0,
88783,-0.26,-0.26,0.22,0,
88790,-0.26,-0.26,0.13,0,
88796,-0.26,-0.26,0.03,0,
88802,-0.26,-0.26,-0.10,0,
88808,-0.26,-0.25,-0.26,0,
88814,-0.26,-0.25,-0.44,0,
88820,-0.26,-0.25,-0.59,0,
88826,-0.26,-0.25,-0.75,0,
88832,-0.26,-0.24,-0.90,0,
88838,-0.26,-0.24,-1.05,0,
88844,-0.26,-0.24,-1.22,0,
88850,-0.26,-0.24,-1.39,0,
88856,-0.26,-0.23,-1.58,0,
88862,-0.26,-0.23,-1.77,0,
88868,-0.26,-0.23,-1.95,0,
88875,-0.26,-0.22,-2.19,1,
88881,-0.26,-0.22,-2.31,1,
88887,-0.26,-0.22,-2.35,1,
88893,-0.26,-0.22,-2.33,1,
88899,-0.26,-0.22,-2.40,1,
88905,-0.26,-0.22,-2.48,1,
88911,-0.26,-0.22,-2.41,1,
88918,-0.26,-0.22,-2.30,1,
88924,-0.26,-0.22,-2.17,1,
88930,-0.26,-0.23,-2.01,1,
88936,-0.26,-0.23,-1.82,0,
88942,-0.26,-0.23,-1.62,0,
88948,-0.26,-0.24,-1.36,0,
88954,-0.26,-0.24,-1.22,0,
88960,-0.26,-0.24,-1.10,0,
88966,-0.26,-0.24,-1.00,0,
88972,-0.26,-0.24,-0.89,0,
88978,-0.26,-0.25,-0.80,0,
88984,-0.26,-0.25,-0.74,0,
88990,-0.26,-0.25,-0.64,0,
88996,-0.26,-0.25,-0.68,0,
89003,-0.26,-0.24,-0.87,0,
89009,-0.26,-0.24,-1.24,0,
89015,-0.26,-0.23,-1.49,0,
89021,-0.26,-0.23,-1.79,0,
89027,-0.26,-0.23,-2.04,1,
89033,-0.26,-0.23,-2.05,1,
89039,-0.26,-0.23,-2.08,1,
89046,-0.26,-0.23,-1.96,0,
89052,-0.26,-0.23,-1.80,0,
89058,-0.26,-0.23,-1.72,0,
89064,-0.26,-0.23,-1.61,0,
89070,-0.26,-0.24,-1.43,0,
89076,-0.26,-0.24,-1.19,0,
89082,-0.26,-0.24,-0.99,0,
89088,-0.26,-0.24,-0.87,0,
89094,-0.26,-0.25,-0.77,0,
89100,-0.26,-0.25,-0.67,0,
89106,-0.26,-0.25,-0.66,0,
89112,-0.26,-0.25,-0.71,0,
89118,-0.26,-0.25,-0.77,0,
89124,-0.26,-0.25,-0.84,0,
89131,-0.26,-0.24,-0.89,0,
89137,-0.26,-0.24,-0.97,0,
89143,-0.26,-0.24,-0.99,0,
89149,-0.26,-0.24,-1.04,0,
89155,-0.26,-0.24,-1.06,0,
89161,-0.26,-0.24,-1.08,0,
89167,-0.26,-0.24,-1.12,0,
89174,-0.26,-0.24,-1.16,0,
89180,-0.26,-0.24,-1.17,0,
89186,-0.26,-0.24,-1.14,0,
89192,-0.26,-0.24,-1.04,0,
89198,-0.26,-0.24,-0.88,0,
89204,-0.26,-0.25,-0.75,0,
89210,-0.26,-0.25,-0.61,0,
89216,-0.26,-0.25,-0.48,0,
89222,-0.26,-0.25,-0.39,0,
89228,-0.26,-0.25,-0.32,0,
89234,-0.26,-0.25,-0.27,0,
89240,-0.26,-0.25,-0.24,0,
89246,-0.26,-0.25,-0.28,0,
89252,-0.26,-0.25,-0.45,0,
89259,-0.26,-0.25,-0.57,0,
89265,-0.26,-0.25,-0.54,0,
89271,-0.26,-0.25,-0.53,0,
89277,-0.26,-0.25,-0.49,0,
89283,-0.26,-0.25,-0.45,0,
89289,-0.26,-0.25,-0.42,0,
89295,-0.26,-0.25,-0.40,0,
89302,-0.26,-0.25,-0.41,0,
89308,-0.26,-0.25,-0.42,0,
89314,-0.26,-0.25,-0.41,0,
89320,-0.26,-0.25,-0.38,0,
89326,-0.26,-0.25,-0.35,0,
89332,-0.26,-0.25,-0.35,0,
89338,-0.26,-0.25,-0.32,0,
89344,-0.26,-0.25,-0.29,0,
89350,-0.26,-0.25,-0.28,0,
89356,-0.26,-0.25,-0.26,0,
89362,-0.26,-0.25,-0.24,0,
89368,-0.26,-0.25,-0.22,0,
89374,-0.26,-0.25,-0.21,0,
89380,-0.26,-0.26,-0.20,0,
89387,-0.26,-0.26,-0.19,0,
89393,-0.26,-0.26,-0.16,0,
89399,-0.26,-0.26,-0.14,0,
89405,-0.26,-0.26,-0.12,0,
89411,-0.26,-0.26,-0.10,0,
89417,-0.26,-0.26,-0.08,0,
89423,-0.26,-0.26,-0.06,0,
89430,-0.26,-0.26,-0.04,0,
89436,-0.26,-0.26,-0.02,0,
89442,-0.26,-0.26,0.01,0,
89448,-0.26,-0.26,0.03,0,
89454,-0.26,-0.26,0.05,0,
89460,-0.26,-0.26,0.08,0,
89466,-0.26,-0.26,0.10,0,
89472,-0.26,-0.26,0.12,0,
89478,-0.26,-0.26,0.14,0,
89484,-0.26,-0.26,0.16,0,
89490,-0.26,-0.26,0.19,0,
89496,-0.26,-0.26,0.21,0,
89502,-0.26,-0.26,0.24,0,
89508,-0.26,-0.26,0.26,0,
89515,-0.26,-0.26,0.29,0,
89521,-0.26,-0.26,0.32,0,
89527,-0.26,-0.26,0.34,0,
89533,-0.26,-0.26,0.36,0,
89539,-0.26,-0.26,0.38,0,
89545,-0.26,-0.26,0.42,0,
89551,-0.26,-0.27,0.45,0,
89558,-0.26,-0.27,0.48,0,
89564,-0.26,-0.27,0.51,0,
89570,-0.26,-0.27,0.55,0,
89576,-0.26,-0.27,0.57,0,
89582,-0.26,-0.27,0.60,0,
89588,-0.26,-0.27,0.63,0,
89594,-0.26,-0.27,0.66,0,
89600,-0.26,-0.27,0.69,0,
89606,-0.26,-0.27,0.71,0,
89612,-0.26,-0.27,0.75,0,
89618,-0.26,-0.27,0.78,0,
89624,-0.26,-0.27,0.80,0,
89630,-0.26,-0.27,0.83,0,
89636,-0.26,-0.27,0.86,0,
89643,-0.26,-0.27,0.90,0,
89649,-0.26,-0.27,0.93,0,
89655,-0.26,-0.27,0.97,0,
89661,-0.26,-0.27,1.00,0,
89667,-0.26,-0.27,1.04,0,
89673,-0.26,-0.27,1.07,0,
89679,-0.26,-0.28,1.08,0,
89686,-0.26,-0.27,0.95,0,
89692,-0.26,-0.27,0.83,0,
89698,-0.26,-0.27,0.83,0,
89704,-0.26,-0.27,0.85,0,
89710,-0.26,-0.27,0.89,0,
89716,-0.26,-0.27,0.98,0,
89722,-0.26,-0.27,1.05,0,
89728,-0.26,-0.28,1.14,0,
89734,-0.26,-0.28,1.16,0,
89740,-0.26,-0.28,1.21,0,
89746,-0.26,-0.28,1.23,0,
89752,-0.26,-0.28,1.27,0,
89758,-0.26,-0.28,1.22,0,
89764,-0.26,-0.28,1.15,0,
89771,-0.26,-0.27,0.52,0,
89777,-0.26,-0.26,0.30,0,
89783,-0.26,-0.26,0.16,0,
89789,-0.26,-0.26,0.09,0,
89795,-0.26,-0.26,0.07,0,
89801,-0.26,-0.26,0.07,0,
89807,-0.26,-0.26,0.11,0,
89814,-0.26,-0.26,0.30,0,
89820,-0.26,-0.27,0.47,0,
89826,-0.26,-0.27,0.63,0,
89832,-0.26,-0.27,0.73,0,
89838,-0.26,-0.27,0.88,0,
89844,-0.26,-0.27,1.00,0,
89850,-0.26,-0.28,1.11,0,
89856,-0.26,-0.28,1.25,0,
89862,-0.26,-0.28,1.40,0,
89868,-0.26,-0.28,1.51,0,
89874,-0.26,-0.28,1.53,0,
89880,-0.26,-0.28,1.36,0,
89886,-0.26,-0.28,1.35,0,
89892,-0.26,-0.28,1.38,0,
89899,-0.26,-0.28,1.41,0,
89905,-0.26,-0.28,1.18,0,
89911,-0.26,-0.27,0.99,0,
89917,-0.26,-0.27,0.79,0,
89923,-0.26,-0.27,0.64,0,
89929,-0.26,-0.27,0.54,0,
89935,-0.26,-0.26,0.43,0,
89942,-0.26,-0.26,0.35,0,
89948,-0.26,-0.26,0.34,0,
89954,-0.26,-0.26,0.41,0,
89960,-0.26,-0.27,0.50,0,
89966,-0.26,-0.27,0.57,0,
89972,-0.26,-0.27,0.59,0,
89978,-0.26,-0.27,0.52,0,
89984,-0.26,-0.26,0.30,0,
89990,-0.26,-0.26,0.26,0,
89996,-0.26,-0.26,0.21,0,
90002,-0.26,-0.26,0.19,0,
90008,-0.26,-0.26,0.18,0,
90014,-0.26,-0.26,0.16,0,
90020,-0.26,-0.26,0.11,0,
90027,-0.26,-0.26,0.06,0,
90033,-0.26,-0.26,-0.01,0,
90039,-0.26,-0.26,-0.06,0,
90045,-0.26,-0.26,-0.08,0,
90051,-0.26,-0.26,-0.11,0,
90057,-0.26,-0.26,-0.14,0,
90063,-0.26,-0.26,-0.18,0,
90070,-0.26,-0.25,-0.23,0,
90076,-0.26,-0.25,-0.27,0,
90082,-0.26,-0.25,-0.30,0,
90088,-0.26,-0.25,-0.31,0,
90094,-0.26,-0.25,-0.33,0,
90100,-0.26,-0.25,-0.36,0,
90106,-0.26,-0.25,-0.40,0,
90112,-0.26,-0.25,-0.43,0,
90118,-0.26,-0.25,-0.46,0,
90124,-0.26,-0.25,-0.49,0,
90130,-0.26,-0.25,-0.52,0,
90136,-0.26,-0.25,-0.55,0,
90142,-0.26,-0.25,-0.58,0,
90148,-0.26,-0.25,-0.61,0,
90155,-0.26,-0.25,-0.65,0,
90161,-0.26,-0.25,-0.68,0,
90167,-0.26,-0.25,-0.72,0,
90173,-0.26,-0.25,-0.76,0,
90179,-0.26,-0.25,-0.80,0,
90185,-0.26,-0.25,-0.84,0,
90191,-0.26,-0.24,-0.87,0,
90198,-0.26,-0.24,-0.90,0,
90204,-0.26,-0.24,-0.94,0,
90210,-0.26,-0.24,-0.97,0,
90216,-0.26,-0.24,-1.02,0,
90222,-0.26,-0.24,-1.06,0,
90228,-0.26,-0.24,-1.09,0,
90234,-0.26,-0.24,-1.14,0,
90240,-0.26,-0.24,-1.18,0,
90246,-0.26,-0.24,-1.19,0,
90252,-0.26,-0.24,-1.18,0,
90258,-0.26,-0.24,-1.20,0,
90264,-0.26,-0.24,-1.18,0,
90270,-0.26,-0.24,-1.10,0,
90276,-0.26,-0.24,-1.01,0,
90283,-0.26,-0.24,-0.96,0,
90289,-0.26,-0.24,-0.92,0,
90295,-0.26,-0.24,-0.86,0,
90301,-0.26,-0.25,-0.82,0,
90307,-0.26,-0.25,-0.78,0,
90313,-0.26,-0.25,-0.80,0,
90319,-0.26,-0.25,-0.84,0,
90326,-0.26,-0.24,-0.90,0,
90332,-0.26,-0.24,-0.99,0,
90338,-0.26,-0.24,-1.12,0,
90344,-0.26,-0.24,-1.28,0,
90350,-0.26,-0.24,-1.38,0,
90356,-0.26,-0.24,-1.47,0,
90362,-0.26,-0.23,-1.55,0,
90368,-0.26,-0.23,-1.61,0,
90374,-0.26,-0.23,-1.68,0,
90380,-0.26,-0.23,-1.78,0,
90386,-0.26,-0.23,-1.72,0,
90392,-0.26,-0.23,-1.57,0,
90398,-0.26,-0.24,-1.43,0,
90404,-0.26,-0.24,-1.42,0,
90411,-0.26,-0.24,-1.35,0,
90417,-0.26,-0.24,-1.36,0,
90423,-0.26,-0.24,-1.33,0,
90429,-0.26,-0.24,-1.24,0,
90435,-0.26,-0.24,-1.13,0,
90441,-0.26,-0.24,-1.00,0,
90447,-0.26,-0.24,-0.95,0,
90454,-0.26,-0.24,-0.92,0,
90460,-0.26,-0.24,-0.99,0,
90466,-0.26,-0.24,-0.97,0,
90472,-0.26,-0.24,-1.00,0,
90478,-0.26,-0.24,-1.04,0,
90484,-0.26,-0.24,-1.09,0,
90490,-0.26,-0.24,-1.19,0,
90496,-0.26,-0.24,-1.32,0,
90502,-0.26,-0.24,-1.32,0,
90508,-0.26,-0.24,-1.43,0,
90514,-0.26,-0.24,-1.34,0,
90520,-0.26,-0.24,-1.28,0,
90526,-0.26,-0.24,-1.21,0,
90532,-0.26,-0.24,-1.20,0,
90539,-0.26,-0.24,-1.28,0,
90545,-0.26,-0.24,-1.32,0,
90551,-0.26,-0.24,-1.19,0,
90557,-0.26,-0.24,-1.14,0,
90563,-0.26,-0.24,-1.13,0,
90569,-0.26,-0.24,-1.15,0,
90575,-0.26,-0.24,-1.12,0,
90582,-0.26,-0.24,-1.04,0,
90588,-0.26,-0.24,-1.02,0,
90594,-0.26,-0.24,-0.94,0,
90600,-0.26,-0.24,-0.88,0,
90606,-0.26,-0.24,-0.91,0,
90612,-0.26,-0.24,-0.93,0,
90618,-0.26,-0.24,-0.98,0,
90624,-0.26,-0.24,-1.06,0,
90630,-0.26,-0.24,-1.17,0,
90636,-0.26,-0.24,-1.33,0,
90642,-0.26,-0.24,-1.39,0,
90648,-0.26,-0.23,-1.58,0,
90654,-0.26,-0.23,-1.64,0,
90660,-0.26,-0.23,-1.74,0,
90667,-0.26,-0.23,-1.65,0,
90673,-0.26,-0.23,-1.59,0,
90679,-0.26,-0.23,-1.61,0,
90685,-0.26,-0.23,-1.65,0,
90691,-0.26,-0.23,-1.67,0,
90697,-0.26,-0.23,-1.63,0,
90703,-0.26,-0.23,-1.63,0,
90710,-0.26,-0.23,-1.62,0,
90716,-0.26,-0.23,-1.55,0,
90722,-0.26,-0.23,-1.48,0,
90728,-0.26,-0.23,-1.52,0,
90734,-0.26,-0.23,-1.57,0,
90740,-0.26,-0.23,-1.63,0,
90746,-0.26,-0.23,-1.53,0,
90752,-0.26,-0.24,-1.48,0,
90758,-0.26,-0.23,-1.51,0,
90764,-0.26,-0.23,-1.50,0,
90770,-0.26,-0.24,-1.40,0,
90776,-0.26,-0.24,-1.34,0,
90782,-0.26,-0.24,-1.40,0,
90788,-0.26,-0.24,-1.31,0,
90795,-0.26,-0.24,-1.20,0,
90801,-0.26,-0.24,-1.16,0,
90807,-0.26,-0.24,-1.16,0,
90813,-0.26,-0.24,-1.08,0,
90819,-0.26,-0.24,-0.99,0,
90825,-0.26,-0.24,-0.98,0,
90831,-0.26,-0.24,-1.00,0,
90838,-0.26,-0.24,-0.96,0,
90844,-0.26,-0.24,-0.97,0,
90850,-0.26,-0.24,-0.98,0,
90856,-0.26,-0.24,-1.07,0,
90862,-0.26,-0.26,0.25,0,
90868,-0.26,-0.26,0.05,0,
90874,-0.26,-0.26,-0.17,0,
90880,-0.26,-0.25,-0.39,0,
90886,-0.26,-0.25,-0.65,0,
90892,-0.26,-0.24,-0.86,0,
90898,-0.26,-0.24,-1.04,0,
90904,-0.26,-0.24,-1.24,0,
90910,-0.26,-0.24,-1.41,0,
90916,-0.26,-0.23,-1.52,0,
90923,-0.26,-0.23,-1.73,0,
90929,-0.26,-0.23,-1.99,0,
90935,-0.26,-0.22,-2.14,1,
90941,-0.26,-0.22,-2.24,1,
90947,-0.26,-0.22,-2.26,1,
90953,-0.26,-0.22,-2.17,1,
90959,-0.26,-0.23,-2.00,0,
90966,-0.26,-0.23,-1.87,0,
90972,-0.26,-0.23,-1.85,0,
90978,-0.26,-0.23,-1.76,0,
90984,-0.26,-0.23,-1.75,0,
90990,-0.26,-0.23,-1.77,0,
90996,-0.26,-0.23,-1.70,0,
91002,-0.26,-0.23,-1.65,0,
91008,-0.26,-0.23,-1.68,0,
91014,-0.26,-0.23,-1.71,0,
91020,-0.26,-0.23,-1.68,0,
91026,-0.26,-0.23,-1.65,0,
91032,-0.26,-0.23,-1.61,0,
91038,-0.26,-0.23,-1.67,0,
91044,-0.26,-0.23,-1.76,0,
91051,-0.26,-0.23,-1.80,0,
91057,-0.26,-0.23,-1.84,0,
91063,-0.26,-0.23,-1.88,0,
91069,-0.26,-0.23,-1.99,0,
91075,-0.26,-0.23,-2.03,1,
91081,-0.26,-0.23,-2.09,1,
91087,-0.26,-0.23,-2.12,1,
91094,-0.26,-0.23,-2.11,1,
91100,-0.26,-0.23,-1.98,0,
91106,-0.26,-0.23,-1.80,0,
91112,-0.26,-0.23,-1.68,0,
91118,-0.26,-0.23,-1.64,0,
91124,-0.26,-0.23,-1.64,0,
91130,-0.26,-0.23,-1.68,0,
91136,-0.26,-0.23,-1.75,0,
91142,-0.26,-0.23,-1.85,0,
91148,-0.26,-0.23,-1.91,0,
91154,-0.26,-0.23,-2.01,1,
91160,-0.26,-0.23,-1.97,0,
91166,-0.26,-0.23,-1.99,0,
91172,-0.26,-0.23,-2.05,1,
91179,-0.26,-0.23,-2.11,1,
91185,-0.26,-0.23,-2.10,1,
91191,-0.26,-0.23,-2.12,1,
91197,-0.26,-0.23,-2.03,1,
91203,-0.26,-0.23,-1.86,0,
91209,-0.26,-0.23,-1.80,0,
91215,-0.26,-0.23,-1.79,0,
91222,-0.26,-0.23,-1.81,0,
91228,-0.26,-0.23,-1.87,0,
91234,-0.26,-0.23,-1.95,0,
91240,-0.26,-0.22,-2.19,1,
91246,-0.26,-0.22,-2.25,1,
91252,-0.26,-0.22,-2.39,1,
91258,-0.26,-0.22,-2.45,1,
91264,-0.26,-0.22,-2.41,1,
91270,-0.26,-0.22,-2.28,1,
91276,-0.26,-0.22,-2.26,1,
91282,-0.26,-0.22,-2.17,1,
91288,-0.26,-0.22,-2.12,1,
91294,-0.26,-0.23,-2.05,1,
91300,-0.26,-0.23,-2.04,1,
91307,-0.26,-0.23,-2.07,1,
91313,-0.26,-0.23,-1.97,0,
91319,-0.26,-0.23,-1.92,0,
91325,-0.26,-0.23,-1.85,0,
91331,-0.26,-0.23,-1.82,0,
91337,-0.26,-0.23,-1.82,0,
91343,-0.26,-0.23,-1.86,0,
91350,-0.26,-0.23,-1.91,0,
